1	а не	9	17
104	и формы	1	2
105	связаны с	1	2
106	как это	3	2
107	уже не	5	2
108	и даже	8	2
109	мира и	2	2
110	когда мы	2	2
111	связана с	1	2
112	формы и	1	2
113	вместе с	2	2
114	том что	12	2
115	и на	4	2
116	с одной	2	2
117	так и	14	2
118	но я	1	2
119	с их	3	2
120	место в	1	2
121	не могла	2	2
122	одна из	2	2
123	должно было	1	2
124	в мировой	1	2
125	в то	3	2
126	такого рода	5	2
127	и должно	1	2
128	что она	2	2
129	том чтобы	1	2
130	хотя и	2	2
131	для этого	1	2
132	и от	2	2
133	свободы и	1	2
134	хотя бы	1	2
135	но в	2	2
136	мы не	3	2
137	в одну	1	2
138	с этим	3	2
139	и возврат	1	1
140	от этого	1	1
141	в глубине	2	1
142	к себе	1	1
143	в статье	1	1
144	за какие	1	1
145	тем что	2	1
146	и того	3	1
147	человек как	1	1
148	и сейчас	1	1
149	до этого	1	1
150	этом он	2	1
151	и а	4	1
152	и русской	1	1
153	оно не	1	1
154	менее чем	1	1
155	есть нарушение	1	1
156	не могут	1	1
157	который не	2	1
158	на них	1	1
159	от всех	1	1
160	зависимости от	1	1
161	по себе	4	1
162	по преимуществу	2	1
163	себя а	1	1
164	он и	3	1
165	глубине своей	1	1
166	и их	1	1
167	освобождения от	2	1
168	борьбе за	2	1
169	было бы	3	1
170	большинстве случаев	1	1
171	все что	1	1
172	всяком случае	2	1
173	и религии	1	1
174	до сих	1	1
175	всего они	1	1
176	бы сказать	1	1
177	к чему	1	1
178	будто бы	1	1
179	по природе	1	1
180	природе своей	1	1
181	в той	2	1
182	только в	2	1
183	и всех	1	1
184	свободно а	1	1
185	из этих	3	1
186	от других	1	1
187	в отличие	2	1
188	в средневековой	1	1
189	в сущности	5	1
190	жизнь в	1	1
191	в значительной	2	1
192	своей природе	1	1
193	и до	1	1
194	а также	2	1
195	шекспира и	4	1
196	приводит к	4	1
197	значительной степени	2	1
198	может иметь	1	1
199	лишь к	1	1
200	к этой	1	1
201	мы уже	1	1
202	на себя	2	1
203	одну из	2	1
204	но сам	2	1
205	явление культуры	1	1
206	под этим	1	1
207	свободу от	1	1
208	к той	1	1
209	а по	1	1
210	это уже	1	1
211	оба они	1	1
212	нет в	1	1
213	с ним	1	1
214	перед лицом	1	1
215	известном смысле	1	1
216	не столько	3	1
217	в большинстве	2	1
218	для себя	1	1
219	во всяком	2	1
220	на всех	1	1
221	было и	1	1
222	не с	2	1
223	они не	1	1
224	в самом	5	1
225	вопроса о	2	1
226	власть над	2	1
227	уже давно	1	1
228	превращается в	1	1
229	что не	3	1
230	также что	1	1
231	тогда не	2	1
232	в событиях	1	1
233	был в	1	1
234	все еще	1	1
235	нуждается в	2	1
236	весь смысл	1	1
237	в свою	5	1
238	вступить в	2	1
239	лишь на	3	1
240	отличие от	2	1
241	на смену	1	1
242	духовной культуры	1	1
243	мужчине и	1	1
244	уже в	3	1
245	человека в	1	1
246	всех своих	1	1
247	характерная для	1	1
248	и его	13	1
249	во всем	3	1
250	не всегда	3	1
251	от жизни	1	1
252	что мы	2	1
253	нас к	1	1
254	есть неотъемлемое	1	1
255	времени не	1	1
256	говорит что	1	1
257	в конце	5	1
258	в этой	6	1
259	своего рода	8	1
260	он есть	1	1
261	или к	1	1
262	сих пор	1	1
263	все другие	1	1
264	оно есть	1	1
265	переходит от	1	1
266	на их	1	1
267	к которому	1	1
268	но если	1	1
269	себя и	1	1
270	и еще	1	1
271	бы он	1	1
272	в его	7	1
273	потому оно	1	1
274	и у	1	1
275	у нас	1	1
276	и означает	1	1
277	слова в	1	1
278	говорить о	3	1
279	не для	2	1
280	для всех	2	1
281	не случайно	8	1
282	мы должны	1	1
283	есть и	1	1
284	как на	1	1
285	не должно	3	1
286	бог не	1	1
287	можно сказать	4	1
288	лишь для	1	1
289	не способен	1	1
290	что он	4	1
291	приобщается к	2	1
292	одного и	3	1
293	с другими	1	1
294	ни за	1	1
295	который и	1	1
296	есть бог	1	1
297	в зависимости	1	1
298	в нее	1	1
299	в силу	1	1
300	в своем	4	1
301	и мир	1	1
302	по своей	2	1
303	не сознается	1	1
304	вступает в	3	1
305	ее судьбы	1	1
306	в эту	1	1
307	пути ее	1	1
308	того же	5	1
309	как я	1	1
310	и только	1	1
311	творчества не	1	1
312	для того	1	1
313	вступление в	1	1
314	в известном	1	1
315	или иная	1	1
