N	2gram	Tiupa_Hudo_2	Istorich
151	принадлежит к	1	2
152	я не	7	2
153	ни один	1	2
154	хотя бы	2	2
155	они были	2	2
156	и то	2	2
157	во всех	1	2
158	но не	4	2
159	этом говорит	1	2
160	не все	3	2
161	не просто	1	2
162	в поисках	1	2
163	перед нами	11	2
164	никаких следов	1	2
165	в которой	1	2
166	это за	1	2
167	тому же	2	2
168	сама не	1	2
169	не могла	5	2
170	так сказать	1	2
171	состоит в	7	2
172	пор мы	1	2
173	в силу	1	2
174	момент когда	1	2
175	человека в	4	2
176	могла бы	2	2
177	а затем	1	2
178	из них	2	2
179	той же	2	2
180	с другими	3	2
181	это не	6	2
182	есть и	3	2
183	в жизни	8	2
184	она и	1	2
185	как и	11	2
186	обратимся к	2	2
187	во время	1	2
188	и ее	3	2
189	вот он	4	2
190	не столько	2	2
191	и более	1	2
192	их в	1	2
193	случае мы	1	2
194	тем самым	2	2
195	самого начала	1	2
196	не берет	1	2
197	одна из	2	2
198	другой стороны	1	2
199	же мы	1	2
200	к себе	3	2
201	мы в	1	2
202	когда мы	1	2
203	того чтобы	4	2
204	с ее	5	2
205	здесь не	2	2
206	на другой	2	2
207	и говорит	1	2
208	с самого	1	2
209	приводит к	2	2
210	и когда	1	2
211	что у	3	2
212	на нее	1	2
213	умер и	1	2
214	это только	1	2
215	одно из	5	2
216	в разных	1	2
217	в глаза	1	2
218	с другой	3	2
219	а также	2	2
220	на образ	1	2
221	дом в	1	2
222	тот момент	1	2
223	к ней	2	2
224	но с	1	2
225	оно и	1	2
226	в новой	1	2
227	с ними	3	2
228	и так	1	2
229	одежды и	1	2
230	проникнуть в	1	2
231	уже в	1	2
232	в нашей	1	2
233	и только	2	2
234	не было	6	2
235	о своей	1	2
236	именно в	2	2
237	а с	3	2
238	когда герой	1	2
239	себя и	2	2
240	превращается в	4	2
241	нет ничего	2	2
242	видит в	2	2
243	она очень	1	2
244	в тот	1	2
245	да и	5	2
246	по существу	1	2
247	в ужасе	1	2
248	о его	2	2
249	или в	3	2
250	говорится в	2	2
251	то не	1	2
252	за него	2	2
253	будто бы	3	2
254	все еще	1	2
255	не знает	1	2
256	сказать что	2	2
257	где как	1	2
258	это так	1	2
259	говорили о	2	1
260	уже упоминалось	1	1
261	и мальчик	1	1
262	это и	1	1
263	перед лицом	1	1
264	свою жену	1	1
265	последней главе	1	1
266	высшей степени	1	1
267	мать и	1	1
268	едва ли	3	1
269	по его	3	1
270	еще остается	1	1
271	а как	2	1
272	и о	4	1
273	ей говорить	1	1
274	же ты	1	1
275	говорить о	2	1
276	на себя	3	1
277	всю ночь	3	1
278	что можно	1	1
279	и он	3	1
280	это время	1	1
281	также о	1	1
282	он сам	2	1
283	со словами	1	1
284	с его	5	1
285	что умерший	1	1
286	тем как	2	1
287	мать но	1	1
288	рассмотрение этого	1	1
289	от его	1	1
290	но как	1	1
291	не то	1	1
292	к которой	1	1
293	в сторону	1	1
294	а он	1	1
295	мотив сна	1	1
296	ответ на	2	1
297	это почти	1	1
298	в свои	1	1
299	отчего и	1	1
300	отнюдь не	2	1
301	другой день	2	1
302	не видно	1	1
303	в течение	1	1
304	как к	1	1
305	как нам	1	1
306	он признает	1	1
307	не зная	2	1
308	и тот	1	1
309	и к	2	1
310	себе не	1	1
311	следующим образом	3	1
312	самое важное	1	1
313	в герое	1	1
314	от этого	1	1
315	за собой	1	1
316	для которого	1	1
317	со своей	2	1
318	мать или	1	1
319	мне не	1	1
320	так или	1	1
321	всей своей	1	1
322	остановиться на	1	1
323	не стали	1	1
324	друг от	1	1
325	его но	1	1
326	еще одна	2	1
327	человек не	1	1
328	жизнью и	1	1
329	ей в	2	1
330	о смерти	3	1
331	к миру	1	1
332	он все	1	1
333	душу и	1	1
334	на земле	1	1
335	бы так	1	1
336	с собой	2	1
337	не будет	2	1
338	этом он	1	1
339	и внутренняя	1	1
340	из своего	1	1
341	всегда очень	1	1
342	это было	2	1
343	который и	2	1
344	жизнь этого	1	1
345	которая была	2	1
346	дома она	1	1
347	не умирает	1	1
348	в них	3	1
349	превращаются в	1	1
350	соответствии с	3	1
351	не всегда	1	1
352	несмотря на	3	1
353	он любил	1	1
354	характерно что	3	1
355	при анализе	1	1
356	жалко было	1	1
357	в своей	6	1
358	женщин и	1	1
359	в лесном	1	1
360	наших дней	1	1
361	еще нет	1	1
362	всякий раз	3	1
363	ушел в	1	1
364	страх и	1	1
365	нельзя было	2	1
366	детей к	1	1
367	которому она	1	1
368	начнем с	2	1
369	над ними	1	1
370	что было	3	1
371	тем не	4	1
372	ты меня	1	1
373	он увидел	1	1
374	важно что	1	1
375	по себе	1	1
376	даже в	1	1
377	освободиться от	1	1
378	нас к	1	1
379	с миром	1	1
380	не менее	5	1
381	на мир	1	1
382	а иногда	1	1
383	мы пока	1	1
384	от нас	1	1
385	виду что	1	1
386	так часто	1	1
387	как о	3	1
388	в то	6	1
389	что ей	2	1
390	время жили	1	1
391	и над	1	1
392	которых и	1	1
393	возвращается домой	1	1
394	он мог	1	1
395	только не	2	1
396	а сама	1	1
397	однако если	1	1
398	казалось бы	6	1
399	отметим еще	1	1
400	этих двух	1	1
401	была еще	1	1
402	что самое	1	1
403	тогда она	1	1
404	мать не	1	1
405	именно потому	1	1
406	что на	3	1
407	в детстве	5	1
408	как существо	1	1
409	у меня	1	1
410	в городе	4	1
411	со стороны	3	1
412	как ему	1	1
413	мы узнаем	1	1
414	во все	1	1
415	как только	3	1
416	еще яснее	1	1
417	его с	1	1
418	в поле	1	1
419	и мне	2	1
420	они и	2	1
421	на это	1	1
422	только одну	1	1
423	время он	1	1
424	можно судить	1	1
425	приходит к	2	1
426	как мы	2	1
427	от друга	1	1
428	матери в	1	1
429	тогда как	7	1
430	с каким	1	1
431	можно показать	1	1
432	быть вполне	1	1
433	характер и	2	1
434	в пределах	1	1
435	в дальнейшем	1	1
436	редко и	1	1
437	особенно в	1	1
438	когда его	1	1
439	спят и	1	1
440	найти в	1	1
441	иногда в	1	1
442	том как	2	1
443	по ее	1	1
444	мира и	1	1
445	в последней	2	1
446	является в	1	1
447	он к	1	1
448	был не	1	1
449	с ним	7	1
450	к родственникам	1	1
451	образом в	1	1
452	автор не	1	1
453	я теперь	1	1
454	сводится к	6	1
455	настолько что	1	1
456	его тело	1	1
457	ее и	1	1
458	соседней комнате	1	1
459	а во	1	1
460	все в	1	1
461	которого не	1	1
462	путь к	1	1
463	или иначе	1	1
464	по ночам	1	1
465	этот момент	1	1
466	нуждается в	2	1
467	вслед за	4	1
468	иначе в	1	1
469	и иных	1	1
470	вся жизнь	1	1
471	здесь однако	1	1
472	в частности	7	1
473	быть и	1	1
474	в соседней	1	1
475	и одновременно	1	1
476	в двух	2	1
477	приведенных выше	1	1
478	идет по	2	1
479	ее то	1	1
480	зная что	2	1
481	собой не	1	1
482	могло быть	1	1
483	этого дара	1	1
484	одних и	1	1
485	это означает	1	1
486	узнаем что	1	1
487	который в	2	1
488	именно на	2	1
489	что подобно	1	1
490	для всех	1	1
491	уже не	10	1
492	он очень	1	1
493	только на	5	1
494	героя с	1	1
495	еще одну	1	1
496	него и	1	1
497	и других	1	1
498	за ним	1	1
499	сущность и	1	1
500	ни с	2	1
501	что происходило	1	1
502	себе в	2	1
503	могло бы	1	1
504	вовсе не	2	1
505	записан на	1	1
506	ее на	2	1
507	один в	1	1
508	ней и	1	1
509	матери героя	1	1
510	говорит вот	1	1
511	нельзя сказать	1	1
512	человека а	1	1
513	при всей	1	1
514	такое же	1	1
515	в настоящем	1	1
516	которыми он	1	1
517	этой роли	1	1
518	что не	2	1
519	только по	1	1
520	и стал	1	1
521	а на	1	1
522	на которых	1	1
523	до конца	1	1
524	своего рода	16	1
525	жизнь в	2	1
526	или человек	1	1
527	а по	2	1
528	о чем	8	1
529	на лице	1	1
530	союз но	1	1
531	и ему	3	1
532	не знаю	1	1
533	она говорит	2	1
534	в точности	1	1
535	вокруг него	1	1
536	и потому	1	1
537	человека к	1	1
538	из форм	1	1
539	много однако	1	1
540	поскольку они	1	1
541	а так	1	1
542	к жизни	1	1
543	что за	1	1
544	а если	1	1
545	чем в	1	1
546	в той	1	1
547	что же	2	1
548	и внешне	1	1
549	с тобой	1	1
550	там где	1	1
551	человек с	1	1
552	на свете	1	1
553	исходя из	1	1
554	другого человека	1	1
555	в это	3	1
556	с этой	1	1
557	он слышит	1	1
558	только для	2	1
559	стоит только	1	1
560	была одной	1	1
561	с радостью	1	1
562	можно назвать	1	1
563	по дороге	1	1
564	ли в	3	1
565	в саду	1	1
566	и видит	2	1
567	она уже	1	1
568	но когда	1	1
569	бы он	1	1
570	еще более	1	1
571	стороны в	1	1
572	все они	3	1
573	вдруг на	1	1
574	же в	1	1
575	лежит в	1	1
576	человека не	1	1
577	предметы а	1	1
578	она его	1	1
579	и вдруг	1	1
580	его к	1	1
581	нас все	1	1
582	но чем	1	1
583	полагает что	1	1
584	почему он	1	1
585	бы его	1	1
586	из этого	1	1
587	в самом	5	1
588	только о	1	1
589	самое что	2	1
590	героя в	1	1
591	и состоит	3	1
592	этой связи	2	1
593	но еще	2	1
594	и эта	2	1
595	к этому	1	1
596	в таком	1	1
597	и вновь	1	1
598	и толстым	1	1
