N	2gram	Vygotskiy__5	Literetu
115	и т	7	2
116	же как	2	2
117	и до	2	2
118	и за	1	2
119	той же	3	2
120	из своих	1	2
121	что нам	3	2
122	с ее	1	2
123	из того	3	2
124	в каждой	3	2
125	но как	1	2
126	если в	1	2
127	очевидно что	2	2
128	в художественном	1	2
129	все же	7	2
130	и наконец	3	2
131	и к	4	2
132	но в	5	2
133	в противоположность	2	2
134	то в	1	2
135	в целом	5	2
136	жизнь как	1	2
137	представляет собой	1	2
138	в нашем	2	2
139	как он	2	2
140	о которой	1	2
141	на этом	6	2
142	не бывает	1	2
143	одно и	3	2
144	в каждом	2	2
145	а затем	2	2
146	в жизни	1	2
147	но уже	1	2
148	в них	4	2
149	нет в	2	2
150	все равно	2	2
151	с этой	2	2
152	с тем	8	2
153	как бы	19	2
154	в такой	1	2
155	не к	1	2
156	случае это	1	2
157	по преимуществу	2	2
158	одном из	1	2
159	по крайней	1	2
160	не раз	1	2
161	из нас	1	2
162	в основе	7	2
163	но только	3	2
164	при взгляде	1	2
165	перед ним	1	2
166	в образах	2	2
167	могут быть	8	2
168	даже и	2	2
169	для того	20	2
170	в виду	4	2
171	в ее	3	2
172	то как	1	2
173	еще не	5	2
174	ко всему	1	2
175	для этого	9	2
176	о том	10	2
177	и что	23	2
178	для нас	3	2
179	русской литературе	1	2
180	области искусства	1	2
181	и только	3	2
182	крайней мере	1	2
183	в русском	1	2
184	в него	4	2
185	было бы	5	2
186	могло бы	1	2
187	тот же	3	2
188	одной из	1	2
189	в какой	1	2
190	потому что	23	2
191	уже не	1	2
192	уже в	6	2
193	речь в	2	2
194	из них	2	2
195	был бы	5	2
196	не так	1	2
197	в одном	2	2
198	т п	3	2
199	в конце	4	2
200	что и	3	2
201	вовсе не	3	2
202	у него	3	2
203	как раз	13	2
204	себя и	2	2
205	что не	1	2
206	не было	1	2
207	говорит я	1	2
208	до конца	2	2
209	в россии	1	2
210	произведения искусства	2	2
211	искусства то	1	2
212	как это	7	2
213	жизни а	1	2
214	и каждый	1	2
215	из которых	4	2
216	над ним	2	2
217	тому как	1	2
218	этом случае	2	2
219	и нет	1	2
220	не является	2	2
221	в результате	4	2
222	хотя бы	3	2
223	же в	2	2
224	не знает	2	2
225	героя в	3	2
226	сила и	1	2
227	себе не	2	2
228	в своих	5	2
229	все что	1	2
230	пути своего	1	1
231	отношения к	2	1
232	совершенно справедливо	3	1
233	это и	2	1
234	пушкин в	1	1
235	что слово	1	1
236	и закон	1	1
237	здесь и	1	1
238	от самого	1	1
239	отношения между	2	1
240	исходит из	4	1
241	должна быть	2	1
242	из всех	1	1
243	мы имеем	8	1
244	это совершенно	2	1
245	как мы	5	1
246	на место	1	1
247	имеет характер	1	1
248	целым рядом	1	1
249	он как	2	1
250	но напротив	1	1
251	начала в	1	1
252	частный случай	1	1
253	оказывается что	1	1
254	он был	2	1
255	взгляде на	1	1
256	в чем	1	1
257	самом деле	8	1
258	целом ряде	1	1
259	отличие от	2	1
260	относится к	1	1
261	которые не	1	1
262	и вовсе	1	1
263	общего с	1	1
264	как в	3	1
265	данный момент	1	1
266	от содержания	1	1
267	стороны и	4	1
268	этой точки	1	1
269	как нам	1	1
270	когда он	5	1
271	победы над	1	1
272	что по	2	1
273	касается искусства	1	1
274	к числу	1	1
275	в действительности	1	1
276	и свою	1	1
277	этой цели	1	1
278	от этого	1	1
279	искусство и	1	1
280	и хотя	2	1
281	за собой	1	1
282	в самом	14	1
283	героя и	7	1
284	себе как	1	1
285	в литературном	1	1
286	что это	8	1
287	ни один	2	1
288	все эти	2	1
289	во многих	1	1
290	еще один	2	1
291	в известном	1	1
292	но он	3	1
293	на то	17	1
294	слово это	1	1
295	чтобы подтвердить	1	1
296	с чем	1	1
297	эти и	1	1
298	трагическое есть	1	1
299	но именно	1	1
300	конце концов	2	1
301	показал как	1	1
302	и вот	2	1
303	никак не	6	1
304	именно такая	1	1
305	на земле	1	1
306	что ни	3	1
307	образа и	1	1
308	обстоит дело	3	1
309	таким образом	20	1
310	различие между	1	1
311	нам остается	1	1
312	единственное что	1	1
313	только не	5	1
314	по выражению	1	1
315	на протяжении	1	1
316	воспринимается как	1	1
317	искусства в	2	1
318	это не	3	1
319	он есть	1	1
320	о художественной	1	1
321	должен был	4	1
322	вся художественная	1	1
323	в повестях	1	1
324	далеко не	1	1
325	мы видели	1	1
326	между собою	1	1
327	нас свои	1	1
328	здесь все	1	1
329	иначе говоря	1	1
330	со всей	1	1
331	которую он	1	1
332	в этих	3	1
333	от первой	1	1
334	в своей	4	1
335	этого необходимо	2	1
336	он должен	8	1
337	где мы	3	1
338	которого является	1	1
339	в отличие	2	1
340	от себя	1	1
341	является в	2	1
342	несомненно что	2	1
343	всякое художественное	1	1
344	читатель как	1	1
345	но эта	1	1
346	далека от	1	1
347	их в	1	1
348	того кто	1	1
349	смерти то	1	1
350	и вся	3	1
351	тому что	8	1
352	что есть	2	1
353	в отношении	2	1
354	но они	1	1
355	сущности говоря	8	1
356	что ему	2	1
357	не имеет	1	1
358	того как	2	1
359	и вместо	1	1
360	слову но	1	1
361	и искусство	1	1
362	что ей	1	1
363	уже через	1	1
364	не могло	1	1
365	не испытывает	1	1
366	того и	1	1
367	казалось бы	4	1
368	имеем дело	1	1
369	этих двух	7	1
370	явление в	1	1
371	пути и	1	1
372	с этих	1	1
373	во всем	2	1
374	есть не	4	1
375	и теперь	1	1
376	со своим	2	1
377	связи с	2	1
378	в сознании	1	1
379	жизнь моя	1	1
380	мы и	1	1
381	что на	3	1
382	это могло	1	1
383	роль по	1	1
384	для наших	1	1
385	которых он	2	1
386	взаимодействия с	1	1
387	все то	2	1
388	места для	1	1
389	не могут	3	1
390	для двух	1	1
391	в других	1	1
392	же самое	5	1
393	к тому	8	1
394	говоря словами	1	1
395	обычно на	1	1
396	ничего общего	1	1
397	элементы в	1	1
398	и о	3	1
399	более не	1	1
400	но по	1	1
401	того чтобы	20	1
402	свою очередь	1	1
403	здесь не	1	1
404	поэт который	1	1
405	в собственном	1	1
406	как по	1	1
407	мысль о	4	1
408	и говорит	3	1
409	только то	1	1
410	приводит к	2	1
411	на том	2	1
412	и когда	9	1
413	можно было	3	1
414	искусство как	2	1
415	произведение искусства	6	1
416	каждого из	1	1
417	мог бы	2	1
418	мы в	1	1
419	и трудно	1	1
420	основана на	1	1
421	в словах	2	1
422	нас и	2	1
423	в таком	3	1
424	находится в	2	1
425	в построении	1	1
426	сводится к	5	1
427	с полным	1	1
428	искусства и	5	1
429	сила которая	1	1
430	но мы	2	1
431	после того	1	1
432	и просто	1	1
433	можно сказать	2	1
434	основе своей	1	1
435	пор пока	2	1
436	в эстетической	1	1
437	под именем	1	1
438	те или	1	1
439	однако с	1	1
440	переходит в	1	1
441	бы в	5	1
442	и мы	16	1
443	здесь стих	1	1
444	тех пор	2	1
445	как ощущение	1	1
446	наконец в-третьих	1	1
447	в новой	1	1
448	поэтому для	1	1
449	что только	1	1
450	дело с	5	1
451	мы вместе	2	1
452	которое мы	3	1
453	в эти	1	1
454	не можем	4	1
455	вопроса о	2	1
456	только на	4	1
457	за пределами	1	1
458	не все	1	1
459	целому а	1	1
460	от других	1	1
461	искусство в	1	1
462	ответ на	5	1
463	слова в	1	1
464	мы находим	2	1
465	в землю	1	1
466	дело и	3	1
467	как при	1	1
468	до тех	2	1
469	к той	1	1
470	ее на	1	1
471	на деле	8	1
472	нас как	1	1
473	рядом с	5	1
474	нет и	1	1
475	или иной	2	1
476	это составляет	1	1
477	деле есть	1	1
478	как у	1	1
479	не просто	1	1
480	именно в	6	1
481	я был	1	1
482	в психологии	3	1
483	как же	1	1
484	еще и	1	1
485	а с	5	1
486	героя о	2	1
487	души и	1	1
488	и прямо	1	1
489	в романе	2	1
490	говорит о	4	1
491	сделать их	1	1
492	кто не	1	1
493	литературное произведение	1	1
494	легко и	1	1
495	мысли так	1	1
496	есть лишь	1	1
497	все время	20	1
498	здесь этот	1	1
499	первые два	1	1
500	что мы	11	1
501	которой он	1	1
502	все более	1	1
503	есть точка	1	1
504	так же	13	1
505	который бы	1	1
506	и потому	5	1
507	мы говорим	1	1
508	высшего порядка	1	1
509	к родине	1	1
510	требует от	1	1
511	решение вопроса	1	1
512	характера и	2	1
513	ударение на	1	1
514	он говорит	3	1
515	тоже дело	1	1
516	ненависть к	1	1
517	на которое	1	1
518	пример в	1	1
519	что же	1	1
520	трактуется как	1	1
521	на челе	1	1
522	поступает как	1	1
523	в своем	6	1
524	в контексте	1	1
525	силу своих	1	1
526	и от	1	1
527	в смысле	1	1
528	пока еще	1	1
529	и где	1	1
530	не мог	1	1
531	эстетическим объектом	1	1
532	всего в	1	1
533	при таком	3	1
534	и другим	1	1
535	как система	1	1
536	на самом	2	1
537	в пределе	1	1
538	которая в	1	1
539	и трагическое	1	1
540	стих на	1	1
541	от него	4	1
542	и все	4	1
543	той или	2	1
544	еще более	1	1
545	ни к	1	1
546	исключительно в	1	1
547	отношению ко	1	1
548	к ее	1	1
549	ее развития	1	1
550	нам не	1	1
551	свою судьбу	1	1
552	нет ничего	1	1
553	и представляет	1	1
554	от всех	1	1
555	то здесь	2	1
556	в свою	3	1
557	к его	1	1
558	близким к	1	1
559	из этого	2	1
560	у которых	1	1
561	имеет не	1	1
562	который в	1	1
563	частности в	1	1
564	то оно	1	1
565	и эта	2	1
566	пушкин и	1	1
567	каждое слово	1	1
568	к этому	3	1
569	можно назвать	1	1
570	гораздо более	2	1
