N	2gram	Propp_Isto_4	KulturaY
322	так чтобы	1	1
323	что иное	3	1
324	считая что	1	1
325	но даже	1	1
326	в некотором	2	1
327	мы и	1	1
328	частный случай	4	1
329	когда речь	1	1
330	не хочет	2	1
331	есть акт	1	1
332	к ее	1	1
333	в различных	1	1
334	современной русской	1	1
335	что люди	1	1
336	глаза на	1	1
337	как правило	1	1
338	совершенно прав	1	1
339	рукам и	1	1
340	то он	1	1
341	функции эти	1	1
342	к ним	2	1
343	отношение к	2	1
344	а через	1	1
345	этой категории	1	1
346	из таких	2	1
347	одной русской	1	1
348	которые не	1	1
349	как говорит	1	1
350	имеют целью	1	1
351	в одной	3	1
352	или вообще	1	1
353	общего с	1	1
354	как к	1	1
355	пр а	1	1
356	что нет	1	1
357	перед нами	3	1
358	вопросом о	1	1
359	это легко	1	1
360	это просто	1	1
361	при себе	2	1
362	в чем	1	1
363	на некоторых	2	1
364	думать что	1	1
365	отчасти и	1	1
366	имеет своих	1	1
367	в дальнейшем	6	1
368	не годится	4	1
369	говорят о	1	1
370	имеем в	2	1
371	и те	1	1
372	как он	6	1
373	но на	1	1
374	можно себе	1	1
375	широком смысле	1	1
376	чтобы овладеть	1	1
377	тот случай	1	1
378	не следует	1	1
379	уже тогда	1	1
380	чтобы установить	1	1
381	всех этих	1	1
382	он должен	3	1
383	же порядка	1	1
384	и вот	2	1
385	вообще не	1	1
386	так часто	1	1
387	из него	1	1
388	и по	5	1
389	на этом	2	1
390	или иных	1	1
391	одно и	1	1
392	и стало	1	1
393	где нет	1	1
394	связанные с	3	1
395	в совершенно	1	1
396	об этом	7	1
397	связанных с	2	1
398	них не	1	1
399	на ту	1	1
400	на все	1	1
401	на этой	1	1
402	который уже	1	1
403	качестве дополнения	1	1
404	может стать	1	1
405	то все	1	1
406	д чтобы	1	1
407	чаще всего	1	1
408	стоит на	2	1
409	известным образом	1	1
410	и делает	1	1
411	она и	1	1
412	выступает не	1	1
413	силы в	1	1
414	к которым	5	1
415	показывает что	10	1
416	и уже	1	1
417	для чего	1	1
418	мы видели	6	1
419	здесь можно	2	1
420	случай но	1	1
421	можно считать	2	1
422	есть прообраз	1	1
423	во второй	1	1
424	нет еще	1	1
425	таких случаях	2	1
426	своего рода	1	1
427	должны были	1	1
428	когда она	1	1
429	русской сказки	1	1
430	но это	3	1
431	когда эти	1	1
432	но он	4	1
433	друг другу	1	1
434	однако в	2	1
435	что этот	4	1
436	случае мы	2	1
437	сам он	1	1
438	каждый день	1	1
439	виду не	1	1
440	что представление	1	1
441	совершенно правильно	1	1
442	не могло	2	1
443	очищена от	1	1
444	одна из	2	1
445	находятся в	1	1
446	или иная	1	1
447	необходимо только	1	1
448	действительно в	1	1
449	более что	1	1
450	как не	1	1
451	как будто	1	1
452	что на	2	1
453	назвать его	1	1
454	однако это	1	1
455	является то	1	1
456	один раз	1	1
457	случайно и	2	1
458	есть только	3	1
459	могут быть	6	1
460	иногда даже	3	1
461	ему все	1	1
462	с полной	1	1
463	этот переход	1	1
464	в наши	1	1
465	и рассказывает	1	1
466	указывает на	4	1
467	это ему	2	1
468	где он	1	1
469	ничего общего	1	1
470	как мы	5	1
471	всегда или	1	1
472	нужно однако	1	1
473	на нем	5	1
474	говорит и	1	1
475	на основе	1	1
476	совершенно ясно	2	1
477	быстро и	1	1
478	в индии	1	1
479	что у	3	1
480	за то	1	1
481	в борьбе	1	1
482	мог бы	1	1
483	лишь частный	1	1
484	имеется в	2	1
485	по сравнению	3	1
486	в последней	1	1
487	с этого	1	1
488	не будучи	1	1
489	а его	1	1
490	момент в	1	1
491	она уже	1	1
492	и эту	1	1
493	одного из	1	1
494	после того	2	1
495	а также	3	1
496	следствие его	1	1
497	и во	2	1
498	нас в	1	1
499	если с	1	1
500	во всех	1	1
501	переходит в	3	1
502	из своего	3	1
503	говорит он	1	1
504	в форме	2	1
505	и только	5	1
506	не надо	1	1
507	еще более	1	1
508	с неба	1	1
509	в развитии	1	1
510	лет тому	1	1
511	и следовательно	1	1
512	связь между	2	1
513	его тем	1	1
514	в него	1	1
515	в лице	2	1
516	сюда относится	1	1
517	указывает что	2	1
518	за него	1	1
519	чтобы ответить	1	1
520	что здесь	7	1
521	что только	1	1
522	мы получим	1	1
523	тому назад	1	1
524	этот вопрос	2	1
525	что даже	1	1
526	он о	1	1
527	к их	1	1
528	и так	1	1
529	чтобы на	1	1
530	или же	3	1
531	этот факт	2	1
532	случаи когда	2	1
533	это же	2	1
534	в эти	1	1
535	можно еще	1	1
536	рассматриваться как	1	1
537	есть чисто	1	1
538	можно установить	1	1
539	и у	5	1
540	себя в	2	1
541	только на	1	1
542	народов не	1	1
543	в нашей	1	1
544	еще одну	1	1
545	не дает	2	1
546	большинстве случаев	1	1
547	и других	3	1
548	его и	2	1
549	и их	2	1
550	могло бы	2	1
551	и один	1	1
552	слова на	1	1
553	не для	1	1
554	мы можем	6	1
555	и ногам	1	1
556	сравнительное изучение	1	1
557	речь и	1	1
558	не из	1	1
559	он является	1	1
560	к той	1	1
561	от того	2	1
562	и вместе	1	1
563	в других	2	1
564	случае с	1	1
565	же это	2	1
566	может рассматриваться	1	1
567	связан с	3	1
568	без всякой	1	1
569	тотчас же	1	1
570	была очищена	1	1
571	здесь в	1	1
572	как же	1	1
573	v из	1	1
574	однако что	1	1
575	происходит при	1	1
576	берет на	1	1
577	говорит о	2	1
578	но ему	1	1
579	по рукам	1	1
580	ничем не	1	1
581	в некоторых	5	1
582	что им	1	1
583	притом не	1	1
584	а сам	2	1
585	бы назвать	1	1
586	зависит от	1	1
587	человеческой жизни	1	1
588	его как	2	1
589	человек в	1	1
590	и поставил	1	1
591	долгое время	1	1
592	совершенно одинаково	2	1
593	что новая	1	1
594	но как	1	1
595	же относится	1	1
596	в ленинграде	1	1
597	теперь он	1	1
598	к его	1	1
599	к другой	1	1
600	вопрос этот	2	1
601	в европе	1	1
602	что именно	1	1
603	предположить что	6	1
604	он говорит	2	1
605	это делается	1	1
606	что за	1	1
607	на тот	1	1
608	наряду с	3	1
609	с некоторыми	1	1
610	чем к	1	1
611	в ответ	1	1
612	быть как	1	1
613	содержат в	1	1
614	быть только	1	1
615	матери и	1	1
616	для человека	1	1
617	образом на	1	1
618	не заметил	1	1
619	с представлением	3	1
620	действительно ли	1	1
621	многих других	3	1
622	как целое	1	1
623	действительно не	1	1
624	действительно как	1	1
625	и там	2	1
626	или другого	1	1
627	его в	9	1
628	что мы	3	1
629	в основном	1	1
630	как предмет	1	1
631	который по	1	1
632	в начале	1	1
633	естественно не	1	1
634	я от	1	1
635	но для	2	1
636	человека о	1	1
637	это уже	2	1
638	только одна	2	1
639	которая в	1	1
640	уже совсем	1	1
641	или нет	1	1
642	главным образом	2	1
643	особого внимания	1	1
644	будто бы	1	1
645	он стал	2	1
646	поездка в	1	1
647	только что	3	1
648	отходит на	1	1
649	этим сопоставить	1	1
650	гораздо больше	1	1
651	это все	1	1
652	не знает	1	1
653	сказать что	2	1
654	только как	1	1
655	в точности	5	1
656	их с	1	1
657	с такой	1	1
658	не что	3	1
659	есть и	2	1
660	та же	1	1
661	на своем	1	1
662	жизни и	1	1
663	но эти	1	1
664	чтобы эти	1	1
665	в роли	2	1
666	в своих	1	1
667	и заменить	1	1
668	к этому	5	1
669	точно так	5	1
670	все что	4	1
