N	2gram	Nazirov_Vr_1	Myshleni
177	что у	3	2
178	этот период	1	2
179	на нее	1	2
180	не с	1	2
181	том как	1	2
182	и из	1	2
183	его в	3	2
184	вслед за	1	2
185	нас интересует	1	2
186	что только	1	2
187	в первой	1	2
188	же в	2	2
189	но с	1	2
190	из них	2	2
191	никто не	1	2
192	к ним	2	2
193	это будет	1	2
194	и даже	6	2
195	о влиянии	2	2
196	а с	2	2
197	что для	1	2
198	о чем	2	2
199	во внимание	1	2
200	предположить что	1	2
201	и от	1	2
202	которых он	1	2
203	и другими	1	2
204	другой стороны	1	2
205	из этого	1	2
206	в свое	1	2
207	жизни и	1	2
208	без всяких	1	2
209	в своих	4	2
210	во всяком	1	2
211	все что	1	2
212	а между	1	1
213	также и	1	1
214	шаг за	1	1
215	полагает что	1	1
216	и о	3	1
217	что уже	1	1
218	который был	3	1
219	в полной	1	1
220	это отношение	1	1
221	и ее	2	1
222	событий и	1	1
223	объяснить то	1	1
224	собой в	1	1
225	он был	3	1
226	он сам	2	1
227	первый план	1	1
228	с его	3	1
229	как правило	1	1
230	в ее	1	1
231	способности к	1	1
232	есть по	1	1
233	как по	1	1
234	независимо от	1	1
235	и дети	2	1
236	как к	1	1
237	как нам	1	1
238	целый ряд	4	1
239	и наконец	1	1
240	ясно почему	1	1
241	эту проблему	1	1
242	в себе	2	1
243	что это	1	1
244	мы получаем	1	1
245	еще один	1	1
246	что к	2	1
247	этот вывод	1	1
248	на то	3	1
249	но на	1	1
250	развиваться в	1	1
251	от которого	1	1
252	которой не	1	1
253	по всем	1	1
254	в плане	1	1
255	одно и	1	1
256	совпадают с	1	1
257	есть все	1	1
258	конечно в	1	1
259	об этом	5	1
260	как тот	1	1
261	этом смысле	1	1
262	этот человек	2	1
263	и заимствования	1	1
264	самым он	1	1
265	вопрос и	1	1
266	рядом с	2	1
267	и уже	3	1
268	которой он	1	1
269	несмотря на	4	1
270	ключ к	1	1
271	после этого	2	1
272	на первый	2	1
273	же это	1	1
274	место в	2	1
275	представление о	1	1
276	он принимает	1	1
277	в основном	1	1
278	тем не	1	1
279	однако в	1	1
280	том же	2	1
281	только по-разному	1	1
282	от нас	1	1
283	в обоих	1	1
284	отличается от	1	1
285	ранней стадии	1	1
286	не могло	1	1
287	из него	1	1
288	что ни	1	1
289	того в	1	1
290	в другую	1	1
291	предполагать что	1	1
292	такая же	1	1
293	что самые	1	1
294	в каком	1	1
295	вот в	1	1
296	такие же	1	1
297	по нашему	3	1
298	начиная с	2	1
299	в духе	1	1
300	постановки вопроса	1	1
301	в одну	2	1
302	и он	2	1
303	с ее	1	1
304	него он	1	1
305	имеет никаких	1	1
306	только при	1	1
307	ясно что	1	1
308	этого как	1	1
309	чисто внешнее	1	1
310	работы над	1	1
311	вопросу о	1	1
312	и во	3	1
313	слово его	1	1
314	своих собственных	1	1
315	все основания	1	1
316	этим можно	1	1
317	установлено что	1	1
318	один из	1	1
319	сумел установить	1	1
320	всяком случае	1	1
321	это слово	1	1
322	этот факт	1	1
323	это же	1	1
324	сколько в	1	1
325	внимание в	1	1
326	для всех	1	1
327	уже в	4	1
328	себя в	1	1
329	чтобы он	3	1
330	в начале	6	1
331	а это	1	1
332	при помощи	2	1
333	несомненно в	1	1
334	в письме	5	1
335	мы находим	1	1
336	тогда как	2	1
337	в конце	3	1
338	отношении к	1	1
339	каждый из	1	1
340	и никогда	1	1
341	это было	1	1
342	как раз	2	1
343	в форме	1	1
344	из двух	1	1
345	связан с	1	1
346	тогда это	1	1
347	и т.п	2	1
348	как же	2	1
349	только по	1	1
350	не было	5	1
351	нашему мнению	1	1
352	этого не	1	1
353	целым рядом	1	1
354	и самый	1	1
355	более того	1	1
356	в ту	1	1
357	с которым	2	1
358	одну из	1	1
359	некоторых его	1	1
360	под влиянием	1	1
361	в связи	3	1
362	с белым	1	1
363	материал и	1	1
364	с первого	1	1
365	ко всем	1	1
366	влияния на	1	1
367	что за	1	1
368	что же	1	1
369	да и	1	1
370	логику развития	1	1
371	но для	1	1
372	или по	1	1
373	доказал что	1	1
374	внутреннюю логику	1	1
375	к вопросу	1	1
376	близкий к	1	1
377	основу и	1	1
378	дети не	1	1
379	это можно	1	1
380	на большую	1	1
381	это как	1	1
382	для нас	4	1
383	и все	7	1
384	но зато	1	1
385	позволяет нам	1	1
386	на возникшие	1	1
387	хотя в	1	1
388	не являются	1	1
389	что этот	1	1
390	ему но	1	1
391	далее в	1	1
392	этот момент	2	1
393	ли он	1	1
394	за шагом	1	1
395	по сей	1	1
396	и это	2	1
397	это в	2	1
398	по которому	1	1
