N	2gram	Vygotskiy__1	Vvedenie
260	что же	2	3
261	в изучении	2	3
262	в своем	3	3
263	но с	1	3
264	каждой из	3	3
265	к тому	4	3
266	об отношении	1	3
267	в результате	4	3
268	к этому	4	3
269	в частности	3	3
270	гораздо более	2	3
271	не иначе	1	2
272	как говорят	1	2
273	же как	4	2
274	искусство и	4	2
275	из его	3	2
276	должна быть	3	2
277	что мы	8	2
278	есть не	2	2
279	самое же	3	2
280	мы не	12	2
281	что если	1	2
282	на тему	1	2
283	а во-вторых	1	2
284	в основу	2	2
285	которое в	1	2
286	того же	2	2
287	и был	1	2
288	литературы и	1	2
289	целое и	1	2
290	время в	1	2
291	значение и	1	2
292	тогда как	1	2
293	чем же	1	2
294	и историю	1	2
295	его к	1	2
296	материалов и	1	2
297	выражение в	1	2
298	учение о	1	2
299	и те	1	2
300	не следует	1	2
301	задний план	1	2
302	и совершенно	5	2
303	не к	1	2
304	в силу	3	2
305	д все	1	2
306	но вместе	1	2
307	одной и	4	2
308	подобно тому	5	2
309	не бывает	1	2
310	и наоборот	1	2
311	такого же	1	2
312	и с	2	2
313	и творчества	1	2
314	соответствии с	1	2
315	во внимание	2	2
316	несмотря на	5	2
317	как сказано	1	2
318	другое дело	1	2
319	должно быть	1	2
320	она была	1	2
321	и тогда	2	2
322	момента в	1	2
323	другие с	1	2
324	и при	1	2
325	и сейчас	2	2
326	как искусство	1	2
327	с точки	2	2
328	состоит в	3	2
329	мы называем	1	2
330	стоит в	1	2
331	мысли и	2	2
332	науки но	1	2
333	для объяснения	3	2
334	и той	3	2
335	не могли	1	2
336	том же	2	2
337	тому что	4	2
338	произведения и	1	2
339	и науки	1	2
340	с теми	2	2
341	на котором	1	2
342	того как	1	2
343	одна из	4	2
344	без остатка	2	2
345	существует между	1	2
346	никогда не	8	2
347	казалось бы	2	2
348	ничего не	2	2
349	иной раз	1	2
350	следует что	1	2
351	не до	1	2
352	от того	3	2
353	у нас	4	2
354	к таким	1	2
355	когда мы	3	2
356	есть только	2	2
357	лежит в	1	2
358	как только	1	2
359	понять что	1	2
360	этих понятий	1	2
361	если же	2	2
362	значительной мере	1	2
363	языка так	1	2
364	идет речь	1	2
365	наукой и	1	2
366	из двух	1	2
367	так и	3	2
368	принять во	1	2
369	собой в	1	2
370	же самое	2	2
371	смысле и	1	2
372	в известных	2	2
373	и здесь	2	2
374	искусства и	15	2
375	исследования и	3	2
376	словами или	1	2
377	в значительной	1	2
378	во всех	1	2
379	тем или	2	2
380	ее от	3	2
381	этому поводу	2	2
382	во втором	1	2
383	нуждается в	3	2
384	вообще и	1	2
385	все время	4	2
386	если это	1	2
387	и так	4	2
388	по этому	2	2
389	по самой	2	2
390	что следовательно	2	2
391	сомнений в	1	2
392	только на	3	2
393	от других	2	2
394	мы можем	4	2
395	могло бы	4	2
396	в соответствующих	1	2
397	и чем	1	2
398	и др	1	2
399	по тем	1	2
400	не было	3	2
401	более общего	1	2
402	литературное произведение	1	2
403	должна была	2	2
404	в связи	2	2
405	виде в	1	2
406	науку и	1	2
407	него в	2	2
408	с конца	1	2
409	мы говорим	1	2
410	в разной	1	2
411	с чисто	1	2
412	из которых	3	2
413	с этим	3	2
414	целом ряде	2	2
415	а если	1	2
416	этого слова	4	2
417	тому как	7	2
418	это есть	5	2
419	по существу	4	2
420	критики и	2	2
421	еще раз	1	2
422	но это	3	2
423	которые были	1	2
424	в более	1	2
425	не существует	2	2
426	на задний	1	2
427	между ними	1	2
428	обе эти	1	2
429	бы в	2	2
430	конце концов	3	2
431	мы должны	1	2
432	будто бы	2	2
433	самой своей	1	2
434	или иным	2	2
435	с научной	1	2
436	жизни и	3	2
437	точно так	3	2
438	и другие	4	2
439	это в	2	2
440	например в	3	1
441	его учениками	1	1
442	века но	1	1
443	на самом	2	1
444	сохранять свое	1	1
445	в стороне	1	1
446	это и	3	1
447	как такового	1	1
448	на деле	3	1
449	всем что	1	1
450	речь идет	3	1
451	что эти	3	1
452	основных вопросов	1	1
453	ведь и	1	1
454	вся она	1	1
455	в зависимости	5	1
456	и могут	1	1
457	своих исследованиях	1	1
458	что изучение	1	1
459	нуждаются в	3	1
460	весь круг	1	1
461	та же	3	1
462	таком случае	2	1
463	приводят к	1	1
464	есть нечто	2	1
465	который был	1	1
466	искусства однако	1	1
467	свою особую	1	1
468	в полной	1	1
469	для нашей	1	1
470	мы ее	1	1
471	большей частью	2	1
472	развития с	1	1
473	народного духа	1	1
474	только после	1	1
475	то мы	1	1
476	в область	2	1
477	что этого	1	1
478	но как	2	1
479	дело обстоит	1	1
480	в сторону	1	1
481	одном и	1	1
482	только тогда	7	1
483	одной общей	1	1
484	искусство в	2	1
485	очевидно что	6	1
486	как в	9	1
487	изложенное в	1	1
488	исторический факт	1	1
489	отличие от	4	1
490	нет и	1	1
491	или иное	2	1
492	что они	2	1
493	к автору	1	1
494	необходимый для	1	1
495	материалом для	1	1
496	искусстве и	1	1
497	как к	2	1
498	служить материалом	1	1
499	в одних	1	1
500	на картине	1	1
501	говорит что	5	1
502	что по	3	1
503	показывает что	5	1
504	до тех	2	1
505	которые заключены	1	1
506	и художественного	2	1
507	более или	2	1
508	себе не	3	1
509	или иную	1	1
510	психологии и	3	1
511	то в	1	1
512	искусства обычно	1	1
513	из самых	1	1
514	в которой	4	1
515	стать не	1	1
516	бы сказать	1	1
517	как познание	3	1
518	у каждого	3	1
519	остановиться на	2	1
520	и тот	2	1
521	от простого	1	1
522	только один	1	1
523	тому же	3	1
524	во многих	1	1
525	на то	10	1
526	обоих этих	3	1
527	заключается не	2	1
528	вследствие этого	1	1
529	на его	1	1
530	восстановить в	1	1
531	по словам	1	1
532	идей и	1	1
533	в статье	1	1
534	оно было	2	1
535	время и	1	1
536	известных пределах	1	1
537	идет от	1	1
538	эту задачу	1	1
539	быть положена	1	1
540	нужно не	1	1
541	области как	1	1
542	он должен	1	1
543	же это	1	1
544	и хх	1	1
545	как увидим	1	1
546	этими явлениями	1	1
547	новое и	1	1
548	заключает в	1	1
549	именно это	1	1
550	одно и	1	1
551	две области	1	1
552	подход к	1	1
553	мы его	1	1
554	как они	2	1
555	а затем	1	1
556	что все	3	1
557	пока мы	1	1
558	различие между	4	1
559	говорил что	1	1
560	разница между	3	1
561	зрения на	2	1
562	но совершенно	2	1
563	искусства в	9	1
564	он есть	1	1
565	что стоит	1	1
566	чаще всего	1	1
567	деятельности с	1	1
568	его и	3	1
569	бы только	1	1
570	мысли но	2	1
571	зрения нет	1	1
572	она и	1	1
573	ни одной	1	1
574	нашего исследования	3	1
575	в слове	3	1
576	не всегда	2	1
577	этим и	1	1
578	значит не	1	1
579	иначе говоря	5	1
580	мере не	1	1
581	автора и	1	1
582	и того	1	1
583	к помощи	1	1
584	одного и	2	1
585	задача заключается	1	1
586	и становится	1	1
587	или менее	2	1
588	метода в	1	1
589	никак не	4	1
590	взгляд на	1	1
591	в такой	2	1
592	и без	2	1
593	быть названы	1	1
594	из которой	1	1
595	прийти к	1	1
596	совершенно понятно	1	1
597	из анализа	1	1
598	представление о	3	1
599	в отличие	3	1
600	специальной области	1	1
601	должны были	1	1
602	и другого	2	1
603	как одна	2	1
604	в трудах	1	1
605	для изучения	1	1
606	составить предмет	1	1
607	может вызвать	1	1
608	точку зрения	3	1
609	иначе как	2	1
610	труда и	1	1
611	зависимости от	6	1
612	всего именно	1	1
613	возникающих в	1	1
614	надо сказать	3	1
615	всякий акт	1	1
616	искусства по	1	1
617	что этот	1	1
618	ним в	1	1
619	не была	1	1
620	же мы	1	1
621	и очень	2	1
622	задачи и	3	1
623	тяготеть к	1	1
624	в таких	1	1
625	что различие	2	1
626	и приемах	1	1
627	мысли в	3	1
628	мышления и	3	1
629	самого начала	1	1
630	ее изучения	1	1
631	точности и	1	1
632	что наука	1	1
633	уже из	1	1
634	этих науках	1	1
635	к новым	1	1
636	в центр	2	1
637	начинает с	2	1
638	и искусство	1	1
639	случае не	2	1
640	в самых	1	1
641	в языкознании	1	1
642	и восприятия	1	1
643	та или	1	1
644	эстетических ценностей	1	1
645	следовательно и	1	1
646	заключены в	1	1
647	теоретической мысли	1	1
648	что ни	1	1
649	имеем дело	1	1
650	этих двух	2	1
651	или иная	1	1
652	отсюда ясно	1	1
653	таким путем	2	1
654	показывает как	2	1
655	не понимать	1	1
656	во всем	3	1
657	убедиться в	1	1
658	метода и	1	1
659	может выражаться	1	1
660	не принадлежит	1	1
661	стороне дела	1	1
662	наиболее ценное	1	1
663	что на	3	1
664	ли это	2	1
665	не потому	1	1
666	в действительности	1	1
667	громадная область	1	1
668	у меня	3	1
669	обстоятельство что	1	1
670	в актах	1	1
671	в духе	1	1
672	прямо говорит	1	1
673	и другой	3	1
674	человека в	1	1
675	понимание но	1	1
676	отличается от	2	1
677	должны быть	3	1
678	содержанием и	1	1
679	как своего	1	1
680	анализа и	1	1
681	того есть	1	1
682	бы составить	1	1
683	оно не	1	1
684	что при	3	1
685	утверждать что	5	1
686	возникает как	3	1
687	в эпоху	1	1
688	слово которое	1	1
689	для себя	1	1
690	особенности этого	1	1
691	приходит к	2	1
692	можно и	1	1
693	и входит	1	1
694	нас от	1	1
695	и о	4	1
696	как не	1	1
697	свою очередь	1	1
698	поэтического образа	1	1
699	и многие	1	1
700	без всякого	2	1
701	только при	3	1
702	совершенно ясно	19	1
703	то или	2	1
704	от изучения	1	1
705	центр своего	2	1
706	только то	2	1
707	с самого	1	1
708	что именно	1	1
709	то как	1	1
710	что у	3	1
711	на совокупность	1	1
712	его обработки	1	1
713	к исследованию	1	1
714	в фактах	1	1
715	проблем и	1	1
716	больше в	1	1
717	а последняя	1	1
718	этого целого	1	1
719	можно только	1	1
720	том как	1	1
721	по тому	3	1
722	по ее	1	1
723	которое здесь	1	1
724	между собой	1	1
725	которые у	1	1
726	особый вид	1	1
727	именно потому	1	1
728	изучения только	1	1
729	люди с	1	1
730	быть более	1	1
731	и та	1	1
732	настоящее время	2	1
733	и из	1	1
734	одного из	1	1
735	бы то	1	1
736	в только	1	1
737	пор пока	1	1
738	теми или	1	1
739	может не	1	1
740	помощи которых	1	1
741	образом мы	1	1
742	все в	1	1
743	которая сама	1	1
744	если например	1	1
745	том или	1	1
746	нем не	1	1
747	если принять	1	1
748	нечто иное	1	1
749	поводу того	1	1
750	при исследовании	1	1
751	отдельные проблемы	1	1
752	когда оно	2	1
753	или иными	1	1
754	в индивидуальной	1	1
755	самом процессе	1	1
756	во всей	1	1
757	внешним образом	1	1
758	и содержания	1	1
759	наконец в	2	1
760	именно идея	1	1
761	также в	1	1
762	в свете	1	1
763	ясного и	1	1
764	как ее	1	1
765	представляет то	1	1
766	в литературе	1	1
767	развития но	1	1
768	тех пор	1	1
769	что здесь	2	1
770	чтобы выяснить	1	1
771	от прочих	1	1
772	д и	1	1
773	выяснить как	1	1
774	каком он	1	1
775	мы видим	5	1
776	своем существе	1	1
777	к нашему	1	1
778	этих теорий	1	1
779	очень много	1	1
780	помощи которого	2	1
781	дело здесь	1	1
782	этот факт	1	1
783	сам собой	1	1
784	не мешает	1	1
785	образом совершенно	1	1
786	не то	2	1
787	без этого	1	1
788	которой оно	2	1
789	достигается и	1	1
790	прямо не	1	1
791	есть в	7	1
792	для целого	1	1
793	и у	4	1
794	ее а	1	1
795	своим собственным	1	1
796	а это	1	1
797	каким образом	1	1
798	вопросов а	1	1
799	этого процесса	1	1
800	за ним	1	1
801	ту или	2	1
802	обратиться к	2	1
803	что содержание	2	1
804	который как	1	1
805	для него	1	1
806	не означает	2	1
807	слова в	3	1
808	содержания и	1	1
809	мы находим	1	1
810	постоянном взаимодействии	1	1
811	содержание и	1	1
812	можно с	1	1
813	к ним	2	1
814	сказано не	1	1
815	бытия и	1	1
816	у него	4	1
817	или ином	1	1
818	этого кризиса	1	1
819	происхождение в	1	1
820	помощи разных	2	1
821	объяснение в	1	1
822	если признать	1	1
823	искусством в	1	1
824	составляет предмет	3	1
825	оно будет	1	1
826	здесь в	1	1
827	все равно	1	1
828	фантазии и	1	1
829	была и	1	1
830	а с	1	1
831	факта что	1	1
832	чтобы убедиться	1	1
833	и известного	1	1
834	поскольку она	2	1
835	и составляет	2	1
836	и внутренне	1	1
837	то ясно	1	1
838	одну из	1	1
839	следует только	1	1
840	на эту	1	1
841	человека или	1	1
842	и том	1	1
843	всегда и	1	1
844	мы знаем	3	1
845	для этой	1	1
846	конечной целью	1	1
847	и об	1	1
848	стоять на	1	1
849	считать не	1	1
850	все то	3	1
851	а есть	1	1
852	с первого	1	1
853	и потому	2	1
854	стороны формы	1	1
855	многих случаях	1	1
856	для нашего	1	1
857	общественной мысли	1	1
858	случаях в	1	1
859	взгляде на	1	1
860	эта система	1	1
861	чем к	1	1
862	и основной	1	1
863	в тех	1	1
864	процессе научного	1	1
865	быть только	1	1
866	понимается как	1	1
867	искусство что	1	1
868	результату но	1	1
869	с такого	1	1
870	слова и	1	1
871	это попытки	1	1
872	содержание этого	1	1
873	и была	1	1
874	как предмет	1	1
875	каждое из	2	1
876	оба они	1	1
877	этого метода	1	1
878	в распоряжении	1	1
879	становится возможным	1	1
880	но для	1	1
881	уже было	1	1
882	имел в	1	1
883	искусством и	2	1
884	своего внимания	2	1
885	самое и	1	1
886	и более	1	1
887	искусства как	4	1
888	эстетическое впечатление	1	1
889	и от	2	1
890	по поводу	2	1
891	это можно	2	1
892	своему содержанию	1	1
893	что оно	3	1
894	попытки создания	1	1
895	в настоящее	2	1
896	а к	1	1
897	тот конфликт	1	1
898	из крупнейших	1	1
899	в ближайшем	1	1
900	науки об	1	1
901	они выросли	1	1
902	для нас	5	1
903	новое направление	1	1
904	и все	5	1
905	напомнить что	1	1
906	на других	1	1
907	как явление	1	1
908	предметом научного	2	1
909	ни было	1	1
910	же в	1	1
911	есть продукт	2	1
912	не дает	2	1
913	однако задача	1	1
914	в системе	1	1
915	в свою	1	1
916	и каждая	1	1
917	не быть	2	1
918	он представляет	1	1
919	последний вопрос	1	1
920	совершенно не	5	1
921	о духе	1	1
922	и составляют	1	1
923	одновременно и	1	1
924	первом случае	1	1
925	от природы	1	1
926	только о	2	1
927	того почему	1	1
928	этим объясняется	1	1
929	которая существует	1	1
930	включает в	1	1
931	в своих	4	1
932	это понятие	1	1
933	в таком	3	1
934	все что	3	1
935	этой точки	5	1
