N	2gram	Losev_Prob_2	Analitik
122	если бы	4	3
123	а также	2	3
124	к нему	2	3
125	с его	1	3
126	том или	3	3
127	еще не	10	3
128	и представляет	1	3
129	с одной	5	3
130	вопроса о	1	3
131	ни с	2	3
132	никто не	3	3
133	что и	2	3
134	одной стороны	5	3
135	а именно	6	3
136	а с	1	3
137	что не	5	3
138	смысла и	2	3
139	тому как	3	3
140	что мы	14	3
141	которая в	1	3
142	и одновременно	1	3
143	и все	5	3
144	полноты и	1	3
145	хотя бы	12	3
146	будто бы	5	3
147	что он	4	3
148	или иного	5	3
149	том числе	2	3
150	говоря о	1	2
151	отношения к	1	2
152	самом деле	4	2
153	на самом	4	2
154	он может	1	2
155	науки о	1	2
156	субъект и	1	2
157	едва ли	9	2
158	иметь место	1	2
159	также и	12	2
160	той же	2	2
161	на себя	1	2
162	значимость данного	1	2
163	и то	10	2
164	и самого	4	2
165	между собой	5	2
166	данном случае	5	2
167	то он	1	2
168	не все	4	2
169	отношение к	1	2
170	не просто	11	2
171	нет и	3	2
172	что именно	1	2
173	могли бы	3	2
174	как уже	1	2
175	не являются	3	2
176	то в	1	2
177	все эти	7	2
178	бы не	3	2
179	из этих	3	2
180	думать что	1	2
181	и до	1	2
182	от которого	1	2
183	общения людей	3	2
184	свидетельствует о	2	2
185	из виду	1	2
186	какой бы	1	2
187	и по	3	2
188	на этом	1	2
189	и с	10	2
190	реальности и	1	2
191	вовсе не	37	2
192	так как	7	2
193	несмотря на	3	2
194	для чего	1	2
195	такой же	1	2
196	перед собой	1	2
197	к предмету	3	2
198	логического анализа	1	2
199	на каждом	1	2
200	вопрос о	3	2
201	для данного	1	2
202	которые в	2	2
203	самое время	4	2
204	для этого	3	2
205	в психике	1	2
206	свое время	1	2
207	тогда когда	3	2
208	совпадает с	2	2
209	только не	3	2
210	никогда не	1	2
211	и является	3	2
212	потому что	13	2
213	отличается от	2	2
214	же самое	6	2
215	для себя	9	2
216	как мы	5	2
217	роль в	2	2
218	и о	4	2
219	ни одно	1	2
220	здесь не	2	2
221	мысль о	2	2
222	в пределах	1	2
223	и сам	2	2
224	особенно в	1	2
225	одного из	1	2
226	еще в	2	2
227	не говоря	4	2
228	должно быть	2	2
229	и та	1	2
230	можно сказать	6	2
231	каждом из	1	2
232	чем и	1	2
233	может иметь	2	2
234	один из	3	2
235	ли он	3	2
236	в литературоведении	1	2
237	есть чисто	1	2
238	или не	2	2
239	при помощи	8	2
240	себе в	2	2
241	сами по	2	2
242	не о	6	2
243	ю м	2	2
244	случае не	4	2
245	каждый из	2	2
246	этом отношении	1	2
247	со стороны	1	2
248	было бы	8	2
249	представляет собою	1	2
250	что из	2	2
251	мира в	1	2
252	и потому	1	2
253	как от	1	2
254	в данном	10	2
255	она есть	1	2
256	смысла мы	1	2
257	что же	9	2
258	и тогда	1	2
259	тех или	3	2
260	не является	7	2
261	тем более	10	2
262	нет ничего	2	2
263	понимать как	1	2
264	другой стороны	5	2
265	была бы	1	2
266	элементов а	2	2
267	в свое	1	2
268	в какой	1	2
269	же нам	1	1
270	то на	2	1
271	носителя и	1	1
272	речь идет	2	1
273	предполагает что	4	1
274	и фактически	1	1
275	сам по	1	1
276	смысле слова	7	1
277	ничего нельзя	1	1
278	и должны	3	1
279	другими как	1	1
280	самый предмет	1	1
281	отношения между	1	1
282	или о	2	1
283	по преимуществу	2	1
284	не имеют	1	1
285	в какой-то	2	1
286	все те	1	1
287	должна быть	1	1
288	собственном смысле	1	1
289	и больше	1	1
290	в зависимости	2	1
291	по его	1	1
292	обойтись без	3	1
293	мы уже	3	1
294	говоря мы	2	1
295	на тех	1	1
296	и значение	4	1
297	и была	1	1
298	мы не	7	1
299	смысла или	1	1
300	этого определения	1	1
301	язык как	3	1
302	есть нечто	7	1
303	не вполне	4	1
304	оно есть	1	1
305	а свой	1	1
306	и другая	1	1
307	не всякая	1	1
308	в целое	1	1
309	как не	1	1
310	зависимости от	2	1
311	здесь как	2	1
312	значения в	1	1
313	в ней	2	1
314	литературы и	1	1
315	на нем	2	1
316	по этому	3	1
317	он был	1	1
318	он сам	3	1
319	это возможно	2	1
320	во всех	2	1
321	сознания а	1	1
322	тем как	1	1
323	без которого	1	1
324	как активного	1	1
325	они имеют	1	1
326	мы будем	1	1
327	но как	6	1
328	а только	6	1
329	к которой	1	1
330	не входит	1	1
331	только тогда	3	1
332	или по	4	1
333	вообще как	1	1
334	или иное	2	1
335	в поисках	2	1
336	же деле	1	1
337	первый взгляд	1	1
338	независимо от	2	1
339	его на	1	1
340	как в	1	1
341	есть в	4	1
342	как нам	2	1
343	и той	4	1
344	и наконец	3	1
345	более или	4	1
346	о самом	1	1
347	вещи но	1	1
348	и символическое	1	1
349	не приходится	1	1
350	в литературном	1	1
351	что это	1	1
352	здесь имеется	1	1
353	самым и	1	1
354	учение о	2	1
355	в известном	1	1
356	тоже вне	1	1
357	отношение между	2	1
358	и тот	3	1
359	семантики лингвистических	1	1
360	только один	3	1
361	имеем в	2	1
362	и те	1	1
363	претендовать на	1	1
364	если он	1	1
365	отвечает требованиям	1	1
366	а вовсе	1	1
367	всех этих	4	1
368	не значит	2	1
369	в виде	6	1
370	отношений между	1	1
371	нас очень	1	1
372	языком и	1	1
373	его от	2	1
374	что ни	1	1
375	всех своих	1	1
376	и наоборот	1	1
377	в основу	1	1
378	но все	2	1
379	от нее	1	1
380	здесь мы	3	1
381	однако все	2	1
382	что все	6	1
383	обратном порядке	1	1
384	же не	1	1
385	в состоянии	2	1
386	пусть и	1	1
387	том случае	2	1
388	области гуманитарных	1	1
389	описания в	1	1
390	вещи и	2	1
391	его в	3	1
392	заключается в	4	1
393	может явиться	1	1
394	который и	1	1
395	с самим	3	1
396	и тем	4	1
397	или хотя	2	1
398	для понятия	2	1
399	этом мы	1	1
400	для них	3	1
401	в них	2	1
402	не сводим	1	1
403	все равно	3	1
404	с тем	3	1
405	и уже	1	1
406	между собою	4	1
407	себе все	1	1
408	сосредоточиться на	3	1
409	или менее	4	1
410	в этих	4	1
411	все более	1	1
412	во время	1	1
413	сказать не	1	1
414	и при	2	1
415	психический процесс	1	1
416	и ее	2	1
417	в отношении	4	1
418	в такой	2	1
419	в которых	1	1
420	свой смысл	2	1
421	бы мы	2	1
422	не привносит	1	1
423	по крайней	6	1
424	далека от	1	1
425	речи в	1	1
426	их в	4	1
427	возможно только	2	1
428	не должно	1	1
429	не требуется	1	1
430	нас к	1	1
431	тому что	3	1
432	раз и	5	1
433	не менее	13	1
434	работы на	1	1
435	человека но	2	1
436	из нас	1	1
437	одна из	3	1
438	и остается	1	1
439	на него	2	1
440	если имеется	1	1
441	одной и	2	1
442	и отношений	1	1
443	не всякий	1	1
444	о природе	1	1
445	последние десятилетия	2	1
446	ничего не	10	1
447	под этим	5	1
448	этих двух	1	1
449	если вдуматься	1	1
450	не ставит	1	1
451	и наивным	1	1
452	но это	6	1
453	совмещает в	1	1
454	эти три	1	1
455	для языка	3	1
456	ставит перед	1	1
457	мы и	6	1
458	другой вещи	2	1
459	в каком	4	1
460	споры о	1	1
461	представляется нам	1	1
462	уже о	4	1
463	значение только	2	1
464	и складывается	1	1
465	здесь совершенно	1	1
466	только самих	1	1
467	числе и	2	1
468	скорее в	1	1
469	отражение предмета	3	1
470	оно не	3	1
471	м лотмана	2	1
472	утверждать что	2	1
473	на это	2	1
474	этот путь	1	1
475	говорит о	1	1
476	и был	1	1
477	ни даже	2	1
478	содержащиеся в	1	1
479	но по	1	1
480	в лингвистике	1	1
481	в виду	8	1
482	но при	2	1
483	говоря уже	4	1
484	самим собою	1	1
485	в в	2	1
486	определенным образом	2	1
487	как система	1	1
488	языка и	5	1
489	то или	3	1
490	уже с	2	1
491	человеческого сознания	1	1
492	однако эта	1	1
493	на том	3	1
494	предметом нашего	1	1
495	что может	2	1
496	слово есть	1	1
497	сознания и	2	1
498	при одном	1	1
499	же эти	1	1
500	том как	1	1
501	в отдельных	1	1
502	в знаковой	3	1
503	является в	2	1
504	личности или	1	1
505	и всякого	1	1
506	собой и	4	1
507	не отвечает	1	1
508	в глубине	1	1
509	образом в	1	1
510	если вещь	1	1
511	с целым	1	1
512	есть обладает	1	1
513	и делается	1	1
514	внимание на	3	1
515	говорить не	1	1
516	слова как	3	1
517	но мы	3	1
518	и что	13	1
519	на что	1	1
520	может не	1	1
521	времени в	1	1
522	и во	1	1
523	определения в	1	1
524	всякого внутреннего	1	1
525	однако с	1	1
526	складывается из	1	1
527	только ему	1	1
528	к установлению	1	1
529	эти два	1	1
530	мы ни	2	1
531	во всей	1	1
532	и н	1	1
533	только такие	1	1
534	и только	4	1
535	крайней мере	6	1
536	которая и	2	1
537	в ту	1	1
538	а его	1	1
539	слов и	1	1
540	все время	1	1
541	или может	2	1
542	в него	2	1
543	тех пор	4	1
544	предмета и	3	1
545	быть и	2	1
546	оно и	1	1
547	и дело	1	1
548	тот же	4	1
549	что даже	1	1
550	общие понятия	1	1
551	а тем	3	1
552	друг друга	1	1
553	как нечто	2	1
554	в разные	2	1
555	входит в	2	1
556	система знаков	1	1
557	самые разнообразные	1	1
558	но то	1	1
559	все они	1	1
560	так что	11	1
561	для всех	2	1
562	со своим	1	1
563	связи с	5	1
564	не можем	4	1
565	если и	1	1
566	языка а	2	1
567	его смыслу	2	1
568	то и	4	1
569	понимать и	1	1
570	чтобы он	1	1
571	ведь если	4	1
572	оно в	1	1
573	языка как	2	1
574	лотман в	1	1
575	в отношение	1	1
576	от других	1	1
577	а то	1	1
578	нового смысла	1	1
579	или даже	3	1
580	в данной	1	1
581	что речь	1	1
582	но от	1	1
583	без такого	1	1
584	слова если	1	1
585	не так	2	1
586	всяком случае	10	1
587	слова в	1	1
588	в одном	1	1
589	в пространстве	1	1
590	вещи или	3	1
591	может претендовать	1	1
592	от тех	1	1
593	эти понятия	1	1
594	субъекта с	1	1
595	как раз	8	1
596	тут же	8	1
597	легко можно	1	1
598	в науке	3	1
599	само собой	1	1
600	о невозможности	1	1
601	были бы	2	1
602	в последние	2	1
603	только на	9	1
604	в н	2	1
605	она и	2	1
606	и даже	11	1
607	даже не	3	1
608	между которыми	2	1
609	до сих	4	1
610	или иначе	6	1
611	модель в	1	1
612	здесь в	1	1
613	может показаться	1	1
614	было и	1	1
615	один и	2	1
616	и др	2	1
617	предмета но	1	1
618	нового времени	1	1
619	что для	3	1
620	его из	1	1
621	превращается в	1	1
622	не было	3	1
623	сомневался в	1	1
624	и опять	1	1
625	не означает	1	1
626	однако и	1	1
627	о чем	6	1
628	для человека	1	1
629	таковой и	1	1
630	речи и	1	1
631	будет иметь	3	1
632	если не	4	1
633	в связи	5	1
634	знаков и	1	1
635	одно слово	1	1
636	своему содержанию	1	1
637	ни на	1	1
638	и особенно	2	1
639	зачем же	2	1
640	как это	1	1
641	все моменты	1	1
642	требует от	1	1
643	к своему	1	1
644	по своему	5	1
645	если оно	3	1
646	ухода в	1	1
647	за рамки	1	1
648	в тот	1	1
649	в обратном	1	1
650	да и	10	1
651	его практической	1	1
652	смысл в	1	1
653	которая ни	1	1
654	к понятию	3	1
655	самом же	1	1
656	еще раз	1	1
657	является для	2	1
658	известном смысле	1	1
659	первых двух	1	1
660	сих пор	4	1
661	при условии	6	1
662	о его	1	1
663	и таким	1	1
664	в аспекте	1	1
665	получает от	1	1
666	входящее в	1	1
667	от нас	3	1
668	перед нами	2	1
669	к другим	1	1
670	этом смысле	5	1
671	она должна	2	1
672	модели в	1	1
673	только мы	2	1
674	и для	6	1
675	решение вопроса	1	1
676	мышления в	1	1
677	случае если	2	1
678	при таком	2	1
679	войти в	2	1
680	и от	3	1
681	все что	3	1
682	или в	2	1
683	что оно	2	1
684	в результате	4	1
685	мира и	1	1
686	о котором	3	1
687	я не	1	1
688	но отнюдь	1	1
689	хотя и	3	1
690	или другой	5	1
691	а скорее	2	1
692	на первый	4	1
693	для нас	9	1
694	составляющих его	2	1
695	мы должны	3	1
696	только с	2	1
697	весьма часто	1	1
698	же в	1	1
699	есть без	1	1
700	в своих	3	1
701	даже при	1	1
702	а н	1	1
703	до тех	4	1
704	эту вещь	3	1
705	к самому	1	1
706	все еще	4	1
707	от фиксации	1	1
708	звука все	1	1
709	но всякий	1	1
710	или других	3	1
711	не знает	3	1
712	носителя этого	1	1
713	совершенно не	2	1
714	смысла а	1	1
715	к его	1	1
716	из этого	2	1
717	в действительности	2	1
718	которое есть	1	1
719	а может	2	1
720	ее в	1	1
721	то оно	1	1
722	по поводу	2	1
723	и эта	1	1
724	они не	1	1
725	который не	1	1
726	во всяком	13	1
