N	2gram	Bakhtin_Pr_3	Myshleni
138	в одном	5	4
139	как раз	4	4
140	и речь	2	4
141	ее на	1	4
142	до сих	1	4
143	а с	3	4
144	одну из	1	4
145	друг с	2	4
146	этого слова	7	4
147	сих пор	1	4
148	хотя бы	5	4
149	в свою	1	4
150	как на	2	4
151	отношения к	1	3
152	человека и	1	3
153	в такой	3	3
154	и то	3	3
155	самом деле	13	3
156	с таким	4	3
157	приходит к	1	3
158	я не	7	3
159	мы и	2	3
160	из которых	1	3
161	в их	1	3
162	ответ на	1	3
163	в общем	4	3
164	что они	6	3
165	в одной	3	3
166	в своем	2	3
167	все же	7	3
168	еще на	1	3
169	в которой	2	3
170	что это	5	3
171	он в	4	3
172	как он	3	3
173	друг другу	4	3
174	и если	2	3
175	на все	1	3
176	и мы	1	3
177	такой же	3	3
178	мысль и	2	3
179	мы говорили	1	3
180	в которых	2	3
181	должны были	1	3
182	она не	1	3
183	тогда когда	1	3
184	и остается	1	3
185	ничего не	4	3
186	во всем	3	3
187	что оно	2	3
188	и это	4	3
189	свою очередь	1	3
190	не могу	3	3
191	можно было	1	3
192	внутреннюю речь	4	3
193	вопрос который	1	3
194	речь как	1	3
195	об этом	1	3
196	этих двух	1	3
197	связи с	1	3
198	уже в	3	3
199	и других	1	3
200	обратиться к	1	3
201	всяком случае	5	3
202	вовсе не	11	3
203	на этот	1	3
204	во всех	2	3
205	а не	9	3
206	все более	1	3
207	ко всем	1	3
208	речь не	1	3
209	прямо говорит	1	3
210	смысле этого	2	3
211	и основной	1	3
212	только для	1	3
213	если не	3	3
214	и от	5	3
215	сознания и	3	3
216	от всех	1	3
217	значение в	1	3
218	во всяком	5	3
219	он может	2	2
220	тех же	1	2
221	но тем	1	2
222	как такового	3	2
223	идет о	1	2
224	показать что	2	2
225	между двумя	2	2
226	и до	1	2
227	что эти	1	2
228	той же	2	2
229	как таковому	1	2
230	что если	1	2
231	он как	4	2
232	которое не	1	2
233	как впрочем	1	2
234	зависимости от	1	2
235	почти на	2	2
236	что его	3	2
237	как если	1	2
238	в ее	3	2
239	со всеми	2	2
240	себе и	5	2
241	на речь	1	2
242	за пределы	2	2
243	анализ этого	1	2
244	более и	1	2
245	всей этой	1	2
246	хотя и	3	2
247	когда он	2	2
248	и наконец	5	2
249	в первом	1	2
250	за собой	3	2
251	бы и	4	2
252	бы сказать	1	2
253	другого как	4	2
254	в общении	1	2
255	главным образом	1	2
256	всех этих	2	2
257	он должен	2	2
258	и вот	5	2
259	быть с	1	2
260	на этом	4	2
261	одно и	1	2
262	но все	5	2
263	значительной степени	1	2
264	том же	1	2
265	к другу	1	2
266	из всех	1	2
267	с другими	4	2
268	в них	2	2
269	несмотря на	1	2
270	нигде не	1	2
271	мы видели	3	2
272	должно быть	3	2
273	как таковой	1	2
274	в один	1	2
275	был бы	2	2
276	в этих	1	2
277	и при	1	2
278	его построения	1	2
279	и эти	1	2
280	что этот	1	2
281	даже в	5	2
282	сам с	1	2
283	эта мысль	1	2
284	что с	3	2
285	этими двумя	2	2
286	к изучению	1	2
287	говорить о	3	2
288	речь и	1	2
289	это целое	1	2
290	никогда не	8	2
291	благодаря тому	1	2
292	слова как	2	2
293	же время	12	2
294	слову и	1	2
295	и мысли	2	2
296	на него	7	2
297	лежит в	2	2
298	про себя	3	2
299	и другим	1	2
300	бы он	4	2
301	целом в	1	2
302	всем протяжении	1	2
303	на вопрос	4	2
304	и которая	1	2
305	в конце	5	2
306	данном случае	1	2
307	что у	6	2
308	с собой	1	2
309	на нее	2	2
310	не с	2	2
311	ясно что	1	2
312	каждого из	1	2
313	поэтому в	1	2
314	в раннем	2	2
315	в значительной	1	2
316	наконец в	3	2
317	в ту	1	2
318	один из	2	2
319	выше и	1	2
320	нуждается в	3	2
321	словом и	3	2
322	человека с	3	2
323	на всем	1	2
324	уже не	2	2
325	эти черты	1	2
326	в виде	4	2
327	для него	13	2
328	его мысли	1	2
329	со всем	2	2
330	и даже	7	2
331	чем он	1	2
332	и пр	1	2
333	которых мы	2	2
334	в слове	5	2
335	и слово	8	2
336	под влиянием	3	2
337	и потому	2	2
338	человека к	1	2
339	о чем	2	2
340	в данном	1	2
341	всего в	1	2
342	тенденцию к	1	2
343	там где	7	2
344	на которой	1	2
345	точно и	1	2
346	является как	1	2
347	которая в	1	2
348	а в	5	2
349	между ними	1	2
350	с ней	1	2
351	к его	1	2
352	но этот	2	2
353	жизни и	3	2
354	все основные	1	2
355	ту же	1	1
356	и т	8	1
357	одним из	1	1
358	например в	2	1
359	гораздо легче	1	1
360	на самом	11	1
361	нам кажется	1	1
362	выводом из	1	1
363	дорогу не	1	1
364	в нашу	1	1
365	и больше	1	1
366	в доме	1	1
367	входящих в	1	1
368	по его	1	1
369	мы уже	6	1
370	на первом	1	1
371	время от	2	1
372	совпадает с	2	1
373	эта функция	1	1
374	но даже	1	1
375	то это	1	1
376	и со	2	1
377	в виду	3	1
378	не способен	1	1
379	себе что	1	1
380	в ней	3	1
381	на другом	1	1
382	разумеется не	1	1
383	в отличие	2	1
384	еще не	4	1
385	дать ему	1	1
386	на них	5	1
387	нам представляется	1	1
388	создает в	1	1
389	во внешнем	1	1
390	и главное	1	1
391	друг к	1	1
392	и недвусмысленно	1	1
393	то он	1	1
394	оно в	1	1
395	не то	2	1
396	в сторону	2	1
397	не входит	2	1
398	отличие от	2	1
399	не просто	1	1
400	мы сейчас	1	1
401	между словом	1	1
402	он ни	3	1
403	вмешивается в	1	1
404	сама по	2	1
405	один и	1	1
406	такой постановки	1	1
407	как к	4	1
408	в полном	1	1
409	и слова	2	1
410	его к	3	1
411	в непосредственной	1	1
412	то в	2	1
413	оттого что	1	1
414	себе как	2	1
415	та же	2	1
416	бы с	2	1
417	что же	8	1
418	или во	1	1
419	тоже не	1	1
420	раз в	2	1
421	с их	1	1
422	им в	1	1
423	и кто	1	1
424	ее как	3	1
425	но на	4	1
426	не могла	1	1
427	вообще не	2	1
428	на его	4	1
429	над которой	1	1
430	в нем	19	1
431	принять ее	1	1
432	большей или	1	1
433	т д	2	1
434	в узком	1	1
435	к одному	3	1
436	что еще	1	1
437	слова которое	3	1
438	оно должно	2	1
439	именно этим	1	1
440	в плане	6	1
441	какой бы	1	1
442	не разрешает	1	1
443	всех своих	1	1
444	его можно	1	1
445	всего то	1	1
446	плана и	1	1
447	заключает в	1	1
448	и заключается	1	1
449	последнее слово	4	1
450	тут не	3	1
451	а вместе	1	1
452	и второй	1	1
453	самим собой	6	1
454	один а	1	1
455	что сознание	1	1
456	словом с	1	1
457	этом смысле	4	1
458	делает его	1	1
459	здесь это	1	1
460	в жизни	2	1
461	этом мы	1	1
462	позволяет ему	1	1
463	которой он	2	1
464	нас прежде	1	1
465	строгом смысле	1	1
466	нисколько не	2	1
467	в эту	1	1
468	во время	2	1
469	анализа является	1	1
470	на других	1	1
471	к внутренней	1	1
472	сказать так	1	1
473	таким же	1	1
474	исключить из	1	1
475	социальных форм	1	1
476	и без	2	1
477	еще с	1	1
478	от времени	2	1
479	оказывается что	1	1
480	что я	15	1
481	в основном	1	1
482	из области	1	1
483	но эта	1	1
484	которые в	2	1
485	иным как	1	1
486	много раз	2	1
487	тем не	2	1
488	по крайней	3	1
489	войти в	2	1
490	что сам	2	1
491	слова ни	1	1
492	представляется ему	1	1
493	заставляет его	1	1
494	из слов	1	1
495	раз и	3	1
496	приводят к	1	1
497	не менее	3	1
498	без его	1	1
499	считает что	1	1
500	на котором	1	1
501	слово без	4	1
502	его внутренняя	2	1
503	и именно	1	1
504	во всякой	1	1
505	для всего	1	1
506	он с	4	1
507	из него	1	1
508	бы сказали	1	1
509	то новое	1	1
510	того в	1	1
511	он хочет	4	1
512	после катастрофы	1	1
513	за исключением	1	1
514	мы бы	1	1
515	быть по	1	1
516	как будто	7	1
517	и делает	2	1
518	и выводы	1	1
519	именно с	1	1
520	вот в	1	1
521	его внутренней	4	1
522	автор в	1	1
523	когда мы	1	1
524	в других	1	1
525	его за	3	1
526	слова но	1	1
527	отличается от	2	1
528	столько в	1	1
529	той или	2	1
530	а ее	1	1
531	оно не	1	1
532	которой она	1	1
533	так например	1	1
534	мы привели	1	1
535	монолог и	1	1
536	гордость и	1	1
537	что человек	1	1
538	говорит сам	1	1
539	к такому	1	1
540	предмету но	1	1
541	с ее	3	1
542	и понять	1	1
543	как не	1	1
544	сравнению со	1	1
545	на основе	1	1
546	во внутреннюю	1	1
547	только не	1	1
548	и говорит	2	1
549	она только	1	1
550	всей своей	2	1
551	никак не	1	1
552	вопрос что	1	1
553	в дальнейшем	1	1
554	как с	1	1
555	котором мы	1	1
556	не мог	5	1
557	о явлениях	1	1
558	которыми мы	1	1
559	с самим	14	1
560	к самой	1	1
561	еще в	3	1
562	представить в	1	1
563	он просит	1	1
564	находится в	2	1
565	именно потому	2	1
566	приближается к	1	1
567	внимание на	1	1
568	прямо и	2	1
569	это потому	1	1
570	все его	2	1
571	предшествующей части	1	1
572	и нового	1	1
573	не вмешивается	1	1
574	даже несколько	1	1
575	новое что	1	1
576	человека который	1	1
577	на протяжении	5	1
578	он прямо	1	1
579	с уже	2	1
580	функций в	1	1
581	на одном	2	1
582	что и	5	1
583	это не	5	1
584	в форме	2	1
585	еще только	1	1
586	о своих	1	1
587	развивается в	1	1
588	как например	1	1
589	в большей	1	1
590	человека непосредственно	1	1
591	сразу же	1	1
592	что только	1	1
593	да в	1	1
594	мы увидим	2	1
595	что даже	2	1
596	также и	1	1
597	и действительно	1	1
598	внутренней речью	1	1
599	впрочем и	1	1
600	по мнению	1	1
601	которой так	1	1
602	в предшествующей	1	1
603	в эти	2	1
604	где они	1	1
605	так что	5	1
606	из которого	1	1
607	сколько в	1	1
608	видели что	1	1
609	итак в	1	1
610	со своим	1	1
611	одной из	1	1
612	и у	5	1
613	гл ii	1	1
614	всем его	1	1
615	все многообразие	1	1
616	чтобы он	1	1
617	это неизбежно	1	1
618	еще одной	1	1
619	слова не	2	1
620	а то	1	1
621	другом материале	1	1
622	слово но	1	1
623	из них	5	1
624	но для	3	1
625	мы знаем	2	1
626	себе в	1	1
627	слова в	7	1
628	и стремится	1	1
629	как его	2	1
630	но что	1	1
631	у него	4	1
632	его мысль	4	1
633	и вместе	1	1
634	естественным выводом	1	1
635	эти явления	1	1
636	именно как	1	1
637	настоящей главы	1	1
638	не были	1	1
639	не хочет	2	1
640	или иной	2	1
641	мы это	1	1
642	поэтому так	1	1
643	другую сторону	1	1
644	к все	1	1
645	главное и	1	1
646	им из	2	1
647	уходит в	1	1
648	более резкой	1	1
649	и между	1	1
650	в середине	1	1
651	что не	7	1
652	в предшествующих	1	1
653	сделать в	1	1
654	к человеку	1	1
655	не было	2	1
656	у человека	2	1
657	мы скажем	1	1
658	до конца	3	1
659	ничем не	1	1
660	более того	2	1
661	что находится	1	1
662	сам себе	1	1
663	остановиться в	1	1
664	отнюдь не	2	1
665	это она	1	1
666	или с	1	1
667	из потребности	1	1
668	чем же	1	1
669	когда я	5	1
670	и ему	2	1
671	должна была	2	1
672	я хочу	2	1
673	с первого	1	1
674	с которыми	2	1
675	в строгом	1	1
676	и столь	1	1
677	тому как	2	1
678	к своему	5	1
679	по своему	3	1
680	по многим	1	1
681	собой в	1	1
682	не удалось	2	1
683	в ответ	1	1
684	только так	2	1
685	своих воззрений	1	1
686	сравнительно с	1	1
687	нам еще	1	1
688	сейчас же	1	1
689	всех его	1	1
690	человеку как	1	1
691	несколько дальше	2	1
692	остается в	2	1
693	но с	2	1
694	крайней мере	3	1
695	и для	8	1
696	случаях когда	1	1
697	слове мы	1	1
698	окончательное суждение	1	1
699	или в	1	1
700	лишь о	3	1
701	это как	3	1
702	в силах	2	1
703	своей собственной	1	1
704	человек и	2	1
705	а к	2	1
706	в отдельных	1	1
707	пр в	1	1
708	из своего	4	1
709	которую он	1	1
710	конце концов	3	1
711	на одно	2	1
712	вот этот	2	1
713	или меньшей	1	1
714	слово лишенное	1	1
715	хотя в	1	1
716	себя на	1	1
717	отношении к	7	1
718	друга но	1	1
719	только с	3	1
720	слово в	2	1
721	первых двух	1	1
722	того на	1	1
723	о себе	18	1
724	время не	2	1
725	в заключение	2	1
726	ней с	1	1
727	и строит	1	1
728	и слов	1	1
729	слов в	3	1
730	бы даже	1	1
731	указал на	1	1
732	как слово	2	1
733	дает основание	1	1
734	это в	2	1
735	я могу	1	1
736	каждое слово	2	1
737	который не	1	1
738	что касается	1	1
