N	2gram	Losev_Dial_4	StatiiOP
215	сомнений в	1	2
216	на всем	1	2
217	очевидно что	1	2
218	ни с	4	2
219	в конце	1	2
220	так как	14	2
221	случае не	2	2
222	может быть	17	2
223	в них	2	2
224	в особенности	4	2
225	со стороны	3	2
226	ему не	1	2
227	с той	2	2
228	только к	1	2
229	говорит о	3	2
230	и самый	1	2
231	только по	1	2
232	на этот	1	2
233	его как	2	2
234	или с	1	2
235	как говорит	1	2
236	и вообще	7	2
237	и потому	3	2
238	как это	2	2
239	что именно	7	2
240	к своему	2	2
241	в данном	3	2
242	по существу	1	2
243	сравнении с	2	2
244	только о	3	2
245	с этой	2	2
246	ее в	2	2
247	всегда будет	1	2
248	в результате	6	2
249	говорят не	1	2
250	конечно и	1	2
251	только что	2	2
252	сказать что	6	2
253	об истории	1	2
254	совершенно не	3	2
255	для рассмотрения	1	1
256	а между	1	1
257	сам по	2	1
258	с кем	1	1
259	и то	3	1
260	это и	9	1
261	всего это	1	1
262	которого является	1	1
263	за все	1	1
264	это однако	1	1
265	в упомянутом	1	1
266	действительности и	1	1
267	в зависимости	1	1
268	том понимании	1	1
269	той же	5	1
270	их и	1	1
271	бы уже	1	1
272	мы не	9	1
273	это что	1	1
274	бы что	1	1
275	память о	1	1
276	своем отношении	1	1
277	есть нечто	2	1
278	в сущности	5	1
279	совпадает с	2	1
280	говорить о	11	1
281	в изложении	1	1
282	из того	1	1
283	событий и	1	1
284	их не	1	1
285	как не	2	1
286	надо иметь	1	1
287	думаю что	2	1
288	стороны но	2	1
289	еще не	4	1
290	на них	1	1
291	он сам	1	1
292	в чем	8	1
293	но как	2	1
294	не говорят	3	1
295	отношение к	1	1
296	себе и	2	1
297	тут же	1	1
298	не просто	7	1
299	судить об	1	1
300	чем же	2	1
301	если она	2	1
302	вот как	2	1
303	когда он	3	1
304	целый ряд	1	1
305	времени когда	3	1
306	о самом	1	1
307	к другому	1	1
308	а во-вторых	1	1
309	так или	1	1
310	и насколько	1	1
311	из этих	2	1
312	вступающих в	1	1
313	с их	4	1
314	и тот	1	1
315	зависимости от	1	1
316	бы только	4	1
317	только один	1	1
318	говорят о	1	1
319	есть но	1	1
320	и если	3	1
321	что она	5	1
322	богатым и	1	1
323	а то	1	1
324	но именно	2	1
325	где все	1	1
326	еще раньше	1	1
327	и еще	1	1
328	в первую	1	1
329	свою собственную	1	1
330	реального исторического	1	1
331	этого вопроса	1	1
332	не как	4	1
333	новое и	1	1
334	говорите что	1	1
335	его от	1	1
336	на этом	3	1
337	для в	1	1
338	v но	1	1
339	не говорю	2	1
340	одно и	1	1
341	в основу	1	1
342	тут не	2	1
343	они должны	1	1
344	об этой	2	1
345	что мне	1	1
346	те же	1	1
347	говорил что	1	1
348	заключается в	2	1
349	обоих случаях	1	1
350	с другими	1	1
351	известно что	3	1
352	этом смысле	4	1
353	роль в	1	1
354	не стану	1	1
355	и тем	6	1
356	еще одно	1	1
357	уже быть	1	1
358	на основании	3	1
359	и уже	4	1
360	для чего	1	1
361	мы видели	1	1
362	можно считать	1	1
363	такой же	1	1
364	но я	1	1
365	которую я	1	1
366	но если	5	1
367	и их	2	1
368	можно найти	1	1
369	то чувство	1	1
370	чтобы эта	2	1
371	то для	1	1
372	место в	1	1
373	представление о	2	1
374	говорил о	2	1
375	вплоть до	1	1
376	сам же	1	1
377	и той	3	1
378	такую же	1	1
379	имел в	1	1
380	и очень	1	1
381	иной раз	3	1
382	что есть	2	1
383	можно ли	1	1
384	при всех	1	1
385	она не	4	1
386	виду что	1	1
387	одна из	1	1
388	всех языках	1	1
389	в основе	10	1
390	можно судить	2	1
391	нельзя ли	1	1
392	но только	5	1
393	чем не	1	1
394	дает возможность	1	1
395	смысл его	1	1
396	и без	2	1
397	же время	6	1
398	и лишь	1	1
399	прежде чем	2	1
400	каждого данного	1	1
401	как будто	2	1
402	на все	2	1
403	и далее	1	1
404	ни о	3	1
405	уже о	4	1
406	и вместе	1	1
407	нет ни	3	1
408	не могут	2	1
409	лежащий в	1	1
410	и вполне	1	1
411	том кто	1	1
412	ему все	1	1
413	его за	1	1
414	отличается от	1	1
415	а что	2	1
416	всего что	1	1
417	остановиться на	1	1
418	они и	1	1
419	которое принадлежит	1	1
420	странным что	1	1
421	божьего и	1	1
422	и которая	1	1
423	как мы	1	1
424	в свое	2	1
425	что все	4	1
426	свою очередь	2	1
427	не могу	1	1
428	без всякого	2	1
429	данном случае	1	1
430	только при	1	1
431	были бы	1	1
432	не подходит	1	1
433	в пределах	1	1
434	имеет никакого	2	1
435	на чистом	1	1
436	на том	1	1
437	и совершенно	1	1
438	переход к	1	1
439	можно было	1	1
440	не так	1	1
441	и которые	1	1
442	есть также	2	1
443	найти в	3	1
444	к тем	1	1
445	не были	1	1
446	по сравнению	2	1
447	возможно что	1	1
448	так случилось	1	1
449	что значит	1	1
450	образом в	1	1
451	вот почему	3	1
452	входя в	1	1
453	одного из	1	1
454	можно сказать	5	1
455	и во	2	1
456	но внутри	1	1
457	это максимально	1	1
458	пр но	1	1
459	с третьим	2	1
460	смысле не	1	1
461	или иначе	2	1
462	от них	1	1
463	только после	2	1
464	судить о	1	1
465	во втором	1	1
466	эти два	2	1
467	то место	1	1
468	никаких сомнений	1	1
469	чем и	1	1
470	в крыму	1	1
471	от этих	2	1
472	все время	1	1
473	и об	3	1
474	ней же	1	1
475	конце концов	1	1
476	не зная	1	1
477	и всего	1	1
478	один из	4	1
479	всей нашей	1	1
480	что только	1	1
481	тот же	1	1
482	с ними	4	1
483	будто бы	1	1
484	степени ее	1	1
485	с какой-то	1	1
486	поэтому и	1	1
487	здесь о	1	1
488	образа в	2	1
489	и жизни	2	1
490	не будет	2	1
491	с какой	1	1
492	внимание что	1	1
493	конечно не	2	1
494	да еще	2	1
495	уже в	1	1
496	ее из	1	1
497	а это	2	1
498	речь в	1	1
499	е не	2	1
500	где бы	2	1
501	средства для	1	1
502	этом в	1	1
503	одно из	1	1
504	совсем другое	1	1
505	себе в	1	1
506	свете и	1	1
507	и также	1	1
508	точка зрения	1	1
509	себя до	1	1
510	не для	1	1
511	а в	1	1
512	не о	4	1
513	мы можем	3	1
514	как его	1	1
515	но что	5	1
516	смысле слова	1	1
517	ее истории	2	1
518	о каком	1	1
519	имеет значение	1	1
520	е в	2	1
521	именно как	1	1
522	даже не	2	1
523	за пределы	3	1
524	что человек	2	1
525	разумеется это	2	1
526	не входя	1	1
527	догадаться что	1	1
528	очень много	2	1
529	бы эти	1	1
530	себя и	3	1
531	что для	1	1
532	каком смысле	1	1
533	естественно что	1	1
534	них и	1	1
535	церкви и	1	1
536	нужно сказать	1	1
537	то и	2	1
538	имеет только	1	1
539	лучше других	1	1
540	в свете	5	1
541	и тут	3	1
542	и слово	2	1
543	жизнь в	1	1
544	в связи	1	1
545	было в	1	1
546	но оно	1	1
547	образ который	1	1
548	в последней	1	1
549	не содержать	1	1
550	ни на	6	1
551	очень долго	1	1
552	свете этой	1	1
553	общего с	3	1
554	сравнению с	2	1
555	уже без	1	1
556	что же	2	1
557	да и	2	1
558	говоря уже	3	1
559	наконец и	1	1
560	я с	1	1
561	жизни в	1	1
562	на свете	4	1
563	выйти за	5	1
564	быть не	2	1
565	ценность и	1	1
566	в контексте	1	1
567	этом случае	1	1
568	нечто совершенно	1	1
569	на своем	1	1
570	но для	2	1
571	вы говорите	1	1
572	нисколько не	2	1
573	должны быть	4	1
574	при всем	1	1
575	вопрос в	1	1
576	является ли	1	1
577	открыто в	1	1
578	за его	2	1
579	и грубых	1	1
580	и для	5	1
581	в идеале	1	1
582	будет иметь	2	1
583	уже на	1	1
584	и от	1	1
585	место для	1	1
586	или в	7	1
587	что оно	7	1
588	этой системы	1	1
589	невозможна без	2	1
590	от него	3	1
591	и все	11	1
592	выхода за	1	1
593	бы в	4	1
594	у которого	1	1
595	все они	1	1
596	в свою	3	1
597	могли быть	1	1
598	входить в	1	1
599	мог не	1	1
600	неотделим от	1	1
601	не говоря	3	1
602	но разве	1	1
603	имеет ничего	2	1
604	поскольку речь	1	1
605	начать с	1	1
606	пришел к	1	1
607	является и	1	1
608	едва ли	3	1
609	не признать	1	1
610	из этого	1	1
611	мифологией и	2	1
612	в голову	1	1
613	жизни и	4	1
614	заметить что	1	1
615	как результат	1	1
616	а я	1	1
617	о себе	1	1
618	в своих	1	1
619	в лесу	1	1
620	я могу	2	1
621	можно назвать	3	1
622	точно так	2	1
623	все что	2	1
624	ничего общего	4	1
625	гораздо более	1	1
626	которая не	2	1
