N	2gram	Vygotskiy__7	Problemy
633	прямо и	1	1
634	никак не	5	1
635	или на	1	1
636	образом в	2	1
637	мысли мы	1	1
638	после того	1	1
639	их на	1	1
640	так все	1	1
641	и конечный	1	1
642	самому себе	1	1
643	любви к	1	1
644	нас в	2	1
645	создает в	1	1
646	должно было	2	1
647	новое что	1	1
648	связь между	6	1
649	от них	1	1
650	всей внутренней	1	1
651	ним с	1	1
652	во втором	3	1
653	но очень	1	1
654	ним и	1	1
655	других но	1	1
656	да в	1	1
657	во всей	2	1
658	и только	4	1
659	в середине	2	1
660	глаза на	1	1
661	но она	1	1
662	из моментов	1	1
663	и она	2	1
664	нет он	1	1
665	отношений к	1	1
666	происходит в	1	1
667	известно что	1	1
668	что здесь	1	1
669	один из	2	1
670	но с	2	1
671	значение в	2	1
672	ее к	1	1
673	и развитием	1	1
674	этот вопрос	1	1
675	и часто	1	1
676	внутренней речью	8	1
677	одних и	1	1
678	это с	1	1
679	не сказать	1	1
680	речь как	3	1
681	ненужной и	1	1
682	но между	1	1
683	с одной	5	1
684	где они	2	1
685	есть в	3	1
686	на всем	5	1
687	то и	4	1
688	всем его	2	1
689	это неизбежно	1	1
690	другими людьми	1	1
691	до последней	1	1
692	этого процесса	1	1
693	и обратно	3	1
694	и других	2	1
695	иной смысл	1	1
696	главной задачей	1	1
697	присуще всем	1	1
698	ибо он	1	1
699	ответ на	2	1
700	больше и	2	1
701	себе в	5	1
702	ведь это	2	1
703	самого слова	3	1
704	человеке или	1	1
705	что хотел	1	1
706	чтобы она	1	1
707	не для	1	1
708	для меня	1	1
709	забыть и	1	1
710	случае не	2	1
711	идет в	3	1
712	и столь	3	1
713	них мы	1	1
714	к той	1	1
715	и вместе	2	1
716	ее на	1	1
717	в других	1	1
718	в очень	1	1
719	момент в	3	1
720	не были	1	1
721	и из	1	1
722	мы нашли	5	1
723	до сих	3	1
724	главное и	2	1
725	в высшем	1	1
726	по своим	2	1
727	а именно	1	1
728	и создает	1	1
729	к которому	1	1
730	слово но	1	1
731	к его	2	1
732	пародии на	1	1
733	раз так	1	1
734	и их	5	1
735	не обращая	1	1
736	все поняла	1	1
737	выше и	1	1
738	слове в	1	1
739	столом и	1	1
740	же точно	3	1
741	о чем	4	1
742	своей структуре	3	1
743	если не	1	1
744	именно поэтому	2	1
745	все более	1	1
746	но оно	1	1
747	слова то	1	1
748	и особенно	1	1
749	ко всем	2	1
750	и потому	3	1
751	речь не	5	1
752	из которых	2	1
753	он говорит	1	1
754	с внутренней	5	1
755	в данном	5	1
756	если оно	1	1
757	не удалось	1	1
758	слова он	2	1
759	фактами которые	1	1
760	находятся в	1	1
761	самого себя	1	1
762	некоторое время	1	1
763	и всей	2	1
764	даже с	2	1
765	в первой	3	1
766	образом на	1	1
767	одно только	1	1
768	тенденцию к	3	1
769	сейчас же	1	1
770	этом случае	14	1
771	можно сказать	5	1
772	сам с	1	1
773	сих пор	3	1
774	в основном	3	1
775	только для	1	1
776	внимания на	1	1
777	о его	3	1
778	чтобы сделать	2	1
779	у вас	1	1
780	так ли	1	1
781	остается в	1	1
782	природу с	1	1
783	противоположном направлении	1	1
784	монолог и	2	1
785	речи со	1	1
786	не является	3	1
787	совершается в	3	1
788	в результате	1	1
789	между ними	3	1
790	в другой	1	1
791	своей собственной	1	1
792	речи там	1	1
793	в двух	1	1
794	в отдельных	1	1
795	мысль о	1	1
796	еще более	1	1
797	на других	1	1
798	не должен	1	1
799	могу и	1	1
800	речи однако	1	1
801	своей внутренней	2	1
802	на более	1	1
803	же в	1	1
804	своих мыслей	1	1
805	тенденция к	2	1
806	может и	2	1
807	в свою	2	1
808	наконец не	1	1
809	будет с	1	1
810	с ней	2	1
811	из тех	1	1
812	но этот	2	1
813	чем иным	2	1
814	остается неизменным	1	1
815	в непосредственной	1	1
816	в заключение	1	1
817	ней с	1	1
818	речи как	6	1
819	внешнюю речь	1	1
820	как слово	2	1
821	и другие	1	1
822	в своих	2	1
823	все основные	1	1
824	к этому	2	1
825	как на	6	1
