N	2gram	Tiupa_Hudo_1	Komedia
289	не являются	1	1
290	и какой	1	1
291	и к	4	1
292	более или	1	1
293	внешних признаков	1	1
294	то в	4	1
295	за собой	1	1
296	всего лишь	4	1
297	из жизни	1	1
298	жизни эта	2	1
299	так или	2	1
300	он в	1	1
301	что же	2	1
302	бы не	1	1
303	из этих	1	1
304	приводит к	3	1
305	только на	2	1
306	и тот	1	1
307	самую суть	1	1
308	роль в	1	1
309	поражение в	1	1
310	о других	1	1
311	как он	2	1
312	не могла	1	1
313	оно в	1	1
314	с именем	1	1
315	состоит в	2	1
316	к одному	1	1
317	понятий и	1	1
318	сказал что	1	1
319	чтобы в	1	1
320	его от	1	1
321	что она	4	1
322	но все	1	1
323	человека в	6	1
324	значительной степени	2	1
325	что все	1	1
326	же не	1	1
327	то чтобы	2	1
328	же касается	2	1
329	от некоторых	1	1
330	единственное что	1	1
331	об этом	5	1
332	а их	1	1
333	а его	2	1
334	на этой	1	1
335	уже знаем	2	1
336	перед нами	5	1
337	всю его	1	1
338	произведений самого	1	1
339	в жизни	1	1
340	и каждый	2	1
341	за последние	1	1
342	а с	2	1
343	все равно	2	1
344	соответствии с	1	1
345	к которым	1	1
346	в самую	1	1
347	как об	1	1
348	с тем	1	1
349	и уже	1	1
350	которой он	1	1
351	с такой	1	1
352	лучше всего	1	1
353	в этих	5	1
354	в еще	1	1
355	в ходе	3	1
356	о первой	1	1
357	войну и	1	1
358	ли можно	1	1
359	а как	1	1
360	во времена	1	1
361	в город	1	1
362	в отличие	1	1
363	в которых	1	1
364	не представляется	2	1
365	что уже	1	1
366	из области	1	1
367	общественная активность	1	1
368	друг другу	1	1
369	однако не	1	1
370	видно что	2	1
371	и более	1	1
372	с такими	2	1
373	него то	1	1
374	по себе	2	1
375	не была	2	1
376	всего его	1	1
377	тому что	4	1
378	высказывания в	1	1
379	между людьми	1	1
380	вызывает сомнений	1	1
381	на три	1	1
382	вплоть до	1	1
383	но они	1	1
384	и другое	2	1
385	самого начала	1	1
386	в русской	4	1
387	отсылка к	1	1
388	благодаря своей	1	1
389	если в	2	1
390	что их	1	1
391	на себе	2	1
392	с и	2	1
393	не вызывает	1	1
394	в самых	1	1
395	того чтобы	3	1
396	чем не	1	1
397	в науке	1	1
398	борьба между	1	1
399	к концу	1	1
400	в тексте	3	1
401	персонажа в	2	1
402	одной лишь	1	1
403	мы помним	1	1
404	что на	2	1
405	ему не	2	1
406	и для	3	1
407	по своим	1	1
408	к себе	5	1
409	к сфере	1	1
410	не могут	1	1
411	еще одна	1	1
412	становится возможным	1	1
413	вероятно уже	1	1
414	узнаем о	1	1
415	в поле	1	1
416	непосредственное участие	1	1
417	уже на	1	1
418	и это	4	1
419	литературного творчества	2	1
420	в театре	3	1
421	не делает	1	1
422	т м	1	1
423	от друга	1	1
424	принадлежал к	1	1
425	но при	1	1
426	данном случае	1	1
427	особенно в	2	1
428	первой из	2	1
429	с самого	1	1
430	говорили что	1	1
431	говорить о	3	1
432	в дальнейшем	1	1
433	и когда	3	1
434	по аналогии	1	1
435	можно было	5	1
436	каждого из	2	1
437	оно все	1	1
438	когда в	1	1
439	стороне от	1	1
440	своему происхождению	1	1
441	в изображении	2	1
442	по ее	1	1
443	наше внимание	2	1
444	жизнь и	1	1
445	с ним	4	1
446	означает что	1	1
447	в каждой	1	1
448	воли и	1	1
449	следующем году	1	1
450	о нем	3	1
451	на вопрос	2	1
452	именно с	1	1
453	не означает	2	1
454	и что	2	1
455	все его	1	1
456	в значительной	2	1
457	как было	1	1
458	в отрыве	1	1
459	и своей	1	1
460	организации текста	1	1
461	может и	3	1
462	и только	1	1
463	непосредственно в	1	1
464	наконец в	1	1
465	его творчестве	1	1
466	различия между	1	1
467	в лице	3	1
468	в литературе	3	1
469	того что	4	1
470	эти детали	1	1
471	сразу же	1	1
472	в двух	1	1
473	хотя бы	1	1
474	в стороне	1	1
475	поэтому и	2	1
476	во времени	1	1
477	он действует	1	1
478	за ней	1	1
479	себя в	4	1
480	так что	2	1
481	человеческой личности	1	1
482	в т	3	1
483	а напротив	1	1
484	больше не	2	1
485	же из	1	1
486	действующего лица	1	1
487	не принимает	1	1
488	речь в	2	1
489	не дает	1	1
490	в данной	2	1
491	связывается с	1	1
492	за ним	2	1
493	которым в	2	1
494	к своим	1	1
495	в я	4	1
496	представить себе	1	1
497	перед собой	2	1
498	о которой	1	1
499	ее не	1	1
500	друг друга	5	1
501	не случайно	7	1
502	заметить что	2	1
503	на том	2	1
504	ее на	1	1
505	разговоре с	1	1
506	не противоречит	1	1
507	друг от	1	1
508	в особенности	1	1
509	из двух	1	1
510	достаточно четко	1	1
511	в высшей	1	1
512	или иначе	2	1
513	не один	1	1
514	этого человека	1	1
515	говорить и	1	1
516	под угрозой	1	1
517	эти две	1	1
518	далеко не	1	1
519	поля зрения	1	1
520	было и	1	1
521	в тт	1	1
522	жизнь была	2	1
523	и др	1	1
524	элементов и	1	1
525	противоречие между	1	1
526	к человеку	1	1
527	превращается в	3	1
528	вторая половина	1	1
529	действительности как	1	1
530	было сказано	1	1
531	его возвышенные	1	1
532	которой я	1	1
533	долгое время	1	1
534	приводятся по	1	1
535	являются ли	1	1
536	о чем	1	1
537	можно понять	1	1
538	и своим	1	1
539	ближе к	2	1
540	молодого автора	1	1
541	так называемых	1	1
542	следовало бы	1	1
543	и она	1	1
544	в далеком	1	1
545	эти слова	2	1
546	и а	5	1
547	и потому	2	1
548	отсюда и	2	1
549	их за	1	1
550	даже до	1	1
551	что именно	1	1
552	и столь	1	1
553	к своему	2	1
554	в данном	1	1
555	к жизни	5	1
556	мы узнаем	4	1
557	в ответ	2	1
558	как бы	7	1
559	на какой-то	1	1
560	о месте	1	1
561	в это	2	1
562	с этой	2	1
563	и тому	1	1
564	если оно	1	1
565	этих строк	1	1
566	не знаем	2	1
567	не получает	1	1
568	г а	1	1
569	способов организации	1	1
570	формы и	1	1
571	которого они	1	1
572	обращается к	1	1
573	от него	3	1
574	в духе	4	1
575	места в	1	1
576	бы в	1	1
577	зрения в	1	1
578	именно поэтому	1	1
579	которым можно	1	1
580	хотя в	1	1
581	бы на	2	1
582	в общем	1	1
583	равнодушной к	1	1
584	к ее	1	1
585	случайно именно	1	1
586	из поля	1	1
587	по настоянию	1	1
588	сведения о	1	1
589	не знает	2	1
590	сказать что	1	1
591	к его	1	1
592	именно к	1	1
593	словам а	1	1
594	культуры в	1	1
595	ориентации на	1	1
596	время не	1	1
597	в трех	1	1
598	на это	1	1
599	бы найти	1	1
600	жизни и	5	1
601	к этой	3	1
602	и другие	1	1
603	того времени	1	1
604	и эта	1	1
605	это в	3	1
606	в состояние	1	1
607	молодой человек	1	1
608	в таком	3	1
609	в роли	1	1
610	этой точки	1	1
611	они не	2	1
