N	2gram	Potebnia_M_3	KulturaY
291	не могут	5	2
292	когда мы	2	2
293	слова но	2	2
294	форма а	1	2
295	в язык	1	2
296	если мы	1	2
297	что все	3	2
298	в собственном	2	2
299	было в	1	2
300	когда в	2	2
301	силу того	1	2
302	о котором	1	2
303	одно из	5	2
304	в разных	2	2
305	никак не	3	2
306	это было	3	2
307	как например	1	2
308	слово с	2	2
309	любовь к	1	2
310	тот же	1	2
311	как я	1	2
312	в стороне	1	2
313	сторону от	1	2
314	внутренняя форма	15	2
315	же и	3	2
316	конечно не	1	2
317	видеть что	2	2
318	то и	6	2
319	а то	1	2
320	когда оно	1	2
321	был бы	2	2
322	целом и	1	2
323	здесь как	3	2
324	или поздно	1	2
325	или иначе	1	2
326	в каком	5	2
327	на этот	1	2
328	по своим	1	2
329	фраза из	1	2
330	в ряде	1	2
331	превращается в	1	2
332	не всегда	2	2
333	как именно	1	2
334	и а	1	2
335	к своему	2	2
336	слов в	2	2
337	с этой	2	2
338	то под	1	2
339	видно что	1	2
340	между прочим	1	2
341	в смысле	4	2
342	в более	1	2
343	уже на	2	2
344	ср также	1	2
345	или в	3	2
346	в силах	1	2
347	для нас	20	2
348	и все	3	2
349	тем более	4	2
350	то оно	3	2
351	значения в	1	2
352	между ними	1	2
353	не говоря	3	2
354	в последнем	3	2
355	в свое	2	2
356	ее в	1	2
357	я и	3	1
358	вряд ли	1	1
359	говоря о	4	1
360	слова которые	1	1
361	в сфере	1	1
362	предполагает что	1	1
363	увидим ниже	1	1
364	не имел	1	1
365	для себя	3	1
366	тех же	1	1
367	к своей	1	1
368	но тем	2	1
369	и должны	1	1
370	на деле	5	1
371	в предложении	2	1
372	для науки	1	1
373	что когда	1	1
374	явления и	1	1
375	в строгом	1	1
376	и плодотворным	1	1
377	минуту может	1	1
378	из его	1	1
379	противном случае	1	1
380	в основании	2	1
381	собственном смысле	2	1
382	едва ли	1	1
383	действительности и	3	1
384	собою в	1	1
385	поэзии и	1	1
386	его не	1	1
387	языке нет	1	1
388	есть не	7	1
389	тем сам	1	1
390	системе как	1	1
391	многих случаях	1	1
392	происходит по	1	1
393	из своих	1	1
394	звуки языка	1	1
395	оно с	1	1
396	словом как	1	1
397	есть нечто	4	1
398	который был	1	1
399	говорить о	3	1
400	и другая	1	1
401	из того	2	1
402	в некотором	2	1
403	и со	1	1
404	похожи на	1	1
405	слов обозначающих	1	1
406	на первых	2	1
407	выше о	2	1
408	слово не	5	1
409	начало и	1	1
410	нужно будет	1	1
411	столько же	1	1
412	в сочетании	1	1
413	до и	1	1
414	не найдем	1	1
415	есть акт	2	1
416	к ее	1	1
417	и грамматических	1	1
418	столь же	4	1
419	время в	3	1
420	заключается не	1	1
421	в область	1	1
422	то он	2	1
423	не то	3	1
424	я так	1	1
425	к ним	1	1
426	его во	1	1
427	отношение к	2	1
428	а через	1	1
429	отличие от	1	1
430	друг от	1	1
431	она есть	1	1
432	из таких	1	1
433	которые не	1	1
434	заключено в	1	1
435	в одной	1	1
436	же с	6	1
437	общего с	1	1
438	что ее	1	1
439	предметы и	1	1
440	помнить что	1	1
441	в противном	1	1
442	перед нами	2	1
443	к тем	2	1
444	мысль в	3	1
445	уже без	1	1
446	в действительности	5	1
447	значение языка	1	1
448	при чтении	1	1
449	со своей	2	1
450	себя то	1	1
451	же слово	2	1
452	в чем	3	1
453	бы не	4	1
454	думать что	5	1
455	представить что	1	1
456	языка к	1	1
457	все слова	1	1
458	в словаре	1	1
459	как он	1	1
460	но на	1	1
461	в наших	1	1
462	можно себе	1	1
463	не следует	5	1
464	ряд слов	1	1
465	между членами	1	1
466	но именно	1	1
467	действительно дает	1	1
468	он должен	1	1
469	к одному	5	1
470	и вот	1	1
471	нам только	1	1
472	что цель	1	1
473	на необходимость	1	1
474	языке мы	1	1
475	под конец	1	1
476	из него	2	1
477	чего я	1	1
478	и по	4	1
479	имел бы	1	1
480	прежде чем	2	1
481	всего то	1	1
482	о таком	1	1
483	одно и	5	1
484	единство звука	1	1
485	и стало	1	1
486	от нее	2	1
487	а вместе	1	1
488	живой речи	2	1
489	языков и	1	1
490	где нет	1	1
491	в совершенно	1	1
492	конечно в	1	1
493	том случае	1	1
494	об этом	2	1
495	них не	1	1
496	разница между	3	1
497	на ту	1	1
498	на все	2	1
499	раз при	1	1
500	те или	1	1
501	которого не	1	1
502	своей точки	1	1
503	том смысле	3	1
504	понимания слова	1	1
505	деле в	1	1
506	может стать	2	1
507	то все	1	1
508	в сложном	1	1
509	в жизни	1	1
510	известным образом	3	1
511	звуки и	1	1
512	бы совершенно	1	1
513	она и	1	1
514	далеко не	4	1
515	показывает что	2	1
516	в общей	1	1
517	оно действительно	1	1
518	бы было	2	1
519	деле может	1	1
520	необходимость в	1	1
521	для чего	1	1
522	мы видели	4	1
523	здесь можно	1	1
524	смысле что	1	1
525	строгом смысле	1	1
526	по результатам	1	1
527	раз и	1	1
528	мысли что	4	1
529	на первый	1	1
530	них уже	1	1
531	нужно чтобы	1	1
532	мысль а	1	1
533	что среди	1	1
534	которую мы	1	1
535	которая имеет	1	1
536	в такой	1	1
537	и без	7	1
538	как увидим	1	1
539	теперь а	1	1
540	мы называем	1	1
541	мысли и	2	1
542	таких случаях	1	1
543	всякий раз	1	1
544	очередь есть	1	1
545	но это	6	1
546	но он	1	1
547	друг другу	1	1
548	однако в	1	1
549	это чувство	1	1
550	с такими	1	1
551	что этот	1	1
552	в устах	1	1
553	что например	3	1
554	сам этот	1	1
555	перед собою	2	1
556	и развивается	1	1
557	ничего нового	1	1
558	вопросу о	1	1
559	не исчерпывают	2	1
560	между звуком	1	1
561	только из	1	1
562	и притом	2	1
563	в процессе	1	1
564	изменяется от	1	1
565	например что	1	1
566	что представление	1	1
567	иметь в	2	1
568	не могло	1	1
569	только не	2	1
570	возможно и	1	1
571	находятся в	1	1
572	с одним	1	1
573	и связи	1	1
574	более что	1	1
575	она имеет	1	1
576	и после	2	1
577	есть это	1	1
578	и теперь	6	1
579	с таким	2	1
580	с пониманием	2	1
581	внутреннюю форму	5	1
582	о средствах	1	1
583	может и	1	1
584	что на	1	1
585	тесной связи	1	1
586	может показаться	1	1
587	течением времени	1	1
588	этот закон	1	1
589	ср с	1	1
590	и далее	1	1
591	в живой	2	1
592	но только	2	1
593	все то	1	1
594	выговорит не	1	1
595	относиться к	1	1
596	есть только	5	1
597	могут быть	3	1
598	одно только	3	1
599	наоборот в	1	1
600	о происхождении	1	1
601	явление не	1	1
602	указывает на	6	1
603	слова с	3	1
604	когда они	1	1
605	ничего общего	2	1
606	касается до	1	1
607	и самое	2	1
608	не ограничивается	1	1
609	как мы	7	1
610	значения и	1	1
611	от друга	1	1
612	говоря уже	1	1
613	без всякого	1	1
614	в ее	2	1
615	к нам	1	1
616	и от	4	1
617	какое содержание	1	1
618	в соответствующих	1	1
619	все содержание	1	1
620	только то	1	1
621	в мысль	1	1
622	образом то	1	1
623	с течением	1	1
624	и когда	1	1
625	привести в	2	1
626	что у	1	1
627	слово есть	9	1
628	только через	1	1
629	за то	1	1
630	мог бы	1	1
631	во многом	2	1
632	двух лиц	1	1
633	можно только	2	1
634	связанных между	1	1
635	совершенно невозможно	1	1
636	в словах	3	1
637	в каждой	4	1
638	даже не	1	1
639	образом в	3	1
640	находится в	1	1
641	это зависит	2	1
642	чтобы устранить	1	1
643	себе представить	3	1
644	как форма	1	1
645	языка вообще	1	1
646	одного из	1	1
647	после того	1	1
648	не заключает	2	1
649	нас в	1	1
650	в которую	1	1
651	всегда предполагает	1	1
652	своим предметом	1	1
653	во всех	1	1
654	словом которое	2	1
655	первых порах	2	1
656	состоит не	3	1
657	однако с	1	1
658	должно было	2	1
659	существительных не	1	1
660	как его	1	1
661	из своего	1	1
662	данную минуту	1	1
663	в форме	2	1
664	отдельного слова	1	1
665	бы вполне	1	1
666	и следовательно	3	1
667	если это	1	1
668	общем смысле	1	1
669	связь между	2	1
670	глагола но	1	1
671	и е	1	1
672	при самом	1	1
673	что здесь	1	1
674	сформированный мыслью	1	1
675	которое было	2	1
676	в двух	1	1
677	что только	6	1
678	совсем не	1	1
679	способности а	1	1
680	что даже	4	1
681	но слово	3	1
682	что новые	1	1
683	связанным с	1	1
684	или же	4	1
685	имеет своим	1	1
686	не мешает	1	1
687	вопрос об	2	1
688	к звуку	2	1
689	с одной	7	1
690	следует из	1	1
691	от одной	2	1
692	указания на	1	1
693	каждый из	1	1
694	себя в	1	1
695	только на	3	1
696	себя и	4	1
697	ее из	1	1
698	чем с	1	1
699	в сознании	15	1
700	еще одну	1	1
701	о слове	2	1
702	д не	1	1
703	на понимание	1	1
704	не дает	2	1
705	или даже	1	1
706	его и	1	1
707	себя все	1	1
708	звук есть	1	1
709	которые в	1	1
710	к мысли	3	1
711	для него	9	1
712	в новом	2	1
713	в известной	1	1
714	могло бы	1	1
715	этом слове	1	1
716	слова в	7	1
717	сами по	1	1
718	в современном	1	1
719	х годах	1	1
720	нужно бывает	1	1
721	тому же	1	1
722	мы можем	3	1
723	но что	2	1
724	не составляет	2	1
725	само по	3	1
726	в систему	1	1
727	от того	8	1
728	мало для	1	1
729	и вместе	3	1
730	в других	2	1
731	другой и	2	1
732	понятие а	2	1
733	уже до	1	1
734	чтобы показать	1	1
735	с общим	2	1
736	только звук	2	1
737	одной стороны	3	1
738	свою мысль	2	1
739	со всем	1	1
740	от другой	2	1
741	качества и	1	1
742	уже при	1	1
743	значении слова	1	1
744	мысли с	1	1
745	в природе	2	1
746	a priori	1	1
747	есть фикция	1	1
748	происходит при	1	1
749	то ее	1	1
750	берет на	1	1
751	что для	4	1
752	к более	1	1
753	от другого	3	1
754	в устранении	1	1
755	притом не	2	1
756	человека но	1	1
757	бы назвать	1	1
758	зависит от	6	1
759	человеческой жизни	3	1
760	от внутренней	1	1
761	слово из	1	1
762	его как	1	1
763	содержание его	1	1
764	не подлежит	2	1
765	что мне	1	1
766	на которые	1	1
767	всю совокупность	2	1
768	в одно	3	1
769	но как	2	1
770	форма слова	4	1
771	понимание и	1	1
772	я говорю	1	1
773	этого я	1	1
774	эти слова	2	1
775	такое средство	1	1
776	еще очевиднее	1	1
777	эта идея	1	1
778	как одно	1	1
779	к другой	3	1
780	что именно	4	1
781	внутренней формы	19	1
782	по своему	2	1
783	предположить что	1	1
784	он говорит	2	1
785	к ответу	1	1
786	самого себя	3	1
787	быть только	4	1
788	для человека	4	1
789	да и	1	1
790	как средство	2	1
791	своего развития	1	1
792	многих других	1	1
793	это значит	1	1
794	к следующему	1	1
795	и там	1	1
796	еще раз	2	1
797	его в	3	1
798	нечто совершенно	1	1
799	что мы	8	1
800	как предмет	1	1
801	только для	1	1
802	каждое из	2	1
803	и таким	1	1
804	в начале	3	1
805	не звук	1	1
806	самого и	1	1
807	к вопросу	1	1
808	каждой из	3	1
809	отношение между	1	1
810	смысл для	1	1
811	и пользоваться	1	1
812	от мысли	1	1
813	это можно	3	1
814	том виде	1	1
815	может но	1	1
816	а все	1	1
817	которая в	1	1
818	развития и	1	1
819	поэзии в	1	1
820	собственно говоря	2	1
821	или нет	1	1
822	вовсе нет	1	1
823	главным образом	1	1
824	разве только	2	1
825	с понятием	2	1
826	что а	2	1
827	только что	8	1
828	на нас	2	1
829	я в	1	1
830	есть уже	11	1
831	всей совокупности	1	1
832	давно уже	1	1
833	отношении к	2	1
834	части еще	1	1
835	жизни в	1	1
836	нужно для	1	1
837	слово в	4	1
838	не знает	3	1
839	сказать что	5	1
840	есть искусство	1	1
841	только как	5	1
842	лишь тогда	2	1
843	например и	1	1
844	забывать что	1	1
845	с такой	1	1
846	первом случае	2	1
847	сам в	1	1
848	есть и	1	1
849	та же	2	1
850	который в	1	1
851	звук как	2	1
852	об отношении	4	1
853	жизни и	2	1
854	но эти	1	1
855	звука и	2	1
856	а может	1	1
857	в искусстве	3	1
858	случае если	1	1
859	невозможна без	1	1
860	я могу	1	1
861	к этому	3	1
862	точно так	12	1
863	все что	4	1
