N	2gram	Losev_Dial_1	FransuaR
522	имеет и	1	1
523	новое в	1	1
524	что тот	1	1
525	и самая	1	1
526	он это	1	1
527	чем он	2	1
528	а с	2	1
529	в природе	1	1
530	мы еще	1	1
531	говорит о	5	1
532	и самый	1	1
533	смысла и	1	1
534	он только	1	1
535	с которым	1	1
536	что мы	1	1
537	сложнее чем	1	1
538	и вовсе	1	1
539	законов и	1	1
540	и вообще	4	1
541	отношение этих	1	1
542	видели в	1	1
543	к его	1	1
544	и потому	3	1
545	концов не	1	1
546	к самому	2	1
547	так мы	1	1
548	живыми людьми	1	1
549	это также	1	1
550	она есть	5	1
551	и там	1	1
552	в отдельности	2	1
553	эти последние	2	1
554	из этой	1	1
555	эти бесконечные	1	1
556	могила и	1	1
557	есть тот	1	1
558	с этой	2	1
559	какие же	2	1
560	особенно к	1	1
561	никто никогда	1	1
562	нечто совершенно	1	1
563	сих пор	2	1
564	этом и	1	1
565	думают что	6	1
566	тех или	3	1
567	не знаем	1	1
568	будущей жене	1	1
569	для выражения	1	1
570	в связи	1	1
571	хотя они	1	1
572	происходит в	1	1
573	жизнь в	1	1
574	это как	1	1
575	чтобы понять	3	1
576	тот кто	2	1
577	для нас	1	1
578	один только	1	1
579	не более	1	1
580	не должен	1	1
581	у которого	1	1
582	поэтому все	1	1
583	только что	3	1
584	я же	1	1
585	них и	1	1
586	эпоха имеет	1	1
587	в мифе	12	1
588	не дает	1	1
589	всего мира	1	1
590	состоит из	3	1
591	конечно как	1	1
592	ко всему	2	1
593	не отвлеченная	1	1
594	на это	1	1
595	это та	1	1
596	со всей	2	1
597	что в	13	1
598	а я	1	1
599	в таком	1	1
600	все что	1	1
