N	2gram	Bakhtin_Fr_4	Analitik
307	свою речь	3	1
308	как все	1	1
309	где мы	1	1
310	самый момент	1	1
311	место в	2	1
312	единую систему	1	1
313	мысли и	1	1
314	собой и	1	1
315	времени не	1	1
316	что было	1	1
317	жениться и	1	1
318	и риторика	1	1
319	автора и	1	1
320	он как	1	1
321	с ним	2	1
322	преображается в	1	1
323	сына в	1	1
324	все пять	1	1
325	принадлежат к	2	1
326	на него	1	1
327	своего героя	1	1
328	в основе	2	1
329	отрешиться от	1	1
330	у него	5	1
331	руку а	1	1
332	бы мы	1	1
333	того чтобы	3	1
334	каждый из	1	1
335	казалось бы	1	1
336	мрачный и	1	1
337	его веселым	1	1
338	веселому пиру	1	1
339	ему и	1	1
340	потому что	1	1
341	который выставляет	1	1
342	связи с	2	1
343	быть ни	1	1
344	своей цели	1	1
345	не столь	1	1
346	всей своей	1	1
347	как будто	2	1
348	ему в	1	1
349	же его	1	1
350	за ними	1	1
351	его анализа	1	1
352	у нас	1	1
353	существенно связаны	1	1
354	к самому	1	1
355	похож на	1	1
356	с полной	2	1
357	бы он	1	1
358	время они	1	1
359	как мы	10	1
360	всех сторон	1	1
361	и о	5	1
362	его была	1	1
363	формы и	2	1
364	природе своей	1	1
365	что у	3	1
366	жизни на	1	1
367	особенно в	3	1
368	по природе	1	1
369	ко всему	1	1
370	здесь слово	1	1
371	и книги	1	1
372	они как	1	1
373	на них	2	1
374	и всякого	1	1
375	с этого	1	1
376	если бы	1	1
377	образом в	3	1
378	и должно	1	1
379	в самой	1	1
380	характер этого	4	1
381	т.п в	2	1
382	чего она	1	1
383	к судьбе	1	1
384	все его	1	1
385	в единую	1	1
386	а у	1	1
387	от них	1	1
388	отметить что	3	1
389	полной мере	1	1
390	здесь выступает	1	1
391	в описании	1	1
392	того что	3	1
393	и одновременно	4	1
394	всякого рода	2	1
395	о двух	1	1
396	новое рождение	1	1
397	тот же	3	1
398	одной из	2	1
399	с ними	3	1
400	при каких	1	1
401	и так	3	1
402	по этому	1	1
403	профанация священного	1	1
404	между отдельными	1	1
405	есть в	2	1
406	его характеризует	1	1
407	каких обстоятельствах	1	1
408	ним не	1	1
409	каким образом	1	1
410	или даже	1	1
411	единая и	2	1
412	связывается с	1	1
413	его и	2	1
414	в мифе	1	1
415	их как	2	1
416	характерно что	1	1
417	мы знаем	1	1
418	и их	3	1
419	ведь это	3	1
420	вовсе не	9	1
421	с этими	1	1
422	в самый	1	1
423	и делает	1	1
424	одежду и	1	1
425	он так	1	1
426	не противоречит	1	1
427	для того	3	1
428	он же	1	1
429	евангельский текст	1	1
430	что на	1	1
431	до сих	1	1
432	связаны с	2	1
433	с мотивом	1	1
434	к которому	2	1
435	чем он	1	1
436	а с	1	1
437	мира это	1	1
438	и др	4	1
439	превращается в	3	1
440	забавы в	1	1
441	он только	1	1
442	на этот	1	1
443	выступают с	1	1
444	уже давно	2	1
445	было сказано	1	1
446	большую часть	2	1
447	он становится	2	1
448	когда же	2	1
449	вероятно не	1	1
450	или с	1	1
451	изо всех	1	1
452	с помощью	4	1
453	к лицу	1	1
454	на фоне	1	1
455	на новую	1	1
456	но особенно	1	1
457	нимало не	1	1
458	пройти через	1	1
459	лицом к	1	1
460	в литературе	4	1
461	с тех	1	1
462	был в	1	1
463	из многочисленных	1	1
464	о трагическом	1	1
465	с этой	1	1
466	интерес самого	1	1
467	сих пор	1	1
468	но это	4	1
469	между прочим	2	1
470	и тогда	1	1
471	под названием	1	1
472	в книге	1	1
473	в мировой	1	1
474	текста но	1	1
475	на исключительную	1	1
476	в связи	1	1
477	в пределе	3	1
478	как на	2	1
479	со всех	1	1
480	в отдельных	1	1
481	ни одного	1	1
482	от него	1	1
483	на свою	1	1
484	правда не	1	1
485	стороны в	2	1
486	от всего	1	1
487	будто бы	1	1
488	здесь только	2	1
489	жизни в	2	1
490	от лица	1	1
491	между ними	2	1
492	и внутренне	1	1
493	и каким	1	1
494	от всех	2	1
495	их с	2	1
496	к его	1	1
497	европейской традиции	1	1
498	из этого	2	1
499	в трех	2	1
500	аллюзия на	1	1
501	его естественной	1	1
502	когда на	1	1
503	жизнь в	1	1
504	жизни и	4	1
505	и другие	2	1
506	в своих	2	1
507	к счастью	1	1
508	все что	1	1
509	они не	2	1
510	честное слово	1	1
