N	2gram	Bakhtin_Fr_6	KulturaY
285	с утверждением	1	1
286	по адресу	1	1
287	сам по	1	1
288	утверждение что	1	1
289	он может	1	1
290	богатой и	1	1
291	в котором	4	1
292	ведь и	2	1
293	с темой	2	1
294	встречается и	1	1
295	время еще	1	1
296	мы не	2	1
297	еще можно	1	1
298	на первом	1	1
299	уверен что	1	1
300	этого определения	1	1
301	получают значение	1	1
302	есть нечто	2	1
303	совпадает с	1	1
304	как во	3	1
305	на тему	1	1
306	почти исключительно	1	1
307	они связаны	1	1
308	вместо того	3	1
309	этим словом	1	1
310	подчеркнуть что	5	1
311	и он	5	1
312	и говорить	1	1
313	мог бы	1	1
314	принадлежит и	1	1
315	он был	4	1
316	на них	1	1
317	это действительно	1	1
318	время в	1	1
319	с его	5	1
320	есть такие	1	1
321	но конечно	2	1
322	сказать и	1	1
323	дело обстоит	2	1
324	свою жизнь	1	1
325	по отношению	1	1
326	совершенно ясно	1	1
327	себе и	1	1
328	нет и	1	1
329	к сожалению	1	1
330	так что	2	1
331	что именно	2	1
332	вспомним что	1	1
333	мы также	1	1
334	словом в	1	1
335	кроме того	9	1
336	этом же	1	1
337	и как	4	1
338	что по	1	1
339	в круг	1	1
340	и к	1	1
341	то в	1	1
342	в себя	1	1
343	в которой	1	1
344	в литературном	1	1
345	в целом	1	1
346	из этих	2	1
347	во многих	1	1
348	еще один	1	1
349	что к	1	1
350	бы только	1	1
351	в себе	5	1
352	но он	5	1
353	удельный вес	1	1
354	не могла	1	1
355	роли в	1	1
356	частности и	1	1
357	вспомним также	1	1
358	этот процесс	1	1
359	что сказать	1	1
360	мы можем	1	1
361	были впрочем	1	1
362	он должен	1	1
363	быть хорошим	1	1
364	через несколько	1	1
365	это один	1	1
366	именно это	1	1
367	котором говорит	1	1
368	в каждом	1	1
369	с самыми	1	1
370	если ты	1	1
371	того кто	1	1
372	нем есть	1	1
373	связанных с	3	1
374	к другу	1	1
375	из всех	1	1
376	он все	1	1
377	здесь нет	1	1
378	кажется что	2	1
379	самый характер	2	1
380	в последние	1	1
381	что природа	1	1
382	далеко не	1	1
383	перестает быть	1	1
384	только во	2	1
385	отвращение к	1	1
386	и было	1	1
387	себе все	1	1
388	но до	1	1
389	в следующем	1	1
390	просто в	1	1
391	место в	1	1
392	далее в	1	1
393	признать что	1	1
394	ли этот	1	1
395	не раз	1	1
396	в одном	5	1
397	точку зрения	1	1
398	не понимает	1	1
399	нам в	1	1
400	есть именно	2	1
401	борьбу с	2	1
402	их в	2	1
403	как от	1	1
404	вещей и	1	1
405	с такими	1	1
406	где нет	1	1
407	для нее	1	1
408	даже в	4	1
409	этой работы	1	1
410	это особенно	1	1
411	роль играют	1	1
412	индивидуальная и	1	1
413	более широким	1	1
414	тогда когда	2	1
415	дело в	1	1
416	одна из	1	1
417	знать что	2	1
418	и когда	2	1
419	пользуется и	1	1
420	до сих	3	1
421	значение этого	1	1
422	для всего	2	1
423	немного в	1	1
424	возвращение в	1	1
425	во всем	5	1
426	ему и	1	1
427	только с	3	1
428	раз как	1	1
429	основную особенность	1	1
430	не знали	1	1
431	в действительности	1	1
432	такие же	1	1
433	именно то	1	1
434	и именно	1	1
435	здесь совершенно	1	1
436	делают их	1	1
437	значительной степени	1	1
438	образованного общества	1	1
439	свое значение	1	1
440	если же	1	1
441	где он	1	1
442	же совершенно	1	1
443	приходит к	1	1
444	не забудем	1	1
445	связанными с	1	1
446	от разных	1	1
447	всего этого	1	1
448	говорит и	1	1
449	в ее	5	1
450	в огромном	3	1
451	только то	1	1
452	то время	1	1
453	пусть и	1	1
454	являются лишь	1	1
455	самое рождение	1	1
456	связан с	1	1
457	есть также	1	1
458	и прочих	1	1
459	которая была	2	1
460	это мы	1	1
461	имеет дело	1	1
462	что дело	2	1
463	что от	1	1
464	литературе не	1	1
465	понятно что	2	1
466	основана на	1	1
467	поэтому в	1	1
468	в некоторой	1	1
469	в эпоху	6	1
470	собой и	1	1
471	по линии	1	1
472	носит здесь	2	1
473	тех кто	1	1
474	то они	1	1
475	о том	9	1
476	внимание на	2	1
477	настоящее время	1	1
478	к простому	1	1
479	в чем	3	1
480	в значительной	2	1
481	нас в	1	1
482	на протяжении	1	1
483	от них	1	1
484	переходит в	2	1
485	а потому	1	1
486	для нашего	1	1
487	отметить что	2	1
488	также лежит	1	1
489	вслед за	1	1
490	в него	3	1
491	мы уже	18	1
492	находим и	1	1
493	что здесь	1	1
494	но с	2	1
495	пор еще	3	1
496	iv в	1	1
497	одной из	3	1
498	что даже	2	1
499	всегда остаются	1	1
500	и весьма	2	1
501	и основные	1	1
502	те в	1	1
503	то он	2	1
504	огромном большинстве	2	1
505	здесь с	1	1
506	в уста	1	1
507	по земле	1	1
508	они в	1	1
509	именно на	4	1
510	характерной для	1	1
511	этот чрезвычайно	1	1
512	в большинстве	4	1
513	борьбы с	1	1
514	свидетельствует о	1	1
515	или даже	1	1
516	превращаются в	1	1
517	забудем что	1	1
518	одно из	1	1
519	для него	1	1
520	и их	3	1
521	ведь это	2	1
522	могло бы	1	1
523	говорить об	1	1
524	мы находим	2	1
525	у нее	1	1
526	отношение к	1	1
527	ее не	1	1
528	к ним	1	1
529	даже при	1	1
530	должен был	1	1
531	где их	2	1
532	они будут	1	1
533	на их	1	1
534	он так	1	1
535	речью в	1	1
536	в других	1	1
537	о каком	1	1
538	уже совершенно	1	1
539	возможно что	2	1
540	эта имеет	1	1
541	или иной	1	1
542	себе представить	1	1
543	и точно	1	1
544	интересующих нас	1	1
545	чрезвычайно важен	1	1
546	и прежде	2	1
547	в предисловии	1	1
548	и между	1	1
549	по всей	1	1
550	и др	10	1
551	сущности к	2	1
552	одной стороны	4	1
553	где эти	1	1
554	а так	1	1
555	и я	1	1
556	и никак	1	1
557	и слово	1	1
558	в строении	1	1
559	между собою	5	1
560	самым лучшим	1	1
561	связь с	1	1
562	этой же	1	1
563	этом совершенно	1	1
564	прямо сказать	2	1
565	здесь уже	1	1
566	что теперь	1	1
567	предисловии к	1	1
568	он говорит	1	1
569	не был	2	1
570	наряду с	1	1
571	и там	1	1
572	думать о	1	1
573	два раза	1	1
574	действительно ли	1	1
575	и богатство	1	1
576	в уже	1	1
577	значение как	1	1
578	несколько слов	2	1
579	этом своем	1	1
580	были и	1	1
581	сих пор	3	1
582	что нет	1	1
583	в новых	1	1
584	не мог	3	1
585	в книге	3	1
586	более того	4	1
587	и часто	2	1
588	тем и	1	1
589	на сцену	2	1
590	что там	1	1
591	это как	1	1
592	в настоящее	1	1
593	и перед	1	1
594	у них	1	1
595	бы в	2	1
596	тем более	2	1
597	случаях перед	1	1
598	в этих	2	1
599	речи если	1	1
600	это все	2	1
601	между ними	3	1
602	узком и	1	1
603	день и	1	1
604	и дает	1	1
605	у которых	1	1
606	можно наблюдать	1	1
607	но эти	1	1
608	в искусстве	3	1
609	и другие	2	1
610	именно здесь	1	1
611	как на	1	1
612	они не	3	1
