N	2gram	Tiupa_Narr_1	Formalny
196	но ведь	1	2
197	но все	1	2
198	могла бы	1	2
199	это не	3	2
200	всю свою	1	2
201	начала и	3	2
202	отражение в	1	2
203	действий и	1	2
204	с тем	1	2
205	мы видели	1	2
206	жизни но	2	2
207	нисколько не	1	2
208	у тургенева	2	2
209	что было	1	2
210	человеческое сознание	1	2
211	раз и	1	2
212	чтобы стать	1	2
213	ничего не	2	2
214	жизни не	1	2
215	одна из	4	2
216	в противовес	3	2
217	к ней	1	2
218	за исключением	1	2
219	на языке	1	2
220	и является	2	2
221	во всем	1	2
222	еще одна	1	2
223	указать на	1	2
224	если же	1	2
225	значения и	2	2
226	от друга	1	2
227	происходит и	2	2
228	приводит к	1	2
229	как с	1	2
230	на нее	1	2
231	не с	1	2
232	каждого из	1	2
233	еще в	3	2
234	она была	2	2
235	с ним	2	2
236	произведения как	1	2
237	в различных	1	2
238	и лишь	1	2
239	между тем	3	2
240	что и	1	2
241	не сводится	2	2
242	только в	12	2
243	уже не	8	2
244	не можем	1	2
245	ни одного	1	2
246	в душе	1	2
247	его и	2	2
248	могло бы	3	2
249	точка зрения	5	2
250	в одном	4	2
251	сами по	2	2
252	и со	1	2
253	как раз	6	2
254	глава первая	2	2
255	не на	1	2
256	все время	1	2
257	была бы	1	2
258	мира в	4	2
259	художественного целого	1	2
260	вместе с	2	2
261	в строгом	1	2
262	она есть	1	2
263	действительности как	1	2
264	явление природы	1	2
265	в результате	2	2
266	ни было	1	2
267	отношении к	1	2
268	жизни в	2	2
269	одной из	1	2
270	также и	3	1
271	например в	1	1
272	и через	2	1
273	связи между	1	1
274	и есть	1	1
275	было как	4	1
276	а непосредственно	1	1
277	между двумя	5	1
278	в первом	4	1
279	едва ли	3	1
280	конструктивный принцип	1	1
281	мы уже	1	1
282	той же	1	1
283	всем миром	1	1
284	словами в	1	1
285	и само	1	1
286	смысле можно	1	1
287	место лишь	1	1
288	происходит это	2	1
289	с готовыми	1	1
290	а для	3	1
291	ему в	2	1
292	это время	1	1
293	в чем	2	1
294	тем как	1	1
295	это бывает	1	1
296	чем это	2	1
297	в данном	11	1
298	не входит	1	1
299	его сознания	1	1
300	тогда как	10	1
301	вызывает в	1	1
302	в м	1	1
303	и соответствующих	1	1
304	опирается на	1	1
305	на минуту	1	1
306	что касается	2	1
307	перед нами	5	1
308	хотя и	4	1
309	реальной действительности	1	1
310	и прочно	1	1
311	в точке	1	1
312	и иными	1	1
313	то в	4	1
314	в общий	1	1
315	значения как	1	1
316	та же	2	1
317	ни один	1	1
318	позиции автора	1	1
319	из этих	4	1
320	так в	4	1
321	существенности и	1	1
322	особое место	1	1
323	и событие	2	1
324	как он	1	1
325	на то	2	1
326	направлено на	1	1
327	именно этим	1	1
328	тем не	3	1
329	в первой	2	1
330	состоит в	10	1
331	к одному	1	1
332	какой бы	1	1
333	и по	1	1
334	людей и	1	1
335	в нее	1	1
336	быть использован	1	1
337	языком в	1	1
338	может остаться	1	1
339	конструктивной роли	1	1
340	и чтобы	1	1
341	первой главе	1	1
342	не умеет	1	1
343	восприятия в	1	1
344	при которой	3	1
345	деле в	1	1
346	уже знаем	1	1
347	лишь на	1	1
348	лучше чем	1	1
349	и тем	4	1
350	в итоге	1	1
351	материал для	1	1
352	и каждый	1	1
353	только одно	1	1
354	для них	2	1
355	но уже	1	1
356	он является	1	1
357	далеко не	1	1
358	в контексте	1	1
359	этого не	2	1
360	но каждый	1	1
361	и уже	1	1
362	он и	2	1
363	и тогда	2	1
364	не мог	6	1
365	в этих	2	1
366	отрыве от	1	1
367	что между	1	1
368	она сама	1	1
369	нами два	1	1
370	не становится	1	1
371	в котором	1	1
372	в первый	1	1
373	в отличие	2	1
374	своего рода	10	1
375	первой в	1	1
376	от его	1	1
377	внешнего и	1	1
378	в силу	1	1
379	не понимает	1	1
380	соотнесении с	1	1
381	средствами художественного	1	1
382	для нее	1	1
383	не знает	1	1
384	и вся	1	1
385	тому что	1	1
386	этом не	1	1
387	этой смены	1	1
388	в обоих	2	1
389	для каждого	1	1
390	в русской	3	1
391	не имеет	2	1
392	текста и	1	1
393	если в	2	1
394	и притом	2	1
395	душе и	1	1
396	и сама	2	1
397	облекается в	1	1
398	на самый	1	1
399	того чтобы	4	1
400	для всего	1	1
401	здесь может	1	1
402	не гарантирует	1	1
403	его от	1	1
404	вся его	1	1
405	это то	1	1
406	на себя	4	1
407	широкий круг	1	1
408	по своей	1	1
409	не останется	1	1
410	жизни как	2	1
411	потому что	5	1
412	со сменой	1	1
413	в сознании	4	1
414	не принадлежит	1	1
415	из истории	1	1
416	было не	1	1
417	только с	1	1
418	этом отношении	3	1
419	мы и	1	1
420	что на	4	1
421	однако это	1	1
422	если только	1	1
423	встречается в	1	1
424	могут быть	1	1
425	этого построения	1	1
426	числе и	1	1
427	того о	1	1
428	как для	1	1
429	предыдущей главе	1	1
430	значение это	1	1
431	которой только	1	1
432	опираясь на	1	1
433	наиболее существенным	1	1
434	и о	3	1
435	более не	2	1
436	и сами	1	1
437	как один	1	1
438	данном случае	8	1
439	миром и	1	1
440	быть вполне	1	1
441	исторической жизни	1	1
442	тем это	1	1
443	роль в	2	1
444	однако эта	1	1
445	слова а	1	1
446	друг для	2	1
447	что у	4	1
448	неоднократно и	1	1
449	в образе	1	1
450	в последующих	1	1
451	событие сюжета	1	1
452	мог бы	1	1
453	осуществляется в	1	1
454	кругозор и	1	1
455	с этого	1	1
456	из одного	1	1
457	о ней	3	1
458	не существовало	1	1
459	в другом	1	1
460	что каждый	1	1
461	его жизни	3	1
462	одного из	6	1
463	можно сказать	5	1
464	а также	6	1
465	второй половины	1	1
466	в отрыве	1	1
467	вся эта	1	1
468	внутренний мир	1	1
469	творчества в	1	1
470	на одном	1	1
471	в форме	2	1
472	искусства это	1	1
473	вслед за	1	1
474	в художественной	1	1
475	не тот	1	1
476	равнодушии к	1	1
477	в современной	3	1
478	предмета и	1	1
479	к нему	4	1
480	в двух	1	1
481	перемещается в	1	1
482	в состав	3	1
483	могло быть	1	1
484	к нашему	1	1
485	в стороне	1	1
486	который в	2	1
487	по мнению	1	1
488	между этими	1	1
489	сознанием и	1	1
490	с которыми	1	1
491	которые мы	1	1
492	для всех	1	1
493	и событий	1	1
494	содержание не	2	1
495	себя в	2	1
496	слова в	4	1
497	от других	1	1
498	или даже	1	1
499	в данной	1	1
500	бы некоторый	1	1
501	из них	4	1
502	участие в	1	1
503	и понимание	1	1
504	мир не	1	1
505	система смыслов	1	1
506	представить себе	1	1
507	у нее	4	1
508	так как	1	1
509	у него	7	1
510	отличие от	2	1
511	связи в	1	1
512	образом не	1	1
513	смысла при	1	1
514	дистанцию по	1	1
515	не оказывается	1	1
516	или иной	4	1
517	даже не	1	1
518	за ними	3	1
519	как у	2	1
520	на ее	2	1
521	не один	1	1
522	и нельзя	1	1
523	а именно	1	1
524	особенность художественной	1	1
525	значения в	1	1
526	и создает	1	1
527	этого значения	1	1
528	в ряде	1	1
529	во второй	1	1
530	а с	1	1
531	один и	2	1
532	что не	2	1
533	что для	1	1
534	связано с	1	1
535	всей полнотой	1	1
536	а на	2	1
537	зависит от	2	1
538	однако и	4	1
539	возвращаясь к	1	1
540	одну из	1	1
541	в слове	3	1
542	там где	1	1
543	слово а	1	1
544	время оно	1	1
545	оснований для	2	1
546	русской литературы	1	1
547	к его	2	1
548	его на	1	1
549	жизни а	3	1
550	из которых	1	1
551	по своему	2	1
552	пределы в	1	1
553	по поводу	1	1
554	наряду с	1	1
555	в той	2	1
556	и смысла	1	1
557	автором на	1	1
558	образ и	1	1
559	как средство	1	1
560	впервые в	1	1
561	ней не	1	1
562	в иные	1	1
563	но даже	1	1
564	между собой	2	1
565	действительную реальность	1	1
566	в более	1	1
567	не является	3	1
568	отношениях к	1	1
569	и для	2	1
570	базируются на	1	1
571	не подлежит	2	1
572	или в	6	1
573	сознания и	1	1
574	понять что	1	1
575	том что	7	1
576	это уже	3	1
577	или другой	1	1
578	ее и	1	1
579	для нас	1	1
580	к постижению	1	1
581	еще более	1	1
582	тем более	1	1
583	причастен к	1	1
584	зрения в	1	1
585	только что	2	1
586	для друга	2	1
587	они и	2	1
588	не утрачивая	1	1
589	эстетике и	1	1
590	от ее	1	1
591	было довольно	1	1
592	а о	2	1
593	не говоря	1	1
594	сказать что	2	1
595	другой стороны	2	1
596	совершенно не	1	1
597	о себе	1	1
598	самом начале	1	1
599	структуры в	1	1
600	себе но	1	1
601	если она	2	1
602	и состоит	4	1
603	также не	2	1
604	к этому	1	1
605	том числе	1	1
606	событий в	1	1
