N	2gram	Losev_Prob_3	Literetu
110	из того	3	2
111	к своему	1	2
112	нам представляется	2	2
113	но как	4	2
114	есть по	1	2
115	в истории	1	2
116	в художественном	3	2
117	все же	6	2
118	и к	6	2
119	но в	12	2
120	то в	3	2
121	в целом	6	2
122	в нашем	5	2
123	как он	1	2
124	о которой	1	2
125	и сам	5	2
126	подобно тому	1	2
127	одно и	3	2
128	не станем	1	2
129	в жизни	1	2
130	но уже	3	2
131	в них	1	2
132	нет в	1	2
133	все равно	3	2
134	с этой	3	2
135	с тем	5	2
136	он и	2	2
137	как бы	9	2
138	в такой	1	2
139	и без	4	2
140	и читателя	1	2
141	не к	1	2
142	мысли и	1	2
143	тем не	10	2
144	по крайней	5	2
145	из нас	1	2
146	в основе	2	2
147	но только	6	2
148	поэт не	1	2
149	не вполне	1	2
150	могут быть	2	2
151	даже и	16	2
152	для того	1	2
153	для себя	2	2
154	н асеев	1	2
155	в виду	10	2
156	в ее	4	2
157	это как	1	2
158	еще не	5	2
159	для этого	6	2
160	о том	6	2
161	и что	7	2
162	для нас	16	2
163	а также	4	2
164	а потому	1	2
165	и только	6	2
166	крайней мере	5	2
167	в него	1	2
168	было бы	8	2
169	могло бы	3	2
170	друг друга	2	2
171	потому что	25	2
172	уже не	7	2
173	уже в	3	2
174	ни было	3	2
175	свидетельствует о	1	2
176	из них	2	2
177	был бы	1	2
178	не так	3	2
179	в одном	1	2
180	в конце	5	2
181	что и	9	2
182	вовсе не	37	2
183	у него	1	2
184	как раз	8	2
185	себя и	1	2
186	что не	1	2
187	не было	5	2
188	до конца	1	2
189	черты в	1	2
190	было сказано	1	2
191	поскольку речь	1	2
192	произведения искусства	1	2
193	как это	2	2
194	жизни а	3	2
195	из которых	2	2
196	а если	1	2
197	сравнении с	2	2
198	быть не	1	2
199	этом случае	5	2
200	и нет	2	2
201	не является	11	2
202	в результате	2	2
203	а к	2	2
204	хотя бы	3	2
205	с ним	7	2
206	же в	3	2
207	здесь даже	1	2
208	в сравнении	2	2
209	героя в	2	2
210	себе не	2	2
211	к этой	1	2
212	в своих	1	2
213	тишина и	2	2
214	отношения к	3	1
215	художественному образу	1	1
216	которая делает	1	1
217	является принципом	1	1
218	это и	7	1
219	поэта когда	1	1
220	что слово	2	1
221	и закон	1	1
222	здесь и	3	1
223	от самого	1	1
224	в первом	1	1
225	исторической значимости	1	1
226	должна быть	1	1
227	художественности не	1	1
228	из всех	1	1
229	мы имеем	2	1
230	и само	1	1
231	как мы	8	1
232	а для	1	1
233	но исключительно	1	1
234	перейти в	1	1
235	но даже	4	1
236	оказывается что	1	1
237	он сам	4	1
238	своих врагов	1	1
239	бы то	4	1
240	в чем	4	1
241	истории в	1	1
242	сказать и	1	1
243	здесь после	1	1
244	самом деле	3	1
245	самих себя	1	1
246	стихотворения в	1	1
247	то он	2	1
248	у н	1	1
249	а он	1	1
250	отличие от	3	1
251	и будет	2	1
252	за пределы	5	1
253	как другие	1	1
254	относится к	1	1
255	которые не	1	1
256	в произведениях	1	1
257	и вовсе	4	1
258	общего с	3	1
259	как в	5	1
260	она как	1	1
261	этой точки	2	1
262	есть в	3	1
263	однако не	1	1
264	советской власти	1	1
265	когда он	2	1
266	это тоже	2	1
267	и художественного	1	1
268	и своего	2	1
269	от этого	1	1
270	и хотя	1	1
271	в этот	1	1
272	в самом	3	1
273	себе как	3	1
274	в литературном	1	1
275	что это	3	1
276	все эти	7	1
277	во многих	1	1
278	данной художественной	1	1
279	в известном	2	1
280	рассказ о	1	1
281	но он	1	1
282	на то	3	1
283	например как	2	1
284	с чем	2	1
285	в ночи	1	1
286	жизни вообще	1	1
287	а скорее	1	1
288	но именно	2	1
289	конце концов	3	1
290	слова а	2	1
291	всех этих	2	1
292	никак не	9	1
293	что ни	1	1
294	и по	2	1
295	образа и	4	1
296	или иных	4	1
297	а эти	1	1
298	говоря в	1	1
299	таким образом	9	1
300	здесь мы	1	1
301	то ни	6	1
302	различие между	1	1
303	нам остается	1	1
304	со всеми	1	1
305	только не	1	1
306	жизни для	1	1
307	его не	2	1
308	с другими	3	1
309	это не	9	1
310	он есть	2	1
311	как единое	1	1
312	понятий в	1	1
313	здесь каждому	1	1
314	модель художественного	2	1
315	далеко не	1	1
316	в слове	2	1
317	мы видели	2	1
318	между собою	2	1
319	общего или	1	1
320	со всей	1	1
321	которую он	1	1
322	в этих	2	1
323	у тютчева	1	1
324	которая так	1	1
325	и поскольку	1	1
326	в своей	5	1
327	этого необходимо	2	1
328	себе а	3	1
329	в отличие	2	1
330	от себя	2	1
331	от его	2	1
332	является в	2	1
333	к художественности	1	1
334	предполагает не	1	1
335	но эта	3	1
336	не привносит	1	1
337	он этой	1	1
338	вещей и	1	1
339	однако несомненно	2	1
340	случае мы	1	1
341	по улице	1	1
342	например и	2	1
343	и вся	1	1
344	тому что	4	1
345	долгий путь	1	1
346	из стихотворения	1	1
347	в отношении	2	1
348	но они	1	1
349	стихотворение в	1	1
350	например не	2	1
351	не имеет	9	1
352	и вместо	1	1
353	и притом	4	1
354	революции и	1	1
355	того и	1	1
356	и всегда	2	1
357	казалось бы	1	1
358	до их	1	1
359	на себе	3	1
360	во всем	1	1
361	есть не	5	1
362	со своим	2	1
363	связи с	8	1
364	во избежание	1	1
365	этот образ	1	1
366	мы и	2	1
367	что на	1	1
368	а мы	2	1
369	бывает весьма	2	1
370	однако это	2	1
371	это могло	1	1
372	свое собственное	2	1
373	бы пожалуй	1	1
374	не могут	1	1
375	и вполне	5	1
376	это конечно	1	1
377	насилия и	1	1
378	же самое	9	1
379	к тому	3	1
380	но за	1	1
381	мы ее	1	1
382	и своя	1	1
383	разные произведения	1	1
384	ничего общего	7	1
385	и о	5	1
386	более не	1	1
387	того чтобы	1	1
388	на нем	1	1
389	здесь не	8	1
390	узком значении	1	1
391	самим собою	1	1
392	в собственном	1	1
393	по сути	1	1
394	только то	2	1
395	в пределах	1	1
396	на том	1	1
397	и когда	1	1
398	же касается	4	1
399	в образе	1	1
400	можно было	4	1
401	на нее	1	1
402	произведение искусства	1	1
403	не за	1	1
404	мог бы	1	1
405	это событие	1	1
406	как таковую	1	1
407	остается только	2	1
408	не стоит	2	1
409	жизнь и	2	1
410	мы в	4	1
411	поэтому в	1	1
412	где каждый	1	1
413	своего образа	1	1
414	нас и	2	1
415	в таком	5	1
416	вполне закономерно	1	1
417	с полным	4	1
418	произведения как	1	1
419	искусства и	2	1
420	еще при	1	1
421	все прочие	1	1
422	но мы	1	1
423	можно сказать	6	1
424	что иначе	1	1
425	на отдельные	2	1
426	переходит в	2	1
427	во втором	1	1
428	что отделяет	1	1
429	бы в	2	1
430	в ту	1	1
431	еще только	1	1
432	оказался в	1	1
433	но тут	2	1
434	в литературе	1	1
435	такая же	1	1
436	что только	1	1
437	такого чего	1	1
438	дело с	1	1
439	которое мы	5	1
440	за ней	1	1
441	же он	1	1
442	не можем	1	1
443	для писателя	1	1
444	только на	5	1
445	не все	1	1
446	а то	3	1
447	рода смысл	1	1
448	у того	1	1
449	чего бы	2	1
450	ответ на	1	1
451	ни с	4	1
452	земли и	1	1
453	себе в	1	1
454	от читателя	1	1
455	слова в	1	1
456	нас только	1	1
457	мы находим	7	1
458	чтобы она	1	1
459	дальше в	1	1
460	она имеет	1	1
461	во всей	3	1
462	образом не	1	1
463	к той	1	1
464	ее на	1	1
465	мы прошли	1	1
466	нас как	1	1
467	впоследствии в	1	1
468	и стал	1	1
469	или иной	8	1
470	мы это	1	1
471	этом как	1	1
472	не просто	23	1
473	именно в	2	1
474	сама с	1	1
475	писателя и	1	1
476	еще и	7	1
477	а с	2	1
478	души и	1	1
479	живую душу	1	1
480	только по	1	1
481	стремится к	1	1
482	однако и	1	1
483	именно так	3	1
484	все время	1	1
485	подобного рода	3	1
486	не всегда	1	1
487	что мы	8	1
488	которой он	1	1
489	для этой	1	1
490	развитии и	2	1
491	эти слова	2	1
492	с первого	3	1
493	основе данного	1	1
494	так же	5	1
495	и потому	7	1
496	нашем понимании	1	1
497	мы говорим	4	1
498	со словом	1	1
499	требует от	1	1
500	дня и	1	1
501	самое можно	1	1
502	он говорит	1	1
503	с некоторыми	1	1
504	что же	8	1
505	сам поэт	1	1
506	трактуется как	2	1
507	в своем	5	1
508	ценность и	1	1
509	в контексте	2	1
510	для тех	1	1
511	его в	3	1
512	и от	9	1
513	автора и	1	1
514	на существование	1	1
515	подводя итог	1	1
516	имел в	1	1
517	сам горький	1	1
518	пока еще	2	1
519	тех или	5	1
520	еще одна	1	1
521	обязан быть	1	1
522	при таком	2	1
523	впрочем для	1	1
524	на самом	7	1
525	представляется что	1	1
526	на память	1	1
527	другого не	1	1
528	она уже	3	1
529	ее и	2	1
530	особого рода	1	1
531	всего что	1	1
532	от него	2	1
533	и все	3	1
534	той или	12	1
535	ни к	3	1
536	от всего	1	1
537	полное тождество	1	1
538	исключительно в	1	1
539	себя он	1	1
540	к ее	1	1
541	нами не	1	1
542	нам не	2	1
543	нет ничего	6	1
544	от своего	1	1
545	только и	8	1
546	только как	1	1
547	имеет ничего	3	1
548	а во	1	1
549	к чистой	1	1
550	именно к	1	1
551	из этого	3	1
552	есть и	2	1
553	который в	2	1
554	и состоит	2	1
555	ее в	1	1
556	пушкин и	1	1
557	к этому	1	1
558	можно назвать	1	1
559	они не	1	1
560	гораздо более	5	1
