N	2gram	Losev_Dial_4	Myslijsy
361	другой стороны	2	2
362	в сравнении	3	2
363	даже и	3	2
364	к этому	3	2
365	можно назвать	3	2
366	я и	1	1
367	скажет что	1	1
368	знает как	1	1
369	отношение к	1	1
370	чтобы не	1	1
371	но чтобы	1	1
372	самым не	1	1
373	по отдельным	1	1
374	представляем себе	1	1
375	но тогда	1	1
376	он может	1	1
377	тех же	2	1
378	переход от	1	1
379	из подобных	1	1
380	и так	2	1
381	из другого	1	1
382	имеем и	1	1
383	должна быть	7	1
384	собственном смысле	2	1
385	видеть в	1	1
386	чем именно	1	1
387	этот и	1	1
388	мы уже	3	1
389	вижу в	2	1
390	когда уже	2	1
391	от всякой	1	1
392	для своего	1	1
393	и само	2	1
394	собою они	1	1
395	которую я	1	1
396	из своих	1	1
397	происходит это	2	1
398	только это	1	1
399	ограничено только	1	1
400	оно есть	4	1
401	от друга	1	1
402	из того	1	1
403	себе что	2	1
404	двух или	2	1
405	на нем	2	1
406	в отличие	1	1
407	самостоятельного значения	1	1
408	быть в	5	1
409	на их	1	1
410	если так	2	1
411	ли такое	1	1
412	без которого	1	1
413	нами только	1	1
414	в ее	2	1
415	понятие символа	1	1
416	видели что	1	1
417	вне связи	1	1
418	мы будем	2	1
419	но как	2	1
420	есть своя	2	1
421	и чужой	1	1
422	он будет	1	1
423	себе и	2	1
424	быть так	1	1
425	явлениями и	1	1
426	отличие от	2	1
427	и физиологии	1	1
428	друг от	1	1
429	неизменным в	1	1
430	и чем	2	1
431	или временем	1	1
432	всего нам	1	1
433	представим себе	2	1
434	в истории	3	1
435	и такое	1	1
436	в одной	1	1
437	если она	2	1
438	что именно	7	1
439	чем мы	1	1
440	для всех	3	1
441	по которому	1	1
442	стороны и	1	1
443	как к	1	1
444	перед нами	6	1
445	нечто от	1	1
446	так одна	1	1
447	что по	2	1
448	и наконец	3	1
449	имеет в	1	1
450	в противоположность	2	1
451	этой цели	1	1
452	от этого	3	1
453	в этот	2	1
454	о самом	1	1
455	то в	5	1
456	зависит и	1	1
457	бы и	3	1
458	мы получаем	2	1
459	так можно	1	1
460	что так	1	1
461	в известном	1	1
462	с их	4	1
463	остановиться на	1	1
464	его и	1	1
465	имеем в	1	1
466	в образы	1	1
467	человек не	1	1
468	в наших	1	1
469	дальше и	1	1
470	из указанных	1	1
471	в обратном	1	1
472	она еще	1	1
473	знали что	3	1
474	он не	1	1
475	раз навсегда	1	1
476	из нашего	1	1
477	на том	1	1
478	свою собственную	1	1
479	он должен	1	1
480	не встречает	1	1
481	что одно	1	1
482	чтобы в	1	1
483	его от	1	1
484	никому не	1	1
485	прежде чем	2	1
486	объяснить его	1	1
487	мы их	1	1
488	что нельзя	1	1
489	том же	1	1
490	то ни	4	1
491	как они	1	1
492	не будет	2	1
493	же не	1	1
494	том случае	1	1
495	об этом	3	1
496	и с	4	1
497	лишь в	2	1
498	на каком	1	1
499	входит в	1	1
500	искусство не	1	1
501	чтобы остаться	1	1
502	он есть	7	1
503	известно что	3	1
504	ни в	8	1
505	бы было	1	1
506	не всегда	3	1
507	во внимание	2	1
508	для чего	1	1
509	мы видели	1	1
510	в чистом	1	1
511	можно считать	1	1
512	форма и	1	1
513	достаточно самого	1	1
514	же есть	3	1
515	есть такая	1	1
516	что значит	1	1
517	чувственный образ	1	1
518	или вообще	3	1
519	теперь можем	1	1
520	можно сказать	5	1
521	же сама	1	1
522	никаких оснований	1	1
523	можно найти	1	1
524	а как	2	1
525	и без	2	1
526	же это	5	1
527	это только	1	1
528	с точки	9	1
529	состояние организма	1	1
530	в их	3	1
531	что нужно	1	1
532	в басне	1	1
533	в которых	1	1
534	значение то	1	1
535	знаем что	1	1
536	что уже	2	1
537	чем заключается	3	1
538	что я	5	1
539	бытие как	1	1
540	дает в	2	1
541	мир и	4	1
542	который мы	1	1
543	не понимает	2	1
544	которые в	1	1
545	проявления в	1	1
546	такую же	1	1
547	о чувстве	1	1
548	друг другу	1	1
549	действительно есть	1	1
550	на другую	4	1
551	и более	1	1
552	только те	1	1
553	возможно только	3	1
554	что то	1	1
555	есть всегда	3	1
556	по-видимому и	1	1
557	сам он	1	1
558	же такое	1	1
559	всего его	1	1
560	можем сказать	2	1
561	и вся	1	1
562	без него	1	1
563	с которой	1	1
564	виду что	1	1
565	она могла	1	1
566	это дает	1	1
567	дело в	1	1
568	на себе	5	1
569	душе и	1	1
570	мы помним	1	1
571	из предыдущего	1	1
572	не вызывает	1	1
573	и имеет	1	1
574	есть например	1	1
575	иначе не	1	1
576	может только	2	1
577	только не	3	1
578	по законам	2	1
579	найти в	3	1
580	и всегда	1	1
581	почему в	1	1
582	в недоумении	1	1
583	ничего не	17	1
584	средствами и	1	1
585	находятся в	1	1
586	поэтическое произведение	1	1
587	или как	1	1
588	удовольствия или	1	1
589	ровно ничего	7	1
590	есть стремление	1	1
591	и чувство	1	1
592	но теперь	1	1
593	доказать что	1	1
594	которая не	2	1
595	однако это	1	1
596	к себе	1	1
597	его за	1	1
598	указать на	1	1
599	отличается от	1	1
600	какие только	1	1
601	можно сравнивать	1	1
602	он видит	1	1
603	знаем мы	1	1
604	каком основании	1	1
605	день и	2	1
606	предмет в	1	1
607	ничего общего	4	1
608	с образом	1	1
609	вообще но	2	1
610	самая эта	1	1
611	странным что	1	1
612	цель то	1	1
613	из всего	1	1
614	как мы	1	1
615	без всякого	2	1
616	только при	1	1
617	не могло	1	1
618	нет никакой	1	1
619	не говорит	5	1
620	только то	1	1
621	такой взгляд	1	1
622	мы наблюдаем	1	1
623	или неудовольствия	1	1
624	его самого	1	1
625	жизни больного	1	1
626	больше в	1	1
627	здесь как	1	1
628	и которые	1	1
629	может еще	1	1
630	сознания и	3	1
631	чем выше	1	1
632	к тем	1	1
633	по сравнению	2	1
634	на них	1	1
635	форма но	1	1
636	человек по	1	1
637	все его	1	1
638	так оно	1	1
639	что новое	1	1
640	именно с	1	1
641	и та	3	1
642	определенным образом	1	1
643	никак не	2	1
644	его жизни	1	1
645	одного из	1	1
646	на что	2	1
647	имеет значения	1	1
648	то тем	1	1
649	встречает препятствий	1	1
650	мы понимаем	1	1
651	заключается в	2	1
652	анатомии и	1	1
653	знаем но	1	1
654	во втором	1	1
655	чувство но	1	1
656	я вижу	2	1
657	не более	1	1
658	все в	1	1
659	отлично от	1	1
660	не знаю	1	1
661	народов и	1	1
662	зависеть или	1	1
663	и самые	1	1
664	будем помнить	1	1
665	и ночь	2	1
666	к нему	1	1
667	что здесь	3	1
668	значат то	1	1
669	но так	1	1
670	но с	1	1
671	д и	3	1
672	оно и	3	1
673	оно совершенно	1	1
674	явления в	1	1
675	как нечто	2	1
676	сказали что	2	1
677	ее смысл	1	1
678	и причины	1	1
679	не ограничиваемся	1	1
680	при одних	2	1
681	их не	1	1
682	именно на	1	1
683	создание и	1	1
684	смысле мы	1	1
685	не дадут	1	1
686	же и	2	1
687	сам собою	2	1
688	конечно не	2	1
689	ее из	1	1
690	времени когда	3	1
691	при помощи	3	1
692	и поэзии	1	1
693	он имеет	1	1
694	всегда оценка	1	1
695	совсем другое	1	1
696	никто не	2	1
697	есть та	1	1
698	цели и	1	1
699	и также	1	1
700	ли этот	1	1
701	нами как	1	1
702	не для	1	1
703	давно уже	1	1
704	с этими	1	1
705	к человеку	1	1
706	не о	4	1
707	бы это	1	1
708	но во-вторых	1	1
709	существуют только	1	1
710	друга и	1	1
711	были бы	1	1
712	в особенности	4	1
713	в другой	1	1
714	не были	1	1
715	и постепенно	1	1
716	что объяснение	1	1
717	и человека	1	1
718	говорим о	1	1
719	случае если	1	1
720	с другим	1	1
721	и начинается	1	1
722	что человек	2	1
723	именно в	5	1
724	а именно	6	1
725	и прежде	1	1
726	убедить в	1	1
727	на которые	1	1
728	по всей	1	1
729	предмет и	1	1
730	что будет	1	1
731	имеет ничего	2	1
732	имеет только	1	1
733	которое я	1	1
734	самое слово	1	1
735	силы не	1	1
736	могут нас	1	1
737	его как	2	1
738	как ни	1	1
739	же точно	1	1
740	если этот	1	1
741	на основании	3	1
742	без которых	1	1
743	понятие о	2	1
744	когда же	2	1
745	именно так	2	1
746	и слово	2	1
747	будет иметь	2	1
748	то она	1	1
749	очень часто	1	1
750	можно будет	1	1
751	не чувство	1	1
752	некоторые из	1	1
753	человека к	1	1
754	не удается	1	1
755	усилий человека	2	1
756	поэтому если	1	1
757	при переходе	1	1
758	легко заметить	1	1
759	нее это	2	1
760	к своему	2	1
761	видит в	1	1
762	сравнению с	2	1
763	а если	3	1
764	в течение	4	1
765	в той	1	1
766	выйти за	5	1
767	это есть	13	1
768	получено из	1	1
769	что же	2	1
770	та которая	1	1
771	а потом	1	1
772	это его	1	1
773	и вполне	1	1
774	значит что	9	1
775	в малом	1	1
776	с этой	2	1
777	этом случае	1	1
778	и о	8	1
779	но для	2	1
780	но разумеется	1	1
781	дает возможность	1	1
782	в наше	1	1
783	другого источника	1	1
784	это уже	1	1
785	за его	2	1
786	отношениях к	1	1
787	не имея	1	1
788	всегда будет	1	1
789	при таком	2	1
790	необходимость его	1	1
791	мы только	2	1
792	не переходит	1	1
793	это как	2	1
794	чтобы понять	1	1
795	человек и	1	1
796	тот кто	2	1
797	е о	3	1
798	самом предмете	1	1
799	но когда	1	1
800	собственно говоря	2	1
801	и совершенно	1	1
802	тем более	6	1
803	вероятно многие	1	1
804	такое явление	1	1
805	тоже есть	1	1
806	них и	1	1
807	все они	1	1
808	мы мыслим	2	1
809	на такой	1	1
810	есть уже	1	1
811	бы на	1	1
812	эти общие	1	1
813	один ее	1	1
814	к ее	1	1
815	вопрос как	1	1
816	может и	2	1
817	ни конца	1	1
818	из тех	1	1
819	что одна	1	1
820	и еще	1	1
821	есть и	3	1
822	только о	3	1
823	время не	1	1
824	сила и	2	1
825	в заключение	1	1
826	до степени	1	1
827	жизни и	4	1
828	это так	1	1
829	ни на	6	1
830	ее в	2	1
831	в своих	1	1
832	в процессе	1	1
833	и ни	2	1
834	я могу	2	1
835	этой точки	2	1
836	не имеющее	1	1
