N	2gram	Propp_Isto_5	Analitik
161	одна из	2	2
162	судя по	1	2
163	обратим внимание	2	2
164	сводится к	1	2
165	в момент	1	2
166	могут быть	6	2
167	его за	1	2
168	в себя	3	2
169	в дальнейшем	4	2
170	об этом	2	2
171	и здесь	7	2
172	в форме	3	2
173	один из	2	2
174	но с	1	2
175	обе эти	1	2
176	с появлением	5	2
177	вступить в	1	2
178	только в	7	2
179	то в	2	2
180	и ее	1	2
181	с одной	7	2
182	все они	1	2
183	вопроса о	1	2
184	всяком случае	1	2
185	мы можем	2	2
186	тем что	10	2
187	одной стороны	7	2
188	говорит о	2	2
189	в соответствии	1	2
190	чем речь	1	2
191	одну из	1	2
192	там где	6	2
193	что мы	2	2
194	совершенно очевидно	1	2
195	связь с	8	2
196	не может	6	2
197	вместе с	22	2
198	и потому	2	2
199	по своему	1	2
200	истории не	1	2
201	тому как	1	2
202	на пути	1	2
203	в глубине	1	2
204	и для	2	2
205	и следует	1	2
206	и от	1	2
207	мира и	1	2
208	и все	3	2
209	же в	2	2
210	хотя в	1	2
211	то что	7	2
212	сказать что	2	2
213	совершенно не	2	2
214	в иной	7	2
215	в свое	2	2
216	никогда в	1	2
217	а также	1	2
218	в искусстве	1	2
219	во всяком	1	2
220	также что	3	1
221	человека и	2	1
222	сам по	1	1
223	себе путь	1	1
224	на самом	1	1
225	и есть	1	1
226	тем же	1	1
227	фольклора и	1	1
228	на две	1	1
229	из его	1	1
230	не имеют	1	1
231	знаем о	2	1
232	в зависимости	1	1
233	есть на	2	1
234	мы уже	4	1
235	и ниже	1	1
236	на первом	1	1
237	ни у	1	1
238	вопрос о	2	1
239	одновременно в	1	1
240	никак не	1	1
241	я не	1	1
242	мы и	2	1
243	зависимости от	1	1
244	пребывание в	5	1
245	в таком	1	1
246	он сам	1	1
247	время в	2	1
248	то мы	1	1
249	не требует	1	1
250	легко может	1	1
251	этого мотива	8	1
252	не путем	1	1
253	герой не	3	1
254	уже как	1	1
255	отношение к	1	1
256	тому времени	1	1
257	должны были	1	1
258	мифом и	1	1
259	говорилось выше	1	1
260	в истории	4	1
261	в гости	1	1
262	что во	2	1
263	и одним	1	1
264	путь в	1	1
265	не два	1	1
266	говорит что	1	1
267	напомним что	1	1
268	себе не	1	1
269	от этого	4	1
270	и отчасти	1	1
271	и хотя	4	1
272	сливается с	1	1
273	та же	1	1
274	и у	1	1
275	частности с	1	1
276	в иную	1	1
277	и тот	1	1
278	во многих	1	1
279	на смену	4	1
280	по имени	1	1
281	на то	2	1
282	мирового фольклора	1	1
283	все другие	1	1
284	видел в	1	1
285	они в	1	1
286	на мысль	1	1
287	и еще	1	1
288	в силу	1	1
289	том чтобы	2	1
290	но дело	1	1
291	вставляет в	1	1
292	в нее	6	1
293	человека в	3	1
294	здесь мы	5	1
295	а затем	7	1
296	борьбы и	1	1
297	видит что	3	1
298	связанных с	1	1
299	это было	2	1
300	с другими	4	1
301	три дня	2	1
302	как вдруг	1	1
303	центральное место	1	1
304	есть и	1	1
305	чаще всего	1	1
306	еще одно	1	1
307	лубочных картинок	1	1
308	из нее	2	1
309	а за	1	1
310	которой он	2	1
311	всех этих	1	1
312	требует особого	1	1
313	этом случае	7	1
314	и сейчас	1	1
315	в своей	2	1
316	таким же	2	1
317	право на	1	1
318	иного типа	1	1
319	еще нет	1	1
320	этому же	1	1
321	место в	1	1
322	превратилась в	1	1
323	от себя	2	1
324	при рассмотрении	1	1
325	войти в	1	1
326	на всю	1	1
327	для этого	1	1
328	этим его	1	1
329	случае мы	1	1
330	это верно	1	1
331	то с	1	1
332	что мотив	8	1
333	с ним	4	1
334	как можно	2	1
335	как о	1	1
336	между мифом	1	1
337	на него	8	1
338	в основе	1	1
339	к изучению	1	1
340	у него	2	1
341	бы мы	2	1
342	само по	1	1
343	того чтобы	3	1
344	не могло	1	1
345	через него	1	1
346	картинок в	1	1
347	он пошел	4	1
348	многих отношениях	1	1
349	где уже	2	1
350	потому что	7	1
351	с новой	1	1
352	со своим	1	1
353	связи с	8	1
354	как будто	1	1
355	ему в	3	1
356	перед ним	1	1
357	в стиле	1	1
358	тем это	2	1
359	очень часто	1	1
360	если с	1	1
361	встречается в	3	1
362	заметил что	2	1
363	что уже	1	1
364	все еще	4	1
365	е у	1	1
366	что при	3	1
367	не единственный	1	1
368	как мы	5	1
369	и о	1	1
370	формы и	2	1
371	в средневековой	1	1
372	что у	4	1
373	из двух	2	1
374	не за	1	1
375	здесь как	2	1
376	особенно в	2	1
377	живет в	5	1
378	мог бы	1	1
379	иногда в	1	1
380	на них	2	1
381	с этого	2	1
382	если бы	2	1
383	мы читаем	1	1
384	образом в	2	1
385	о ней	1	1
386	в состав	1	1
387	полемизировать с	1	1
388	характер этого	1	1
389	и герой	2	1
390	а герой	2	1
391	одного из	1	1
392	все его	2	1
393	этих двух	1	1
394	должно было	2	1
395	в центральной	1	1
396	или как	2	1
397	входил в	1	1
398	от них	2	1
399	во всей	1	1
400	и только	1	1
401	не обязательно	1	1
402	вслед за	1	1
403	не тот	1	1
404	может иметь	1	1
405	что девушка	1	1
406	с предыдущей	1	1
407	на почве	1	1
408	того что	2	1
409	герой в	4	1
410	я был	1	1
411	д и	1	1
412	идет по	1	1
413	тот же	1	1
414	одной из	1	1
415	с чудовищем	1	1
416	сына и	1	1
417	и так	1	1
418	они могут	1	1
419	за ней	2	1
420	так что	2	1
421	оказывается в	1	1
422	нами и	2	1
423	или даже	1	1
424	должны иметь	1	1
425	связывается с	1	1
426	его и	2	1
427	в мифе	7	1
428	характерно что	1	1
429	мы знаем	8	1
430	одно из	1	1
431	себе в	1	1
432	ведь это	1	1
433	слова в	1	1
434	в современном	1	1
435	вовсе не	2	1
436	с этими	1	1
437	царство мертвых	2	1
438	не говорит	1	1
439	нет в	1	1
440	героя или	1	1
441	для того	3	1
442	герой делает	1	1
443	он же	2	1
444	что на	1	1
445	до сих	2	1
446	как у	2	1
447	ее в	2	1
448	а именно	4	1
449	эти две	1	1
450	наконец в	1	1
451	а с	1	1
452	героя о	1	1
453	мира это	1	1
454	и др	3	1
455	и затем	2	1
456	она меня	2	1
457	только по	1	1
458	превращается в	7	1
459	отца в	1	1
460	ей не	1	1
461	не знает	1	1
462	из наиболее	1	1
463	уже давно	1	1
464	воздержаться от	1	1
465	приобщение к	1	1
466	к представлениям	1	1
467	в одно	2	1
468	этого героя	1	1
469	до этого	2	1
470	к себе	1	1
471	не удается	1	1
472	а при	1	1
473	из которых	2	1
474	литература в	1	1
475	пройти через	1	1
476	а если	2	1
477	в течение	2	1
478	в литературе	1	1
479	далеко за	1	1
480	пределах одной	1	1
481	стороны с	1	1
482	с этой	2	1
483	сих пор	2	1
484	не будем	5	1
485	но это	7	1
486	и тогда	1	1
487	естественный для	1	1
488	в книге	3	1
489	это уже	2	1
490	в связи	4	1
491	загробный мир	1	1
492	как на	1	1
493	а все	1	1
494	от него	1	1
495	на свою	1	1
496	бы в	1	1
497	мы должны	4	1
498	стороны в	1	1
499	хотя бы	1	1
500	места в	1	1
501	но если	1	1
502	все того	1	1
503	к ее	1	1
504	в ходе	1	1
505	только как	1	1
506	перейдем к	2	1
507	к его	2	1
508	оно не	1	1
509	из этого	1	1
510	героя в	9	1
511	жизни и	2	1
512	к этой	1	1
513	и другие	1	1
514	в своих	1	1
515	все что	1	1
516	они не	3	1
