N	2gram	Propp_Isto_6	StatiiOP
109	за что	2	4
110	в ее	1	4
111	что у	2	4
112	на вопрос	1	4
113	и что	5	4
114	д но	1	4
115	этот вопрос	1	4
116	в качестве	3	4
117	же и	1	4
118	никто не	2	4
119	мы находим	2	4
120	не было	3	4
121	даже не	1	4
122	на эту	1	4
123	в частности	3	4
124	как бы	4	4
125	тем более	1	4
126	того или	1	4
127	это в	1	4
128	же как	3	3
129	того же	2	3
130	должна быть	3	3
131	то это	5	3
132	в ней	5	3
133	еще не	9	3
134	он был	2	3
135	и мн	1	3
136	своего рода	2	3
137	но не	2	3
138	не все	1	3
139	по отношению	2	3
140	или иное	3	3
141	в истории	1	3
142	с этим	2	3
143	так называемая	1	3
144	что касается	2	3
145	меньшей мере	1	3
146	в чужую	1	3
147	задний план	1	3
148	не значит	1	3
149	связанные с	1	3
150	в другом	1	3
151	и с	6	3
152	и тем	4	3
153	даже в	2	3
154	кажется что	2	3
155	ни в	2	3
156	чем в	1	3
157	что не	2	3
158	тому что	1	3
159	а на	1	3
160	в основе	1	3
161	этих двух	1	3
162	а во	1	3
163	стремление к	1	3
164	очень часто	5	3
165	здесь совершенно	2	3
166	и вполне	1	3
167	должны быть	2	3
168	что оно	4	3
169	должен быть	1	3
170	то или	2	3
171	об этом	1	3
172	мн др	1	3
173	между тем	1	3
174	и только	3	3
175	значит что	2	3
176	но с	1	3
177	по этому	1	3
178	с одной	7	3
179	в виде	6	3
180	в очень	4	3
181	а именно	9	3
182	а с	2	3
183	на этот	1	3
184	в тех	3	3
185	эти вопросы	1	3
186	с этой	2	3
187	видно что	2	3
188	не является	1	3
189	и для	1	3
190	не существует	1	3
191	будто бы	1	3
192	отношению к	2	3
193	в таком	1	3
194	отношения к	1	2
195	мере в	1	2
196	а как	1	2
197	мы имеем	14	2
198	мы не	6	2
199	бы что	1	2
200	или же	2	2
201	время как	3	2
202	совпадает с	1	2
203	когда речь	1	2
204	как правило	1	2
205	отношение к	1	2
206	иногда и	1	2
207	идет о	1	2
208	более чем	1	2
209	что как	1	2
210	в своем	2	2
211	есть в	1	2
212	смысле этого	1	2
213	целый ряд	2	2
214	вот несколько	1	2
215	от этого	3	2
216	ни один	1	2
217	так или	1	2
218	раз в	1	2
219	в себе	3	2
220	но он	2	2
221	и те	2	2
222	но на	1	2
223	в случае	1	2
224	вообще не	3	2
225	при этом	3	2
226	он не	2	2
227	этого вопроса	1	2
228	и более	1	2
229	свое время	1	2
230	что ни	1	2
231	что все	1	2
232	при помощи	3	2
233	его в	5	2
234	в свой	1	2
235	ни одной	2	2
236	не всегда	4	2
237	перед собой	1	2
238	в первую	1	2
239	можно найти	1	2
240	которые в	2	2
241	надо сказать	1	2
242	без всяких	2	2
243	их в	3	2
244	уже выше	2	2
245	тем самым	2	2
246	а иногда	1	2
247	она не	3	2
248	что с	1	2
249	меня не	1	2
250	как о	1	2
251	на него	2	2
252	случае не	1	2
253	не имели	4	2
254	ничего не	2	2
255	больше чем	1	2
256	к концу	3	2
257	тем не	1	2
258	только с	1	2
259	что на	1	2
260	начиная с	1	2
261	такие случаи	1	2
262	есть только	1	2
263	числе и	1	2
264	и такие	1	2
265	что при	2	2
266	и это	8	2
267	что там	2	2
268	то время	3	2
269	и сам	2	2
270	которая была	1	2
271	что от	1	2
272	для этого	1	2
273	только у	1	2
274	то есть	1	2
275	а также	4	2
276	другом месте	1	2
277	должно было	1	2
278	то место	1	2
279	отметить что	2	2
280	и можно	1	2
281	также в	1	2
282	к нему	1	2
283	что здесь	3	2
284	быть и	1	2
285	на которой	1	2
286	по своей	1	2
287	с которыми	1	2
288	из которого	1	2
289	уже в	1	2
290	одно из	1	2
291	это место	2	2
292	у него	7	2
293	в других	4	2
294	никем не	1	2
295	или иначе	1	2
296	еще и	1	2
297	превращается в	7	2
298	одной стороны	7	2
299	это прежде	1	2
300	однако и	1	2
301	нет ни	2	2
302	а если	1	2
303	по существу	1	2
304	том смысле	1	2
305	этого слова	1	2
306	в свое	2	2
307	этом случае	6	2
308	между прочим	1	2
309	но для	2	2
310	это явление	2	2
311	о котором	2	2
312	то не	1	2
313	в этих	2	2
314	е в	2	2
315	что этот	2	2
316	несмотря на	1	2
317	дело с	1	2
318	не знает	1	2
319	в своих	3	2
320	том числе	1	2
321	так я	1	1
322	по адресу	1	1
323	эти случаи	2	1
324	древней и	1	1
325	не имел	1	1
326	но тогда	1	1
327	и есть	1	1
328	и всем	1	1
329	здесь и	2	1
330	из его	2	1
331	что эти	2	1
332	в какой-то	1	1
333	этого он	1	1
334	кости и	1	1
335	в зависимости	1	1
336	и этот	1	1
337	его не	2	1
338	лет и	1	1
339	им самим	1	1
340	если я	1	1
341	и язык	1	1
342	этом не	1	1
343	историческое явление	1	1
344	что должны	1	1
345	но даже	1	1
346	не знают	1	1
347	зависимости от	2	1
348	что создает	1	1
349	там нет	1	1
350	пребывания в	1	1
351	на нем	1	1
352	и на	12	1
353	на них	1	1
354	с его	4	1
355	бы она	1	1
356	них всегда	1	1
357	видит в	1	1
358	но как	4	1
359	только при	1	1
360	тех же	1	1
361	себя тем	1	1
362	должны были	2	1
363	в свои	2	1
364	как говорит	1	1
365	в одной	2	1
366	до его	1	1
367	стороны и	2	1
368	этой стороны	1	1
369	перед нами	2	1
370	кроме того	3	1
371	хотя и	1	1
372	и к	1	1
373	нет здесь	1	1
374	на какой	1	1
375	как производное	1	1
376	и конечно	2	1
377	а во-вторых	1	1
378	бы с	1	1
379	за это	1	1
380	он в	1	1
381	так в	6	1
382	им в	1	1
383	и до	2	1
384	как он	6	1
385	если он	3	1
386	см у	1	1
387	конечно эти	1	1
388	раз когда	1	1
389	от которого	1	1
390	к vii	1	1
391	которая является	1	1
392	не как	1	1
393	и вот	3	1
394	так часто	2	1
395	чтобы в	1	1
396	но дело	1	1
397	в одну	1	1
398	так называемым	1	1
399	эти материалы	6	1
400	что никакого	1	1
401	в таких	1	1
402	а по	1	1
403	на все	1	1
404	с целью	1	1
405	обоих случаях	1	1
406	с неба	1	1
407	который так	1	1
408	известно что	2	1
409	и соответствующие	2	1
410	здесь нет	2	1
411	в ином	6	1
412	по всему	2	1
413	его места	1	1
414	он является	1	1
415	в них	3	1
416	о которых	1	1
417	соответствии с	1	1
418	далеко не	3	1
419	показывает что	3	1
420	с тем	4	1
421	и некоторые	2	1
422	в один	1	1
423	когда в	2	1
424	от своего	1	1
425	и при	1	1
426	это только	1	1
427	не столько	1	1
428	еще с	1	1
429	то было	1	1
430	оказывается что	1	1
431	или вернее	1	1
432	что я	1	1
433	а есть	1	1
434	который всегда	1	1
435	в прямом	1	1
436	не начато	1	1
437	и эти	5	1
438	на другую	2	1
439	такова же	2	1
440	однако в	2	1
441	и наоборот	1	1
442	превратилось в	2	1
443	же мы	5	1
444	нас к	5	1
445	если и	1	1
446	и другое	2	1
447	в обоих	1	1
448	в русской	6	1
449	считает что	1	1
450	на котором	3	1
451	одна из	2	1
452	к этим	1	1
453	не могло	2	1
454	казалось бы	1	1
455	правда в	1	1
456	того как	3	1
457	это то	2	1
458	эта традиция	1	1
459	производное от	1	1
460	где уже	1	1
461	за исключением	1	1
462	уже и	1	1
463	к изучению	1	1
464	не потому	3	1
465	и далее	2	1
466	которых он	2	1
467	не могут	1	1
468	когда мы	2	1
469	что мимо	1	1
470	другой и	1	1
471	разницей что	1	1
472	отличается от	2	1
473	к тому	2	1
474	и просят	1	1
475	в наши	1	1
476	обращение к	1	1
477	действительно можно	1	1
478	как мы	4	1
479	и о	1	1
480	но при	2	1
481	не могу	1	1
482	некоторые другие	2	1
483	как по	1	1
484	почему и	1	1
485	еще почти	1	1
486	выше с	1	1
487	что подобные	1	1
488	и этим	5	1
489	только то	2	1
490	на той	2	1
491	распространено в	1	1
492	и была	1	1
493	на том	8	1
494	прямом смысле	1	1
495	и когда	1	1
496	он так	1	1
497	что говорилось	1	1
498	ссылается на	1	1
499	отсюда и	1	1
500	еще в	3	1
501	несколько в	1	1
502	свойственно только	1	1
503	хотя это	1	1
504	и лишена	1	1
505	он жил	1	1
506	образом в	1	1
507	там в	3	1
508	о ней	1	1
509	и возможно	1	1
510	язык и	1	1
511	суд и	2	1
512	после того	2	1
513	с того	1	1
514	что его	1	1
515	можно сказать	2	1
516	все его	1	1
517	по так	1	1
518	себе очень	1	1
519	не просто	1	1
520	там же	3	1
521	это была	1	1
522	образом мы	1	1
523	в приведенных	5	1
524	чтобы получить	2	1
525	эта концепция	1	1
526	это нужно	1	1
527	обсуждение этого	1	1
528	в форме	2	1
529	новая форма	1	1
530	вырос из	1	1
531	них в	1	1
532	кто в	1	1
533	в середине	1	1
534	в свете	1	1
535	что тот	1	1
536	же можно	3	1
537	в современной	1	1
538	еще несколько	1	1
539	эти детали	1	1
540	время когда	1	1
541	недостаточно для	1	1
542	пор не	1	1
543	как нечто	1	1
544	те которые	1	1
545	бы ни	1	1
546	но то	1	1
547	и из	1	1
548	какой-то степени	1	1
549	именно на	2	1
550	не имеют	1	1
551	уже не	7	1
552	если мы	1	1
553	отнимают у	1	1
554	чтобы он	1	1
555	случай можно	1	1
556	еще одну	2	1
557	и других	3	1
558	языка но	1	1
559	то у	1	1
560	его и	1	1
561	он имеет	4	1
562	был бы	1	1
563	не так	2	1
564	к чему-то	1	1
565	себе в	4	1
566	но вот	2	1
567	в одном	3	1
568	если таким	1	1
569	можно с	1	1
570	к ним	1	1
571	них даже	1	1
572	и никогда	1	1
573	почему это	1	1
574	они есть	1	1
575	от того	3	1
576	в нечто	1	1
577	указание на	1	1
578	которое на	1	1
579	где в	1	1
580	были бы	1	1
581	довольно ясно	1	1
582	никого не	2	1
583	представляется в	1	1
584	объяснение в	1	1
585	уже при	1	1
586	совершенно точно	2	1
587	с той	1	1
588	случаев в	2	1
589	текст в	1	1
590	такое же	1	1
591	из таких	1	1
592	и др	2	1
593	больше и	3	1
594	в некоторых	2	1
595	связано с	4	1
596	не означает	2	1
597	подобного рода	1	1
598	чем на	1	1
599	о чем	2	1
600	которые по	1	1
601	в подобных	1	1
602	в одно	2	1
603	для этой	1	1
604	но что	1	1
605	этап в	1	1
606	вместе с	8	1
607	где эта	1	1
608	в иной	1	1
609	но кто	1	1
610	д в	1	1
611	эти примеры	1	1
612	что именно	1	1
613	приводит в	1	1
614	из которых	3	1
615	к своему	3	1
616	он заметил	1	1
617	которая конечно	1	1
618	и там	6	1
619	концу жизни	1	1
620	в последнем	2	1
621	в это	4	1
622	него в	2	1
623	всех его	2	1
624	несколько слов	1	1
625	всегда имеются	1	1
626	в так	1	1
627	материалов о	1	1
628	но разумеется	1	1
629	случаях когда	3	1
630	указать на	1	1
631	но такой	1	1
632	и от	3	1
633	причем в	1	1
634	или в	3	1
635	бы ему	1	1
636	обращается к	2	1
637	это может	1	1
638	у них	4	1
639	но еще	1	1
640	бы в	1	1
641	не должен	1	1
642	но зато	1	1
643	до меня	1	1
644	уже давно	2	1
645	еще очень	2	1
646	могли быть	2	1
647	чтобы лучше	1	1
648	к самым	1	1
649	одной из	1	1
650	месте в	1	1
651	более поздний	1	1
652	на более	3	1
653	состоит из	1	1
654	то здесь	1	1
655	оно не	1	1
656	из этого	3	1
657	время не	1	1
658	большей частью	2	1
659	но эти	2	1
660	и другие	3	1
661	а того	1	1
662	к этому	3	1
663	как на	3	1
664	точно так	2	1
665	они не	3	1
666	смысле что	1	1
