N	2gram	Propp_Isto_3	Morfolog
116	там где	7	4
117	так же	3	4
118	а если	3	4
119	отношению к	2	4
120	героя в	1	4
121	что в	15	4
122	начинается с	1	3
123	связана с	3	3
124	самом деле	1	3
125	на самом	2	3
126	девушка и	1	3
127	и для	2	3
128	между собой	1	3
129	из приведенных	3	3
130	вступают в	2	3
131	независимо от	2	3
132	целый ряд	3	3
133	последовательность событий	1	3
134	но в	10	3
135	в целом	3	3
136	случай мы	2	3
137	в пределах	4	3
138	прибывает домой	2	3
139	и по	1	3
140	но все	2	3
141	входит в	1	3
142	из них	7	3
143	ни в	2	3
144	сам он	1	3
145	и вне	1	3
146	в один	1	3
147	том что	8	3
148	отправляется в	2	3
149	в то	2	3
150	от того	1	3
151	такие случаи	1	3
152	и другим	1	3
153	для героя	1	3
154	по воздуху	1	3
155	на нем	1	3
156	с собой	2	3
157	если бы	6	3
158	нашего материала	1	3
159	с того	2	3
160	но и	12	3
161	он не	5	3
162	другие формы	1	3
163	к нему	5	3
164	обращаются с	2	3
165	и ее	3	3
166	быть разрешен	1	3
167	в начале	1	3
168	а то	2	3
169	друг друга	6	3
170	мы можем	6	3
171	что они	8	3
172	для этой	1	3
173	форма в	1	3
174	но это	3	3
175	кроме того	1	3
176	это уже	1	3
177	мы должны	7	3
178	же в	2	3
179	героя и	1	3
180	если же	1	3
181	обычно в	1	2
182	лесной избушки	2	2
183	как это	4	2
184	герой ее	1	2
185	встречается и	1	2
186	что изучение	1	2
187	время как	2	2
188	мужа в	3	2
189	встречается очень	1	2
190	царевны и	1	2
191	к королю	1	2
192	другой пример	1	2
193	если она	1	2
194	случаи можно	1	2
195	тех случаях	1	2
196	и к	3	2
197	с дарителем	1	2
198	и сказка	2	2
199	сказать о	1	2
200	право на	1	2
201	началу сказки	1	2
202	лес и	3	2
203	одному из	1	2
204	женится на	6	2
205	состоит в	3	2
206	в сад	1	2
207	в нее	2	2
208	можно было	1	2
209	и за	1	2
210	затем уже	2	2
211	в другом	2	2
212	мы уже	6	2
213	в жены	1	2
214	где оно	1	2
215	большинстве случаев	2	2
216	на спине	1	2
217	сказке о	4	2
218	в ином	6	2
219	ни одной	1	2
220	с тем	2	2
221	сказка знает	1	2
222	три ночи	3	2
223	что такое	1	2
224	имеется в	1	2
225	герой прибывает	1	2
226	нельзя было	1	2
227	героя из	1	2
228	и более	2	2
229	однако в	1	2
230	и наоборот	1	2
231	на взморье	1	2
232	все эти	4	2
233	волшебного помощника	1	2
234	в таких	1	2
235	ее отца	1	2
236	эти формы	1	2
237	не имеет	2	2
238	одна из	2	2
239	см ниже	1	2
240	все случаи	1	2
241	вопрос не	1	2
242	рассматриваются как	1	2
243	на дороге	2	2
244	б в	1	2
245	и его	4	2
246	так например	1	2
247	в каком	1	2
248	ином царстве	2	2
249	к себе	1	2
250	сказки является	1	2
251	что некоторые	3	2
252	бы составить	1	2
253	они и	3	2
254	перейти к	2	2
255	утверждать что	2	2
256	царь не	1	2
257	здесь не	3	2
258	и пользуется	1	2
259	то время	2	2
260	и что	2	2
261	не с	2	2
262	ясно что	1	2
263	является в	1	2
264	означает что	1	2
265	но здесь	1	2
266	можно бы	1	2
267	старшие братья	1	2
268	о том	3	2
269	с одной	2	2
270	можно сказать	2	2
271	в различных	1	2
272	можно заметить	1	2
273	по их	1	2
274	следует за	2	2
275	из дому	3	2
276	герой бежит	3	2
277	не означает	1	2
278	и только	1	2
279	дома в	8	2
280	того что	5	2
281	же можно	2	2
282	герой в	2	2
283	быть и	3	2
284	хотя бы	1	2
285	этот вопрос	2	2
286	что он	9	2
287	только в	4	2
288	дочь и	1	2
289	формы которые	1	2
290	с двумя	1	2
291	что сказка	5	2
292	можно установить	5	2
293	тем временем	1	2
294	уже не	7	2
295	в большинстве	1	2
296	или не	2	2
297	в виде	2	2
298	или просто	1	2
299	д как	1	2
300	его и	4	2
301	от отца	1	2
302	никто не	2	2
303	коня и	1	2
304	у нее	2	2
305	носит характер	1	2
306	должны будем	1	2
307	этим же	2	2
308	брак и	1	2
309	превращаться в	1	2
310	живой и	1	2
311	нарушение запрета	4	2
312	а впоследствии	1	2
313	когда герой	2	2
314	себя и	1	2
315	но есть	2	2
316	пр то	1	2
317	а на	1	2
318	не знает	1	2
319	сказать что	3	2
320	ниже в	1	2
321	что мы	1	2
322	в частности	5	2
323	вступает с	1	2
324	и мертвой	1	2
325	в лесу	26	2
326	исходит от	1	2
327	д в	1	2
328	играют в	1	2
329	или по	5	2
330	одной стороны	2	2
331	есть и	5	2
332	или с	1	2
333	получает от	1	2
334	но для	1	2
335	случаях когда	1	2
336	стороны ее	1	2
337	тем и	1	2
338	не существует	1	2
339	всегда ли	1	2
340	от него	2	2
341	или нет	1	2
342	одной из	1	2
343	или при	1	2
344	или другими	1	2
345	для каждой	1	2
346	волшебными помощниками	1	2
347	поставить вопрос	2	2
348	но эти	1	2
349	к этому	7	2
350	точно так	2	2
351	после чего	10	2
352	к людям	1	1
353	например в	2	1
354	таком случае	1	1
355	к герой	1	1
356	мост к	2	1
357	самых разнообразных	1	1
358	не ходи	2	1
359	и то	2	1
360	сын и	1	1
361	говорилось выше	2	1
362	как живые	1	1
363	свою жену	3	1
364	поставлен вопрос	2	1
365	почти всегда	1	1
366	способов какими	1	1
367	в доме	12	1
368	приходит к	1	1
369	он ничего	2	1
370	их и	3	1
371	есть не	1	1
372	очень широко	1	1
373	она в	1	1
374	и была	1	1
375	же роли	1	1
376	или наоборот	2	1
377	три случая	1	1
378	здесь выбраны	1	1
379	установить что	1	1
380	на эти	1	1
381	приводят к	1	1
382	от своих	2	1
383	но она	2	1
384	что это	1	1
385	что иное	3	1
386	сказки в	4	1
387	не вполне	6	1
388	целом не	2	1
389	не совсем	3	1
390	и заставляет	1	1
391	герой видит	3	1
392	герой просто	1	1
393	принадлежит и	1	1
394	которые он	1	1
395	как фактор	1	1
396	трех коней	1	1
397	которые однако	1	1
398	тем как	1	1
399	мы еще	3	1
400	имеем здесь	1	1
401	ему дается	1	1
402	мы будем	1	1
403	но как	1	1
404	не то	1	1
405	не входит	1	1
406	случай когда	1	1
407	сто рублей	2	1
408	а он	5	1
409	ответ на	1	1
410	тогда как	1	1
411	некоторые черты	1	1
412	отношение к	4	1
413	это или	1	1
414	каждый в	1	1
415	которые не	1	1
416	или волшебного	1	1
417	в гости	1	1
418	более чем	1	1
419	вследствие чего	2	1
420	его не	3	1
421	если на	1	1
422	далее мы	1	1
423	запрета не	1	1
424	становится особенно	1	1
425	что ее	1	1
426	во дворце	1	1
427	узнает что	2	1
428	некоторый свет	1	1
429	своих детей	1	1
430	его к	1	1
431	установить три	1	1
432	царства и	1	1
433	же герой	1	1
434	царство и	1	1
435	герой сперва	2	1
436	далее если	1	1
437	в этот	2	1
438	ниже случаев	1	1
439	со своей	1	1
440	ходу действия	1	1
441	герой возвращается	1	1
442	лесной избушке	1	1
443	между героем	1	1
444	каком это	1	1
445	из этих	3	1
446	что так	1	1
447	не в	4	1
448	в этой	5	1
449	идут в	1	1
450	различных народов	1	1
451	остановиться на	1	1
452	и тот	1	1
453	интересно что	1	1
454	во многих	2	1
455	на то	1	1
456	герой проходит	1	1
457	ты ничего	1	1
458	иногда этот	1	1
459	но прежде	1	1
460	вообще не	1	1
461	что она	5	1
462	главным образом	1	1
463	возвращается он	1	1
464	всех этих	2	1
465	свою собственную	1	1
466	сказке герой	4	1
467	море на	1	1
468	прочим и	1	1
469	и вот	2	1
470	помощника этот	1	1
471	быть поставлен	3	1
472	три девицы	1	1
473	и этот	1	1
474	укажем что	1	1
475	впоследствии на	1	1
476	здесь мы	5	1
477	или чтобы	2	1
478	задачу царевны	1	1
479	может возникнуть	1	1
480	на все	2	1
481	к заключению	1	1
482	с другими	1	1
483	материала к	1	1
484	следить за	2	1
485	сказке не	1	1
486	и дает	1	1
487	и тем	1	1
488	даже в	2	1
489	каким способом	1	1
490	по всему	1	1
491	лет в	4	1
492	перемены облика	1	1
493	превращаются в	1	1
494	и герой	2	1
495	сказки о	2	1
496	это сходство	1	1
497	же два	1	1
498	оно имеет	1	1
499	характерно что	1	1
500	также с	1	1
501	чем в	1	1
502	сказки это	2	1
503	этим в	1	1
504	и некоторые	2	1
505	как таковой	2	1
506	убедиться что	1	1
507	сказке нет	1	1
508	герой по	1	1
509	что данный	1	1
510	и становится	1	1
511	этот материал	1	1
512	меняется и	1	1
513	этих сказок	1	1
514	и их	1	1
515	яги и	4	1
516	этой связи	1	1
517	это делает	2	1
518	этому же	3	1
519	указать что	3	1
520	имеется и	1	1
521	явлений относится	1	1
522	других сказках	1	1
523	могло бы	1	1
524	исторической действительности	2	1
525	из земли	4	1
526	ягоды и	1	1
527	богатырей в	1	1
528	братья и	1	1
529	в запретном	2	1
530	это выполняет	1	1
531	не останавливает	1	1
532	произошла ассимиляция	1	1
533	для данного	1	1
534	которые в	1	1
535	при этом	2	1
536	свет на	1	1
537	но он	4	1
538	иных форм	1	1
539	земле и	1	1
540	тех которые	1	1
541	волшебный помощник	2	1
542	все это	1	1
543	второй раз	1	1
544	имеет свою	3	1
545	домой то	1	1
546	бы быть	1	1
547	для нее	2	1
548	и очень	1	1
549	она не	4	1
550	героем и	1	1
551	что мотив	1	1
552	некоторых случаях	3	1
553	а от	1	1
554	сказок является	1	1
555	стоит в	2	1
556	герои сказки	1	1
557	иногда братья	1	1
558	одной сказке	3	1
559	уходит из	1	1
560	самого начала	1	1
561	меня не	1	1
562	идет на	1	1
563	то чего	1	1
564	от мужа	1	1
565	того как	1	1
566	или другие	1	1
567	и сама	1	1
568	дарит коня	1	1
569	функцию в	1	1
570	коня на	1	1
571	дворец и	1	1
572	больше чем	1	1
573	будут нас	1	1
574	герои попадают	1	1
575	на землю	2	1
576	эти деньги	1	1
577	можно усмотреть	1	1
578	она с	1	1
579	самая функция	1	1
580	разнообразны часто	1	1
581	родителей а	1	1
582	как на	1	1
583	не мотивируется	1	1
584	у кого	1	1
585	что герой	3	1
586	е не	1	1
587	отправляется искать	1	1
588	яга и	1	1
589	отец не	2	1
590	все с	1	1
591	с другом	1	1
592	одним из	4	1
593	есть у	2	1
594	у нас	4	1
595	к таким	1	1
596	детей в	2	1
597	разнообразны и	1	1
598	но там	1	1
599	в америке	1	1
600	что животное	1	1
601	если он	2	1
602	встречается в	2	1
603	необычайной красавицы	1	1
604	и героев	1	1
605	характерных и	1	1
606	в сказках	9	1
607	чем перейти	2	1
608	к тому	3	1
609	лесу на	1	1
610	не есть	1	1
611	все еще	6	1
612	что при	1	1
613	на это	2	1
614	где он	1	1
615	ничего общего	1	1
616	тех сказках	1	1
617	может меняться	1	1
618	быть рассмотрена	1	1
619	по совокупности	2	1
620	то она	1	1
621	с ее	1	1
622	как не	1	1
623	что там	2	1
624	же не	2	1
625	данном случае	3	1
626	затем становится	1	1
627	и получает	1	1
628	мотив может	1	1
629	и говорит	9	1
630	действия и	1	1
631	на той	1	1
632	с самого	1	1
633	вопрос что	1	1
634	месте иногда	1	1
635	роль в	2	1
636	влюбляется в	2	1
637	персонаж а	1	1
638	сказках где	1	1
639	домой и	1	1
640	отец приводит	1	1
641	твоя смерть	1	1
642	во второй	1	1
643	е мы	1	1
644	и с	4	1
645	но иногда	1	1
646	семь лет	1	1
647	мертвой водой	1	1
648	как указано	2	1
649	на помощника	1	1
650	находится в	4	1
651	связанное с	2	1
652	иное как	3	1
653	которого можно	1	1
654	наталкиваемся на	1	1
655	в известных	1	1
656	он прибывает	1	1
657	обращаться в	1	1
658	царь его	1	1
659	там же	2	1
660	службы у	1	1
661	их в	3	1
662	как они	1	1
663	тогда мы	1	1
664	придется остановиться	1	1
665	два типа	2	1
666	другое явление	1	1
667	нечто иное	1	1
668	и хочет	1	1
669	доме не	1	1
670	функций в	1	1
671	в его	3	1
672	уже только	2	1
673	портрет необычайной	1	1
674	очень различным	1	1
675	в другой	4	1
676	что бы	1	1
677	еще придется	1	1
678	если это	3	1
679	к ней	4	1
680	в него	2	1
681	после смерти	2	1
682	уже видели	3	1
683	еще несколько	1	1
684	в животное	3	1
685	на которой	1	1
686	о его	1	1
687	которые часто	1	1
688	тот свет	2	1
689	еще тем	1	1
690	с ними	3	1
691	сказка в	3	1
692	сына в	2	1
693	пор не	1	1
694	как нечто	1	1
695	указывают путь	1	1
696	и действительно	2	1
697	очень много	2	1
698	который в	1	1
699	у тебя	2	1
700	рублей и	1	1
701	случаи когда	4	1
702	нам возможность	1	1
703	два-три примера	1	1
704	средства и	1	1
705	все они	1	1
706	со всеми	1	1
707	было так	1	1
708	видели выше	3	1
709	и у	3	1
710	сказки и	1	1
711	по очереди	1	1
712	в нашей	1	1
713	ее из	1	1
714	что не	2	1
715	каким образом	1	1
716	не дает	2	1
717	дает ему	1	1
718	помощника но	2	1
719	ниже и	1	1
720	за ним	3	1
721	в лесной	4	1
722	ходить на	2	1
723	всяком случае	2	1
724	они хотят	1	1
725	после третьего	1	1
726	что сказок	1	1
727	в одном	2	1
728	черта и	1	1
729	у него	3	1
730	же разряду	1	1
731	между прочим	3	1
732	как при	1	1
733	это по	1	1
734	не противоречит	5	1
735	в особую	1	1
736	эти явления	1	1
737	чаще однако	1	1
738	были бы	1	1
739	к двум	1	1
740	только на	2	1
741	другого и	1	1
742	и даже	2	1
743	со стороны	3	1
744	даже не	2	1
745	до сих	5	1
746	разрешен только	1	1
747	дочь в	2	1
748	в помощники	1	1
749	а именно	4	1
750	в каких	1	1
751	сказкой в	1	1
752	такое же	1	1
753	в церковь	1	1
754	последний случай	1	1
755	показывает что	5	1
756	однако что	3	1
757	в вышеприведенных	1	1
758	из характерных	1	1
759	что им	2	1
760	на этот	1	1
761	она является	1	1
762	на которых	1	1
763	ничем не	1	1
764	вход в	1	1
765	элементов сказки	1	1
766	подобные случаи	1	1
767	на смерть	3	1
768	о чем	1	1
769	иначе герой	1	1
770	можем указать	1	1
771	уже давно	2	1
772	в открытом	1	1
773	вступает в	3	1
774	чего-то не	1	1
775	о себе	3	1
776	мужа и	1	1
777	другое место	1	1
778	можно будет	1	1
779	других случаях	1	1
780	в одной	3	1
781	дома а	1	1
782	этот мотив	5	1
783	сложное явление	1	1
784	но такое	1	1
785	между ее	1	1
786	в брак	14	1
787	и объект	1	1
788	по своему	1	1
789	предположить что	7	1
790	другу и	1	1
791	в данном	4	1
792	что за	1	1
793	три брата	1	1
794	кошку и	1	1
795	открытом бою	1	1
796	на тот	1	1
797	в течение	6	1
798	этим мы	1	1
799	ведет к	1	1
800	в особый	1	1
801	не открывать	1	1
802	есть на	1	1
803	и там	4	1
804	заключению что	1	1
805	которые по	1	1
806	вне этой	1	1
807	в отдельности	1	1
808	из этой	2	1
809	друг с	1	1
810	это значит	1	1
811	с изучением	2	1
812	д этим	1	1
813	как будто	2	1
814	у богатырей	1	1
815	что же	1	1
816	с этой	1	1
817	для завязки	1	1
818	на другое	1	1
819	мужа на	3	1
820	домой или	2	1
821	что отец	2	1
822	можно предположить	1	1
823	жены и	1	1
824	есть формы	1	1
825	сих пор	5	1
826	не будем	3	1
827	только для	1	1
828	именно по	1	1
829	лес но	1	1
830	все остальные	1	1
831	к царю	1	1
832	помогает ее	1	1
833	в полночь	1	1
834	следует ли	1	1
835	д отсюда	1	1
836	становится понятным	1	1
837	чулан не	1	1
838	формы с	2	1
839	указать на	2	1
840	запретном чулане	2	1
841	к браку	1	1
842	внезапное исчезновение	1	1
843	она может	1	1
844	рассмотрим еще	1	1
845	же случай	2	1
846	говорит ну	1	1
847	материала можно	1	1
848	одеждой с	1	1
849	то не	2	1
850	для нас	4	1
851	и все	3	1
852	этом нет	1	1
853	д здесь	1	1
854	дана в	1	1
855	связь сказки	1	1
856	будет ниже	1	1
857	не будет	1	1
858	иван-царевич что	1	1
859	его дочери	2	1
860	состоит из	1	1
861	видит портрет	1	1
862	приведены выше	1	1
863	равно как	3	1
864	этот же	1	1
865	нет но	1	1
866	морфологического значения	1	1
867	не что	3	1
868	и царство	2	1
869	на своем	1	1
870	этим объясняется	3	1
871	к родителям	1	1
872	королю в	1	1
873	пределах этих	1	1
874	сказке она	4	1
875	часто встречается	2	1
876	в таком	1	1
877	во всяком	2	1
