N	2gram	Losev_Prob_5	Istorich
200	на то	2	2
201	в одной	2	2
202	с этим	1	2
203	в своем	11	2
204	то или	1	2
205	что касается	3	2
206	перед нами	1	2
207	и как	6	2
208	и хотя	1	2
209	также как	1	2
210	что это	1	2
211	в этой	10	2
212	и они	2	2
213	то и	2	2
214	и до	2	2
215	но он	5	2
216	и те	1	2
217	он не	3	2
218	и миф	1	2
219	из него	1	2
220	людей и	13	2
221	с этой	2	2
222	можно было	2	2
223	но все	4	2
224	интересами и	1	2
225	же не	4	2
226	его не	2	2
227	на этой	1	2
228	было бы	4	2
229	именно что	1	2
230	приходит в	1	2
231	стоит на	1	2
232	здесь нет	1	2
233	по всему	2	2
234	ни в	4	2
235	вовсе не	8	2
236	а потом	3	2
237	и некоторые	1	2
238	земли и	2	2
239	и сейчас	2	2
240	всему миру	1	2
241	миф о	5	2
242	своего рода	1	2
243	силу и	1	2
244	без всяких	1	2
245	однако в	3	2
246	что этот	5	2
247	где нет	1	2
248	даже в	1	2
249	в древней	1	2
250	тем самым	1	2
251	и другое	3	2
252	которых он	1	2
253	не имеет	1	2
254	на него	2	2
255	это мы	1	2
256	не вполне	1	2
257	сообщает что	1	2
258	в городе	1	2
259	и освобождает	1	2
260	здесь совершенно	1	2
261	к тому	2	2
262	от нее	1	2
263	за что	4	2
264	там свет	1	2
265	где он	1	2
266	этот миф	2	2
267	представляли себе	1	2
268	здесь не	7	2
269	и сам	4	2
270	что у	5	2
271	когда в	1	2
272	о котором	3	2
273	ничего не	2	2
274	сводится к	1	2
275	после того	3	2
276	можно сказать	6	2
277	как у	1	2
278	борьбе с	2	2
279	не видел	1	2
280	говорит он	1	2
281	в форме	1	2
282	в античной	2	2
283	все время	3	2
284	того что	3	2
285	людей а	1	2
286	что наряду	1	2
287	о похищении	3	2
288	в народе	1	2
289	или же	2	2
290	именно на	2	2
291	совсем другое	1	2
292	не так	4	2
293	никто не	1	2
294	всяком случае	2	2
295	мы находим	7	2
296	их можно	1	2
297	что они	3	2
298	а с	4	2
299	и др	1	2
300	что не	2	2
301	а не	5	2
302	о чем	1	2
303	что из	1	2
304	он и	5	2
305	в одно	1	2
306	от солнца	2	2
307	так же	5	2
308	к себе	1	2
309	на дне	1	2
310	на тот	2	2
311	когда мы	1	2
312	отношению к	2	2
313	быть только	3	2
314	видно что	1	2
315	но для	2	2
316	под названием	4	2
317	мира и	2	2
318	к скале	12	2
319	обращается к	1	2
320	для нас	10	2
321	мы должны	1	2
322	только что	1	2
323	но вот	1	2
324	с ними	1	2
325	обречены на	1	2
326	жизни и	2	2
327	точно так	3	2
328	во всяком	2	2
329	в союзе	1	1
330	людям он	1	1
331	как говорят	1	1
332	отношения к	1	1
333	также и	12	1
334	таком случае	2	1
335	в связи	7	1
336	только потому	1	1
337	силы и	1	1
338	мере в	2	1
339	и есть	1	1
340	которые были	1	1
341	очень много	1	1
342	и знает	3	1
343	а как	1	1
344	пока он	1	1
345	лет и	1	1
346	мифа о	19	1
347	на первом	3	1
348	что если	1	1
349	которую мы	1	1
350	бы что	1	1
351	равно как	2	1
352	еще с	1	1
353	как то	1	1
354	все указанные	1	1
355	бы с	2	1
356	пребывания в	1	1
357	месте в	2	1
358	так или	1	1
359	а другие	1	1
360	по этому	2	1
361	дать ему	1	1
362	мы читаем	6	1
363	за это	5	1
364	что его	3	1
365	только после	1	1
366	мотив в	1	1
367	то мы	1	1
368	своей работе	1	1
369	заметим что	1	1
370	друг на	1	1
371	же она	1	1
372	только тогда	3	1
373	не все	2	1
374	тут же	6	1
375	не просто	5	1
376	весьма древним	1	1
377	которые не	1	1
378	что именно	2	1
379	вспомним что	1	1
380	и нет	2	1
381	этой стороны	1	1
382	однако не	1	1
383	в полном	1	1
384	ни прекрасна	1	1
385	хотя и	8	1
386	его к	1	1
387	и к	4	1
388	поздно и	1	1
389	греции и	1	1
390	ясно и	1	1
391	в этот	1	1
392	на какой	1	1
393	лишена жизни	1	1
394	имели но	1	1
395	а во-вторых	1	1
396	формы в	1	1
397	он в	3	1
398	относящихся сюда	1	1
399	он состоит	1	1
400	в главе	1	1
401	учение о	3	1
402	может считаться	1	1
403	вы меня	1	1
404	раз в	2	1
405	там мы	1	1
406	по имени	1	1
407	но на	1	1
408	скале это	1	1
409	и если	1	1
410	в тартар	3	1
411	задний план	1	1
412	тем не	5	1
413	она становится	1	1
414	здесь говорится	2	1
415	в силу	5	1
416	никак не	8	1
417	чтобы в	1	1
418	бога и	1	1
419	что ни	1	1
420	на задний	1	1
421	имеет с	1	1
422	то есть	21	1
423	знает что	3	1
424	того или	1	1
425	который уже	1	1
426	которого не	2	1
427	дне моря	1	1
428	образом если	1	1
429	с неба	3	1
430	который так	1	1
431	видит перед	1	1
432	по существу	2	1
433	с богом	1	1
434	духа в	2	1
435	же образом	1	1
436	из животных	1	1
437	она действительно	1	1
438	уже у	6	1
439	с такой	2	1
440	чем в	1	1
441	их на	1	1
442	перед собой	1	1
443	одно из	1	1
444	точки зрения	10	1
445	от своего	1	1
446	и при	1	1
447	при изучении	1	1
448	еще одного	1	1
449	можно найти	6	1
450	в преисподнюю	1	1
451	за которым	1	1
452	на месте	2	1
453	в котором	2	1
454	не столько	1	1
455	и убивает	1	1
456	оказывается что	4	1
457	не от	1	1
458	или вернее	3	1
459	что я	1	1
460	правда эта	1	1
461	а есть	1	1
462	интересно не	1	1
463	то отсюда	1	1
464	все это	1	1
465	надо сказать	1	1
466	борьбу с	2	1
467	и более	2	1
468	только те	1	1
469	его до	1	1
470	того кто	1	1
471	мыслится в	2	1
472	вообще на	1	1
473	заставляет его	1	1
474	людей то	1	1
475	и очень	1	1
476	если и	1	1
477	можно ли	1	1
478	не менее	5	1
479	в таких	2	1
480	правда в	1	1
481	не делают	1	1
482	между небом	1	1
483	что представление	1	1
484	i ii	1	1
485	того чтобы	2	1
486	и смерть	1	1
487	небом и	1	1
488	свете люди	1	1
489	нет места	1	1
490	есть уже	1	1
491	где его	1	1
492	не видели	1	1
493	с земли	1	1
494	больше чем	2	1
495	и по-видимому	1	1
496	так называемых	1	1
497	можно усмотреть	1	1
498	к ней	1	1
499	как она	1	1
500	по своей	2	1
501	то у	2	1
502	со своим	1	1
503	государство в	1	1
504	но даже	4	1
505	в области	2	1
506	и оно	1	1
507	с идеями	1	1
508	не могут	2	1
509	не знают	1	1
510	есть только	3	1
511	сравнении с	3	1
512	числе и	1	1
513	тех же	1	1
514	не встречается	1	1
515	все еще	4	1
516	его супруга	1	1
517	от которой	1	1
518	бы ни	1	1
519	должен быть	1	1
520	но такой	1	1
521	и о	5	1
522	тот его	1	1
523	тому что	1	1
524	с ее	1	1
525	он отправляется	1	1
526	в ее	3	1
527	огонь и	4	1
528	для тех	1	1
529	огромное количество	1	1
530	из лука	1	1
531	людей он	1	1
532	и когда	1	1
533	его самого	1	1
534	по аналогии	1	1
535	здесь он	1	1
536	те же	1	1
537	ясно что	4	1
538	здесь как	2	1
539	в борьбе	1	1
540	отсюда и	1	1
541	которая была	1	1
542	и каждый	1	1
543	или на	1	1
544	о связи	1	1
545	это только	1	1
546	что от	3	1
547	жизнь и	3	1
548	только у	1	1
549	нас и	2	1
550	об этом	4	1
551	а по	1	1
552	иное как	3	1
553	с полным	1	1
554	и здесь	1	1
555	в другом	3	1
556	и из	1	1
557	могут дать	1	1
558	и движения	1	1
559	аналогии с	1	1
560	его тело	1	1
561	скале за	1	1
562	образом мы	1	1
563	должно было	1	1
564	нет у	2	1
565	восходит к	1	1
566	к нему	3	1
567	союзе с	1	1
568	между тем	2	1
569	души из	1	1
570	выступает как	1	1
571	и можно	1	1
572	не должен	1	1
573	от которого	1	1
574	но с	1	1
575	землю и	2	1
576	наблюдать и	1	1
577	не как	1	1
578	зная что	1	1
579	время когда	1	1
580	менее в	1	1
581	этот вопрос	1	1
582	ясной форме	1	1
583	ли он	2	1
584	одну картину	1	1
585	уже и	2	1
586	поэтому и	2	1
587	душу а	1	1
588	похожи друг	1	1
589	от них	2	1
590	по всей	1	1
591	античности и	1	1
592	же и	1	1
593	есть в	2	1
594	одной из	1	1
595	уже в	2	1
596	если мы	1	1
597	для людей	4	1
598	не удастся	1	1
599	рассказывает о	1	1
600	говорится и	1	1
601	но совершенно	1	1
602	на своего	1	1
603	жену и	1	1
604	был бы	1	1
605	заключить что	1	1
606	стоит и	1	1
607	и также	1	1
608	земли как	1	1
609	в землю	1	1
610	его у	1	1
611	отношение к	2	1
612	к ним	1	1
613	н п	1	1
614	как его	1	1
615	но уже	2	1
616	и никогда	3	1
617	о геракле	1	1
618	но человек	1	1
619	одежду и	1	1
620	и вместе	1	1
621	указание на	1	1
622	для того	3	1
623	были бы	1	1
624	довольно ясно	1	1
625	именно как	1	1
626	к самым	1	1
627	говорится что	2	1
628	и даже	14	1
629	даже не	1	1
630	а на	1	1
631	не единственное	1	1
632	человека что	1	1
633	или иначе	1	1
634	более раннему	1	1
635	в море	1	1
636	именно в	3	1
637	о своем	2	1
638	заметить что	1	1
639	еще и	4	1
640	с небом	2	1
641	ясно однако	1	1
642	в середине	2	1
643	он только	1	1
644	на друга	1	1
645	как о	4	1
646	на эту	1	1
647	когда она	1	1
648	богом или	1	1
649	существу и	1	1
650	других местах	1	1
651	то здесь	1	1
652	под влиянием	1	1
653	несмотря на	6	1
654	мог быть	2	1
655	и просят	1	1
656	имеет очень	1	1
657	первый взгляд	1	1
658	солнца с	1	1
659	подобного рода	7	1
660	своей воле	1	1
661	но никогда	1	1
662	почему он	1	1
663	к другому	1	1
664	он говорит	2	1
665	видит в	3	1
666	но тогда	1	1
667	а если	1	1
668	древнее и	1	1
669	в мир	2	1
670	и вполне	4	1
671	него есть	1	1
672	можно привести	1	1
673	античный миф	1	1
674	проходит мимо	1	1
675	том смысле	1	1
676	о пандоре	1	1
677	и землей	1	1
678	в огне	1	1
679	муки и	1	1
680	и была	1	1
681	своей жизни	1	1
682	между прочим	1	1
683	с большой	1	1
684	на горе	3	1
685	и для	6	1
686	однако и	1	1
687	в глубокую	1	1
688	он предупреждает	1	1
689	миф а	1	1
690	всего мира	1	1
691	ее но	1	1
692	а все	1	1
693	меняется и	1	1
694	который является	1	1
695	из себя	1	1
696	бы в	1	1
697	тем более	1	1
698	но зато	1	1
699	будто бы	5	1
700	именно он	1	1
701	и земли	2	1
702	находим в	2	1
703	вдруг на	1	1
704	в сравнении	3	1
705	же в	3	1
706	имея в	1	1
707	здесь только	1	1
708	свет и	1	1
709	хотели бы	1	1
710	городов и	1	1
711	в свою	2	1
712	уже содержит	1	1
713	состоит из	1	1
714	и молнии	1	1
715	тысяч лет	2	1
716	две горы	1	1
717	они были	1	1
718	ларец и	1	1
719	не что	3	1
720	но еще	2	1
721	все того	2	1
722	это в	1	1
723	в противоположность	3	1
724	в таком	2	1
725	этой точки	1	1
726	том числе	2	1
727	и вновь	1	1
728	смысле что	1	1
