N	2gram	Vygotskiy__2	formyVre
651	но когда	2	1
652	из себя	2	1
653	интерес к	2	1
654	бы в	1	1
655	своих героев	1	1
656	эти особенности	1	1
657	конце концов	3	1
658	действительной жизни	3	1
659	на более	1	1
660	для читателя	1	1
661	хотя в	1	1
662	бы на	1	1
663	и вдруг	1	1
664	и целый	1	1
665	он же	1	1
666	нам не	1	1
667	не похожи	1	1
668	в свою	3	1
669	не узнает	1	1
670	состоит из	2	1
671	совершенно не	4	1
672	дело с	8	1
673	это на	1	1
674	же самой	2	1
675	взгляда на	1	1
676	своей матери	1	1
677	этих вещей	1	1
678	изо рта	2	1
679	по поводу	1	1
680	самой природе	1	1
681	в таком	2	1
682	этой точки	2	1
683	они не	1	1
