N	2gram	Voloshinov_1	Freidism
461	в качестве	4	1
462	каком направлении	1	1
463	иметь дело	3	1
464	иногда и	1	1
465	мы сейчас	1	1
466	ведь мы	1	1
467	нет и	3	1
468	пор говоря	1	1
469	речь легко	1	1
470	отличаются от	1	1
471	к сожалению	1	1
472	силы которыми	1	1
473	в истории	1	1
474	как говорит	1	1
475	первый взгляд	1	1
476	независимо от	5	1
477	это ни	1	1
478	и нет	2	1
479	остановиться на	1	1
480	однако не	1	1
481	переживания и	2	1
482	как уже	2	1
483	был связан	1	1
484	и каждое	1	1
485	показали что	1	1
486	в противоположность	1	1
487	человеком в	2	1
488	за собой	1	1
489	но эта	2	1
490	где все	1	1
491	та же	3	1
492	бы и	2	1
493	общение с	1	1
494	которую они	1	1
495	обратное влияние	5	1
496	наше сознание	1	1
497	говорили что	1	1
498	свой голос	1	1
499	он в	1	1
500	бы не	2	1
501	останется от	1	1
502	чисто физиологической	1	1
503	процесс образования	1	1
504	в интересах	1	1
505	высказывания если	1	1
506	только один	1	1
507	оттенков и	1	1
508	имеем в	1	1
509	затем с	1	1
510	время служит	1	1
511	как он	1	1
512	высказывания не	2	1
513	на то	1	1
514	если он	3	1
515	в наших	1	1
516	и оценками	1	1
517	вообще не	1	1
518	что было	3	1
519	он ни	1	1
520	а скорее	1	1
521	на новые	1	1
522	с нашим	1	1
523	действительности которую	1	1
524	его взглядам	1	1
525	может перейти	2	1
526	в основу	1	1
527	это конечно	1	1
528	этим самым	1	1
529	а затем	1	1
530	поэтому мы	1	1
531	сознании человека?	1	1
532	развития к	1	1
533	из всех	1	1
534	говорить не	1	1
535	ничего удивительного	1	1
536	этот первый	1	1
537	должны перейти	1	1
538	говоря о	1	1
539	его внешнего	1	1
540	должен был	1	1
541	укажем на	1	1
542	первое что	1	1
543	и тем	6	1
544	мы встречаемся	1	1
545	в беседе	2	1
546	и находит	1	1
547	и сознания	2	1
548	для них	2	1
549	жизненного высказывания	4	1
550	бытие и	1	1
551	это общение	1	1
552	ли удалось	1	1
553	со своими	1	1
554	не всегда	2	1
555	во внимание	1	1
556	и тоже	1	1
557	протекает в	1	1
558	во внешнюю	2	1
559	не мог	3	1
560	с еще	1	1
561	он конечно	1	1
562	путем и	1	1
563	на первый	1	1
564	этом случае	3	1
565	и правильно	1	1
566	наш поступок	1	1
567	таким же	1	1
568	которой происходит	1	1
569	художественного творчества	5	1
570	нас не	2	1
571	он должен	3	1
572	наших дней	1	1
573	и без	4	1
574	группы к	1	1
575	и благодаря	1	1
576	что вся	2	1
577	мы называем	4	1
578	не к	3	1
579	слова мы	2	1
580	жизни с	1	1
581	понятно что	1	1
582	является только	1	1
583	в одном	3	1
584	которые в	2	1
585	страха и	1	1
586	творчества и	1	1
587	друг другу	2	1
588	по крайней	1	1
589	и эти	1	1
590	всякое осознание	1	1
591	возможного слушателя	1	1
592	однако в	2	1
593	говорящий принадлежит	1	1
594	желание в	1	1
595	заставляет его	1	1
596	же такое	2	1
597	и форма	2	1
598	бы их	1	1
599	да ведь	2	1
600	раз и	1	1
601	если и	1	1
602	нашем сознании	1	1
603	может обойтись	1	1
604	гораздо большей	1	1
605	в идеологическом	1	1
606	это чувство	1	1
607	является чем-то	1	1
608	человека но	1	1
609	отметить что	1	1
610	это дает	1	1
611	и форму	2	1
612	друг друга	2	1
613	не придется	1	1
614	тогда когда	1	1
615	на два	1	1
616	но вместе	1	1
617	мы живем	1	1
618	сводится в	1	1
619	о них	1	1
620	это мы	1	1
621	или как	6	1
622	конфликты между	1	1
623	заложенные в	1	1
624	они являются	1	1
625	это сделать	1	1
626	того в	1	1
627	и является	5	1
628	каждое наше	1	1
629	свидетельствуют о	1	1
630	к какому-нибудь	1	1
631	этого необходимо	1	1
632	только одним	2	1
633	тела и	1	1
634	и оригинальное	1	1
635	приведенный нами	1	1
636	еще говорить	1	1
637	конечно только	2	1
638	и внешняя	1	1
639	высказывания уже	1	1
640	от их	2	1
641	и здесь	3	1
642	истории не	1	1
643	определенного словесного	1	1
644	ситуацией в	1	1
645	господство в	1	1
646	похож на	1	1
647	но откуда	1	1
648	беседе с	1	1
649	мы все	1	1
650	образования этих	1	1
651	его с	1	1
652	той или	3	1
653	в поле	1	1
654	по сравнению	1	1
655	как некое	1	1
656	общения в	4	1
657	каждый наш	1	1
658	на это	4	1
659	если же	1	1
660	о том	4	1
661	наши дни	1	1
662	для образования	1	1
663	и это	7	1
664	приходит к	1	1
665	и осуществляет	1	1
666	но при	3	1
667	и сами	1	1
668	ни слова	2	1
669	мысль о	1	1
670	в дальнейшем	2	1
671	как с	2	1
672	и когда	2	1
673	котором мы	1	1
674	и сам	2	1
675	высказывание всегда	1	1
676	художественное творчество	3	1
677	в мире	2	1
678	случаях всегда	1	1
679	времени и	2	1
680	не с	3	1
681	ясно что	2	1
682	реальной жизни	1	1
683	мог бы	1	1
684	в социальном	1	1
685	на месте	1	1
686	его социальной	1	1
687	увидим что	2	1
688	с собой	2	1
689	мы пытаемся	1	1
690	в результате	1	1
691	к тем	1	1
692	и внутренняя	3	1
693	область в	1	1
694	мы в	3	1
695	все сказанное	2	1
696	хоть сколько-нибудь	1	1
697	из одного	1	1
698	и эстетический	1	1
699	ничего не	8	1
700	все его	1	1
701	вот это	1	1
702	связанное с	1	1
703	возникают и	1	1
704	материального выражения	1	1
705	и начало	1	1
706	остается ничего	1	1
707	на все	1	1
708	то есть	4	1
709	и та	1	1
710	язык и	9	1
711	сексуальной жизни	1	1
712	и во	1	1
713	нет это	1	1
714	становится голосом	1	1
715	с теми	1	1
716	при которой	1	1
717	человек был	1	1
718	этим путем	1	1
719	или иными	1	1
720	но нет	1	1
721	мы ни	3	1
722	искусства в	1	1
723	на одном	1	1
724	выражения необходимо	1	1
725	что человек	1	1
726	в форме	6	1
727	крайней мере	1	1
728	его первой	2	1
729	на те	1	1
730	слов и	7	1
731	все время	5	1
732	каких бы	1	1
733	и следовательно	5	1
734	у которого	5	1
735	влечениями и	1	1
736	скрытой форме	1	1
737	к которому	1	1
738	разрыва между	1	1
739	социальных отношений	1	1
740	бросается в	1	1
741	слов или	2	1
742	которым мы	1	1
743	вся область	1	1
744	дело с	1	1
745	к нашему	1	1
746	ведь как	1	1
747	и так	6	1
748	в обществе	4	1
749	всех его	2	1
750	первой стадии	1	1
751	в предшествующей	1	1
752	что нам	1	1
753	социальной ситуации	1	1
754	это же	2	1
755	какой степени	1	1
756	одни и	1	1
757	есть в	1	1
758	к какому	1	1
759	организма под	1	1
760	идеологии и	1	1
761	чтобы он	1	1
762	также и	2	1
763	за пределами	1	1
764	в виде	1	1
765	сознание как	1	1
766	следует за	1	1
767	класса к	1	1
768	убедились что	3	1
769	уже с	1	1
770	между говорящими	2	1
771	противоречия и	1	1
772	внутреннее переживание	1	1
773	значения из	1	1
774	не так	3	1
775	цели и	1	1
776	всегда оказывается	1	1
777	слова в	5	1
778	человеческой психике	1	1
779	это высказывание	3	1
780	за полным	1	1
781	остановимся только	1	1
782	мы убедились	3	1
783	внешнее выражение	3	1
784	никакого отношения	1	1
785	играет в	1	1
786	отдельного человека	1	1
787	как будто	1	1
788	тем что	2	1
789	примыкает к	1	1
790	к той	1	1
791	даже и	2	1
792	и строго	1	1
793	перейти к	2	1
794	уже совершенно	1	1
795	общение в	2	1
796	за существование	1	1
797	в другой	1	1
798	связан с	1	1
799	же останется	1	1
800	или иной	4	1
801	даже не	1	1
802	точек зрения	4	1
803	которые с	2	1
804	именно в	1	1
805	эти две	1	1
806	мы никогда	5	1
807	в каких	1	1
808	с той	1	1
809	такое же	1	1
810	которых оно	2	1
811	и прочные	1	1
812	социального явления	1	1
813	вернемся теперь	1	1
814	превращается в	1	1
815	одного только	1	1
816	и речь	2	1
817	а на	2	1
818	сознание отдельного	1	1
819	существует еще	1	1
820	частью его	1	1
821	целым рядом	1	1
822	мы легко	3	1
823	но благодаря	1	1
824	так называемой	4	1
825	долгое время	3	1
826	деятельности человека	2	1
827	отнюдь не	10	1
828	в слове	3	1
829	на возможность	2	1
830	там где	1	1
831	случаев только	1	1
832	понимание и	2	1
833	так называемых	1	1
834	стадии своего	2	1
835	более широкого	1	1
836	социальной среде	2	1
837	теперь к	2	1
838	может пойти	1	1
839	перейти в	2	1
840	из которых	3	1
841	точек зрений	1	1
842	к своему	4	1
843	человека под	1	1
844	сравнению с	1	1
845	ненависть к	1	1
846	который мы	2	1
847	высказывания с	3	1
848	жизни которые	1	1
849	этих явлений	1	1
850	смысле этого	2	1
851	что всякое	3	1
852	связаны с	4	1
853	только себя	1	1
854	наконец мы	1	1
855	в первой	2	1
856	ведь для	1	1
857	они сами	1	1
858	своего содержания	1	1
859	общения как	1	1
860	материал для	1	1
861	или хотя	2	1
862	этого слова	3	1
863	борьбе за	1	1
864	котором они	1	1
865	в гораздо	1	1
866	не будем	1	1
867	нужно отметить	1	1
868	это выражение	2	1
869	является как	1	1
870	ближе к	1	1
871	понимания этого	1	1
872	выразить его	1	1
873	социальной обстановки	2	1
874	в дальнейшей	1	1
875	внешнего выражения	1	1
876	без дальнейших	1	1
877	являются не	1	1
878	не знаем	4	1
879	указать на	1	1
880	такое сознание	1	1
881	ведь эти	1	1
882	человека для	1	1
883	или только	1	1
884	на самой	1	1
885	ними все	1	1
886	это часто	1	1
887	целый ряд	3	1
888	у них	2	1
889	находит свое	2	1
890	бы в	5	1
891	себе даже	1	1
892	еще более	2	1
893	тем более	1	1
894	и смысл	1	1
895	мы показали	4	1
896	будто бы	1	1
897	словами мы	1	1
898	своего бытия	1	1
899	или не	1	1
900	же в	1	1
901	наше сознательное	1	1
902	в том	2	1
903	не обладает	2	1
904	нам не	1	1
905	может и	1	1
906	нет ничего	2	1
907	о своем	3	1
908	может ведь	1	1
909	весь мир	1	1
910	роль играет	2	1
911	равно как	2	1
912	совсем так	1	1
913	в иной	1	1
914	говорили выше	1	1
915	же мы	5	1
916	условия которые	1	1
917	внешней речью	3	1
918	учения о	1	1
919	это та	1	1
920	является выражением	1	1
921	это так	1	1
922	только одна	2	1
923	тесно примыкает	1	1
924	т.е как	1	1
925	гораздо более	2	1
