N	2gram	Vygotskiy__3	Mirosoze
298	отвечает ему	1	1
299	что отрицает	1	1
300	которые могли	1	1
301	с этим	8	1
302	это был	2	1
303	все остальные	1	1
304	от обезьяны	1	1
305	могли бы	5	1
306	и как	8	1
307	его к	2	1
308	вот на	1	1
309	для которого	1	1
310	ни один	1	1
311	в целом	4	1
312	все эти	4	1
313	или во	1	1
314	то я	1	1
315	ее как	1	1
316	раз в	4	1
317	этого как	2	1
318	только один	1	1
319	на то	16	1
320	ответом на	3	1
321	эту мысль	1	1
322	отношение которое	1	1
323	все другие	2	1
324	все те	2	1
325	он доходит	1	1
326	наших глазах	2	1
327	не могли	4	1
328	в плане	3	1
329	что ни	1	1
330	него было	1	1
331	но все	1	1
332	что является	1	1
333	то чтобы	1	1
334	в другом	5	1
335	их и	1	1
336	ли это?	1	1
337	построен так	1	1
338	люди не	1	1
339	было бы	12	1
340	всю свою	1	1
341	начала и	1	1
342	и тем	3	1
343	из первых	1	1
344	и неправды	1	1
345	она и	1	1
346	к которым	5	1
347	с тем	8	1
348	и уже	2	1
349	неблагополучие в	1	1
350	с такой	5	1
351	на себя	1	1
352	же я	1	1
353	он сказал	1	1
354	перед собой	2	1
355	и становится	1	1
356	бы на	1	1
357	но если	4	1
358	от своего	2	1
359	что такое	1	1
360	как все	2	1
361	во времена	1	1
362	в котором	6	1
363	с точки	9	1
364	степени не	2	1
365	это верно	2	1
366	в которых	6	1
367	он весь	1	1
368	признать что	2	1
369	должны были	2	1
370	обнаруживается в	1	1
371	него не	1	1
372	она в	3	1
373	и более	2	1
374	их в	2	1
375	теперь я	1	1
376	между двумя	1	1
377	нас к	1	1
378	одна сторона	1	1
379	с необычайной	3	1
380	ведет нас	1	1
381	но они	2	1
382	с простым	1	1
383	этими двумя	2	1
384	как о	1	1
385	к этим	1	1
386	не по	1	1
387	и форм	1	1
388	в самых	1	1
389	склонен думать	1	1
390	на два	1	1
391	и начал	2	1
392	или как	1	1
393	бы свою	1	1
394	не принадлежит	1	1
395	того же	3	1
396	что на	1	1
397	гибель и	1	1
398	при такой	2	1
399	не потому	1	1
400	представлять себе	1	1
401	в нее	2	1
402	раскрывается в	1	1
403	в момент	1	1
404	не могут	2	1
405	и часто	2	1
406	истории не	1	1
407	лежит в	2	1
408	бы он	1	1
409	мы выходим	1	1
410	отличается от	1	1
411	в окончательном	1	1
412	гибели и	5	1
413	он видит	2	1
414	по сравнению	1	1
415	все еще	1	1
416	как не	1	1
417	в час	1	1
418	всего этого	2	1
419	в ее	7	1
420	народа то	1	1
421	тем в	2	1
422	он с	1	1
423	на той	1	1
424	говорили что	1	1
425	роль в	1	1
426	противоречивость этой	1	1
427	дано в	3	1
428	не с	1	1
429	которая была	1	1
430	мог бы	1	1
431	и каждый	1	1
432	он до	2	1
433	она была	4	1
434	когда в	4	1
435	к тем	3	1
436	в словах	1	1
437	будет уже	1	1
438	никогда и	1	1
439	мы то	1	1
440	нет на	1	1
441	в самой	4	1
442	на вопрос	1	1
443	быть скрыта	1	1
444	под маской	3	1
445	другому в	1	1
446	и который	2	1
447	может не	1	1
448	все та	1	1
449	ровно в	1	1
450	своему значению	1	1
451	гениальной силой	1	1
452	это в	1	1
453	которой мы	1	1
454	раньше чем	1	1
455	хотел бы	2	1
456	и только	3	1
457	как океан	1	1
458	на наших	2	1
459	к концу	3	1
460	уже из	6	1
461	же все	1	1
462	в какой	5	1
463	от смысла	1	1
464	и всю	1	1
465	верно и	1	1
466	со всеми	2	1
467	не то	4	1
468	его жизнь	1	1
469	и хочет	1	1
470	и у	1	1
471	и добродетели	1	1
472	не из	1	1
473	смысла в	1	1
474	был бы	3	1
475	могут они	2	1
476	морали в	3	1
477	у нее	1	1
478	смысле этого	2	1
479	для них	1	1
480	но что	2	1
481	дело и	1	1
482	из нее	2	1
483	этом отношении	1	1
484	они будут	1	1
485	спокойным как	1	1
486	конца в	1	1
487	бы это	1	1
488	это будет	2	1
489	мир который	1	1
490	но вся	1	1
491	пришли к	1	1
492	на примере	2	1
493	обычном смысле	1	1
494	силой он	1	1
495	с другой	7	1
496	он слишком	1	1
497	вслед за	1	1
498	и прежде	1	1
499	характерно для	1	1
500	такое же	3	1
501	а с	2	1
502	люди как	1	1
503	больше и	3	1
504	не нужна	1	1
505	образами и	1	1
506	жалости и	1	1
507	бы назвать	2	1
508	который с	1	1
509	дело которое	1	1
510	нем же	1	1
511	о чем	1	1
512	на эту	1	1
513	от всех	1	1
514	деле то	1	1
515	ни на	1	1
516	исходит от	1	1
517	быть названо	1	1
518	с них	1	1
519	на самом	2	1
520	независимо от	1	1
521	в разговоре	1	1
522	решение вопроса	1	1
523	героев которые	1	1
524	ним как	1	1
525	по своему	4	1
526	в изображении	1	1
527	сравнению с	1	1
528	на тот	1	1
529	но сам	2	1
530	в той	5	1
531	совершенно противоположен	1	1
532	а между	1	1
533	им с	1	1
534	о человеке	2	1
535	в тот	1	1
536	смысл в	1	1
537	этого слова	2	1
538	с этой	2	1
539	я сам	1	1
540	эта двойственность	1	1
541	все это	3	1
542	она должна	3	1
543	что наш	1	1
544	которых он	1	1
545	развилась в	1	1
546	не нашли	2	1
547	имеет очень	1	1
548	но тот	1	1
549	когда он	4	1
550	целый ряд	2	1
551	соединяются в	1	1
552	мы должны	1	1
553	всякий раз	3	1
554	только что	2	1
555	все они	2	1
556	свету я	1	1
557	этим он	1	1
558	в угол	3	1
559	на их	2	1
560	между ними	1	1
561	с ней	1	1
562	они как	1	1
563	была бы	2	1
564	имеют своей	1	1
565	как люди	1	1
566	себе заключает	1	1
567	ко всему	1	1
568	что действие	1	1
569	из этого	8	1
570	и жизнь	1	1
571	этим объясняется	1	1
572	к этой	2	1
573	видим в	2	1
574	к этому	3	1
575	как на	3	1
576	самый характер	1	1
