N	2gram	Losev_Prob_5	Narrotol
117	он не	3	3
118	то ни	2	3
119	не будет	2	3
120	ни в	4	3
121	тем не	5	3
122	не менее	5	3
123	в то	4	3
124	тем что	2	3
125	на него	2	3
126	никогда не	7	3
127	на себя	1	3
128	по своей	2	3
129	этом отношении	1	3
130	могут быть	1	3
131	как мы	2	3
132	с ее	1	3
133	сводится к	1	3
134	то или	1	3
135	и самого	3	3
136	мог бы	1	3
137	восходит к	1	3
138	между тем	2	3
139	а именно	12	3
140	один из	2	3
141	по мысли	2	3
142	но о	1	3
143	из них	2	3
144	не о	1	3
145	из двух	1	3
146	и даже	14	3
147	даже не	1	3
148	или иначе	1	3
149	в свою	2	3
150	а с	4	3
151	как будто	3	3
152	что в	5	3
153	будто бы	5	3
154	ни было	1	3
155	жизни в	4	3
156	жизни и	2	3
157	отношения к	1	2
158	таком случае	2	2
159	и потому	1	2
160	самом деле	2	2
161	к другому	1	2
162	и до	2	2
163	который в	9	2
164	мы имеем	2	2
165	ему в	1	2
166	он сам	3	2
167	иное как	3	2
168	время в	1	2
169	не то	2	2
170	отношение к	2	2
171	нет и	1	2
172	или иное	1	2
173	первый взгляд	1	2
174	что именно	2	2
175	в своем	11	2
176	что касается	3	2
177	рода но	1	2
178	в полном	1	2
179	что по	1	2
180	в противоположность	3	2
181	или иную	1	2
182	так или	1	2
183	все эти	2	2
184	бы не	3	2
185	всей своей	2	2
186	всей его	1	2
187	себя и	1	2
188	не как	1	2
189	а по	1	2
190	его в	6	2
191	того или	1	2
192	от одного	1	2
193	это не	2	2
194	несмотря на	6	2
195	на первый	1	2
196	и сейчас	2	2
197	с точки	8	2
198	однако в	3	2
199	даже в	1	2
200	вплоть до	1	2
201	она не	1	2
202	некоторого рода	4	2
203	которого он	1	2
204	что иное	3	2
205	себе самом	1	2
206	не имеет	1	2
207	ничего не	2	2
208	при всем	2	2
209	как раз	5	2
210	и после	3	2
211	когда мы	1	2
212	здесь совершенно	1	2
213	говорит и	1	2
214	на другой	1	2
215	и когда	1	2
216	что у	5	2
217	можно было	2	2
218	или в	4	2
219	один человек	1	2
220	о своей	1	2
221	его жизни	1	2
222	в значительной	2	2
223	времени в	1	2
224	нет у	2	2
225	и только	2	2
226	в литературе	1	2
227	являет собой	1	2
228	и ее	1	2
229	в сказании	1	2
230	есть в	2	2
231	по выражению	1	2
232	ту или	1	2
233	одно из	1	2
234	по всей	1	2
235	и др	1	2
236	нового времени	4	2
237	говорит о	7	2
238	не было	1	2
239	не на	1	2
240	зависит от	1	2
241	его по	1	2
242	о чем	1	2
243	не всегда	3	2
244	а если	1	2
245	наряду с	2	2
246	по существу	2	2
247	только о	1	2
248	и для	6	2
249	в связи	7	2
250	в результате	7	2
251	мира и	2	2
252	в двух	1	2
253	и все	9	2
254	тем более	1	2
255	не от	1	2
256	это все	1	2
257	не что	3	2
258	в какой	2	2
259	так же	5	2
260	в таком	2	2
261	точно так	3	2
262	в роли	2	2
263	этой точки	1	2
264	они не	2	2
265	он стоит	1	1
266	также и	12	1
267	его матери	1	1
268	того же	4	1
269	жил в	2	1
270	становится в	1	1
271	на самом	1	1
272	и есть	1	1
273	ему что	1	1
274	за все	2	1
275	характерное для	2	1
276	едва ли	4	1
277	в году	5	1
278	уже по	1	1
279	по его	2	1
280	преданий о	1	1
281	больше всего	1	1
282	о возможности	1	1
283	мы и	2	1
284	не сразу	1	1
285	не знают	1	1
286	что существует	1	1
287	сам по	1	1
288	пребывания в	1	1
289	к своему	1	1
290	себе а	2	1
291	а еще	1	1
292	этот текст	1	1
293	кто иной	2	1
294	нам представляется	1	1
295	о любви	1	1
296	в чем	2	1
297	обыкновенный человек	2	1
298	в духовном	2	1
299	не требует	1	1
300	совсем не	3	1
301	и который	3	1
302	видит в	3	1
303	мы будем	2	1
304	только потому	1	1
305	не входит	2	1
306	свою жизнь	1	1
307	а он	1	1
308	в едином	1	1
309	может считаться	1	1
310	мере в	2	1
311	что когда-то	1	1
312	вспомним что	1	1
313	нельзя было	1	1
314	могли бы	1	1
315	и наконец	1	1
316	и к	4	1
317	от этого	3	1
318	поэтому и	2	1
319	в самом	5	1
320	даже если	1	1
321	из жизни	1	1
322	но по	1	1
323	а во-вторых	1	1
324	формы в	1	1
325	тоже не	2	1
326	рассказ о	1	1
327	из его	1	1
328	имеет для	1	1
329	но на	1	1
330	на его	2	1
331	силу и	1	1
332	он ни	1	1
333	и миф	1	1
334	всем своем	2	1
335	том чтобы	1	1
336	содержит в	1	1
337	на земле	9	1
338	что ни	1	1
339	и по	1	1
340	или иных	2	1
341	к очень	1	1
342	таким образом	13	1
343	и за	2	1
344	здесь мы	1	1
345	единое целое	1	1
346	в другом	3	1
347	об этом	4	1
348	мы уже	1	1
349	входит в	1	1
350	который и	1	1
351	только там	1	1
352	этом смысле	3	1
353	грядущего в	1	1
354	страдает от	1	1
355	с начала	1	1
356	мать и	1	1
357	должен был	1	1
358	с богом	1	1
359	но уже	2	1
360	в них	2	1
361	фигуры и	1	1
362	говорил в	1	1
363	на другое	1	1
364	он и	5	1
365	ночь и	2	1
366	с такой	2	1
367	мы не	2	1
368	думает о	1	1
369	и тогда	2	1
370	их на	1	1
371	себе с	1	1
372	что если	1	1
373	таким же	1	1
374	поводу этой	1	1
375	от боли	2	1
376	в следующем	1	1
377	за которым	1	1
378	в котором	2	1
379	в их	1	1
380	и действиях	1	1
381	как символ	9	1
382	жизни с	1	1
383	но он	5	1
384	что было	1	1
385	по крайней	4	1
386	и более	2	1
387	их в	1	1
388	не могли	1	1
389	в конце	8	1
390	что этот	5	1
391	и то	5	1
392	вместе со	1	1
393	любви и	4	1
394	человек и	2	1
395	в людях	1	1
396	но еще	2	1
397	дело в	2	1
398	но ясно	2	1
399	и сама	2	1
400	в русской	3	1
401	бытия и	1	1
402	как то	1	1
403	для всего	1	1
404	почему в	2	1
405	преимущественно в	1	1
406	именно с	1	1
407	людей так	1	1
408	к ней	1	1
409	и является	2	1
410	потому что	13	1
411	за всех	1	1
412	свет и	1	1
413	было не	1	1
414	и оказывается	1	1
415	и делает	2	1
416	в области	2	1
417	а как	1	1
418	от того	1	1
419	у нас	7	1
420	и оно	1	1
421	представляется нам	1	1
422	не могут	2	1
423	в состав	1	1
424	однако для	2	1
425	что оно	1	1
426	как для	1	1
427	силу которого	1	1
428	он видит	3	1
429	сведенная к	1	1
430	для себя	5	1
431	всем миром	1	1
432	в виду	3	1
433	и от	1	1
434	это путь	1	1
435	и сам	4	1
436	по аналогии	1	1
437	разум но	1	1
438	здесь как	2	1
439	что никогда	1	1
440	к его	1	1
441	было и	1	1
442	символики это	1	1
443	когда в	1	1
444	еще одного	1	1
445	тот же	3	1
446	не кто	2	1
447	и вообще	9	1
448	с ним	3	1
449	и смерть	1	1
450	никогда и	1	1
451	местах и	1	1
452	он здесь	1	1
453	и здесь	1	1
454	от окружающего	1	1
455	в самой	3	1
456	внимание на	3	1
457	освобождает и	1	1
458	в новелле	1	1
459	аналогии с	1	1
460	нас в	4	1
461	в драме	2	1
462	этот момент	1	1
463	что и	6	1
464	является ли	1	1
465	крайней мере	4	1
466	это лишь	1	1
467	все время	3	1
468	человека как	1	1
469	в него	1	1
470	того что	3	1
471	себе появление	1	1
472	с ними	1	1
473	всю свою	3	1
474	мы увидим	1	1
475	до нас	7	1
476	иной как	2	1
477	или же	2	1
478	не случаен	1	1
479	русской литературе	3	1
480	со всеми	2	1
481	античности и	1	1
482	и у	5	1
483	то и	2	1
484	в нашей	2	1
485	в начале	3	1
486	свидетельствует о	2	1
487	слова не	1	1
488	то только	1	1
489	то у	2	1
490	на своего	1	1
491	не так	4	1
492	в новом	1	1
493	никто не	1	1
494	жизненный опыт	1	1
495	цели и	1	1
496	которая может	1	1
497	вовсе не	8	1
498	от тех	1	1
499	мы можем	5	1
500	нем не	1	1
501	в финале	1	1
502	именно как	1	1
503	до сих	2	1
504	вовсе и	1	1
505	как у	1	1
506	здесь в	2	1
507	чем он	1	1
508	уже забыл	1	1
509	и знает	3	1
510	его из	1	1
511	точке зрения	2	1
512	матери о	1	1
513	а на	1	1
514	это сообщение	1	1
515	ничем не	1	1
516	однако и	1	1
517	что несмотря	1	1
518	человеческой жизни	2	1
519	как о	4	1
520	когда же	1	1
521	когда она	1	1
522	о себе	2	1
523	надо было	1	1
524	после его	2	1
525	также как	1	1
526	в тех	1	1
527	быть только	3	1
528	в мир	2	1
529	дело здесь	1	1
530	в это	2	1
531	с этой	2	1
532	как только	1	1
533	является для	1	1
534	сих пор	2	1
535	своей жизни	1	1
536	в смысле	4	1
537	себя с	1	1
538	под названием	4	1
539	тех или	2	1
540	культурной жизни	1	1
541	которых он	1	1
542	людьми и	1	1
543	о котором	3	1
544	обращается к	1	1
545	который является	1	1
546	для нас	10	1
547	от него	1	1
548	не должен	1	1
549	но зато	1	1
550	но это	1	1
551	есть уже	1	1
552	но всегда	1	1
553	на фоне	1	1
554	здесь только	1	1
555	все еще	4	1
556	героя не	1	1
557	а о	1	1
558	обыкновенного человека	1	1
559	и при	1	1
560	в небе	1	1
561	где он	1	1
562	которого нет	1	1
563	вдруг на	1	1
564	со времен	1	1
565	из четырех	1	1
566	по поводу	2	1
567	от которой	1	1
568	все основные	1	1
569	от страха	1	1
570	собственно говоря	1	1
571	небо и	2	1
572	которая не	1	1
