N	2gram	Bakhtin_Pr_5	Myslijsy
185	в первом	2	3
186	даже и	3	3
187	той же	2	3
188	на нее	2	3
189	уже не	3	3
190	в каждом	6	3
191	что эти	1	3
192	с ними	5	3
193	новых слов	1	3
194	в них	4	3
195	и другим	1	3
196	слова в	6	3
197	мы уже	8	3
198	в самом	6	3
199	и на	6	3
200	к тому	6	3
201	в процессе	1	3
202	образы и	1	3
203	их в	2	3
204	нет ничего	1	3
205	ни был	2	3
206	слова с	2	3
207	лишь в	7	3
208	все равно	2	3
209	и до	1	3
210	давно уже	1	3
211	в которых	2	3
212	все более	1	3
213	и их	1	3
214	ту же	1	3
215	в виду	3	3
216	со словом	3	3
217	этот вопрос	1	3
218	к одному	3	3
219	себе в	1	3
220	и по	2	3
221	но это	6	3
222	в речи	2	3
223	что по	1	2
224	если и	2	2
225	как мы	8	2
226	когда например	1	2
227	данном случае	1	2
228	требует чтобы	1	2
229	но что	2	2
230	что будет	1	2
231	но так	3	2
232	в двух	1	2
233	бы они	2	2
234	и для	8	2
235	это потому	1	2
236	есть лишь	1	2
237	большинстве случаев	2	2
238	стремится к	6	2
239	после того	1	2
240	к другим	2	2
241	мы могли	1	2
242	то он	1	2
243	в виде	7	2
244	одна и	2	2
245	человека а	1	2
246	что желание	1	2
247	в большинстве	2	2
248	в ее	3	2
249	бы ни	1	2
250	и вообще	2	2
251	место из	1	2
252	можно лишь	2	2
253	даже в	5	2
254	не были	1	2
255	и без	4	2
256	человек не	1	2
257	от него	6	2
258	в другой	1	2
259	в сознание	1	2
260	но тем	1	2
261	проявляется в	1	2
262	и нельзя	1	2
263	не дано	1	2
264	если так	1	2
265	лишь один	1	2
266	бы в	4	2
267	такое же	2	2
268	том и	1	2
269	художественное произведение	1	2
270	оно не	1	2
271	и слова	2	2
272	превращается в	1	2
273	здесь мы	1	2
274	я в	4	2
275	отношение к	6	2
276	нам кажется	1	2
277	из него	1	2
278	можно сравнить	1	2
279	раз как	1	2
280	в таких	1	2
281	вопрос о	2	2
282	мысли о	1	2
283	что даже	2	2
284	рано или	1	2
285	и словом	1	2
286	он все	2	2
287	к ней	2	2
288	но мы	1	2
289	еще более	1	2
290	значительной степени	1	2
291	и даже	5	2
292	вопрос почему	1	2
293	во многих	1	2
294	мысли в	2	2
295	более и	1	2
296	и прежде	4	2
297	уже по	1	2
298	в других	1	2
299	меня то	1	2
300	и при	1	2
301	из этого	2	2
302	и его	14	2
303	собою и	1	2
304	а что	2	2
305	с которым	4	2
306	для самого	1	2
307	что его	2	2
308	к его	1	2
309	без которого	1	2
310	можем сказать	2	2
311	из тех	1	2
312	что на	2	2
313	тот же	4	2
314	мы должны	3	2
315	в сущности	14	2
316	человека из	13	2
317	в отдельных	1	2
318	на который	1	2
319	бы только	1	2
320	об этом	1	2
321	тому как	2	2
322	что так	1	2
323	и быть	1	2
324	теми же	2	2
325	во время	5	2
326	по своему	4	2
327	хотя конечно	1	2
328	друг друга	2	2
329	но даже	1	2
330	из нее	1	2
331	как она	1	2
332	из которых	1	2
333	том же	1	2
334	тому что	2	2
335	и мысли	3	2
336	не могут	1	2
337	в мире	4	2
338	тех которые	1	2
339	она и	1	2
340	она не	1	2
341	он думает	1	2
342	один из	1	2
343	не могу	3	2
344	не как	3	2
345	он не	13	2
346	в своих	1	2
347	быть и	2	2
348	несколько слов	1	2
349	я не	8	2
350	нас в	1	2
351	с другой	4	2
352	как мысль	1	2
353	из виду	1	2
354	мы бы	1	2
355	подобно тому	2	2
356	признать что	1	2
357	столь же	2	2
358	происходит в	1	2
359	за ним	2	2
360	если оно	1	2
361	только для	1	2
362	на этот	2	2
363	и у	4	2
364	не следует	1	2
365	в ней	2	2
366	что только	1	2
367	или поздно	1	2
368	это было	2	2
369	что может	1	2
370	в ту	1	2
371	а как	2	2
372	но эта	2	2
373	в самой	1	2
374	его к	3	2
375	быть что	1	2
376	и это	5	2
377	конечно не	2	2
378	уже и	2	2
379	можно было	2	2
380	человека в	1	2
381	все в	1	2
382	и как	2	2
383	самого начала	8	2
384	в свою	1	2
385	что каждый	1	1
386	значение в	1	1
387	слова есть	1	1
388	одним из	1	1
389	того не	1	1
390	смысле можно	1	1
391	и совершенно	1	1
392	главным образом	1	1
393	с целью	1	1
394	как слово	1	1
395	каждое слово	3	1
396	с первого	1	1
397	всех сторон	1	1
398	но с	1	1
399	говорит и	1	1
400	все же	8	1
401	в форме	3	1
402	бы быть	1	1
403	и того	2	1
404	может ли	1	1
405	и обратно	1	1
406	то я	1	1
407	их с	1	1
408	в свое	1	1
409	мы это	1	1
410	но для	2	1
411	в другом	12	1
412	что их	1	1
413	на второй	1	1
414	надо было	2	1
415	же это	1	1
416	на всем	1	1
417	всю жизнь	2	1
418	но он	4	1
419	друг к	3	1
420	стоит на	1	1
421	слово но	1	1
422	что никто	1	1
423	произведении так	1	1
424	это такая	1	1
425	того же	1	1
426	его с	5	1
427	а они	1	1
428	его собственного	2	1
429	не говорит	1	1
430	тому и	1	1
431	есть именно	1	1
432	прежде всего	12	1
433	чтобы на	1	1
434	начинается с	1	1
435	нет в	3	1
436	все его	4	1
437	одно только	1	1
438	слово это	1	1
439	но конечно	2	1
440	мы замечаем	1	1
441	котором мы	1	1
442	лишь как	1	1
443	по первому	1	1
444	и другой	1	1
445	их друг	2	1
446	перед нами	1	1
447	перед ним	1	1
448	ибо в	3	1
449	что здесь	1	1
450	я сам	7	1
451	обращается к	2	1
452	рядом с	4	1
453	друг другу	4	1
454	я сказал	1	1
455	бы он	2	1
456	слове и	2	1
457	ними в	1	1
458	чтобы он	1	1
459	образом как	1	1
460	незаметно для	1	1
461	ту сторону	1	1
462	в произведении	2	1
463	на два	1	1
464	пока он	1	1
465	другого что	1	1
466	в передаче	1	1
467	со всех	1	1
468	свое время	1	1
469	иначе как	1	1
470	при всей	1	1
471	здесь можно	1	1
472	стоит в	1	1
473	его можно	1	1
474	увидим что	2	1
475	и во	3	1
476	у меня	6	1
477	к которому	1	1
478	это в	2	1
479	что действительно	1	1
480	есть все	1	1
481	слово не	2	1
482	выражению как	1	1
483	друг от	1	1
484	и каждое	1	1
485	в непрерывном	1	1
486	вообще а	1	1
487	не знает	6	1
488	человека с	3	1
489	та же	4	1
490	знает но	1	1
491	в своей	4	1
492	во всех	3	1
493	мысль развивается	1	1
494	от друга	1	1
495	в их	1	1
496	из моментов	1	1
497	и стремится	1	1
498	или как	3	1
499	что такой	1	1
500	совсем другое	2	1
501	во всякой	1	1
502	каждом слове	2	1
503	и было	1	1
504	с уверенностью	1	1
505	внутренняя жизнь	1	1
506	звенит в	1	1
507	из слов	1	1
508	если не	1	1
509	к самому	5	1
510	же явления	1	1
511	эти слова	3	1
512	же в	1	1
513	с одной	1	1
514	тот процесс	1	1
515	в эту	4	1
516	он сам	6	1
517	но все	4	1
518	еще один	2	1
519	человеку как	1	1
520	для нее	1	1
521	не мог	3	1
522	им в	2	1
523	но не	6	1
524	словом в	1	1
525	и самое	2	1
526	смысле этого	2	1
527	одной из	2	1
528	что же?	1	1
529	в непосредственной	1	1
530	мысль и	2	1
531	с внутренней	1	1
532	уже после	1	1
533	слова если	1	1
534	в приведенном	1	1
535	что сознание	1	1
536	тогда в	2	1
537	свою очередь	1	1
538	самим собою	9	1
539	здесь в	2	1
540	видели что	1	1
541	существует для	1	1
542	другим но	1	1
543	себя что	1	1
544	себе как	1	1
545	как не	1	1
546	есть ее	1	1
547	в себя	1	1
548	что слова	1	1
549	живет только	1	1
550	он ни	1	1
551	входит в	1	1
552	нет и	4	1
553	но как	4	1
554	мы видели	2	1
555	это место	2	1
556	слов из	1	1
557	к своему	5	1
558	времени и	2	1
559	и мир	2	1
560	или наоборот	1	1
561	превращаются в	1	1
562	всей своей	2	1
563	есть своего	1	1
564	на все	1	1
565	с другим	13	1
566	его внутренней	4	1
567	вообще не	2	1
568	ли она	1	1
569	что этот	1	1
570	и сам	7	1
571	которые в	1	1
572	он может	1	1
573	же бы	1	1
574	смысле и	1	1
575	и отчасти	2	1
576	должны признать	1	1
577	мною в	1	1
578	меня все	1	1
579	они и	1	1
580	с человеком	3	1
581	мы с	2	1
582	и через	1	1
583	следовало бы	1	1
584	отличие от	2	1
585	одном слове	2	1
586	с своей	1	1
587	больше и	1	1
588	должны рассмотреть	1	1
589	одного и	1	1
590	в душе	2	1
591	только одно	1	1
592	любви к	1	1
593	них не	1	1
594	и требует	1	1
595	сам не	3	1
596	значения а	1	1
597	сказать и	1	1
598	человек и	4	1
599	или в	2	1
600	то другой	1	1
601	на одном	1	1
602	слово как	1	1
603	находятся в	1	1
604	в применении	1	1
605	но они	1	1
606	в отношении	9	1
607	только с	3	1
608	в чем	4	1
609	своего рода	2	1
610	дело в	1	1
611	отношений к	1	1
612	не все	1	1
613	лице хотя	1	1
614	их внутреннего	1	1
615	тому чтобы	2	1
616	зависимости от	1	1
617	но на	4	1
618	и поэтому	1	1
619	определяет его	1	1
620	словом и	3	1
621	в глаза	5	1
622	сказать о	1	1
623	представить в	1	1
624	он есть	2	1
625	ничего не	3	1
626	том как	1	1
627	эта особенность	2	1
628	а с	3	1
629	эти три	1	1
630	смысл имеет	1	1
631	или не	1	1
632	которой есть	1	1
633	слове мы	1	1
634	в самые	1	1
635	в человеке	1	1
636	в последнем	2	1
637	эту минуту	3	1
638	в ушах	2	1
639	на них	7	1
640	слова уже	1	1
641	уже при	1	1
642	каждое лицо	2	1
643	как нам	1	1
644	оставалось бы	1	1
645	перед собой	1	1
646	про себя	2	1
647	для другого	2	1
648	отношении к	7	1
649	пожалуй и	1	1
650	ему в	1	1
651	без всякого	2	1
652	лежит в	2	1
653	во всем	4	1
654	а во-вторых	1	1
655	в пределах	11	1
656	его мысль	4	1
657	они ни	1	1
658	если я	2	1
659	других но	1	1
660	можно представить	1	1
661	но о	1	1
662	не приводит	1	1
663	другому и	3	1
664	от нас	1	1
665	а у	1	1
666	другой стороны	3	1
667	того в	1	1
668	я как	3	1
669	разумеется не	1	1
670	к лицу	1	1
671	степени как	1	1
672	в этой	1	1
673	у него	4	1
674	строгом смысле	1	1
675	к другому	16	1
676	он в	4	1
677	на всю	2	1
678	ее на	1	1
679	и об	2	1
680	бы слово	1	1
681	же нам	1	1
682	показать что	2	1
683	сознания и	4	1
684	а прежде	1	1
685	место можно	1	1
686	к изучению	1	1
687	предмет и	1	1
688	из истории	1	1
689	этом отношении	1	1
690	он говорит	1	1
691	а его	1	1
692	под влиянием	3	1
693	от себя	5	1
694	вне себя	2	1
695	есть еще	1	1
696	за пределы	3	1
697	но слово	1	1
698	другим на	2	1
699	себе он	1	1
700	слово по	1	1
701	которой она	1	1
702	себя как	3	1
703	доказать что	1	1
704	образ и	1	1
705	другого в	4	1
706	слов с	1	1
707	раз когда	1	1
708	а пожалуй	1	1
709	в качестве	1	1
710	на этом	2	1
711	так это	1	1
712	роль в	1	1
713	далеко не	1	1
714	в каждой	2	1
715	же касается	1	1
716	которая в	1	1
717	от них	1	1
718	каждый человек	1	1
719	в положении	1	1
720	этих двух	2	1
721	речи почти	1	1
722	да рядом	1	1
723	которую мы	1	1
724	но из	1	1
725	сплошь да	1	1
726	с самого	8	1
727	и иначе	1	1
728	же он	1	1
729	в такой	4	1
730	из которого	1	1
731	между этими	1	1
732	то время	1	1
733	этот процесс	2	1
734	меня в	2	1
735	слова как	1	1
736	глубины души	1	1
737	от их	1	1
738	эти последние	1	1
739	к музыке	1	1
740	сам и	3	1
741	здесь только	1	1
742	лицом к	1	1
743	ей не	1	1
744	среди других	2	1
745	оно должно	2	1
746	чем теперь	2	1
747	бы уже	4	1
748	себе но	2	1
749	на других	1	1
750	на жизнь	1	1
751	меньше всего	1	1
752	должна была	2	1
753	умным человеком	1	1
754	мы приведем	1	1
755	виду и	2	1
756	почти на	3	1
757	б и	1	1
758	внимания на	1	1
759	у человека	2	1
760	к другу	3	1
761	быть в	2	1
762	может стать	1	1
763	речи то	1	1
764	мире а	2	1
765	слова поэтому	1	1
766	что с	2	1
767	благодаря этому	2	1
768	как будто	4	1
769	заключают в	1	1
770	себе что	1	1
771	стоит только	1	1
772	из них	3	1
773	меньшей степени	1	1
774	отрывок из	2	1
775	о нем	2	1
776	своего собственного	3	1
777	на которой	2	1
778	дошли до	1	1
779	и эта	1	1
780	себе много	1	1
781	жизнь как	1	1
782	совершается в	1	1
783	участие в	1	1
784	в первой	1	1
785	предмета объекта	1	1
786	является в	1	1
787	и человека	1	1
788	бы на	1	1
789	и другого	2	1
790	как на	1	1
791	и веселья	1	1
792	слове в	1	1
793	значение таких	1	1
794	той или	4	1
795	действует на	1	1
796	во втором	1	1
