N	2gram	Voloshinov_1	Dialekti
357	закономерность которая	1	1
358	и само	1	1
359	мы не	6	1
360	связаны между	1	1
361	общества и	2	1
362	теперь мы	3	1
363	мир не	1	1
364	бы что	1	1
365	из этого	2	1
366	мысли –	1	1
367	только благодаря	1	1
368	о формах	1	1
369	и бытия	1	1
370	– внешнее	1	1
371	в детали	1	1
372	данном языке	1	1
373	и самого	1	1
374	и отличается	1	1
375	столь же	1	1
376	в различных	1	1
377	во всех	7	1
378	совершенно особое	1	1
379	его так	1	1
380	во внешнем	2	1
381	различия между	1	1
382	в ее	7	1
383	совсем не	1	1
384	явлений и	2	1
385	между внутренним	2	1
386	следовательно только	1	1
387	друг от	1	1
388	нет и	4	1
389	взятая в	1	1
390	один и	3	1
391	нет как	1	1
392	заявить что	1	1
393	различие внутреннего	1	1
394	чем же	4	1
395	и вовсе	1	1
396	в той	1	1
397	его на	1	1
398	данный момент	2	1
399	природы как	2	1
400	как образ	1	1
401	в связи	7	1
402	позитивизма не	1	1
403	сознания в	1	1
404	могли бы	1	1
405	и наконец	1	1
406	это тоже	1	1
407	его к	2	1
408	и к	3	1
409	следующим образом	1	1
410	– конечно	1	1
411	еще на	1	1
412	не приходится	2	1
413	в которой	3	1
414	вещь это	1	1
415	как то	1	1
416	формы в	2	1
417	эти вопросы	1	1
418	так или	1	1
419	иметь много	1	1
420	выражение в	4	1
421	по преимуществу	5	1
422	часто даже	1	1
423	с их	1	1
424	эпохи и	1	1
425	иначе и	1	1
426	если он	2	1
427	не могла	1	1
428	и если	1	1
429	его если	1	1
430	вообще не	1	1
431	и положительный	1	1
432	при этом	8	1
433	после этого	1	1
434	именно то	1	1
435	нее и	1	1
436	эта последняя	3	1
437	в понимании	2	1
438	к одному	4	1
439	котором мы	1	1
440	популярна в	1	1
441	значение может	1	1
442	ни была	1	1
443	одной и	2	1
444	и по	1	1
445	так например	1	1
446	таким образом	17	1
447	бы они	1	1
448	здесь мы	4	1
449	что почти	1	1
450	не будет	4	1
451	что все	2	1
452	выражение и	2	1
453	же не	1	1
454	главным образом	1	1
455	же касается	1	1
456	мы уже	2	1
457	ними как	2	1
458	а по	1	1
459	сознание не	1	1
460	общего не	1	1
461	сознание есть	1	1
462	для своей	1	1
463	зрения на	1	1
464	с целью	1	1
465	его в	3	1
466	за собою	1	1
467	цвете в	1	1
468	мы на	1	1
469	от одного	3	1
470	и законченном	1	1
471	уже знаем	1	1
472	то все	1	1
473	– исключительно	1	1
474	и тем	1	1
475	не соответствует	1	1
476	в новое	2	1
477	эти же	1	1
478	последние формы	1	1
479	он является	3	1
480	нет в	1	1
481	это положение	2	1
482	она и	1	1
483	далеко не	4	1
484	в этой	1	1
485	это является	2	1
486	со своими	1	1
487	идеализм и	1	1
488	жизни но	2	1
489	и внешним	3	1
490	имеет место	2	1
491	как такое	3	1
492	что между	1	1
493	сознания но	1	1
494	не зависит	1	1
495	– общение	1	1
496	– чисто	1	1
497	могла быть	1	1
498	в которые	1	1
499	место в	3	1
500	явлений –	3	1
501	них нет	1	1
502	– при	1	1
503	мы сказали	1	1
504	и они	1	1
505	– один	1	1
506	– только	1	1
507	и той	2	1
508	этого содержания	1	1
509	есть его	1	1
510	которые в	1	1
511	другом и	2	1
512	сами по	1	1
513	тем не	2	1
514	как осуществляется	1	1
515	общего и	1	1
516	где нет	1	1
517	зрения и	2	1
518	должен вскрыть	1	1
519	и вся	1	1
520	и очень	1	1
521	сознании в	1	1
522	людьми в	1	1
523	чистом виде	1	1
524	тем самым	1	1
525	до известной	1	1
526	xviii века	1	1
527	мы пока	2	1
528	виду что	1	1
529	есть прежде	1	1
530	с теми	1	1
531	самого начала	4	1
532	того как	1	1
533	о них	1	1
534	ясность и	1	1
535	того чтобы	5	1
536	и пытается	1	1
537	вещь а	1	1
538	может только	1	1
539	он с	1	1
540	– для	1	1
541	на язык	3	1
542	как формы	1	1
543	– непосредственная	1	1
544	этих двух	1	1
545	природы в	1	1
546	явление в	1	1
547	действительно в	1	1
548	по своей	1	1
549	лишь с	4	1
550	и его	19	1
551	связи с	11	1
552	науке о	3	1
553	здесь же	1	1
554	понимают и	2	1
555	их точки	1	1
556	с другом	1	1
557	уже никакой	1	1
558	явление внешнего	1	1
559	места для	1	1
560	не та	1	1
561	не могут	3	1
562	сознания как	3	1
563	она относится	1	1
564	же самое	3	1
565	должны быть	3	1
566	а можно	1	1
567	если же	1	1
568	него как	1	1
569	на предмет	1	1
570	должен быть	1	1
571	и всецело	1	1
572	принять его	1	1
573	значения и	1	1
574	стороны –	1	1
575	от друга	1	1
576	но при	2	1
577	здесь не	1	1
578	подходе к	1	1
579	на почву	1	1
580	в каких	1	1
581	характер и	1	1
582	нет никакой	2	1
583	уже с	1	1
584	с самого	4	1
585	культуры и	2	1
586	зрения не	2	1
587	самое это	2	1
588	и которую	2	1
589	природе своей	1	1
590	в образе	1	1
591	на нее	1	1
592	времени и	1	1
593	по природе	1	1
594	отдельные части	1	1
595	еще в	1	1
596	в результате	9	1
597	часто в	1	1
598	переживания как	2	1
599	имеется в	1	1
600	каждого отдельного	1	1
601	нет уже	1	1
602	связаны и	1	1
603	воли и	1	1
604	и там	1	1
605	и должно	1	1
606	ее при	1	1
607	пришли к	1	1
608	язык и	2	1
609	физическое явление	1	1
610	сознания есть	1	1
611	все его	1	1
612	этим не	1	1
613	вне всякой	1	1
614	должно было	1	1
615	все в	2	1
616	между тем	3	1
617	говорить об	1	1
618	а потому	1	1
619	жизненных и	1	1
620	и только	2	1
621	в ту	1	1
622	отчет в	2	1
623	существует как	2	1
624	вот эту	1	1
625	на почве	6	1
626	и история	1	1
627	постоянно имеет	1	1
628	формы а	2	1
629	ее к	1	1
630	в какой	3	1
631	но ни	1	1
632	пор не	1	1
633	можно воспринять	1	1
634	или же	1	1
635	или они	1	1
636	бы ни	1	1
637	за ней	1	1
638	со всеми	1	1
639	уже в	1	1
640	мир –	1	1
641	другую действительность	2	1
642	не дает	3	1
643	при помощи	1	1
644	и других	2	1
645	действительность –	1	1
646	потому в	1	1
647	процесс и	1	1
648	он может	3	1
649	соответствующих научных	1	1
650	менее всего	2	1
651	что содержание	1	1
652	пр –	1	1
653	который как	1	1
654	пока не	2	1
655	или как	1	1
656	прибавить что	1	1
657	той которая	1	1
658	для них	2	1
659	в систему	3	1
660	личность а	1	1
661	не доказывает	1	1
662	от того	4	1
663	бытие –	2	1
664	не воспринимает	1	1
665	бы это	1	1
666	имеет значение	2	1
667	же деле	2	1
668	в данный	2	1
669	имеет и	1	1
670	в соответствующих	1	1
671	– к	1	1
672	имеет свой	1	1
673	или иначе	2	1
674	эти две	1	1
675	и самая	1	1
676	мы его	1	1
677	и между	4	1
678	в природе	1	1
679	мы еще	1	1
680	и др	2	1
681	нового времени	2	1
682	этих представителей	1	1
683	превращается в	1	1
684	самом же	2	1
685	положение и	1	1
686	и самый	1	1
687	зависит от	2	1
688	есть лишь	2	1
689	его как	1	1
690	как ни	1	1
691	сведения его	1	1
692	увидим в	2	1
693	бы ее	1	1
694	одну из	2	1
695	при более	2	1
696	там где	2	1
697	не об	2	1
698	которого она	1	1
699	уже давно	1	1
700	роль и	1	1
701	входить в	1	1
702	моей психики	1	1
703	наука до	1	1
704	представить себе	1	1
705	к другой	3	1
706	в меру	1	1
707	в духе	1	1
708	поэтому если	1	1
709	существует ни	1	1
710	к своему	2	1
711	а если	1	1
712	перехода от	1	1
713	данной эпохи	1	1
714	его жизни	1	1
715	находятся в	1	1
716	быть только	1	1
717	по существу	1	1
718	для понимания	1	1
719	друг с	1	1
720	не касается	2	1
721	каждого данного	2	1
722	все одинаково	1	1
723	что мы	1	1
724	и стать	2	1
725	между прочим	1	1
726	является как	1	1
727	но для	2	1
728	кроме того	6	1
729	к другим	1	1
730	неба и	1	1
731	всего в	1	1
732	только мы	1	1
733	известной степени	1	1
734	форм и	4	1
735	– его	4	1
736	как такая	1	1
737	для выражения	1	1
738	хотя они	1	1
739	при таком	1	1
740	как система	8	1
741	она может	3	1
742	организма но	1	1
743	мира и	2	1
744	человек и	1	1
745	на первый	2	1
746	но именно	3	1
747	к этой	2	1
748	не должен	1	1
749	и порядок	1	1
750	ее основе	1	1
751	жизни в	4	1
752	имеет целью	1	1
753	психики и	7	1
754	между ними	4	1
755	к его	2	1
756	в последнем	1	1
757	не что	1	1
758	строй и	1	1
759	дана как	2	1
760	науки как	1	1
761	это та	1	1
762	самое существо	1	1
763	и другие	1	1
764	однако мы	1	1
765	то оно	1	1
766	в таком	2	1
767	дает для	1	1
