N	2gram	Propp_Isto_6	Problema
191	не значит	1	3
192	в которых	2	3
193	и очень	1	3
194	в таких	1	3
195	ничего не	2	3
196	как будто	3	3
197	и такие	1	3
198	как только	3	3
199	она не	3	3
200	то или	2	3
201	с собой	2	3
202	когда в	2	3
203	если бы	3	3
204	каждый раз	1	3
205	или как	2	3
206	может иметь	2	3
207	не так	2	3
208	быть и	1	3
209	этот вопрос	1	3
210	в качестве	3	3
211	есть в	1	3
212	уже в	1	3
213	а это	1	3
214	в мифе	4	3
215	для него	1	3
216	случае не	1	3
217	отличие от	1	3
218	мы возьмем	1	3
219	очень много	1	3
220	прежде всего	4	3
221	его как	1	3
222	подобного рода	1	3
223	в первую	1	3
224	это есть	1	3
225	в тех	3	3
226	самого себя	2	3
227	или другого	1	3
228	с этой	2	3
229	из себя	1	3
230	тем более	1	3
231	будто бы	1	3
232	находим в	1	3
233	же в	1	3
234	есть уже	1	3
235	но вот	2	3
236	из этого	3	3
237	точно так	2	3
238	и другие	3	3
239	к тому	2	3
240	смысле что	1	3
241	относится и	1	2
242	того же	2	2
243	только потому	1	2
244	говорилось выше	2	2
245	и до	2	2
246	почти всегда	3	2
247	поэтому и	1	2
248	его не	2	2
249	именно здесь	1	2
250	мы имеем	14	2
251	во всех	1	2
252	бы она	1	2
253	то он	2	2
254	с которыми	1	2
255	мы сейчас	1	2
256	есть просто	1	2
257	или иное	3	2
258	первый взгляд	1	2
259	с этим	2	2
260	дает нам	2	2
261	и нет	1	2
262	когда он	3	2
263	себе не	1	2
264	нет здесь	1	2
265	не будем	2	2
266	мы сразу	1	2
267	он в	1	2
268	предмет а	1	2
269	из него	2	2
270	что все	1	2
271	же не	2	2
272	и может	1	2
273	в другом	1	2
274	а как	1	2
275	он есть	1	2
276	он и	2	2
277	мы видели	11	2
278	же есть	1	2
279	в этих	2	2
280	и при	1	2
281	имели в	1	2
282	первый план	2	2
283	в котором	1	2
284	еще нет	4	2
285	не столько	1	2
286	ли под	1	2
287	от его	1	2
288	эта и	1	2
289	образом и	2	2
290	и более	1	2
291	однако в	2	2
292	нас к	5	2
293	на котором	3	2
294	в основе	1	2
295	но что	1	2
296	даже от	1	2
297	не имели	4	2
298	и по	4	2
299	как она	1	2
300	со своим	1	2
301	чистом виде	1	2
302	могут быть	3	2
303	что оно	4	2
304	что при	2	2
305	с ее	1	2
306	и сами	1	2
307	только то	2	2
308	одна к	1	2
309	том как	3	2
310	жизнь и	1	2
311	мы читаем	1	2
312	хотя это	1	2
313	о ней	1	2
314	видели выше	1	2
315	переходит в	1	2
316	природы и	1	2
317	и можно	1	2
318	но тут	1	2
319	но с	1	2
320	только он	2	2
321	с одной	7	2
322	сильна что	1	2
323	своим собственным	1	2
324	нас и	1	2
325	животные в	1	2
326	роль и	1	2
327	не будут	2	2
328	никто не	2	2
329	друг друга	1	2
330	между прочим	1	2
331	от того	3	2
332	были бы	1	2
333	даже не	1	2
334	до сих	4	2
335	именно в	1	2
336	а с	2	2
337	он только	1	2
338	воздействовать на	1	2
339	о чем	2	2
340	когда она	1	2
341	в частности	3	2
342	вместе с	8	2
343	как это	5	2
344	к другой	1	2
345	из которых	3	2
346	он будет	1	2
347	и там	6	2
348	по существу	1	2
349	сравнении с	1	2
350	не дана	1	2
351	сих пор	4	2
352	о его	1	2
353	и для	1	2
354	только тогда	1	2
355	мы только	1	2
356	своей собственной	1	2
357	к одной	1	2
358	ее и	1	2
359	от него	3	2
360	у них	4	2
361	бы в	1	2
362	только что	2	2
363	другое происходит	1	2
364	в сравнении	1	2
365	есть и	4	2
366	героя в	2	2
367	это так	1	2
368	это в	1	2
369	как на	3	2
370	этой точки	1	2
371	речь идет	1	1
372	одним из	1	1
373	в русских	1	1
374	идет о	1	1
375	необходимости приводить	1	1
376	что эти	2	1
377	мифа это	1	1
378	оно было	1	1
379	должна быть	3	1
380	то самое	2	1
381	и этот	1	1
382	например в	7	1
383	ней нет	2	1
384	что видели	1	1
385	понятия но	1	1
386	на первом	1	1
387	что если	1	1
388	душу а	1	1
389	прямом смысле	1	1
390	вопрос о	3	1
391	нам в	1	1
392	именно к	1	1
393	как под	1	1
394	не вполне	2	1
395	оно есть	1	1
396	все указанные	1	1
397	тезис что	1	1
398	похожи на	1	1
399	же что	1	1
400	ночи в	1	1
401	и он	4	1
402	большей частью	2	1
403	который может	1	1
404	и на	12	1
405	по линии	1	1
406	мы наблюдали	3	1
407	то мы	1	1
408	своего рода	2	1
409	них всегда	1	1
410	и вопрос	1	1
411	видели что	3	1
412	он говорит	1	1
413	случай когда	2	1
414	не все	1	1
415	а если	1	1
416	подошли и	1	1
417	а превращается	1	1
418	котором говорилось	1	1
419	относится к	2	1
420	которые не	1	1
421	в истории	1	1
422	может принимать	1	1
423	независимо от	3	1
424	это одно	1	1
425	что именно	1	1
426	так называемая	1	1
427	до его	1	1
428	перехода от	1	1
429	миф не	1	1
430	такова же	2	1
431	однако не	1	1
432	более или	1	1
433	следующим образом	1	1
434	от этого	3	1
435	и хотя	2	1
436	в этот	1	1
437	на какой	1	1
438	как то	1	1
439	многих из	1	1
440	а во-вторых	1	1
441	сказать о	1	1
442	другой то	1	1
443	так или	1	1
444	он состоит	1	1
445	из этих	4	1
446	одном случае	1	1
447	учение о	1	1
448	фигурировать и	1	1
449	отношение между	1	1
450	и тот	1	1
451	как он	6	1
452	но на	1	1
453	еще одна	1	1
454	вообще не	3	1
455	на его	4	1
456	дальше и	1	1
457	к выводу	1	1
458	связанные с	1	1
459	все те	1	1
460	и миф	2	1
461	от которого	1	1
462	понимании этого	1	1
463	уже видели	3	1
464	и почему	1	1
465	не связан	1	1
466	и когда	1	1
467	функции и	1	1
468	этого вопроса	1	1
469	пор мы	2	1
470	или другое	2	1
471	чтобы в	1	1
472	что ни	1	1
473	в образе	10	1
474	но дело	1	1
475	так например	3	1
476	что она	3	1
477	от нее	2	1
478	здесь мы	4	1
479	однако все	1	1
480	этим самым	2	1
481	так называемым	1	1
482	как они	1	1
483	возвращения домой	1	1
484	и чтобы	1	1
485	них не	1	1
486	этого мы	1	1
487	может фигурировать	1	1
488	в него	3	1
489	и соответствующие	2	1
490	именно что	2	1
491	слов на	1	1
492	случае совершенно	1	1
493	ночь в	1	1
494	здесь у	1	1
495	в жизни	1	1
496	как самостоятельное	1	1
497	в них	3	1
498	далеко не	3	1
499	очень ясные	1	1
500	не видно	1	1
501	отражается в	1	1
502	не всегда	4	1
503	в своих	3	1
504	мы хотели	1	1
505	после этого	4	1
506	в один	1	1
507	перед собой	1	1
508	в саду	1	1
509	или менее	1	1
510	ничего специфического	1	1
511	от своего	1	1
512	она сама	1	1
513	на месте	1	1
514	она в	2	1
515	момент который	1	1
516	прийти к	1	1
517	на свою	1	1
518	представление о	9	1
519	убедить его	1	1
520	оказывается что	1	1
521	не как	1	1
522	знаем что	2	1
523	представлений о	7	1
524	а есть	1	1
525	интересный случай	2	1
526	но он	2	1
527	него тоже	1	1
528	в прямом	1	1
529	и эти	5	1
530	на другую	2	1
531	без всяких	2	1
532	миф и	2	1
533	даже в	2	1
534	же мы	5	1
535	и вся	1	1
536	в одно	2	1
537	что с	1	1
538	начиная от	2	1
539	хотели бы	1	1
540	и другое	2	1
541	змеи и	2	1
542	правда в	1	1
543	близок к	2	1
544	нет необходимости	2	1
545	того чтобы	1	1
546	казалось бы	1	1
547	и змея	2	1
548	подобно тому	1	1
549	и никогда	1	1
550	отметим еще	1	1
551	к ней	1	1
552	такая же	1	1
553	на него	2	1
554	если кто-нибудь	1	1
555	которые нужно	1	1
556	и животные	1	1
557	вот в	1	1
558	бог и	1	1
559	и живой	1	1
560	не могут	1	1
561	и часто	1	1
562	указание на	1	1
563	еще яснее	2	1
564	земледелия в	1	1
565	для такого	1	1
566	бы он	1	1
567	его значение	1	1
568	в одну	1	1
569	в очень	4	1
570	оно не	1	1
571	утверждать что	2	1
572	здесь еще	4	1
573	того самого	1	1
574	в европу	1	1
575	состоят из	1	1
576	но при	2	1
577	на нем	1	1
578	нет например	1	1
579	на том	8	1
580	если они	3	1
581	что говорилось	1	1
582	ли однако	1	1
583	д все	1	1
584	а все	1	1
585	что от	1	1
586	что под	1	1
587	он отражает	1	1
588	означает что	1	1
589	выводу что	1	1
590	образом в	1	1
591	и смерть	1	1
592	больше чем	1	1
593	правда эти	1	1
594	чтобы его	1	1
595	предполагают существование	1	1
596	и поэтому	1	1
597	язык и	1	1
598	но мы	2	1
599	него же	1	1
600	к одному	1	1
601	все его	1	1
602	там же	3	1
603	образом если	1	1
604	то всегда	1	1
605	не отличаются	1	1
606	в античной	2	1
607	видно что	2	1
608	в свете	1	1
609	все время	2	1
610	но например	1	1
611	вне себя	1	1
612	дело с	1	1
613	и действительно	3	1
614	которые очень	1	1
615	всех его	2	1
616	это означает	2	1
617	бы ни	1	1
618	от них	1	1
619	заметим что	1	1
620	своего собственного	1	1
621	античности и	1	1
622	если и	1	1
623	и они	2	1
624	и других	3	1
625	героя мы	1	1
626	по всему	2	1
627	здесь можно	7	1
628	глаза и	1	1
629	был бы	1	1
630	земли и	2	1
631	себе в	4	1
632	в одном	3	1
633	главе о	1	1
634	мы рассматривали	1	1
635	оно так	1	1
636	как его	1	1
637	у него	7	1
638	отметить что	2	1
639	заметить что	1	1
640	и получить	1	1
641	они будут	1	1
642	образом не	1	1
643	в руки	2	1
644	ее на	2	1
645	для того	1	1
646	а потом	2	1
647	связан с	6	1
648	что на	1	1
649	в лодке	1	1
650	или иначе	1	1
651	и эту	1	1
652	поля зрения	1	1
653	такое же	1	1
654	и множество	1	1
655	что не	2	1
656	месте и	1	1
657	представляется в	1	1
658	не исключает	1	1
659	не означает	2	1
660	зависит от	4	1
661	она имеет	2	1
662	и далее	2	1
663	однако и	1	1
664	таким например	1	1
665	там где	5	1
666	и мотив	1	1
667	для этой	1	1
668	уже давно	2	1
669	с солнцем	3	1
670	начиная с	1	1
671	на смерть	1	1
672	нет в	3	1
673	имеются в	2	1
674	на дне	2	1
675	здесь уже	2	1
676	перейти в	1	1
677	к своему	3	1
678	же она	1	1
679	который на	1	1
680	этих случаях	1	1
681	одной стороны	7	1
682	на тот	2	1
683	смысле этого	1	1
684	быть только	2	1
685	воды и	3	1
686	где это	1	1
687	все наше	1	1
688	в уже	2	1
689	нам еще	2	1
690	для тех	1	1
691	еще раз	1	1
692	по образцу	1	1
693	но для	2	1
694	остается в	1	1
695	другой и	1	1
696	например у	3	1
697	воды или	1	1
698	в более	6	1
699	тех случаях	3	1
700	случаях когда	3	1
701	указать на	1	1
702	земледелие в	1	1
703	не существует	1	1
704	идти дальше	1	1
705	о котором	2	1
706	не представляет	2	1
707	обращается к	2	1
708	то не	1	1
709	не с	1	1
710	но эти	2	1
711	за нее	1	1
712	но еще	1	1
713	что животные	1	1
714	не должен	1	1
715	имеет очень	1	1
716	его уже	1	1
717	и земли	1	1
718	несмотря на	1	1
719	такое сопоставление	1	1
720	менее в	1	1
721	к самым	1	1
722	из мифов	1	1
723	на более	3	1
724	а во	1	1
725	равно как	1	1
726	является и	3	1
727	мере в	1	1
728	д в	1	1
729	приводит нас	2	1
730	к этой	1	1
731	ее в	6	1
732	от которой	1	1
733	к этому	3	1
734	они не	3	1
