N	2gram	Tiupa_Lite_1	Tvorches
367	ценности и	1	1
368	в будущее	1	1
369	образом если	1	1
370	его личности	1	1
371	в глазах	1	1
372	было бы	2	1
373	мог бы	1	1
374	для них	2	1
375	в них	1	1
376	бытие и	1	1
377	но лишь	1	1
378	всю жизнь	1	1
379	несмотря на	3	1
380	и читателем	2	1
381	бунта против	1	1
382	жизни но	1	1
383	мы знаем	1	1
384	ведет к	4	1
385	должно быть	1	1
386	потому и	1	1
387	все произведение	1	1
388	в один	1	1
389	не мог	3	1
390	перед собой	1	1
391	в эту	1	1
392	в этих	1	1
393	о ком	1	1
394	в г	1	1
395	во время	1	1
396	в ходе	1	1
397	от своего	2	1
398	этой связи	1	1
399	наконец даже	1	1
400	начале xix	1	1
401	это делает	1	1
402	ипполит в	1	1
403	и о	1	1
404	сам же	1	1
405	войне и	2	1
406	в поэме	1	1
407	в диалоге	1	1
408	и более	1	1
409	однако в	2	1
410	даже в	2	1
411	и достоевского	1	1
412	автора и	1	1
413	вплоть до	2	1
414	она не	1	1
415	человечества и	1	1
416	которой не	1	1
417	текста и	1	1
418	дело в	3	1
419	которые были	1	1
420	но только	1	1
421	это еще	1	1
422	мышления и	2	1
423	не имеет	1	1
424	рассматриваться в	1	1
425	самой жизни	1	1
426	жизни не	2	1
427	и соответственно	1	1
428	переживания в	1	1
429	онегина и	1	1
430	поэт и	1	1
431	и мире	1	1
432	и является	2	1
433	жизни как	1	1
434	житейской ситуации	1	1
435	со своим	1	1
436	собственной личности	1	1
437	в сознании	2	1
438	как будто	2	1
439	тогда в	1	1
440	в области	3	1
441	перед ним	1	1
442	апеллирует к	1	1
443	свое собственное	3	1
444	в момент	1	1
445	к себе	3	1
446	в среде	1	1
447	и вполне	2	1
448	владимир соловьев	1	1
449	выросла в	1	1
450	на читателя	1	1
451	к тому	2	1
452	в поле	2	1
453	жизнь для	1	1
454	ролью в	1	1
455	является все	1	1
456	день и	1	1
457	на это	2	1
458	говоря словами	3	1
459	быть назван	1	1
460	ничего общего	1	1
461	должен быть	2	1
462	для себя	5	1
463	году в	1	1
464	представляют собой	1	1
465	очень точно	1	1
466	как мы	1	1
467	но при	2	1
468	событий в	1	1
469	строит в	1	1
470	у чехова	1	1
471	на основе	1	1
472	для читателя	2	1
473	такие как	3	1
474	мысль о	1	1
475	только то	2	1
476	в себя	2	1
477	с самого	1	1
478	культуры и	1	1
479	в пределах	3	1
480	позиция самого	1	1
481	читательская реакция	1	1
482	решающую роль	1	1
483	по определению	1	1
484	каждого из	1	1
485	собой в	1	1
486	с собой	4	1
487	еще в	4	1
488	во второй	1	1
489	была завершена	1	1
490	что от	1	1
491	в день	1	1
492	в виду	3	1
493	о нем	1	1
494	произведения как	1	1
495	и здесь	1	1
496	году и	1	1
497	другом месте	1	1
498	в другом	2	1
499	нам представляется	1	1
500	на вопрос	1	1
501	в поэзии	1	1
502	столь же	4	1
503	второй план	1	1
504	в библии	1	1
505	екатерины и	1	1
506	одного из	3	1
507	с одной	2	1
508	лишь в	4	1
509	самому себе	1	1
510	как наиболее	1	1
511	во имя	2	1
512	в конечном	5	1
513	от автора	2	1
514	от него	1	1
515	русской литературы	2	1
516	русской литературе	5	1
517	самым его	1	1
518	своей сути	1	1
519	и любой	1	1
520	а потому	2	1
521	находит свое	1	1
522	непосредственно в	1	1
523	не сводится	3	1
524	в художественной	1	1
525	при котором	1	1
526	от всех	1	1
527	в жизнь	1	1
528	в сферу	2	1
529	в формах	4	1
530	в тексте	8	1
531	нуждается в	3	1
532	то в	1	1
533	может оказаться	1	1
534	то он	2	1
535	который в	1	1
536	начинает свой	1	1
537	этого рассказа	1	1
538	но сам	1	1
539	связи с	6	1
540	не можем	1	1
541	в большинстве	1	1
542	а напротив	1	1
543	по выражению	2	1
544	конечном счете	4	1
545	мир в	4	1
546	художественное восприятие	1	1
547	говорит ему	1	1
548	при всей	3	1
549	не о	1	1
550	индивидуальном сознании	1	1
551	как носитель	2	1
552	как раз	4	1
553	не просто	1	1
554	автора как	1	1
555	же это	2	1
556	во власти	1	1
557	что и	1	1
558	со стороны	4	1
559	или иной	2	1
560	диалоге с	1	1
561	хоть и	1	1
562	и прежде	3	1
563	что для	2	1
564	рода не	1	1
565	этого персонажа	1	1
566	а сам	1	1
567	сам себе	1	1
568	человек в	1	1
569	автора это	1	1
570	одну из	2	1
571	и всякая	1	1
572	и я	6	1
573	на глазах	1	1
574	в основании	1	1
575	самого начала	1	1
576	человека или	1	1
577	в различных	1	1
578	художественного целого	2	1
579	в связи	4	1
580	к сознанию	1	1
581	впрочем весьма	1	1
582	эти слова	1	1
583	и особенно	1	1
584	который бы	1	1
585	как это	8	1
586	из форм	1	1
587	власть над	1	1
588	он говорит	1	1
589	целом ряде	1	1
590	искусства но	1	1
591	с такой	1	1
592	двух сыновей	1	1
593	такого рода	10	1
594	а нам	1	1
595	что же	1	1
596	самого себя	3	1
597	и двух	1	1
598	и возможностей	1	1
599	бунт против	1	1
600	своего времени	2	1
601	на свете	1	1
602	духовной жизни	4	1
603	текста как	2	1
604	герой в	1	1
605	а к	1	1
606	ссылки на	1	1
607	такова же	1	1
608	общественной жизни	1	1
609	литературы под	1	1
610	отличается от	1	1
611	ничего кроме	2	1
612	с беспредельным	1	1
613	перед смертью	1	1
614	под знаком	1	1
615	пока еще	1	1
616	литературе в	3	1
617	при всем	3	1
618	писал в	2	1
619	под названием	1	1
620	с автором	1	1
621	лев толстой	2	1
622	объекта и	2	1
623	идя по	1	1
624	а все	1	1
625	это как	2	1
626	своей собственной	2	1
627	себя самого	1	1
628	для нас	1	1
629	держится на	1	1
630	не должен	3	1
631	все возрастающей	1	1
632	действительной жизни	1	1
633	есть бог	1	1
634	тот же	1	1
635	отношении к	1	1
636	не есть	2	1
637	она продолжается	1	1
638	по поводу	2	1
639	может и	1	1
640	я говорю	1	1
641	о своем	2	1
642	в свою	1	1
643	между ними	1	1
644	с ней	1	1
645	не знает	1	1
646	сказать что	1	1
647	только как	1	1
648	была бы	1	1
649	совершенно не	1	1
650	от собственной	1	1
651	которого человек	1	1
652	литература и	1	1
653	была провозглашена	1	1
654	классической литературе	3	1
655	ни был	1	1
656	собой лишь	1	1
657	том числе	1	1
658	на базе	1	1
