N	2gram	Propp_Isto_1	Freidism
525	это сделать	1	1
526	явление в	1	1
527	к ней	1	1
528	он хочет	1	1
529	к работе	1	1
530	для анализа	1	1
531	более позднее	1	1
532	выдает себя	1	1
533	это один	2	1
534	и со	1	1
535	точке зрения	1	1
536	от их	1	1
537	и здесь	7	1
538	истории не	1	1
539	всего что	1	1
540	в поле	1	1
541	она же	1	1
542	по сравнению	1	1
543	уже на	1	1
544	своего отца	2	1
545	весь остальной	1	1
546	отказаться от	2	1
547	на это	2	1
548	о том	9	1
549	этот путь	1	1
550	в работе	1	1
551	и это	1	1
552	приходит к	1	1
553	человеку в	1	1
554	меня в	1	1
555	мы иногда	1	1
556	что кто-нибудь	1	1
557	совершенно ясно	1	1
558	это за	3	1
559	как по	1	1
560	мысль о	2	1
561	действия и	3	1
562	то время	3	1
563	каков же	1	1
564	этим же	1	1
565	это для	2	1
566	в дальнейшем	5	1
567	материала для	1	1
568	как с	1	1
569	и когда	2	1
570	котором он	1	1
571	только через	3	1
572	на нее	2	1
573	эти факты	2	1
574	времени и	1	1
575	не с	3	1
576	ясно что	2	1
577	общие для	1	1
578	увидим что	5	1
579	другая форма	1	1
580	с собой	1	1
581	в результате	1	1
582	можно только	1	1
583	к тем	1	1
584	мы в	2	1
585	и социальные	1	1
586	основана на	1	1
587	в эпоху	2	1
588	ничего не	2	1
589	означает что	4	1
590	находится в	4	1
591	о ней	1	1
592	а также	1	1
593	надо только	1	1
594	внимание на	1	1
595	и та	1	1
596	принимают форму	1	1
597	близки к	1	1
598	после того	1	1
599	в пользу	2	1
600	обусловлены эпохой	1	1
601	с соответствующими	1	1
602	там же	2	1
603	не выходит	2	1
604	с теми	1	1
605	в которую	3	1
606	при которой	1	1
607	а у	1	1
608	эти изменения	2	1
609	ними в	1	1
610	в форме	3	1
611	нем и	1	1
612	путь и	1	1
613	мы ограничимся	1	1
614	о своих	1	1
615	к которому	5	1
616	но так	2	1
617	слов или	1	1
618	убежден что	1	1
619	к делу	2	1
620	дают ему	1	1
621	дело с	2	1
622	но этим	2	1
623	что страх	1	1
624	чтобы вызвать	1	1
625	во всем	3	1
626	живем в	1	1
627	и так	1	1
628	страх перед	1	1
629	который в	1	1
630	это означает	1	1
631	об их	1	1
632	какой степени	1	1
633	пользуется этой	1	1
634	читатель не	1	1
635	не соответствует	1	1
636	то и	2	1
637	также и	3	1
638	в виде	2	1
639	которых можно	1	1
640	часто он	1	1
641	от других	1	1
642	одно из	1	1
643	не так	2	1
644	отражает в	1	1
645	пока не	2	1
646	слова в	1	1
647	вводит в	1	1
648	как будто	4	1
649	тем что	3	1
650	они будут	1	1
651	мы берем	1	1
652	и только	2	1
653	момент в	1	1
654	возникнуть как	1	1
655	же деле	1	1
656	иной связи	1	1
657	в другой	1	1
658	связан с	1	1
659	представление о	1	1
660	по смыслу	2	1
661	даже не	2	1
662	которые с	1	1
663	она в	1	1
664	на примере	1	1
665	соответствует действительности	1	1
666	исходят из	1	1
667	на них	2	1
668	которые можно	2	1
669	именно в	3	1
670	совершенно точно	1	1
671	эти две	2	1
672	мы никогда	1	1
673	с той	2	1
674	и между	2	1
675	это кажется	1	1
676	и прочные	1	1
677	вернемся теперь	1	1
678	в некоторых	2	1
679	только по	1	1
680	превращается в	4	1
681	самом же	1	1
682	или другими	1	1
683	еще достаточно	1	1
684	в свете	2	1
685	так называемой	1	1
686	но никогда	1	1
687	отнюдь не	1	1
688	у всех	1	1
689	там где	4	1
690	или с	1	1
691	здесь имеет	1	1
692	если это	1	1
693	материалом для	1	1
694	все основные	1	1
695	же приходится	1	1
696	будем их	1	1
697	такой форме	1	1
698	теперь к	1	1
699	из которых	3	1
700	к своему	2	1
701	так мы	1	1
702	и классом	1	1
703	этих явлений	1	1
704	такого рода	1	1
705	смысле этого	1	1
706	и голос	1	1
707	у самого	1	1
708	отдельных мотивов	2	1
709	они сами	1	1
710	и мотивы	1	1
711	заставить ее	1	1
712	быть не	1	1
713	в это	1	1
714	этого слова	1	1
715	не будем	5	1
716	в книге	3	1
717	известной степени	1	1
718	не знаем	2	1
719	мотивы как	1	1
720	что-то что	1	1
721	на время	1	1
722	более ранних	3	1
723	об отношении	1	1
724	это первое	1	1
725	которая в	1	1
726	чтобы понять	1	1
727	гораздо шире	1	1
728	бы ему	1	1
729	совершенно иной	1	1
730	ступени к	1	1
731	целый ряд	1	1
732	у них	1	1
733	имеют свои	1	1
734	бы в	2	1
735	возникает вопрос	1	1
736	и смысл	1	1
737	будто бы	3	1
738	или не	1	1
739	факты не	1	1
740	в том	9	1
741	все элементы	1	1
742	этой работе	1	1
743	требует чтобы	1	1
744	нет ничего	1	1
745	этим явлениям	1	1
746	это все	1	1
747	но можно	1	1
748	же относится	2	1
749	равно как	1	1
750	их с	1	1
751	совсем так	1	1
752	в иной	4	1
753	жизни а	1	1
754	чем иным	1	1
755	из этого	2	1
756	на своем	1	1
757	это так	4	1
758	а может	1	1
759	только одна	1	1
760	видим в	1	1
761	можно назвать	2	1
762	гораздо более	1	1
