N	2gram	Bakhtin_Pr_1	Analitik
528	как с	1	1
529	же касается	1	1
530	что может	2	1
531	человека он	1	1
532	когда ее	1	1
533	в точке	1	1
534	те же	2	1
535	сознаний в	5	1
536	оно как	1	1
537	сознания и	5	1
538	является в	1	1
539	строго говоря	1	1
540	образом в	1	1
541	об одном	1	1
542	познания и	1	1
543	в самой	6	1
544	говорит об	1	1
545	и что	2	1
546	не поддается	2	1
547	себя самого	2	1
548	таков наш	1	1
549	времени в	1	1
550	и во	2	1
551	от автора	3	1
552	в драме	5	1
553	однако с	1	1
554	они являются	1	1
555	как предмета	1	1
556	творчества в	1	1
557	автор как	1	1
558	или напротив	1	1
559	не поглощает	1	1
560	во всей	2	1
561	только такие	1	1
562	этом как	1	1
563	и только	1	1
564	крайней мере	1	1
565	реальность в	1	1
566	наконец в	2	1
567	внешнее и	1	1
568	каков бы	1	1
569	а его	2	1
570	все время	2	1
571	он создал	1	1
572	или может	1	1
573	быть и	1	1
574	на которой	1	1
575	оно и	1	1
576	тот же	2	1
577	одного сознания	9	1
578	мы увидим	1	1
579	что даже	1	1
580	проникнуть в	1	1
581	друг друга	3	1
582	входит в	7	1
583	даже если	1	1
584	романа как	3	1
585	бытия в	3	1
586	лишь одна	1	1
587	все они	1	1
588	так что	2	1
589	со своим	2	1
590	связи с	2	1
591	если и	1	1
592	то и	2	1
593	ведь если	1	1
594	от других	1	1
595	слова не	1	1
596	во втором	1	1
597	а то	1	1
598	двух основных	1	1
599	или даже	2	1
600	изображенного в	1	1
601	за ним	3	1
602	не так	1	1
603	и художественно	1	1
604	всяком случае	3	1
605	постановка проблемы	1	1
606	могло бы	1	1
607	как их	3	1
608	в одном	10	1
609	в пространстве	3	1
610	как художественной	1	1
611	ему принадлежит	1	1
612	второй части	1	1
613	у него	5	1
614	и рождается	1	1
615	одно сознание	3	1
616	как раз	6	1
617	быть по	1	1
618	были бы	4	1
619	части нашей	1	1
620	не нарушает	2	1
621	в особенности	1	1
622	она и	1	1
623	и даже	2	1
624	выходит за	1	1
625	даже не	1	1
626	развития в	1	1
627	героев но	1	1
628	до сих	2	1
629	может и	1	1
630	здесь в	1	1
631	строится в	1	1
632	человека а	1	1
633	и быть	1	1
634	может показаться	1	1
635	личной жизни	2	1
636	и др	5	1
637	нового времени	3	1
638	пределы одного	4	1
639	что для	1	1
640	превращается в	4	1
641	не было	4	1
642	сколько в	2	1
643	его как	4	1
644	индивидуальности то	1	1
645	не он	1	1
646	таковой и	1	1
647	утратили своего	1	1
648	время оно	1	1
649	этот принцип	3	1
650	не об	2	1
651	бы как	2	1
652	если не	1	1
653	не способна	2	1
654	о себе	12	1
655	одно слово	1	1
656	уже искать	1	1
657	ни на	1	1
658	и особенно	1	1
659	во множестве	1	1
660	высшего порядка	1	1
661	к своему	1	1
662	ним как	1	1
663	если оно	1	1
664	типа как	1	1
665	к индивидуальному	1	1
666	в пределы	3	1
667	в мир	3	1
668	принимает его	1	1
669	друг с	2	1
670	мира с	1	1
671	в художественную	1	1
672	в бытии	1	1
673	с этой	2	1
674	столько в	1	1
675	художественный смысл	1	1
676	является для	2	1
677	известном смысле	1	1
678	сих пор	2	1
679	при условии	1	1
680	в аспекте	1	1
681	героя слово	2	1
682	которого лежит	1	1
683	перед нами	5	1
684	о мире	6	1
685	образ героя	3	1
686	этом смысле	10	1
687	тому или	1	1
688	случайна и	1	1
689	с автором	1	1
690	что позволяет	2	1
691	и для	4	1
692	случае если	1	1
693	прежде чем	1	1
694	войти в	2	1
695	и от	2	1
696	все что	3	1
697	что оно	2	1
698	тяготеет к	2	1
699	в результате	4	1
700	мира и	7	1
701	между ними	2	1
702	человек и	2	1
703	я не	3	1
704	хотя и	1	1
705	чем является	2	1
706	и вызывает	2	1
707	на первый	1	1
708	требует множественности	1	1
709	ее и	1	1
710	мы должны	3	1
711	в большей	1	1
712	одного художественного	1	1
713	же в	2	1
714	диалог и	1	1
715	личности и	1	1
716	в своих	3	1
717	бы оно	1	1
718	к самому	1	1
719	все еще	1	1
720	третьего не	1	1
721	в свою	1	1
722	лишь по	1	1
723	в романе	9	1
724	не знает	3	1
725	возможно лишь	1	1
726	совершенно не	1	1
727	к его	1	1
728	сознания на	1	1
729	случае осуществляется	1	1
730	таким же	3	1
731	в действительности	1	1
732	где он	1	1
733	жизни и	2	1
734	также может	1	1
735	также не	2	1
736	ее в	1	1
737	то оно	2	1
738	героя как	2	1
739	и эта	1	1
740	они не	4	1
741	не дал	1	1
742	во всяком	5	1
743	этой точки	1	1
744	событий в	1	1
