N	2gram	Bakhtin_fo_1	FransuaR
300	рядом с	2	2
301	не были	2	2
302	или иной	2	2
303	влияние на	4	2
304	именно в	3	2
305	к роману	1	2
306	характерно для	1	2
307	еще и	2	2
308	романа в	5	2
309	с рабле	1	2
310	средние века	1	2
311	о чем	1	2
312	мы остановимся	1	2
313	с помощью	2	2
314	все то	2	2
315	с этим	6	2
316	к жизни	2	2
317	сравнению с	2	2
318	образ и	1	2
319	конечно эти	1	2
320	из этой	1	2
321	этого слова	1	2
322	слова и	2	2
323	своей жизни	4	2
324	неразрывно связаны	1	2
325	время это	1	2
326	и сама	1	2
327	всем этим	3	2
328	и перед	1	2
329	была громадной	1	2
330	из различных	1	2
331	потому что	4	2
332	здесь только	2	2
333	одной из	3	2
334	в последнем	1	2
335	мы увидим	1	2
336	отношению к	5	2
337	эти элементы	1	2
338	и другие	5	2
339	этого романа	4	1
340	новое время	1	1
341	их чрезвычайно	1	1
342	отношения к	3	1
343	и т	8	1
344	ним у	1	1
345	с исторической	1	1
346	это делает	1	1
347	века но	1	1
348	последующие периоды	1	1
349	в средние	1	1
350	биографии не	1	1
351	этого мира	4	1
352	и реального	1	1
353	уже указывали	4	1
354	др в	2	1
355	высшей степени	1	1
356	объясняется и	1	1
357	смерть с	1	1
358	сократа как	1	1
359	элементы в	2	1
360	раз наиболее	1	1
361	есть не	3	1
362	основные моменты	1	1
363	мы имеем	1	1
364	социальной и	1	1
365	с более	1	1
366	дается и	1	1
367	не делает	1	1
368	и момент	2	1
369	мы говорили	3	1
370	на такие	1	1
371	организующим началом	1	1
372	науки и	1	1
373	ни единого	1	1
374	почти все	1	1
375	который был	1	1
376	принадлежит к	2	1
377	этого целого	2	1
378	жизни как	1	1
379	конечно и	4	1
380	не совсем	1	1
381	начала в	1	1
382	на мир	1	1
383	и он	1	1
384	тесно переплетаются	1	1
385	в xix	1	1
386	между собой	4	1
387	романе вообще	1	1
388	когда не	1	1
389	его здесь	1	1
390	их целом	2	1
391	а следовательно	1	1
392	и неподвижны	1	1
393	бытовые и	1	1
394	особенностями и	1	1
395	очень важным	1	1
396	то он	1	1
397	не входит	2	1
398	свою жизнь	1	1
399	менее всего	1	1
400	нет и	2	1
401	по исторической	1	1
402	и я	1	1
403	иной степени	1	1
404	что во	1	1
405	похожа на	1	1
406	народа в	1	1
407	здесь раскрывается	1	1
408	перед нами	1	1
409	смысле этого	1	1
410	то были	1	1
411	не являются	2	1
412	себе не	1	1
413	от этого	2	1
414	где все	1	1
415	ее целом	2	1
416	со своей	3	1
417	бы и	1	1
418	что это	1	1
419	всего романа	1	1
420	или во	1	1
421	остается вне	1	1
422	в тех	1	1
423	приобретает характер	1	1
424	это тот	1	1
425	и тот	1	1
426	но его	1	1
427	удельный вес	2	1
428	имеем в	1	1
429	и резко	1	1
430	в ряду	1	1
431	помимо своей	1	1
432	но на	4	1
433	не могла	1	1
434	все они	1	1
435	в первых	1	1
436	от греческого	2	1
437	вернуться к	1	1
438	оно было	1	1
439	культуры а	1	1
440	в xvii	3	1
441	он должен	2	1
442	романа все	1	1
443	не как	2	1
444	речи в	2	1
445	площади он	1	1
446	переломных моментах	2	1
447	нами здесь	1	1
448	характер в	2	1
449	жизнью на	1	1
450	особо отметить	1	1
451	и по	2	1
452	в образе	5	1
453	без исключения	1	1
454	ее жизни	1	1
455	но увы	1	1
456	в основу	3	1
457	такого же	1	1
458	это начало	1	1
459	могла бы	1	1
460	как они	1	1
461	указывали на	1	1
462	главным образом	1	1
463	в совершенно	1	1
464	есть все	1	1
465	и читателей	1	1
466	но ему	1	1
467	особенности в	1	1
468	и особого	1	1
469	а как	3	1
470	его в	3	1
471	это было	1	1
472	с другими	3	1
473	придать ей	1	1
474	царств и	1	1
475	моменты в	1	1
476	например с	1	1
477	по всему	1	1
478	для них	3	1
479	в высшей	1	1
480	жизни то	2	1
481	нечто на	1	1
482	с тем	3	1
483	всей последующей	1	1
484	и уже	3	1
485	продолжают жить	1	1
486	чем в	2	1
487	здесь все	2	1
488	очень важный	1	1
489	должно быть	1	1
490	вошел в	1	1
491	на первый	1	1
492	этом случае	1	1
493	и при	1	1
494	и их	8	1
495	таким же	1	1
496	нас не	1	1
497	в отношении	3	1
498	первый план	1	1
499	в преисподнюю	1	1
500	с точки	2	1
501	самый момент	1	1
502	из которой	1	1
503	имеется и	2	1
504	сюда в	1	1
505	и нельзя	1	1
506	нельзя и	1	1
507	античной литературы	4	1
508	мир и	2	1
509	но эта	3	1
510	образом и	1	1
511	которые в	1	1
512	на виду	1	1
513	не в	5	1
514	на минуту	2	1
515	друг другу	2	1
516	и дается	2	1
517	интересная и	1	1
518	и более	1	1
519	уже сказали	2	1
520	что этот	1	1
521	и единого	1	1
522	для нее	1	1
523	возвращается к	1	1
524	по себе	2	1
525	в историческом	1	1
526	объединение в	1	1
527	к завершению	1	1
528	раскрыть то	1	1
529	раз и	2	1
530	роль играют	1	1
531	его целом	2	1
532	но они	3	1
533	но отдельные	1	1
534	них не	1	1
535	самого начала	2	1
536	этими двумя	3	1
537	правда в	1	1
538	ничего не	9	1
539	на себе	1	1
540	которого и	1	1
541	героев и	3	1
542	весь роман	2	1
543	они всегда	1	1
544	остановимся здесь	1	1
545	никогда не	2	1
546	самой жизни	1	1
547	элемент в	1	1
548	входят как	1	1
549	что их	1	1
550	всего на	1	1
551	в нем?	1	1
552	в стороне	2	1
553	войны в	1	1
554	все стороны	1	1
555	к концу	3	1
556	как она	2	1
557	по своей	1	1
558	элементов народной	1	1
559	мире и	2	1
560	у золя	1	1
561	так называемый	2	1
562	входят в	1	1
563	притом в	1	1
564	одно и	3	1
565	наконец в	1	1
566	здесь совершенно	2	1
567	отличается от	1	1
568	всего в	1	1
569	носит и	1	1
570	здесь они	1	1
571	что оно	1	1
572	произведения которое	1	1
573	смерти и	1	1
574	бы он	1	1
575	на самый	1	1
576	вырождается в	1	1
577	время он	1	1
578	жанров и	1	1
579	специфический характер	2	1
580	где он	1	1
581	обычно на	1	1
582	особый тип	1	1
583	него как	1	1
584	здесь еще	2	1
585	них здесь	1	1
586	на дыбе	1	1
587	резко отличный	1	1
588	считают его	1	1
589	и стали	1	1
590	играют громадную	1	1
591	и тонкие	1	1
592	и образ	3	1
593	свою очередь	1	1
594	значительной мере	1	1
595	как по	2	1
596	изучения и	1	1
597	это с	1	1
598	в себя	1	1
599	с самого	2	1
600	правильно но	1	1
601	в пределах	5	1
602	мы отмечаем	1	1
603	свободу и	1	1
604	смысле но	2	1
605	на том	1	1
606	он правда	1	1
607	было в	1	1
608	здесь как	2	1
609	в последующих	1	1
610	отсюда и	2	1
611	нет места	1	1
612	во многом	2	1
613	жизнь и	4	1
614	понятно что	4	1
615	и отец	1	1
616	и вообще	2	1
617	эти три	1	1
618	громадное значение	1	1
619	с ним	2	1
620	лишь то	1	1
621	началом в	1	1
622	другом месте	1	1
623	тех кто	1	1
624	этих условиях	1	1
625	небом на	1	1
626	внимание на	1	1
627	и внутреннее	3	1
628	за пределами	1	1
629	все его	3	1
630	моменты и	1	1
631	является здесь	1	1
632	на отдельные	1	1
633	и выражениях	1	1
634	для изучения	1	1
635	путь к	1	1
636	нем не	3	1
637	от них	1	1
638	этот момент	1	1
639	работа по	1	1
640	во втором	2	1
641	по случаю	1	1
642	на одном	1	1
643	существенную роль	2	1
644	из древнейших	1	1
645	и только	1	1
646	момент но	1	1
647	в бытовой	1	1
648	эпизоды в	2	1
649	ко второму	1	1
650	всего этого	2	1
651	в описании	1	1
652	в него	1	1
653	поэтому все	2	1
654	на те	1	1
655	на почве	2	1
656	и всего	1	1
657	того что	2	1
658	других жанрах	4	1
659	наконец и	2	1
660	быть и	2	1
661	год и	1	1
662	наблюдать и	1	1
663	последующих эпох	1	1
664	всякого рода	2	1
665	метаморфозы в	6	1
666	важное значение	2	1
667	что даже	1	1
668	положение это	1	1
669	не имеет	4	1
670	ярко проявляется	1	1
671	есть место	1	1
672	и основные	1	1
673	которое мы	1	1
674	это очень	1	1
675	между этими	4	1
676	xix и	1	1
677	вопрос об	1	1
678	с одной	3	1
679	в качестве	3	1
680	так что	1	1
681	для всех	2	1
682	литературы в	1	1
683	в новое	3	1
684	почти полностью	1	1
685	xvii веке	2	1
686	и обратно	1	1
687	характерно что	4	1
688	ни с	2	1
689	переплетаются между	1	1
690	всяком случае	1	1
691	ведь это	1	1
692	бы совершенно	2	1
693	и также	1	1
694	форм но	1	1
695	углом зрения	2	1
696	не для	2	1
697	с этими	2	1
698	частности у	1	1
699	к первой	1	1
700	далек от	1	1
701	в средневековом	1	1
702	и оценки	1	1
703	ее на	1	1
704	лишь один	2	1
705	были бы	1	1
706	именно как	4	1
707	имеются существенные	1	1
708	значение имеет	1	1
709	точном смысле	2	1
710	с другим	1	1
711	последнем счете	1	1
712	литературу и	1	1
713	человека но	1	1
714	полнее и	1	1
715	что не	3	1
716	только к	3	1
717	были созданы	1	1
718	говорит о	1	1
719	к более	1	1
720	и самый	1	1
721	притом не	1	1
722	них и	1	1
723	ей не	1	1
724	с большей	2	1
725	более того	3	1
726	не на	1	1
727	на весь	1	1
728	торжественной процессии	1	1
729	отнюдь не	5	1
730	время оно	2	1
731	громадной роли	1	1
732	мира в	3	1
733	сложный и	1	1
734	но оно	2	1
735	он изображает	1	1
736	так же	6	1
737	играют в	1	1
738	из форм	1	1
739	изолированными и	1	1
740	в строгом	2	1
741	его на	2	1
742	из которых	1	1
743	к своему	2	1
744	не могут	3	1
745	которые как	1	1
746	влияния на	2	1
747	строгом смысле	2	1
748	с особенностями	2	1
749	имеет существенное	3	1
750	в ранних	1	1
751	характерно здесь	1	1
752	времени с	2	1
753	прямое отношение	2	1
754	остановимся прежде	1	1
755	работы о	1	1
756	быть только	3	1
757	да и	3	1
758	в человеческом	1	1
759	пародия на	1	1
760	дело здесь	1	1
761	в это	2	1
762	характер этой	1	1
763	места и	1	1
764	ведь и	1	1
765	но для	2	1
766	здесь прежде	1	1
767	же значение	1	1
768	отличный от	1	1
769	это уже	1	1
770	здесь конечно	2	1
771	и человек	1	1
772	в точном	2	1
773	или в	3	1
774	и выражений	1	1
775	узком смысле	1	1
776	в результате	6	1
777	которого они	1	1
778	значение его	1	1
779	но когда	1	1
780	развертывается в	1	1
781	своих произведений	1	1
782	виду у	1	1
783	для его	1	1
784	у которого	1	1
785	характер носит	1	1
786	ни к	3	1
787	его жизнь	1	1
788	места в	2	1
789	же в	3	1
790	сущности все	1	1
791	как человек	4	1
792	себе и	3	1
793	видения и	2	1
794	с людьми	1	1
795	пор не	1	1
796	с ними	1	1
797	был тогда	1	1
798	в народной	1	1
799	в свою	2	1
800	не знает	3	1
801	они как	1	1
802	больших и	1	1
803	как люди	1	1
804	забывать что	1	1
805	дальнейшем в	1	1
806	на различные	1	1
807	культуры в	1	1
808	время не	2	1
809	вполне понятно	4	1
810	ее в	2	1
811	вносит в	1	1
812	в таком	3	1
813	во всяком	3	1
814	гораздо более	1	1
