N	2gram	Propp_Isto_7	Hudozhes
133	это тоже	1	2
134	образом и	1	2
135	все эти	2	2
136	право на	5	2
137	в этой	1	2
138	рассказ о	2	2
139	в силу	2	2
140	мире на	1	2
141	могла бы	1	2
142	об этом	6	2
143	по себе	1	2
144	в них	3	2
145	в войне	1	2
146	от себя	1	2
147	и более	1	2
148	вовсе не	4	2
149	тому что	2	2
150	дело не	5	2
151	одна из	7	2
152	вытекает из	2	2
153	имеем дело	1	2
154	оно не	1	2
155	однако все	1	2
156	для себя	1	2
157	и о	2	2
158	подобных случаях	1	2
159	здесь не	2	2
160	и сам	1	2
161	или в	8	2
162	о том	9	2
163	именно в	1	2
164	способность к	2	2
165	а именно	6	2
166	в литературе	2	2
167	с одной	5	2
168	из которого	1	2
169	и др	2	2
170	или даже	2	2
171	никто не	1	2
172	у него	10	2
173	для того	1	2
174	а с	1	2
175	превращается в	3	2
176	героя тогда	1	2
177	одной стороны	5	2
178	мы легко	1	2
179	начиная с	1	2
180	так же	6	2
181	и потому	1	2
182	как в	12	2
183	из которых	1	2
184	к своему	1	2
185	для возникновения	1	2
186	и по	3	2
187	для понимания	1	2
188	задолго до	1	2
189	во всех	7	2
190	мира и	1	2
191	тем более	2	2
192	с ним	5	2
193	одной из	4	2
194	от всех	2	2
195	в иной	2	2
196	из этого	1	2
197	только о	2	2
198	кто бы	2	1
199	же как	4	1
200	начинается с	4	1
201	переходит к	1	1
202	он показывает	6	1
203	бы для	1	1
204	традиции как	1	1
205	и есть	1	1
206	этого мира	1	1
207	здесь и	2	1
208	чего не	1	1
209	от своей	1	1
210	из его	1	1
211	свое место	2	1
212	в зависимости	1	1
213	есть не	1	1
214	превратилась в	3	1
215	случае это	1	1
216	из дальнейшего	1	1
217	что иное	1	1
218	как я	1	1
219	никогда не	4	1
220	при сохранении	1	1
221	зависимости от	1	1
222	не от	2	1
223	собой в	1	1
224	между собой	1	1
225	участвовать в	1	1
226	стороны не	2	1
227	бы то	1	1
228	что его	2	1
229	в различных	3	1
230	тем как	1	1
231	иного рода	1	1
232	иных случаях	1	1
233	легко может	1	1
234	нет не	1	1
235	здесь также	1	1
236	также своего	1	1
237	искусство в	1	1
238	себе и	3	1
239	говорилось выше	1	1
240	что они	3	1
241	на колени	1	1
242	на основе	1	1
243	поэтике и	1	1
244	можно предположить	2	1
245	перед нами	2	1
246	что по	2	1
247	самом начале	1	1
248	и свою	1	1
249	в герое	3	1
250	от этого	1	1
251	совершенно иными	1	1
252	искусство и	1	1
253	или иную	1	1
254	из мифа	1	1
255	и способность	1	1
256	что это	6	1
257	из этих	3	1
258	тоже не	3	1
259	без ее	1	1
260	в известном	1	1
261	прослеживается в	1	1
262	имеем в	5	1
263	во многих	2	1
264	на стадии	1	1
265	ее как	2	1
266	после чего	2	1
267	на то	3	1
268	не могла	1	1
269	на его	2	1
270	что она	5	1
271	все это	8	1
272	тем и	1	1
273	в первую	7	1
274	на земле	2	1
275	ему на	1	1
276	по его	2	1
277	многих других	1	1
278	и ясный	1	1
279	то ни	1	1
280	в совершенно	1	1
281	а по	1	1
282	в мировой	1	1
283	не с	1	1
284	теми которые	1	1
285	а как	1	1
286	было бы	2	1
287	и одна	1	1
288	по этому	2	1
289	в жизни	1	1
290	рядом с	1	1
291	аристофана где	1	1
292	как видно	1	1
293	в чистом	1	1
294	он от	1	1
295	обратимся к	1	1
296	и становится	3	1
297	с первых	1	1
298	с ума	1	1
299	от своего	1	1
300	связь со	1	1
301	и без	1	1
302	в котором	2	1
303	еще нет	1	1
304	его под	1	1
305	в условиях	1	1
306	от его	1	1
307	всякий раз	1	1
308	быть названо	1	1
309	не путем	1	1
310	и другого	1	1
311	друг другу	1	1
312	не могли	1	1
313	в конце	3	1
314	чем собственно	1	1
315	и наоборот	1	1
316	не должно	1	1
317	говорит ему	2	1
318	нас к	2	1
319	то с	1	1
320	приводят к	1	1
321	и одной	1	1
322	чистом виде	1	1
323	таких случаях	1	1
324	в таких	2	1
325	исторического бытия	1	1
326	но для	2	1
327	не имеет	4	1
328	что такое	2	1
329	которого он	1	1
330	он мог	1	1
331	нельзя не	1	1
332	того и	1	1
333	имеются и	1	1
334	там ребенка	1	1
335	в самой	1	1
336	не говорит	1	1
337	ему и	1	1
338	этих случаях	16	1
339	связи с	3	1
340	ту или	1	1
341	не по	2	1
342	как будто	1	1
343	и делает	1	1
344	однако это	1	1
345	ему не	1	1
346	до смерти	1	1
347	и здесь	12	1
348	нет даже	1	1
349	его за	2	1
350	всего что	1	1
351	в каждом	1	1
352	для героя	2	1
353	здесь мы	5	1
354	говорит о	2	1
355	должен быть	1	1
356	в ситуации	1	1
357	из всего	2	1
358	как мы	3	1
359	точно так	2	1
360	ногами и	1	1
361	мысль о	1	1
362	в особенности	2	1
363	это ведет	1	1
364	но мы	1	1
365	то время	2	1
366	вопрос что	1	1
367	обращаясь к	1	1
368	не содержит	2	1
369	на нее	1	1
370	те же	1	1
371	живет в	1	1
372	можно только	1	1
373	с героем	2	1
374	для этого	1	1
375	означает что	1	1
376	мы рассмотрим	3	1
377	о ней	1	1
378	и поэтому	1	1
379	героя не	1	1
380	как ее	1	1
381	после того	4	1
382	вопросу о	1	1
383	восходит к	2	1
384	от всего	1	1
385	от одного	1	1
386	только такие	1	1
387	в другой	3	1
388	от героя	5	1
389	с матерью	1	1
390	вслед за	1	1
391	перед тем	1	1
392	если он	3	1
393	о своих	1	1
394	в него	1	1
395	по содержанию	1	1
396	на которой	1	1
397	один из	7	1
398	но с	1	1
399	мы видим	10	1
400	тот же	2	1
401	дело с	1	1
402	вступить в	1	1
403	в какой	1	1
404	например так	1	1
405	вступление в	2	1
406	такое же	2	1
407	самые разнообразные	1	1
408	бы ни	1	1
409	а после	2	1
410	так что	3	1
411	то и	4	1
412	на свое	2	1
413	как такой	2	1
414	и обладает	1	1
415	случаях оказывается	1	1
416	не дает	1	1
417	дает ему	2	1
418	мышления и	1	1
419	из них	2	1
420	за ним	1	1
421	характерно что	2	1
422	себе в	1	1
423	до того	1	1
424	представлений о	1	1
425	не для	1	1
426	у нее	2	1
427	так как	8	1
428	и от	2	1
429	к ним	2	1
430	ту сторону	1	1
431	содержанию своему	1	1
432	должен был	2	1
433	не просто	2	1
434	образом что	1	1
435	но из	1	1
436	представляют собой	5	1
437	он же	1	1
438	и даже	3	1
439	куда не	1	1
440	на ее	1	1
441	связаны с	2	1
442	символическая смерть	1	1
443	по своим	3	1
444	в бою	1	1
445	этот результат	1	1
446	перед ним	1	1
447	что не	2	1
448	и пр	1	1
449	смысла и	1	1
450	означало бы	1	1
451	могут служить	1	1
452	не всегда	4	1
453	которое существует	1	1
454	что из	2	1
455	мы встречаем	1	1
456	его как	1	1
457	в связи	2	1
458	почву для	1	1
459	вступает в	3	1
460	является его	1	1
461	в лесу	2	1
462	вместе с	7	1
463	до этого	1	1
464	в одной	2	1
465	в иных	1	1
466	требует от	1	1
467	быть это	1	1
468	не могут	2	1
469	и пусть	1	1
470	его личной	1	1
471	упала на	1	1
472	он говорит	2	1
473	приобщение к	1	1
474	героя это	1	1
475	ты в	1	1
476	лицом и	1	1
477	в состоянии	4	1
478	него не	1	1
479	с этой	6	1
480	и формы	1	1
481	этом случае	1	1
482	и другим	1	1
483	заметил что	1	1
484	между прочим	3	1
485	с иным	1	1
486	этом и	2	1
487	все же	9	1
488	от нас	1	1
489	вы говорите	1	1
490	о мире	1	1
491	при всем	1	1
492	он уже	1	1
493	еще одна	3	1
494	если не	4	1
495	возможности такого	1	1
496	для нас	6	1
497	от него	3	1
498	в третьем	1	1
499	за него	4	1
500	все они	1	1
501	ни было	1	1
502	же в	1	1
503	но если	1	1
504	однако герой	1	1
505	к самому	1	1
506	здесь только	1	1
507	черта ее	1	1
508	имеет в	1	1
509	может и	1	1
510	собой для	1	1
511	на смену	1	1
512	две стороны	1	1
513	впервые в	1	1
514	в отдельности	2	1
515	начале этой	1	1
516	в свое	1	1
517	который в	1	1
518	героя в	1	1
519	всего в	1	1
520	жизни и	1	1
521	ее в	3	1
522	и другие	9	1
523	нее как	1	1
524	героя как	1	1
525	можно назвать	1	1
526	все что	1	1
527	этой точки	3	1
528	они не	2	1
