N	2gram	Losev_Vlad_2	Problemy
513	он особенно	1	1
514	и навсегда	1	1
515	не столько	3	1
516	еще с	1	1
517	говорил о	2	1
518	оказывается что	1	1
519	где на	2	1
520	еще из	1	1
521	нем он	1	1
522	дает в	1	1
523	но эта	1	1
524	теми же	1	1
525	была не	1	1
526	есть еще	1	1
527	том же	3	1
528	что этот	1	1
529	для нее	1	1
530	имел в	1	1
531	пять лет	1	1
532	она не	2	1
533	от нас	2	1
534	почти никогда	1	1
535	есть нечто	2	1
536	на котором	2	1
537	правда в	2	1
538	что их	1	1
539	далек от	1	1
540	кажется это	1	1
541	после своего	1	1
542	все мои	1	1
543	необходимостью и	2	1
544	к такому	3	1
545	к тебе	1	1
546	это мы	5	1
547	не выдержал	1	1
548	тогда когда	2	1
549	и весь	1	1
550	этих двух	1	1
551	и по	2	1
552	мне было	2	1
553	того в	1	1
554	это ведь	1	1
555	связи с	8	1
556	здесь же	1	1
557	некоторое время	1	1
558	этом отношении	1	1
559	ну а	1	1
560	вот в	1	1
561	ни о	1	1
562	своего публичного	1	1
563	не могут	1	1
564	когда мы	3	1
565	сравнительно с	3	1
566	это конечно	1	1
567	и другим	1	1
568	за что	1	1
569	и мне	1	1
570	он оказывается	1	1
571	все еще	1	1
572	для того	2	1
573	личное обращение	1	1
574	здесь еще	1	1
575	больше ничего	1	1
576	оно может	1	1
577	тогда я	1	1
578	и которая	1	1
579	приходит к	2	1
580	и о	4	1
581	того чтобы	2	1
582	здесь не	4	1
583	без всякого	2	1
584	данном случае	2	1
585	ни слова	1	1
586	только не	1	1
587	него самого	1	1
588	в себя	1	1
589	миг и	1	1
590	в дальнейшем	5	1
591	верит в	1	1
592	как с	1	1
593	и совершенно	1	1
594	его самого	1	1
595	же касается	5	1
596	публичного покаяния	1	1
597	с собой	1	1
598	можно было	2	1
599	за то	1	1
600	которыми мы	1	1
601	времени и	1	1
602	вашим отъездом	1	1
603	жизнь а	1	1
604	больше в	1	1
605	еще две	1	1
606	того и	2	1
607	которого мы	1	1
608	я знаю	1	1
609	в отношениях	1	1
610	поэтому в	1	1
611	что имеет	1	1
612	тайно от	1	1
613	лицо его	1	1
614	на все	2	1
615	в произведении	1	1
616	тех кто	1	1
617	я очень	2	1
618	никак не	3	1
619	после того	2	1
620	в пользу	1	1
621	и хуже	2	1
622	он прямо	2	1
623	на месте	1	1
624	ним и	1	1
625	что хотел	1	1
626	по разным	4	1
627	еще только	1	1
628	и она	2	1
629	о своих	1	1
630	у которого	2	1
631	от всех	1	1
632	не зная	1	1
633	приносит с	1	1
634	что здесь	1	1
635	как например	1	1
636	в петербурге	2	1
637	что только	1	1
638	конечно еще	1	1
639	к вам	2	1
640	два года	1	1
641	те которые	1	1
642	это очень	1	1
643	поэтому и	1	1
644	и кончая	1	1
645	всех его	1	1
646	здесь с	1	1
647	себя в	2	1
648	в иване	1	1
649	сколько в	1	1
650	становилось в	1	1
651	для всех	1	1
652	а напротив	1	1
653	вы уже	1	1
654	же из	1	1
655	что если	2	1
656	чтобы он	1	1
657	но которого	1	1
658	а то	2	1
659	и других	1	1
660	этот раз	3	1
661	она действительно	1	1
662	тоже в	1	1
663	характерно что	1	1
664	и никаких	1	1
665	не так	1	1
666	себе в	2	1
667	и их	1	1
668	никто не	1	1
669	в письме	8	1
670	в прошлом	1	1
671	и стремится	1	1
672	для меня	4	1
673	но что	5	1
674	к той	2	1
675	ее на	2	1
676	но из	2	1
677	в очень	3	1
678	удалось убедить	1	1
679	его ни	1	1
680	не были	1	1
681	меня и	2	1
682	до сих	1	1
683	что человек	1	1
684	чем он	1	1
685	и быть	1	1
686	еще и	6	1
687	точно не	1	1
688	обратиться к	1	1
689	его из	1	1
690	не говоря	3	1
691	этом роде	1	1
692	уж и	1	1
693	на этот	4	1
694	ничем не	1	1
695	уже давно	2	1
696	было для	2	1
697	него не	1	1
698	ум и	1	1
699	этот принцип	1	1
700	в те	4	1
701	все более	1	1
702	нет ничего	3	1
703	него в	4	1
704	ни на	1	1
705	время с	1	1
706	на диване	1	1
707	к его	2	1
708	требует от	1	1
709	вам ничего	1	1
710	понимает как	1	1
711	в столь	1	1
712	он приводит	1	1
713	вот вам	2	1
714	уже вне	1	1
715	в данном	3	1
716	ли ты	1	1
717	она есть	1	1
718	вас в	1	1
719	общения с	1	1
720	даже с	1	1
721	в тот	1	1
722	на первом	2	1
723	в бесах	1	1
724	мы сказали	2	1
725	первом плане	1	1
726	вы может	1	1
727	бога и	1	1
728	будет и	1	1
729	человека который	1	1
730	в основном	5	1
731	его отца	1	1
732	является как	2	1
733	что касается	3	1
734	свое последнее	1	1
735	очень яркий	1	1
736	под названием	3	1
737	также очень	1	1
738	и часто	2	1
739	и человек	1	1
740	котором он	1	1
741	но тот	1	1
742	между ними	1	1
743	бы даже	1	1
744	с известной	2	1
745	и ни	1	1
746	несмотря на	4	1
747	хотя в	1	1
748	от всякого	1	1
749	он понимает	1	1
750	ты не	1	1
751	хотя как	1	1
752	о своем	2	1
753	в свою	3	1
754	я вовсе	1	1
755	и объективно	1	1
756	с ней	2	1
757	применил к	1	1
758	это меня	1	1
759	мы коснемся	1	1
760	ко всему	4	1
761	из этого	5	1
762	с каждым	1	1
763	то ведь	1	1
764	себе не	1	1
765	ней с	1	1
766	я больше	1	1
767	самое важное	1	1
768	не сказал	1	1
769	и духовных	1	1
770	и внешние	1	1
771	уже есть	1	1
772	в своих	2	1
773	уже после	1	1
774	он на	2	1
775	после окончания	1	1
