N	2gram	Vygotskiy__2	Literetu
614	этом как	2	1
615	и земли	1	1
616	отношении к	3	1
617	не есть	1	1
618	себе и	2	1
619	в общем	3	1
620	страсть к	1	1
621	между тремя	1	1
622	может и	1	1
623	нет ничего	1	1
624	какой степени	1	1
625	есть от	1	1
626	от своего	1	1
627	сказать что	7	1
628	стыдится своей	1	1
629	на другом	1	1
630	не что	1	1
631	до какой	1	1
632	из этого	4	1
633	из своей	1	1
634	а другой	3	1
635	два момента	2	1
636	себе но	1	1
637	в таком	2	1
638	что за	1	1
639	который не	3	1
640	равно и	1	1
641	этой точки	2	1
642	они не	1	1
643	художественную деятельность	1	1
644	которая не	2	1
