N	2gram	Vinokur_Ku_2	Vladivir
167	бы то	1	3
168	в чем	1	3
169	не все	3	3
170	отличие от	2	3
171	независимо от	1	3
172	перед нами	4	3
173	и у	2	3
174	уже в	3	3
175	из этих	1	3
176	если есть	1	3
177	в нем	4	3
178	при этом	2	3
179	но все	4	3
180	то ни	1	3
181	том случае	2	3
182	в качестве	8	3
183	это не	6	3
184	этом смысле	5	3
185	далеко не	1	3
186	этого не	3	3
187	нисколько не	3	3
188	в отличие	2	3
189	не в	8	3
190	что этот	1	3
191	что есть	1	3
192	того чтобы	11	3
193	тех кто	1	3
194	сводится к	3	3
195	всякого рода	2	3
196	отличается от	3	3
197	оно не	2	3
198	году в	1	3
199	в виду	3	3
200	с каким	1	3
201	смысле но	1	3
202	то как	1	3
203	если бы	12	3
204	и вообще	2	3
205	находится в	1	3
206	настоящее время	1	3
207	к нему	2	3
208	что здесь	1	3
209	и весьма	1	3
210	и тем	5	3
211	с одной	2	3
212	мы знаем	4	3
213	был бы	2	3
214	не так	1	3
215	всяком случае	5	3
216	само по	5	3
217	и только	1	3
218	именно в	3	3
219	процесс в	1	3
220	вопросе о	2	3
221	в связи	4	3
222	мы видели	2	3
223	и вовсе	2	3
224	подобного рода	5	3
225	одной стороны	1	3
226	как бы	4	3
227	но для	3	3
228	и для	2	3
229	в настоящее	1	3
230	или не	1	3
231	же в	3	3
232	но вот	2	3
233	только о	2	3
234	как на	1	3
235	во всяком	5	3
236	сам по	1	2
237	не хочет	2	2
238	и гораздо	1	2
239	по преимуществу	2	2
240	должна быть	5	2
241	по его	1	2
242	есть не	1	2
243	мы не	1	2
244	на эти	1	2
245	в сущности	9	2
246	время как	1	2
247	мало и	1	2
248	существу же	1	2
249	мы и	1	2
250	это время	1	2
251	он был	1	2
252	данном случае	2	2
253	могло быть	1	2
254	но как	1	2
255	себе и	1	2
256	и могло	1	2
257	общего с	1	2
258	с этим	3	2
259	что касается	2	2
260	этом же	1	2
261	и к	1	2
262	от этого	2	2
263	не очень	1	2
264	только то	1	2
265	в которой	1	2
266	в целом	1	2
267	так или	2	2
268	в нашем	7	2
269	интересно что	2	2
270	дальше и	1	2
271	что она	3	2
272	а скорее	1	2
273	и еще	2	2
274	же это	1	2
275	не как	2	2
276	в силу	7	2
277	и по	3	2
278	случае если	2	2
279	в другом	2	2
280	те или	1	2
281	должен был	1	2
282	в это	1	2
283	но уже	2	2
284	о которых	3	2
285	в этих	1	2
286	к тем	1	2
287	и сейчас	2	2
288	что такая	1	2
289	можно найти	1	2
290	в вопросе	1	2
291	в их	2	2
292	знаем что	3	2
293	не понимает	1	2
294	и более	2	2
295	а вот	1	2
296	можно ли	4	2
297	вещи не	1	2
298	тем самым	2	2
299	о значении	2	2
300	как можно	2	2
301	что эта	2	2
302	она не	2	2
303	но что	2	2
304	которые были	1	2
305	иметь в	2	2
306	но только	4	2
307	же время	3	2
308	связи с	3	2
309	что на	4	2
310	не могут	5	2
311	далеко за	1	2
312	роль в	2	2
313	здесь нет	1	2
314	во многом	1	2
315	тем чем	1	2
316	и вся	1	2
317	или иные	1	2
318	видели выше	1	2
319	бы в	1	2
320	которые можно	1	2
321	в каких	1	2
322	быть и	1	2
323	но с	1	2
324	одной из	1	2
325	что даже	1	2
326	в какой	1	2
327	он уже	2	2
328	здесь о	1	2
329	мы будем	2	2
330	то и	3	2
331	в нашей	4	2
332	свидетельствует о	1	2
333	хочет быть	1	2
334	понимает что	1	2
335	могло бы	1	2
336	содержания и	1	2
337	мы находим	1	2
338	только с	1	2
339	потому и	1	2
340	заметить что	1	2
341	для того	9	2
342	правды и	1	2
343	со стороны	4	2
344	или иначе	3	2
345	в предисловии	1	2
346	которых мы	2	2
347	не на	2	2
348	наше мышление	1	2
349	что мы	6	2
350	как не	3	2
351	но оно	2	2
352	в европе	1	2
353	а если	2	2
354	на почве	1	2
355	наряду с	1	2
356	если эти	1	2
357	с этой	2	2
358	еще раз	1	2
359	как например	1	2
360	в книге	1	2
361	в одно	1	2
362	то не	2	2
363	ни к	15	2
364	этом отношении	3	2
365	только что	1	2
366	все они	2	2
367	на более	1	2
368	бы на	2	2
369	другой стороны	7	2
370	но можно	2	2
371	совершенно не	3	2
372	сколько угодно	1	2
373	того же	3	2
374	с его	1	2
375	же и	2	2
376	но еще	1	2
377	к этой	3	2
378	ни на	2	2
379	к этому	4	2
380	за ее	1	1
381	можно говорить	2	1
382	также что	2	1
383	речь идет	2	1
384	в сфере	3	1
385	чтобы не	2	1
386	по адресу	1	1
387	категорию в	1	1
388	только потому	8	1
389	тех же	2	1
390	это и	3	1
391	думал о	1	1
392	и есть	2	1
393	вот оказывается	1	1
394	что слово	3	1
395	для оправдания	1	1
396	но важно	1	1
397	все те	1	1
398	замечания если	1	1
399	каком отношении	1	1
400	которыми он	1	1
401	из всех	1	1
402	ни даже	1	1
403	здесь уже	1	1
404	путь для	1	1
405	на такие	2	1
406	разрешения этой	1	1
407	против чего	1	1
408	есть нечто	1	1
409	в возможности	3	1
410	от просто	1	1
411	что иное	1	1
412	которое не	1	1
413	самый термин	1	1
414	конечно и	2	1
415	как впрочем	2	1
416	себе что	1	1
417	жизни это	1	1
418	эти темы	2	1
419	есть вместе	2	1
420	и говорить	1	1
421	то конечно	1	1
422	связи со	1	1
423	иное как	1	1
424	как таковая	1	1
425	то мы	1	1
426	а следовательно	2	1
427	сказать и	1	1
428	определяется его	1	1
429	иных случаях	1	1
430	далее можно	1	1
431	свою жизнь	1	1
432	в общем	1	1
433	очевидно что	2	1
434	уже как	1	1
435	и никак	1	1
436	что дух	3	1
437	несколько более	1	1
438	нет и	1	1
439	что они	2	1
440	определяется не	1	1
441	сама по	1	1
442	к сожалению	1	1
443	относится к	1	1
444	и первый	1	1
445	как в	3	1
446	самых простых	1	1
447	за этим	2	1
448	что действительно	1	1
449	характеристики и	1	1
450	в противном	1	1
451	теперь весьма	1	1
452	и где	2	1
453	кто не	1	1
454	когда он	1	1
455	что по	1	1
456	не делать	1	1
457	этот можно	1	1
458	это просто	2	1
459	какой смысл	2	1
460	себе не	2	1
461	это определение	2	1
462	и непреложном	1	1
463	к чему	1	1
464	оттого что	1	1
465	точку зрения	1	1
466	привести к	1	1
467	и раз	1	1
468	которые в	1	1
469	ставит здесь	1	1
470	в известном	1	1
471	в последнее	1	1
472	нет почти	1	1
473	и термины	1	1
474	намеки на	1	1
475	больше всего	1	1
476	в статье	3	1
477	сказать в	1	1
478	она становится	1	1
479	и политическая	1	1
480	зависит не	1	1
481	перестает быть	1	1
482	вообще от	1	1
483	именно то	1	1
484	в первую	1	1
485	зрения в	3	1
486	которые вообще	1	1
487	к одному	1	1
488	он пользуется	1	1
489	это если	1	1
490	в корне	2	1
491	данном отношении	2	1
492	и вот	5	1
493	например о	1	1
494	их в	1	1
495	мало того	2	1
496	том и	1	1
497	его от	1	1
498	различие между	3	1
499	смысле как	1	1
500	поскольку она	1	1
501	этом последнем	1	1
502	не трудно	1	1
503	на все	2	1
504	на этой	4	1
505	лишь в	5	1
506	знает что	3	1
507	заключается в	2	1
508	тут надо	1	1
509	говорит что	1	1
510	отличается тем	1	1
511	но их	1	1
512	не находится	1	1
513	в плоскости	2	1
514	само собою	1	1
515	о характере	2	1
516	в них	4	1
517	рядом с	2	1
518	все равно	2	1
519	не всегда	2	1
520	во внимание	1	1
521	фигурирует в	1	1
522	оно имеет	1	1
523	смысл и	3	1
524	что собственно	1	1
525	но я	1	1
526	и при	1	1
527	и их	1	1
528	мысль и	2	1
529	ничего принципиально	1	1
530	в такой	1	1
531	и без	1	1
532	представить себе	2	1
533	просто в	1	1
534	то для	3	1
535	что вся	1	1
536	место в	1	1
537	еще с	1	1
538	превратилась в	1	1
539	в которых	2	1
540	не исчерпывается	1	1
541	признать что	1	1
542	будут только	1	1
543	не раз	1	1
544	идея как	1	1
545	эта не	4	1
546	но он	1	1
547	есть именно	1	1
548	речи в	6	1
549	имеет смысл	1	1
550	только те	1	1
551	ни было	1	1
552	с такими	1	1
553	том же	1	1
554	того кто	1	1
555	этой работы	1	1
556	случае мы	1	1
557	конечно ни	1	1
558	этой области	4	1
559	в атмосфере	2	1
560	какие бы	1	1
561	виду что	1	1
562	он тоже	1	1
563	самого начала	1	1
564	на источник	1	1
565	одна из	1	1
566	и вместо	1	1
567	на себе	4	1
568	этим словесным	1	1
569	какой бы	1	1
570	слово по	1	1
571	для всего	1	1
572	письме к	1	1
573	это мы	1	1
574	следовательно и	2	1
575	того как	2	1
576	под этим	2	1
577	только из	1	1
578	поскольку однако	1	1
579	все дело	2	1
580	не читал	1	1
581	ему и	1	1
582	буквальном смысле	1	1
583	это слово	4	1
584	то этот	1	1
585	в процессе	3	1
586	доказать что	2	1
587	раз как	1	1
588	как будто	2	1
589	ли это	2	1
590	о таком	1	1
591	очень часто	2	1
592	нам нужно	1	1
593	когда мы	1	1
594	и такие	1	1
595	которого я	1	1
596	всего в	3	1
597	за что	1	1
598	но также	4	1
599	принципиально нового	1	1
600	указывает на	1	1
601	все еще	1	1
602	и свое	2	1
603	наконец что	1	1
604	строго и	1	1
605	и он	1	1
606	этой статьи	1	1
607	с ее	1	1
608	нужно однако	1	1
609	говоря уже	2	1
610	всего этого	1	1
611	без всякого	1	1
612	в ее	1	1
613	раз мы	1	1
614	и попытки	1	1
615	в буквальном	2	1
616	последнее время	3	1
617	от всей	1	1
618	но уж	1	1
619	в себя	1	1
620	с самого	1	1
621	так в	3	1
622	имеет никакого	1	1
623	слова а	1	1
624	те же	3	1
625	ясно что	5	1
626	это вовсе	1	1
627	и которые	1	1
628	подойти к	1	1
629	когда в	2	1
630	что подобное	1	1
631	наше внимание	1	1
632	собой и	1	1
633	отрицать что	1	1
634	деятельности в	1	1
635	такого положения	1	1
636	то они	1	1
637	мы могли	2	1
638	в самой	2	1
639	на вопрос	1	1
640	то во	1	1
641	внимание на	1	1
642	язык и	2	1
643	и абстрактно	1	1
644	одного из	2	1
645	и просто	1	1
646	с того	1	1
647	можно сказать	4	1
648	как эта	1	1
649	значение имеют	1	1
650	будет очень	1	1
651	не выходит	1	1
652	вопросу о	3	1
653	первую очередь	1	1
654	вся эта	2	1
655	такие слова	1	1
656	говорить об	1	1
657	я думаю	1	1
658	а потому	1	1
659	нуждается в	2	1
660	речь шла	1	1
661	отметить что	1	1
662	в глазах	2	1
663	вслед за	1	1
664	вообще и	2	1
665	говорить и	2	1
666	кто в	4	1
667	не стоило	1	1
668	в свете	1	1
669	и следовательно	2	1
670	с а	1	1
671	может иметь	1	1
672	тут мы	1	1
673	тех пор	2	1
674	с той	2	1
675	один из	5	1
676	поскольку здесь	1	1
677	что очень	1	1
678	истинный смысл	1	1
679	что только	1	1
680	к делу	1	1
681	всю свою	1	1
682	будто бы	2	1
683	впрочем и	1	1
684	для нее	1	1
685	их не	2	1
686	здесь с	1	1
687	не то	2	1
688	самом деле	9	1
689	конечно не	2	1
690	каким же	1	1
691	теориями так	1	1
692	вопроса о	6	1
693	что подобного	1	1
694	а это	2	1
695	то только	2	1
696	их как	1	1
697	тогда в	1	1
698	иначе как	1	1
699	самом процессе	1	1
700	не для	1	1
701	которое является	1	1
702	русский язык	6	1
703	и никогда	1	1
704	на их	1	1
705	в руки	1	1
706	не хотел	1	1
707	указание на	3	1
708	хотел бы	1	1
709	о каком	1	1
710	в последние	1	1
711	нужно было	1	1
712	и др	1	1
713	возможно что	1	1
714	выходит за	2	1
715	или иной	1	1
716	этой проблемы	1	1
717	говорим о	2	1
718	на русский	1	1
719	не надо	3	1
720	на примере	2	1
721	и понятно	1	1
722	до сих	1	1
723	основной вывод	1	1
724	и прежде	1	1
725	представляет собою	1	1
726	борьба в	1	1
727	что для	2	1
728	каком смысле	1	1
729	от другого	1	1
730	противном случае	1	1
731	этот термин	2	1
732	смысла и	2	1
733	на этот	2	1
734	здесь дело	1	1
735	иначе но	1	1
736	за год	2	1
737	системы то	1	1
738	и непосредственно	1	1
739	а так	1	1
740	полемизировать с	1	1
741	только от	1	1
742	с которым	1	1
743	себе уже	1	1
744	становится ясным	1	1
745	творчество в	1	1
746	ведь только	1	1
747	в частности	2	1
748	мы говорим	2	1
749	в иных	2	1
750	п а	2	1
751	из которых	3	1
752	по своему	1	1
753	стоило бы	1	1
754	он говорит	1	1
755	она есть	1	1
756	статья не	1	1
757	последнем случае	1	1
758	бы считать	1	1
759	пишет в	1	1
760	с тех	1	1
761	за рамки	2	1
762	то к	1	1
763	все подобного	1	1
764	к проблеме	1	1
765	том смысле	1	1
766	использовано в	1	1
767	нам еще	1	1
768	этого слова	5	1
769	слова и	5	1
770	этом случае	2	1
771	известном смысле	1	1
772	сих пор	1	1
773	но так	2	1
774	только для	2	1
775	заставляет нас	1	1
776	все это	5	1
777	не видно	1	1
778	ничего кроме	1	1
779	должны быть	2	1
780	и позволяет	1	1
781	процесса в	1	1
782	и часто	1	1
783	ли в	1	1
784	уже на	1	1
785	тем и	1	1
786	между ними	1	1
787	нас нет	1	1
788	чтобы понять	2	1
789	того с	1	1
790	бы даже	1	1
791	и самым	1	1
792	речи с	2	1
793	который является	1	1
794	у них	1	1
795	находит свое	1	1
796	основанное на	1	1
797	они имеют	2	1
798	но зато	2	1
799	словесное выражение	1	1
800	от этих	1	1
801	даже при	1	1
802	статья эта	1	1
803	нам не	2	1
804	может и	1	1
805	в свою	2	1
806	утверждать что	2	1
807	это все	1	1
808	не говоря	2	1
809	отношением к	1	1
810	только как	2	1
811	для нашего	1	1
812	легко заметить	1	1
813	хуже всего	1	1
814	даже просто	1	1
815	не что	1	1
816	и идеи	1	1
817	можно наблюдать	1	1
818	были и	1	1
819	в действительности	1	1
820	но эти	1	1
821	и другие	1	1
822	по поводу	2	1
823	который не	1	1
824	этой точки	2	1
825	они не	1	1
826	гораздо более	3	1
