N	2gram	Vygotskiy__5	Dialekti
168	с этим	2	3
169	и где	1	3
170	что всякая	4	3
171	от этого	1	3
172	себе как	1	3
173	есть та	1	3
174	же не	2	3
175	об этом	3	3
176	и мы	16	3
177	было бы	5	3
178	в один	1	3
179	мы имеем	8	3
180	и уже	3	3
181	между собою	1	3
182	в этих	3	3
183	что такое	1	3
184	сами по	2	3
185	даже в	1	3
186	не менее	1	3
187	ничего не	2	3
188	в разных	1	3
189	как только	4	3
190	должны быть	1	3
191	по воздуху	1	3
192	но только	3	3
193	то как	1	3
194	принять во	2	3
195	это только	3	3
196	уже не	1	3
197	как они	2	3
198	нуждается в	1	3
199	все время	20	3
200	он есть	1	3
201	тех пор	2	3
202	же мы	1	3
203	будто бы	1	3
204	из них	2	3
205	мы находим	2	3
206	о котором	6	3
207	как же	1	3
208	и их	1	3
209	не было	1	3
210	себе не	2	3
211	о чем	4	3
212	во внимание	5	3
213	сейчас же	8	3
214	мы говорим	1	3
215	нет ни	2	3
216	в данном	3	3
217	в той	3	3
218	когда мы	6	3
219	и от	1	3
220	его с	2	3
221	была бы	3	3
222	не что	2	3
223	то оно	1	3
224	в сфере	1	2
225	связана с	1	2
226	на самом	2	2
227	он может	1	2
228	только потому	1	2
229	тем же	3	2
230	что эти	2	2
231	например в	1	2
232	не важно	1	2
233	то это	4	2
234	как не	1	2
235	зависимости от	7	2
236	в ней	4	2
237	и говорить	1	2
238	во всех	2	2
239	различия между	2	2
240	мы начинаем	1	2
241	если в	1	2
242	очевидно что	2	2
243	времени то	1	2
244	к сожалению	1	2
245	которые не	1	2
246	как в	3	2
247	и нет	1	2
248	перед нами	2	2
249	что по	2	2
250	более или	1	2
251	но в	5	2
252	в противоположность	2	2
253	идея и	1	2
254	еще на	1	2
255	в которой	3	2
256	все эти	2	2
257	на его	3	2
258	различие и	1	2
259	время и	1	2
260	не как	3	2
261	вне времени	1	2
262	на этом	6	2
263	но все	2	2
264	в каждом	2	2
265	и времена	1	2
266	говорил что	2	2
267	на сцене	2	2
268	в жизни	1	2
269	только одно	1	2
270	с тем	8	2
271	несмотря на	5	2
272	или менее	1	2
273	во время	1	2
274	и при	2	2
275	в их	3	2
276	жизни с	1	2
277	в зависимости	6	2
278	их в	1	2
279	необходимо чтобы	1	2
280	тому что	8	2
281	нет никакого	1	2
282	что есть	2	2
283	не раз	1	2
284	что сущность	1	2
285	что с	6	2
286	самого начала	3	2
287	того как	2	2
288	в сущности	12	2
289	на него	1	2
290	у пушкина	1	2
291	иметь в	3	2
292	он мог	1	2
293	только не	5	2
294	это мы	1	2
295	того и	1	2
296	что на	3	2
297	в области	1	2
298	и искусство	1	2
299	во все	1	2
300	к тому	8	2
301	всегда есть	1	2
302	когда они	1	2
303	в конце	4	2
304	с ее	1	2
305	данном случае	3	2
306	с самого	3	2
307	и совершенно	4	2
308	что у	3	2
309	мы в	1	2
310	понятно что	2	2
311	совершенно невозможно	1	2
312	но мы	2	2
313	обратим внимание	1	2
314	или на	2	2
315	между тем	1	2
316	если принять	1	2
317	эти два	3	2
318	и можно	2	2
319	мы должны	3	2
320	в сферу	2	2
321	в каких	1	2
322	следовательно в	1	2
323	можно на	3	2
324	что здесь	3	2
325	как из	3	2
326	мы видим	8	2
327	с ними	1	2
328	в какой	1	2
329	с одной	12	2
330	себя в	1	2
331	если мы	16	2
332	или в	6	2
333	и показать	1	2
334	т п	3	2
335	само по	2	2
336	тем что	6	2
337	в очень	1	2
338	где есть	1	2
339	до сих	5	2
340	именно в	6	2
341	я был	1	2
342	следовательно не	1	2
343	души и	1	2
344	в некоторых	1	2
345	как ни	4	2
346	сходство в	1	2
347	ни о	1	2
348	что мы	11	2
349	в частности	4	2
350	нами как	1	2
351	ни на	1	2
352	вместе с	12	2
353	так же	13	2
354	или по	1	2
355	выражение лица	2	2
356	что же	1	2
357	противоположность этому	1	2
358	сам не	1	2
359	в состоянии	3	2
360	сих пор	5	2
361	же самое	5	2
362	содержанием и	1	2
363	и часто	1	2
364	мы только	2	2
365	в результате	4	2
366	это может	2	2
367	это еще	1	2
368	же в	2	2
369	но всегда	1	2
370	может и	1	2
371	только о	2	2
372	в виде	1	2
373	того или	1	2
374	в искусстве	6	2
375	в своих	5	2
376	во всяком	1	2
377	этом совершенно	1	1
378	всегда в	1	1
379	смысле слова	1	1
380	от этой	2	1
381	речь идет	1	1
382	того же	2	1
383	идет о	1	1
384	мы тогда	1	1
385	по преимуществу	2	1
386	и до	2	1
387	существенное различие	1	1
388	уже указывали	1	1
389	выражается в	1	1
390	все те	1	1
391	по его	3	1
392	это требуется	1	1
393	в театре	1	1
394	эту же	1	1
395	принадлежит только	1	1
396	выражение а	1	1
397	сравнению с	4	1
398	для своего	1	1
399	которую мы	2	1
400	эти самые	1	1
401	случае это	1	1
402	что под	1	1
403	та простая	1	1
404	время что	1	1
405	только это	1	1
406	но она	2	1
407	душа по	1	1
408	но под	1	1
409	мы и	1	1
410	и ни	2	1
411	не все	1	1
412	и он	2	1
413	в какое-нибудь	1	1
414	проявляется в	1	1
415	два плана	2	1
416	что оба	1	1
417	чем больше	3	1
418	он был	2	1
419	на них	1	1
420	остается все	1	1
421	них всегда	1	1
422	которые для	1	1
423	что каждому	1	1
424	мы будем	1	1
425	точка зрения	1	1
426	к которой	1	1
427	и воображения	1	1
428	смыслу и	1	1
429	часто совершенно	1	1
430	отличие от	2	1
431	время на	2	1
432	нет и	1	1
433	евгений онегин	1	1
434	форме и	1	1
435	всякое искусство	1	1
436	и читатель	2	1
437	меньше всего	3	1
438	доказательством этого	1	1
439	особенным образом	1	1
440	его на	2	1
441	общего с	1	1
442	что именно	5	1
443	указывает нам	1	1
444	показать что	12	1
445	стороны и	4	1
446	что касается	2	1
447	на картине	2	1
448	когда он	5	1
449	и отчасти	1	1
450	ее смысл	1	1
451	жизнь таких	1	1
452	уже с	1	1
453	то в	1	1
454	в опыте	1	1
455	в целом	5	1
456	образом и	2	1
457	он в	2	1
458	из этих	3	1
459	часто даже	1	1
460	года и	1	1
461	остановиться на	1	1
462	их постоянно	1	1
463	чувств и	4	1
464	тому же	1	1
465	во многих	1	1
466	мы получим	2	1
467	так сказать	1	1
468	с чем	1	1
469	самому существу	1	1
470	к искусству	3	1
471	задний план	1	1
472	по самому	2	1
473	она еще	2	1
474	с принципом	1	1
475	показал как	1	1
476	и эти	1	1
477	близким к	1	1
478	этого вопроса	1	1
479	не к	1	1
480	дает нам	1	1
481	человеческого тела	1	1
482	сказал что	1	1
483	такое внутреннее	1	1
484	в степени	1	1
485	мало того	1	1
486	на земле	1	1
487	можно даже	1	1
488	и пять	1	1
489	иногда же	1	1
490	даже прямо	2	1
491	плана и	1	1
492	не бывает	1	1
493	именно это	4	1
494	в основу	4	1
495	от нее	1	1
496	больше всего	1	1
497	что все	6	1
498	главным образом	1	1
499	тело на	1	1
500	зрителя в	1	1
501	значение в	1	1
502	по смыслу	1	1
503	или даже	1	1
504	таково в	1	1
505	и ясно	2	1
506	мы на	1	1
507	может стать	1	1
508	этом смысле	2	1
509	что один	1	1
510	и тем	6	1
511	уж не	1	1
512	действий и	1	1
513	на первую	1	1
514	во многом	1	1
515	бы совершенно	1	1
516	но уже	1	1
517	в них	4	1
518	ни одной	1	1
519	далеко не	1	1
520	показывает что	3	1
521	одному тому	1	1
522	нас к	1	1
523	бы было	1	1
524	свою силу	1	1
525	и вне	1	1
526	нигде не	1	1
527	и реальные	1	1
528	перейдем к	2	1
529	чем в	2	1
530	оказывается совершенно	2	1
531	сейчас мы	1	1
532	слышит в	1	1
533	когда в	2	1
534	одного и	2	1
535	на первый	2	1
536	в эту	1	1
537	бы на	2	1
538	от первой	1	1
539	и сейчас	3	1
540	по тому	1	1
541	и ее	1	1
542	которая имеет	1	1
543	как все	2	1
544	именно и	1	1
545	почти не	2	1
546	в котором	2	1
547	в последнее	1	1
548	что всякий	1	1
549	она в	1	1
550	мы называем	2	1
551	характеризуется именно	1	1
552	или вернее	2	1
553	знаем что	2	1
554	и значит	1	1
555	бы мы	3	1
556	но эта	1	1
557	и меньше	1	1
558	надо сказать	1	1
559	самое мы	1	1
560	том и	2	1
561	уже сказали	1	1
562	тому чтобы	1	1
563	реальностью и	1	1
564	формы как	1	1
565	оно конечно	1	1
566	и очень	1	1
567	случае в	1	1
568	деле это	2	1
569	это чувство	1	1
570	очевидно не	1	1
571	есть основное	1	1
572	во-первых это	1	1
573	что эта	4	1
574	отчетливо и	1	1
575	лиц и	1	1
576	к удовольствию	1	1
577	имеет свое	1	1
578	с теми	3	1
579	и другое	2	1
580	что ему	2	1
581	это по-видимому	1	1
582	ее с	1	1
583	в основе	7	1
584	в самых	1	1
585	в нас	13	1
586	во всякой	2	1
587	к такому	1	1
588	чем не	2	1
589	больше чем	1	1
590	нами раньше	1	1
591	одна из	3	1
592	две мысли	1	1
593	из основных	1	1
594	именно его	1	1
595	и теперь	1	1
596	бы по	2	1
597	ее можно	1	1
598	не ее	1	1
599	этом отношении	3	1
600	ему не	1	1
601	с другом	3	1
602	до чего	2	1
603	мысли так	1	1
604	и оно	1	1
605	все то	2	1
606	взглянуть на	1	1
607	отличается от	2	1
608	сходство с	1	1
609	и другим	1	1
610	его значение	1	1
611	как человек	1	1
612	поставить вопрос	1	1
613	должен быть	2	1
614	вниз и	1	1
615	оно может	1	1
616	элементы в	1	1
617	нас от	1	1
618	и о	3	1
619	более не	1	1
620	не существует	3	1
621	здесь не	1	1
622	были бы	1	1
623	в собственном	1	1
624	последнее время	1	1
625	мысль о	4	1
626	от обычного	1	1
627	приводит к	2	1
628	психику и	1	1
629	дано в	1	1
630	котором мы	3	1
631	поэтому мы	1	1
632	и которые	1	1
633	здесь нет	1	1
634	мог бы	2	1
635	к его	1	1
636	которые он	2	1
637	еще в	2	1
638	подойти к	1	1
639	и на	3	1
640	по сравнению	4	1
641	охватывает и	1	1
642	настолько же	1	1
643	строго говоря	2	1
644	составные части	1	1
645	я испытываю	1	1
646	быть может	1	1
647	сама она	1	1
648	с женщиной	1	1
649	мы всегда	1	1
650	и здесь	6	1
651	искусства и	5	1
652	что самая	1	1
653	в состав	3	1
654	это действительно	2	1
655	и поэтому	3	1
656	это вполне	1	1
657	внимание на	4	1
658	говорить не	1	1
659	совершенно неверно	1	1
660	и просто	1	1
661	как этот	1	1
662	нас в	1	1
663	это была	1	1
664	и во	1	1
665	полная противоположность	1	1
666	тогда мы	1	1
667	вполне ясным	1	1
668	как таковая	1	1
669	на одном	4	1
670	его мысль	1	1
671	пор пока	2	1
672	и содержания	1	1
673	тотчас же	1	1
674	есть тоже	1	1
675	оказывается чрезвычайно	2	1
676	аффектов и	3	1
677	эти последние	1	1
678	наконец в-третьих	1	1
679	я потому	1	1
680	обе эти	2	1
681	только начинается	1	1
682	если скажем	1	1
683	совсем не	2	1
684	мне кажется	3	1
685	тот же	3	1
686	душевных сил	2	1
687	к внутреннему	1	1
688	который все	1	1
689	месте но	1	1
690	не имеет	1	1
691	другой совершенно	1	1
692	во всем	2	1
693	и чувства	2	1
694	пор не	1	1
695	к их	1	1
696	и действительно	1	1
697	поэтому и	1	1
698	всех его	1	1
699	их не	2	1
700	это же	2	1
701	времени как	1	1
702	именно на	5	1
703	в эти	1	1
704	и напряженность	1	1
705	внимание что	1	1
706	и событий	1	1
707	лица как	1	1
708	совершенно по	1	1
709	я имею	1	1
710	из которых	4	1
711	только на	4	1
712	примеры из	1	1
713	оно в	2	1
714	этой новой	1	1
715	при помощи	1	1
716	но совершенно	1	1
717	его и	1	1
718	мы знаем	2	1
719	степени или	1	1
720	представить себе	2	1
721	содержание и	4	1
722	у нее	1	1
723	не о	1	1
724	мы можем	7	1
725	у него	3	1
726	ее на	1	1
727	в других	1	1
728	даже и	2	1
729	это будет	2	1
730	жизнь как	1	1
731	из двух	3	1
732	раньше мы	1	1
733	что обе	1	1
734	или иной	2	1
735	нашей жизни	1	1
736	как у	1	1
737	отличаются от	1	1
738	сюда же	1	1
739	здесь в	1	1
740	на то	17	1
741	мы никогда	2	1
742	еще и	1	1
743	мы еще	1	1
744	и др	1	1
745	себя и	2	1
746	говорит о	4	1
747	художественной форме	1	1
748	связано с	1	1
749	превращается в	1	1
750	одной стороны	12	1
751	он только	3	1
752	них как	1	1
753	изображения в	1	1
754	с которым	3	1
755	его как	1	1
756	основное и	1	1
757	переживаем в	1	1
758	там где	4	1
759	факт что	6	1
760	и ему	1	1
761	все более	1	1
762	вступает в	1	1
763	нет ничего	1	1
764	время а	1	1
765	возникает из	1	1
766	совершенно в	1	1
767	над ним	2	1
768	слишком много	1	1
769	искусства но	1	1
770	на примерах	1	1
771	на тот	1	1
772	тому как	1	1
773	что весь	2	1
774	видим как	1	1
775	чувства и	5	1
776	по существу	2	1
777	выражение но	1	1
778	друг с	3	1
779	реакции на	1	1
780	в широких	1	1
781	д мы	1	1
782	ни одного	2	1
783	чувство и	2	1
784	и всех	1	1
785	с этой	2	1
786	есть оно	1	1
787	обычной жизни	1	1
788	только для	1	1
789	но для	1	1
790	это последнее	1	1
791	вещь а	1	1
792	это ясно	1	1
793	месте в	1	1
794	это уж	1	1
795	каждой из	1	1
796	только мы	1	1
797	на задний	1	1
798	и смерти	1	1
799	в его	4	1
800	зритель воспринимает	1	1
801	искусство может	1	1
802	души а	1	1
803	нас совершенно	1	1
804	как эта	1	1
805	еще третий	1	1
806	тем более	1	1
807	к внешнему	2	1
808	угодно но	1	1
809	конце концов	2	1
810	в одинаковой	1	1
811	скажем что	1	1
812	мы не	3	1
813	дана в	1	1
814	находим в	1	1
815	все они	1	1
816	уже давно	4	1
817	я в	1	1
818	ним он	1	1
819	этих элементов	1	1
820	до тех	2	1
821	к самому	2	1
822	от обычной	1	1
823	имеет целью	1	1
824	не знает	2	1
825	состоит из	1	1
826	существует в	1	1
827	что угодно	1	1
828	в живописи	1	1
829	равно как	1	1
830	ошибемся если	1	1
831	или иного	1	1
832	ко всему	1	1
833	в отдельности	1	1
834	из этого	2	1
835	принципу так	1	1
836	есть то	2	1
837	что то	1	1
838	природу на	1	1
839	если же	2	1
840	можно назвать	1	1
841	допустить что	1	1
842	видим в	2	1
843	и эта	2	1
844	это в	3	1
845	как на	11	1
846	все что	1	1
847	гораздо более	2	1
848	от самого	1	1
