N	2gram	Tiupa_Anal_3	StatiiOP
456	упоминаемые в	1	1
457	нет никакой	1	1
458	в произведении	3	1
459	пушкина тем	1	1
460	в первоначальной	1	1
461	в пределах	4	1
462	так в	3	1
463	приводит к	4	1
464	мнение что	1	1
465	с языком	1	1
466	с мертвой	1	1
467	и сам	4	1
468	имею в	1	1
469	не за	1	1
470	те же	2	1
471	здесь как	1	1
472	особенно в	1	1
473	чем у	1	1
474	к первому	2	1
475	отчасти в	1	1
476	разного рода	1	1
477	является в	1	1
478	с ним	1	1
479	образом в	1	1
480	все его	1	1
481	в применении	1	1
482	и должно	1	1
483	известной степени	3	1
484	и т.д	2	1
485	чего она	1	1
486	отдельном случае	1	1
487	свое произведение	1	1
488	место самого	1	1
489	в новую	2	1
490	в значительной	2	1
491	как у	1	1
492	должно было	1	1
493	связь между	1	1
494	произведение является	1	1
495	тем или	2	1
496	которых в	1	1
497	русской литературе	4	1
498	однако с	3	1
499	что и	5	1
500	именно в	3	1
501	каждом отдельном	1	1
502	выше в	1	1
503	поэтического текста	1	1
504	человека как	1	1
505	судить по	1	1
506	статье о	1	1
507	известном смысле	1	1
508	можно отметить	2	1
509	который хочет	1	1
510	его в	3	1
511	о двух	1	1
512	который в	3	1
513	теме и	1	1
514	собою как	1	1
515	классической русской	1	1
516	для всех	2	1
517	не имеющие	1	1
518	с нею	2	1
519	литературы в	1	1
520	да еще	1	1
521	не можем	1	1
522	раз в	1	1
523	ни одного	1	1
524	но основной	1	1
525	действующего лица	2	1
526	смысл этой	1	1
527	от других	1	1
528	на пути	2	1
529	только одно	1	1
530	и их	1	1
531	слова в	1	1
532	в одном	4	1
533	в современном	1	1
534	всех событий	1	1
535	характерным в	1	1
536	воспоминания в	1	1
537	особенности это	1	1
538	евгений онегин	1	1
539	того или	1	1
540	во всей	1	1
541	к той	1	1
542	указание на	2	1
543	следует признать	3	1
544	не противоречит	1	1
545	из двух	1	1
546	на примере	2	1
547	был в	1	1
548	связаны с	1	1
549	а именно	1	1
550	человек который	1	1
551	еще и	3	1
552	было и	1	1
553	и судя	1	1
554	говорит о	2	1
555	не говоря	1	1
556	по тем	1	1
557	и политического	1	1
558	она является	1	1
559	целым рядом	1	1
560	что несмотря	2	1
561	полемизировать с	1	1
562	о чем	4	1
563	литература в	1	1
564	он становится	1	1
565	свое отражение	1	1
566	там где	2	1
567	совершенно очевидно	2	1
568	свидетельствует не	1	1
569	как говорит	3	1
570	в одно	1	1
571	с помощью	1	1
572	из гостей	1	1
573	уже давно	1	1
574	вступает в	3	1
575	в частности	12	1
576	этого героя	1	1
577	я уже	1	1
578	и пушкин	1	1
579	что роднит	1	1
580	самим автором	1	1
581	из трех	1	1
582	интерес пушкина	1	1
583	на конец	1	1
584	являются ли	1	1
585	требует от	1	1
586	в данном	4	1
587	встречается в	1	1
588	в той	2	1
589	этой последней	1	1
590	эстетическое отношение	1	1
591	не отступал	1	1
592	тому как	2	1
593	в литературе	1	1
594	это его	1	1
595	в заключительной	4	1
596	как нельзя	1	1
597	говорил об	1	1
598	от жанра	1	1
599	она явилась	1	1
600	должно быть	1	1
601	в контексте	2	1
602	тогда со	1	1
603	о его	2	1
604	привязан к	1	1
605	этом и	1	1
606	ни для	2	1
607	пушкина было	1	1
608	каждой из	1	1
609	в книге	1	1
610	это уже	1	1
611	однако и	3	1
612	всего с	1	1
613	устах самого	1	1
614	по схеме	1	1
615	или иным	2	1
616	на границах	1	1
617	и все	2	1
618	места в	1	1
619	бы в	1	1
620	собой лишь	1	1
621	своих героев	1	1
622	на языке	3	1
623	хотя бы	1	1
624	в связь	1	1
625	в пушкинском	2	1
626	персонажей то	1	1
627	с теми	1	1
628	а того	1	1
629	а о	1	1
630	о своем	2	1
631	не знает	1	1
632	они как	1	1
633	автора в	1	1
634	или иного	1	1
635	ко всему	1	1
636	и еще	1	1
637	уже эти	1	1
638	есть и	1	1
639	в свое	2	1
640	занимает в	1	1
641	в трех	1	1
642	читателя и	2	1
643	историей он	1	1
644	жизни и	1	1
645	только не	3	1
646	свое внимание	1	1
647	все что	1	1
648	они не	1	1
