N	2gram	Tiupa_Anal_2	KulturaY
287	этой точки	1	2
288	значения о	1	1
289	в такой	1	1
290	совершенно новый	1	1
291	получает в	1	1
292	мере в	1	1
293	в котором	2	1
294	сам автор	1	1
295	исходит из	1	1
296	противном случае	1	1
297	ведь и	2	1
298	едва ли	3	1
299	по его	1	1
300	а как	2	1
301	есть не	1	1
302	бы уже	1	1
303	изо всей	1	1
304	на первом	1	1
305	совпадает с	4	1
306	что иное	1	1
307	нечего делать	1	1
308	почти исключительно	1	1
309	поэзии где	1	1
310	и он	2	1
311	он был	2	1
312	иное как	1	1
313	столь же	4	1
314	это своего	1	1
315	с его	1	1
316	это имеет	1	1
317	сказать и	1	1
318	как правило	4	1
319	иных случаях	1	1
320	истинный смысл	1	1
321	по отношению	4	1
322	в общем	2	1
323	себе и	1	1
324	бы ничего	1	1
325	говорилось выше	1	1
326	сама по	1	1
327	так что	3	1
328	идет о	1	1
329	в рамках	3	1
330	независимо от	1	1
331	из уст	1	1
332	в противном	1	1
333	выглядит в	2	1
334	и как	1	1
335	и к	5	1
336	не мне	2	1
337	в себя	4	1
338	себе как	1	1
339	не приходится	1	1
340	в которой	1	1
341	в литературном	1	1
342	привести к	1	1
343	в целом	8	1
344	не оставляет	1	1
345	из этих	1	1
346	но без	1	1
347	ни одна	1	1
348	что автор	1	1
349	одни из	1	1
350	еще один	1	1
351	в известном	1	1
352	в себе	7	1
353	тому же	4	1
354	сказал я	1	1
355	но ведь	1	1
356	в наших	1	1
357	в случае	2	1
358	слово в	1	1
359	а скорее	1	1
360	от которого	2	1
361	что же?	1	1
362	в первую	1	1
363	которая является	1	1
364	первой части	1	1
365	в принципе	1	1
366	к одному	1	1
367	силу своей	1	1
368	вообще не	2	1
369	такой смысл	1	1
370	на жизнь	1	1
371	прежде чем	1	1
372	так например	2	1
373	или иных	2	1
374	о таком	1	1
375	в каждом	1	1
376	а когда	1	1
377	в совершенно	1	1
378	от такой	1	1
379	этого процесса	1	1
380	от степени	1	1
381	е к	2	1
382	первую очередь	1	1
383	строки и	2	1
384	вложены в	1	1
385	далеко не	1	1
386	словами в	1	1
387	и некоторых	1	1
388	ином значении	1	1
389	такой же	1	1
390	являются наиболее	1	1
391	но я	1	1
392	и при	1	1
393	в следующем	1	1
394	что о	1	1
395	которого является	1	1
396	место в	3	1
397	от себя	1	1
398	и уж	1	1
399	в одном	2	1
400	которые в	1	1
401	и действия	1	1
402	борьбу с	1	1
403	однако в	1	1
404	том же	1	1
405	что этот	1	1
406	для нее	2	1
407	даже в	2	1
408	а вот	1	1
409	и вся	1	1
410	тому что	1	1
411	случае в	3	1
412	виду что	1	1
413	на котором	2	1
414	тогда когда	1	1
415	одна из	1	1
416	первая половина	1	1
417	иное дело	1	1
418	для всего	1	1
419	имеет отношение	1	1
420	его от	3	1
421	следует понимать	1	1
422	только с	1	1
423	же до	1	1
424	в действительности	3	1
425	не осознается	1	1
426	выход из	1	1
427	здесь совершенно	1	1
428	с явным	1	1
429	далеко за	1	1
430	значительной степени	2	1
431	наоборот в	1	1
432	указывает на	1	1
433	мысли о	1	1
434	не есть	2	1
435	это первая	1	1
436	имеет место	4	1
437	если же	1	1
438	смысле что	1	1
439	то она	1	1
440	с ее	2	1
441	в ее	1	1
442	на основе	2	1
443	только то	1	1
444	счетом ничего	1	1
445	это путь	1	1
446	слова а	1	1
447	обращаясь к	2	1
448	природе своей	2	1
449	не с	4	1
450	связан с	1	1
451	по природе	2	1
452	раз не	2	1
453	ли и	1	1
454	а все	1	1
455	в синтаксисе	1	1
456	поэтому в	1	1
457	разговорного языка	1	1
458	различного рода	1	1
459	словно в	1	1
460	это мне	1	1
461	повсюду в	1	1
462	так ли	1	1
463	о том	7	1
464	на вопрос	1	1
465	таков например	1	1
466	внимание на	2	1
467	единственный в	1	1
468	синтаксис в	1	1
469	речи то	1	1
470	все его	1	1
471	в чем	1	1
472	в значительной	2	1
473	воздействия на	1	1
474	на протяжении	2	1
475	от них	1	1
476	как традиция	1	1
477	вслед за	2	1
478	с а	1	1
479	в том-то	1	1
480	мы уже	1	1
481	м и	3	1
482	что здесь	1	1
483	известном смысле	1	1
484	оно и	1	1
485	что очень	1	1
486	одной из	3	1
487	дело с	1	1
488	что даже	1	1
489	в какой	1	1
490	том или	2	1
491	реагирует на	1	1
492	например с	1	1
493	то он	1	1
494	одних и	1	1
495	и оба	1	1
496	в уста	1	1
497	по земле	1	1
498	внимание в	1	1
499	можно на	1	1
500	строя в	1	1
501	борьбы с	3	1
502	в поэзии	2	1
503	свидетельствует о	2	1
504	как более	1	1
505	убедиться в	1	1
506	или даже	2	1
507	его и	1	1
508	одно из	2	1
509	не так	4	1
510	для него	4	1
511	и их	2	1
512	ведь это	2	1
513	сами по	1	1
514	понимать под	1	1
515	к ним	1	1
516	внимание не	1	1
517	не случайно	8	1
518	не становится	1	1
519	или ином	2	1
520	имеет тот	1	1
521	или иной	3	1
522	в данный	1	1
523	функцией в	1	1
524	читатель в	1	1
525	и точно	1	1
526	хоть и	1	1
527	во-первых не	1	1
528	игры и	4	1
529	я был	1	1
530	другого что	1	1
531	одной стороны	4	1
532	отношения в	2	1
533	непосредственно к	1	1
534	отношением к	1	1
535	место и	1	1
536	а так	1	1
537	и я	2	1
538	а своего	1	1
539	не допускает	1	1
540	и слово	2	1
541	что существенно	1	1
542	если не	1	1
543	на внешних	1	1
544	такими словами	1	1
545	ровным счетом	1	1
546	такой степени	1	1
547	наше внимание	1	1
548	поскольку за	1	1
549	не был	3	1
550	эти слова	1	1
551	такого рода	2	1
552	ведет к	1	1
553	и там	1	1
554	когда он	1	1
555	как нельзя	1	1
556	и такие	1	1
557	и богатство	1	1
558	том смысле	1	1
559	этот не	1	1
560	еще раз	1	1
561	фигуры и	1	1
562	не мог	3	1
563	случае он	1	1
564	тех или	2	1
565	более того	1	1
566	речи как	1	1
567	стилистикой и	1	1
568	в ряду	1	1
569	бы в	3	1
570	в литературной	1	1
571	тем более	1	1
572	только что	1	1
573	в этих	2	1
574	я в	3	1
575	что вообще	1	1
576	от голоса	1	1
577	может и	1	1
578	сообщения о	2	1
579	это естественно	1	1
580	мне как-то	2	1
581	фразы и	1	1
582	не что	1	1
583	у которых	1	1
584	языка то	1	1
585	который не	1	1
586	именно здесь	1	1
587	как на	1	1
