N	2gram	Vinokur_Ku_1	Problemy
582	из истории	1	1
583	не столь	1	1
584	как будто	1	1
585	их по	1	1
586	только одним	1	1
587	что на	1	1
588	в области	7	1
589	может показаться	1	1
590	что часто	1	1
591	такие же	1	1
592	речи сюда	1	1
593	да рядом	1	1
594	когда мы	2	1
595	нисколько не	3	1
596	когда они	1	1
597	особый оттенок	2	1
598	всех произведений	2	1
599	мере того	3	1
600	должны быть	2	1
601	бы он	1	1
602	они и	1	1
603	уже на	2	1
604	или поздно	2	1
605	слов но	1	1
606	и самое	1	1
607	которого мы	1	1
608	того чтобы	17	1
609	как не	1	1
610	жизни языка	1	1
611	из главных	1	1
612	боится чтобы	1	1
613	или еще	1	1
614	имеют для	1	1
615	идет речь	2	1
616	роль в	4	1
617	мы наблюдаем	2	1
618	с головой	1	1
619	если они	1	1
620	новый оттенок	1	1
621	узнает себя	1	1
622	понимание и	1	1
623	в прямой	1	1
624	не с	3	1
625	стилистика в	1	1
626	во многом	1	1
627	речь как	1	1
628	принципиальное значение	1	1
629	известной мере	1	1
630	это только	3	1
631	в последней	1	1
632	ему приходится	2	1
633	поэтому в	1	1
634	совершенно невозможно	1	1
635	с этого	1	1
636	смысле и	2	1
637	связанная с	2	1
638	часто и	1	1
639	и живой	1	1
640	лишает их	1	1
641	типа но	1	1
642	не был	1	1
643	но несколько	1	1
644	за пределами	1	1
645	после того	1	1
646	в сфере	1	1
647	иногда лишь	1	1
648	позицию по	1	1
649	языке как	3	1
650	или иначе	2	1
651	по типу	1	1
652	и всякая	1	1
653	во втором	2	1
654	помимо того	1	1
655	из своего	1	1
656	пределах данного	1	1
657	язык в	5	1
658	отдельного слова	1	1
659	пушкина конечно	1	1
660	в литературе	1	1
661	сюда относится	1	1
662	в каждую	1	1
663	сюда же	1	1
664	один из	4	1
665	целое в	1	1
666	явления как	1	1
667	в двух	1	1
668	действие в	2	1
669	не сказано	1	1
670	в какой	6	1
671	для себя	1	1
672	художественной литературе	1	1
673	в стороне	2	1
674	это же	1	1
675	теперь в	1	1
676	с одной	1	1
677	с которыми	1	1
678	в эти	1	1
679	действительно может	1	1
680	значение рядом	1	1
681	переходит в	1	1
682	и у	1	1
683	вопроса о	1	1
684	какой они	1	1
685	достоевский в	1	1
686	языка как	5	1
687	обстоит дело	1	1
688	а это	3	1
689	рано или	2	1
690	и социально	1	1
691	его и	1	1
692	на своего	1	1
693	в письме	1	1
694	всяком случае	5	1
695	бы совершенно	1	1
696	в прозе	1	1
697	может служить	2	1
698	свое выражение	1	1
699	в письменной	1	1
700	она имеет	1	1
701	достоевского не	1	1
702	даже и	3	1
703	не укладывается	1	1
704	жизни в	1	1
705	нужно было	2	1
706	одной стороны	1	1
707	со стороны	4	1
708	даже не	1	1
709	это есть	2	1
710	мы ставим	1	1
711	именно в	6	1
712	по своим	2	1
713	а именно	2	1
714	в каких	1	1
715	к которому	3	1
716	случаев в	1	1
717	было и	1	1
718	а с	3	1
719	что не	5	1
720	что для	1	1
721	в некоторых	1	1
722	в соответствии	3	1
723	связано с	3	1
724	что им	1	1
725	несколько иное	1	1
726	человека но	1	1
727	в любой	1	1
728	а главное	1	1
729	ничем не	1	1
730	не на	4	1
731	есть лишь	3	1
732	однако и	1	1
733	слово из	1	1
734	смысле это	2	1
735	человек в	1	1
736	так называемой	2	1
737	самый факт	1	1
738	если эти	1	1
739	него не	1	1
740	в связи	3	1
741	ведь он	1	1
742	между собою	2	1
743	может иметь	2	1
744	именно поэтому	2	1
745	в определенных	2	1
746	все более	1	1
747	в сторону	2	1
748	к лицу	1	1
749	не язык	1	1
750	каждом из	2	1
751	и потому	4	1
752	как это	3	1
753	мы говорим	2	1
754	что за	1	1
755	лицом к	1	1
756	коллектива к	1	1
757	с некоторыми	1	1
758	бы здесь	1	1
759	в тех	4	1
760	и там	1	1
761	у самого	1	1
762	в форме	1	1
763	в бесах	1	1
764	как целое	1	1
765	историка литературы	1	1
766	в это	2	1
767	еще раз	1	1
768	этом случае	2	1
769	является для	1	1
770	сплошь да	1	1
771	своей жизни	1	1
772	слово для	1	1
773	есть язык	3	1
774	является как	1	1
775	они требуют	1	1
776	быть очень	1	1
777	письме к	1	1
778	с большой	1	1
779	живет и	2	1
780	предмет как	1	1
781	строго и	1	1
782	жизнью в	1	1
783	мы сразу	1	1
784	ее но	1	1
785	не имеется	1	1
786	себя самого	2	1
787	нет ничего	1	1
788	я хотел	1	1
789	вовсе нет	1	1
790	я в	1	1
791	исследования не	1	1
792	важное значение	1	1
793	здесь даже	1	1
794	не есть	4	1
795	лишь тогда	1	1
796	но нас	1	1
797	всюду где	1	1
798	в свою	3	1
799	это все	1	1
800	на более	2	1
801	была бы	3	1
802	в частности	4	1
803	со специфическими	3	1
804	же относится	1	1
805	речи здесь	1	1
806	которых слово	1	1
807	значение все	1	1
808	характерные и	1	1
809	в последнем	2	1
810	и вместе	1	1
811	а может	1	1
812	в своих	1	1
813	к этому	1	1
814	как на	3	1
815	в таком	3	1
816	в роли	1	1
