N	2gram	Vygotskiy__2	Komedia
128	как это	6	3
129	одной стороны	7	3
130	в течение	2	3
131	не удалось	1	3
132	здесь в	1	3
133	всего в	1	3
134	в более	2	3
135	и все	3	3
136	все остальные	1	3
137	отношению к	5	3
138	как известно	6	2
139	того же	3	2
140	тех же	1	2
141	здесь и	3	2
142	ту же	2	2
143	видеть в	1	2
144	из всех	2	2
145	в сущности	9	2
146	принадлежит к	2	2
147	которую можно	2	2
148	которые он	2	2
149	он был	1	2
150	столь же	2	2
151	бы то	1	2
152	отличие от	3	2
153	за пределы	2	2
154	чем же	1	2
155	наряду с	2	2
156	независимо от	4	2
157	к числу	1	2
158	в противоположность	2	2
159	со своей	1	2
160	в самом	11	2
161	в известном	2	2
162	раз в	2	2
163	в себе	2	2
164	только один	1	2
165	не следует	2	2
166	время и	1	2
167	в первой	2	2
168	не к	1	2
169	в силу	2	2
170	на этом	1	2
171	то ни	1	2
172	связанные с	1	2
173	на все	2	2
174	было бы	10	2
175	и тем	2	2
176	для них	1	2
177	мы видели	6	2
178	такой же	1	2
179	или менее	2	2
180	в следующем	3	2
181	всяком случае	6	2
182	и самого	2	2
183	ни малейшего	3	2
184	одна из	1	2
185	нельзя не	1	2
186	при всем	1	2
187	к ней	2	2
188	по своей	6	2
189	и теперь	2	2
190	в области	1	2
191	же самое	2	2
192	протяжении всего	2	2
193	указывает на	2	2
194	для себя	3	2
195	с ее	2	2
196	вывод что	1	2
197	как по	2	2
198	в себя	2	2
199	что у	3	2
200	в споре	2	2
201	для этого	3	2
202	из других	1	2
203	находится в	2	2
204	именно потому	1	2
205	и здесь	1	2
206	аналогии с	1	2
207	нас в	2	2
208	и во	1	2
209	и можно	2	2
210	также в	1	2
211	раз на	1	2
212	и мир	1	2
213	указывает что	2	2
214	который в	4	2
215	именно на	1	2
216	для всех	4	2
217	из которых	3	2
218	вернуться к	3	2
219	мы знаем	7	2
220	вовсе не	6	2
221	в других	2	2
222	со стороны	3	2
223	точек зрения	1	2
224	и из	2	2
225	до сих	1	2
226	вслед за	1	2
227	еще и	1	2
228	на которые	1	2
229	и притом	1	2
230	то и	1	2
231	до конца	1	2
232	должна была	1	2
233	не может	9	2
234	вместе с	6	2
235	но не	3	2
236	это были	1	2
237	в первые	3	2
238	к нему	1	2
239	сих пор	1	2
240	но это	1	2
241	и дают	1	2
242	об отношении	3	2
243	или в	3	2
244	а к	1	2
245	как теперь	1	2
246	только что	3	2
247	ни было	1	2
248	то что	20	2
249	из своей	1	2
250	где он	1	2
251	ее в	2	2
252	в своих	1	2
253	во всяком	7	2
254	все что	5	2
255	широкое распространение	1	1
256	в применении	2	1
257	он получает	1	1
258	также и	2	1
259	свои первые	1	1
260	переходит к	1	1
261	сам по	1	1
262	на самом	3	1
263	или к	2	1
264	такое же	1	1
265	он несомненно	1	1
266	мировоззрения и	1	1
267	от всяких	1	1
268	высшей степени	7	1
269	в зависимости	6	1
270	по его	1	1
271	мы уже	6	1
272	той же	2	1
273	которым он	1	1
274	по мнению	1	1
275	вполне основательно	1	1
276	ни у	1	1
277	сознании человека	1	1
278	ответить на	1	1
279	из своих	1	1
280	что под	1	1
281	чисто внешней	1	1
282	из того	4	1
283	то это	1	1
284	зависимости от	6	1
285	и он	1	1
286	вопросы о	1	1
287	в ней	1	1
288	ответа на	1	1
289	это достаточно	1	1
290	во всех	2	1
291	других источников	1	1
292	как у	2	1
293	два основных	1	1
294	отказ от	1	1
295	коем случае	1	1
296	общественной жизни	2	1
297	к которой	1	1
298	друг на	1	1
299	не входит	1	1
300	силу этого	1	1
301	ответ на	1	1
302	очевидно что	3	1
303	а и	1	1
304	устами хора	1	1
305	о внешней	1	1
306	отнюдь не	2	1
307	и вовсе	1	1
308	каждая из	2	1
309	с этим	3	1
310	так называемая	1	1
311	для создания	1	1
312	с собой	3	1
313	в своем	9	1
314	потребность в	4	1
315	в полном	2	1
316	смысле этого	3	1
317	когда он	3	1
318	целый ряд	2	1
319	говорит что	5	1
320	мысль в	1	1
321	не являются	1	1
322	его к	2	1
323	и к	6	1
324	более или	2	1
325	за собой	2	1
326	тенденции к	2	1
327	что это	6	1
328	и внешних	1	1
329	представляет собой	2	1
330	он в	3	1
331	что же	2	1
332	из этих	4	1
333	сущности и	1	1
334	приводит к	5	1
335	только на	1	1
336	попытаемся теперь	1	1
337	и тот	1	1
338	бы только	1	1
339	особенно важно	1	1
340	и пользуются	1	1
341	как он	6	1
342	что эти	1	1
343	к выводу	6	1
344	к совершенно	1	1
345	состоит в	3	1
346	по существу	5	1
347	быть с	1	1
348	около двух	1	1
349	подобно тому	2	1
350	и независимо	1	1
351	что она	3	1
352	но все	2	1
353	что все	4	1
354	в совершенно	4	1
355	учением о	1	1
356	им как	1	1
357	единственное что	1	1
358	об этом	3	1
359	состояния и	1	1
360	на этой	2	1
361	зрения на	1	1
362	это было	1	1
363	спор в	1	1
364	перед нами	2	1
365	должен был	1	1
366	после этого	2	1
367	в жизни	1	1
368	присоединяет к	1	1
369	нет в	1	1
370	видно как	1	1
371	а с	4	1
372	все равно	2	1
373	к которым	4	1
374	как об	1	1
375	в моменты	1	1
376	с тем	1	1
377	всю жизнь	1	1
378	этой чисто	1	1
379	которой он	1	1
380	явления которые	1	1
381	свой выбор	1	1
382	с такой	2	1
383	со времени	1	1
384	являются наиболее	1	1
385	в эту	4	1
386	в этих	2	1
387	отрыве от	2	1
388	но если	2	1
389	в ходе	1	1
390	нас не	1	1
391	ли можно	2	1
392	никто не	1	1
393	и третий	1	1
394	здесь из	1	1
395	из которой	1	1
396	этому же	1	1
397	в отличие	3	1
398	в которых	3	1
399	что уже	1	1
400	стало быть	2	1
401	из области	1	1
402	мнения и	1	1
403	которые в	1	1
404	свет на	1	1
405	друг другу	1	1
406	однако не	1	1
407	и более	2	1
408	того типа	2	1
409	том же	2	1
410	одно лишь	1	1
411	с так	1	1
412	намека на	1	1
413	по себе	7	1
414	тому что	1	1
415	уже выше	1	1
416	с развитием	4	1
417	из конкретных	1	1
418	и другое	2	1
419	в обоих	1	1
420	самого начала	1	1
421	заимствует у	1	1
422	что их	1	1
423	не по	1	1
424	между небом	1	1
425	которого он	1	1
426	других менее	1	1
427	с и	4	1
428	а может	1	1
429	в самых	1	1
430	того чтобы	12	1
431	небом и	1	1
432	человека во	1	1
433	в коем	1	1
434	в развитие	1	1
435	что только	1	1
436	под этим	2	1
437	наряду со	1	1
438	во всем	2	1
439	и после	1	1
440	убедиться в	1	1
441	с новой	1	1
442	не находим	1	1
443	одной лишь	1	1
444	следует что	2	1
445	которые содержатся	1	1
446	что на	2	1
447	может показаться	1	1
448	сомневаться в	1	1
449	и для	2	1
450	один раз	1	1
451	к себе	2	1
452	не могут	2	1
453	для развития	1	1
454	становится возможным	1	1
455	его с	2	1
456	развития который	1	1
457	уже на	1	1
458	слова с	1	1
459	и это	3	1
460	которые шли	1	1
461	от друга	2	1
462	данном случае	3	1
463	особенно в	1	1
464	с величайшей	1	1
465	действия и	3	1
466	с самого	1	1
467	говорили что	1	1
468	говорить о	2	1
469	в дальнейшем	1	1
470	ли есть	1	1
471	по аналогии	1	1
472	можно было	5	1
473	те же	3	1
474	тысячи лет	1	1
475	в борьбе	1	1
476	ставит на	1	1
477	когда в	2	1
478	мира и	2	1
479	заключение что	1	1
480	предположить что	1	1
481	с ним	3	1
482	одно это	1	1
483	о ней	1	1
484	в пользу	4	1
485	выбор на	1	1
486	на вопрос	4	1
487	и что	8	1
488	к действительности	8	1
489	чтобы с	1	1
490	утверждает что	3	1
491	с целью	2	1
492	связанной с	1	1
493	жизни он	2	1
494	в отрыве	1	1
495	в исследованиях	1	1
496	борьбе с	1	1
497	ибо и	1	1
498	говорит он	12	1
499	и только	3	1
500	на рискованные	1	1
501	тезис о	1	1
502	выразил в	1	1
503	которая как	1	1
504	места и	1	1
505	три направления	1	1
506	того что	17	1
507	способ которым	1	1
508	год и	1	1
509	в двух	1	1
510	идет по	1	1
511	действие в	1	1
512	этого можно	1	1
513	но ни	1	1
514	хотя бы	4	1
515	в стороне	2	1
516	которое мы	3	1
517	начало в	1	1
518	во времени	1	1
519	он действует	1	1
520	этот факт	1	1
521	бы ни	2	1
522	вопрос об	2	1
523	больше чем	2	1
524	за ней	1	1
525	с это	2	1
526	так что	1	1
527	оказывается в	1	1
528	которому он	1	1
529	ни одного	1	1
530	это обстоятельство	2	1
531	каким образом	2	1
532	речь в	3	1
533	не дает	2	1
534	предположение что	1	1
535	в данной	1	1
536	на эту	2	1
537	за ним	1	1
538	где бы	1	1
539	этот раз	1	1
540	возможности для	1	1
541	мир в	1	1
542	только их	1	1
543	содержания и	1	1
544	в современном	1	1
545	о которой	1	1
546	друг друга	5	1
547	в общественной	1	1
548	заметить что	2	1
549	не говорит	1	1
550	от того	2	1
551	на том	2	1
552	для того	10	1
553	известных нам	1	1
554	друг от	2	1
555	в особенности	1	1
556	из двух	3	1
557	представление о	5	1
558	в высшей	7	1
559	на этот	6	1
560	поля зрения	1	1
561	и др	5	1
562	на которых	2	1
563	естественно что	1	1
564	а наоборот	1	1
565	идеи в	1	1
566	действительности как	1	1
567	и достаточно	1	1
568	большую часть	1	1
569	по тем	1	1
570	долгое время	1	1
571	заботу о	1	1
572	ближе к	1	1
573	к социальному	1	1
574	для этой	1	1
575	так называемых	2	1
576	стороны в	1	1
577	нет никаких	2	1
578	связь с	2	1
579	эти слова	1	1
580	ко всем	1	1
581	наталкивается на	2	1
582	и потому	1	1
583	знаем о	2	1
584	первые годы	2	1
585	что именно	3	1
586	и столь	1	1
587	к своему	1	1
588	и землей	1	1
589	предисловии к	4	1
590	в данном	3	1
591	который мы	1	1
592	в той	1	1
593	на внутреннем	1	1
594	применении к	1	1
595	одновременно с	1	1
596	тому как	2	1
597	как бы	7	1
598	думается что	2	1
599	для их	1	1
600	возникновения и	3	1
601	иногда даже	1	1
602	других авторов	1	1
603	как две	1	1
604	материал для	1	1
605	или хотя	1	1
606	этого слова	3	1
607	с этой	2	1
608	показывают что	1	1
609	если оно	1	1
610	не знаем	1	1
611	но едва	1	1
612	со всей	4	1
613	в книге	2	1
614	в предисловии	4	1
615	сравнить с	1	1
616	отношении но	1	1
617	о совершенно	1	1
618	термин этот	1	1
619	которого они	1	1
620	вспомнить что	1	1
621	его поведение	1	1
622	от него	1	1
623	у них	2	1
624	или нет	1	1
625	в третьем	1	1
626	бы в	1	1
627	еще более	1	1
628	от потребностей	3	1
629	доказать это	1	1
630	зрения в	1	1
631	находим в	1	1
632	следующем виде	2	1
633	в общем	3	1
634	к ее	1	1
635	бы с	3	1
636	с ней	2	1
637	не знает	1	1
638	сказать что	6	1
639	начать с	1	1
640	к его	2	1
641	остается на	1	1
642	развития и	3	1
643	мы сумеем	4	1
644	всего как	1	1
645	на это	1	1
646	свое основное	1	1
647	указывают на	1	1
648	человека к	2	1
649	к этой	3	1
650	говорит ли	1	1
651	и эта	2	1
652	гораздо более	1	1
653	как на	1	1
654	земли и	1	1
655	в роли	1	1
656	этой точки	1	1
657	том числе	3	1
658	они не	3	1
