N	3gram	Tiupa_Anal_3	TeoriaLi
161	парадоксальное сочетание самозабвения	1	1
162	моем? имя как	1	1
163	но умиротворенного согласия	1	1
164	выступающая анаграмматическим субститутом	1	1
165	диссонанса раскола вины	1	1
166	стороны полноценной трагической	1	1
167	или соответствующих эстетических	1	1
168	становления художественности в	1	1
169	утрачивающего стабильность собственной	1	1
170	тройной повтор ударного	1	1
171	троекратные в пределах	1	1
172	выбор лексики например	1	1
173	обретает право на	1	1
174	острота или острота	1	1
175	лирическая героиня не	1	1
176	сынов своих поистине	1	1
177	разрушить художественную целостность	1	1
178	долга оказывается всего	1	1
179	это уже не	1	1
180	не забвение сверхличного	1	1
181	общей фонемы зависимые	1	1
182	диктование предполагает иерархические	1	1
183	это ведет к	1	1
184	раз в том	1	1
185	большого сверхличного я	1	1
186	а между тем	1	1
187	только раскрывают содержание	1	1
188	в нем определенные	1	1
189	лирическое я оказывается	1	1
190	к однозначности и	1	1
191	и без остатка	1	1
192	человеком внутренней стороны	1	1
193	с политической точки	1	1
194	эстетического отношения еще	1	1
195	в новелле есть	1	1
196	оказывается горизонтальным хронотопом	1	1
197	европейской традиции пришел	1	1
198	вся глядела всеми	1	1
199	выше она названа	1	1
200	говорит ему о	1	1
201	защищенностью в круге	1	1
202	оценке его в	1	1
203	выступать как эстетической	1	1
204	дифференцированном и оцененном	1	1
205	художественного содержания к	1	1
206	дмитрий карамазов в	1	1
207	редукции оговоримся что	1	1
208	перед художественно воспринимающим	1	1
209	теряют статус границ	1	1
210	на первом слоге	1	1
211	поступки в притче	1	1
212	своего рода хоровое	1	1
213	ценностей жизни почести	1	1
214	бессодержательной оболочкой я	1	1
215	сцене гоголевского ревизора	1	1
216	сформулированным ю.н тыняновым	1	1
217	рекоша но от	1	1
218	определяется предметом целью	1	1
219	миропорядка жизнь глазами	1	1
220	точка золотого сечения	1	1
221	концепты героя и	1	1
222	до этого городничий	1	1
223	идиллическом и т.п	1	1
224	две реплики общения	1	1
225	к адресату сатирической	1	1
226	волосок жизни диктовка	1	1
227	раскрывают содержание судьбы	1	1
228	звучит ритмическим эхом	1	1
229	фонетический сигнал олицетворения	1	1
230	я в миропорядке	1	1
231	готовностью этого я	1	1
232	злата стола центр	1	1
233	свято дорожит люлькой	1	1
234	и ударной строки	1	1
235	оно существенным образом	1	1
236	оцененном мире слово	1	1
237	в исконном значении	1	1
238	с публицистикой нередко	1	1
239	явственно доминирует гласная	1	1
240	оказываясь тем самым	1	1
241	присуща самовлюбленность не	1	1
242	в качестве модуса	1	1
243	ударением во второй	1	1
244	илиаде равно героизирована	1	1
245	являет собой лишь	1	1
246	мы есмы ци	1	1
247	остается в тени	1	1
248	я ср просьбы	1	1
249	может быть редуцирован	1	1
250	в тени большого	1	1
251	фонологически значимой редукции	1	1
252	художественности эстетическим аналогом	1	1
253	комизма для сатиры	1	1
254	в нежданной ипостаси	1	1
255	нравственный закон собственно	1	1
256	в чистом виде	1	1
257	традициях общечеловеческой культуры	1	1
258	становления героическая доминанта	1	1
259	модель миропорядка художественное	1	1
260	звук практически исчезает	1	1
261	в центральной стопе	1	1
262	способна оборвать волосок	1	1
263	признать финальное я	1	1
264	сверхличного ради личного	1	1
265	звонкого д и	1	1
266	самим собой так	1	1
267	от мастерства рассказчика	1	1
268	вся превратилась в	1	1
269	обесценивающее привычные жизненные	1	1
270	вести речь о	1	1
271	события на поучающего	1	1
272	в миропорядке пустым	1	1
273	а в его	1	1
274	сверхличной заданности в	1	1
275	междоусобицами и татаро-монгольским	1	1
276	не меньшими основаниями	1	1
277	сглаживается семантическая разность	1	1
278	картину своей неповторимой	1	1
279	самим собою в	1	1
280	ужасошася и величанья	1	1
281	в самой себе	1	1
282	субъективной стороне художественного	1	1
283	личностью тогда как	1	1
284	со сверхсхемным ударением	1	1
285	как это нередко	1	1
286	романе достоевского где	1	1
287	в самом наличии	1	1
288	и своя милыя	1	1
289	остатка вписывает свое	1	1
290	воспроизведением мифологемы в	1	1
291	характеризует всех без	1	1
292	тоже роль жена	1	1
293	когда на обломках	1	1
294	стороны бытия мысли	1	1
295	мотивом инкарнационного вторжения	1	1
296	стихотворения в русской	1	1
297	позиция условного героя	1	1
298	и лирическое стихотворение	1	1
299	внимательно и диктовала	1	1
300	оправданно ведь это	1	1
301	в той или	1	1
302	любопытства гибнет заглядывая	1	1
303	ср державинское но	1	1
304	личности восхищенное эстетическое	1	1
305	не в статике	1	1
306	с мотивом инкарнационного	1	1
307	видения со стороны	1	1
308	к видам пафоса	1	1
309	если с политической	1	1
310	т.п типах ситуаций	1	1
311	жизни всегда осложнена	1	1
312	к ситуации явления	1	1
313	такого знания означала	1	1
314	души-личности и сверхличной	1	1
315	как дневной хронотоп	1	1
316	этого я открытого	1	1
317	ту сторону сакральной	1	1
318	осужденный за непособие	1	1
319	третьей стопах при	1	1
320	качестве полноударных слов	1	1
321	убеждения организующего учительный	1	1
322	множества половцев ужасошася	1	1
323	возвращения жизни ее	1	1
324	они бытуют как	1	1
325	индивидуального я с	1	1
326	нашествием приводит к	1	1
327	ударной строки смятенного	1	1
328	своем оказывается горизонтальным	1	1
329	усиленный сопровождающим повтором	1	1
330	не претендуют на	1	1
331	меньшими основаниями можно	1	1
332	я с я	1	1
333	единым творческим законом	1	1
334	подвига чего нет	1	1
335	героически с решимостью	1	1
336	стопе в соотношении	1	1
337	доминирующего повтора следует	1	1
338	произведении искусства это	1	1
339	искусства говорит гегель	1	1
340	слов данту диктовала	1	1
341	на пророческое слово	1	1
342	практически каждый стих	1	1
343	с другими звуками	1	1
344	героического миросозерцания в	1	1
345	как уже говорилось	1	1
346	покрывало несовместимое с	1	1
347	обличают себя сами	1	1
348	своей ролью при	1	1
349	сверхличное метапоэтическое я	1	1
350	себе сверхсхемные ударения	1	1
351	граница личности и	1	1
352	тогда как поле	1	1
353	четко прослеживается в	1	1
354	ситуация художественного мира	1	1
355	замечательный образец зарождения	1	1
356	претендуют на статус	1	1
357	служением сверхличному ратному	1	1
358	здесь и теперь	1	1
359	что звуки и/ы	1	1
360	внутренний хронотоп ожидания	1	1
361	граница сопрягающая и	1	1
362	подвига перестают быть	1	1
363	отделен от своей	1	1
364	духа роковое знамение	1	1
365	образом соотнесены между	1	1
366	но от божья	1	1
367	этим поведением кая	1	1
368	восходит к героическому	1	1
369	первой строфе соответствующей	1	1
370	воспринимающего сознания бахтин	1	1
371	не всегда эксплицированного	1	1
372	я оказывается объектом	1	1
373	и только ритм	1	1
374	стопного ямба служат	1	1
375	личности относительно своей	1	1
376	третий стих во	1	1
377	жизнью но свято	1	1
378	внутренняя данность индивидуальной	1	1
379	отношения диктата исключающего	1	1
380	явление музы не	1	1
381	внутренне единую систему	1	1
382	своего объекта и	1	1
383	меняет прежнюю рыцарскую	1	1
384	усложняющее строку в	1	1
385	во втором эстетическая	1	1
386	ср общеизвестные пришел	1	1
387	для него неприемлемой	1	1
388	звуками в речевом	1	1
389	напишут наши имена	1	1
390	авторской эмоциональности однако	1	1
391	своей ролевой границей	1	1
392	поле актуализации д	1	1
393	диадой организована экзистенциальная	1	1
394	ровно из случаев	1	1
395	исключения персонажей ревизора	1	1
396	но важнейшим наиболее	1	1
397	самозабвенно олицетворяя собою	1	1
398	миропорядком в основе	1	1
399	смеховая ревизия началась	1	1
400	сцеплены воедино ритмические	1	1
401	противопоставлены в произведении	1	1
402	предательство совершается героически	1	1
403	точке выхода его	1	1
404	обеспечивается как внутренней	1	1
405	нами не как	1	1
406	не составляет достаточного	1	1
407	слово этого текста	1	1
408	втором эстетическая ситуация	1	1
409	строфе задает аллитерация	1	1
410	суетных амбиций в	1	1
411	дискурса претерпевшего к	1	1
412	ч первоначально озвучивает	1	1
413	героика не сводится	1	1
414	сверхсхемные ударения на	1	1
415	непреложный и неоспоримый	1	1
416	отличие от ряда	1	1
417	и гордости характеризует	1	1
418	иерархические отношения диктата	1	1
419	любое произведение искусства	1	1
420	психологический парадокс характеризует	1	1
421	первоначальное отделение эстетического	1	1
422	традиционалистского заглавия обладает	1	1
423	типах ситуаций или	1	1
424	введено в современное	1	1
425	тарас бульба нимало	1	1
426	стороной жизни ценой	1	1
427	готовится сгущением ударных	1	1
428	а не с	1	1
429	освобождения от ложных	1	1
430	своего достоинства своей	1	1
431	нет в его	1	1
432	строфе гласным а	1	1
433	идейно-эмоциональной оценки или	1	1
434	материнской любви она	1	1
435	от риторической позы	1	1
436	объединяет говорящих и	1	1
437	при этом общеэстетические	1	1
438	инициативно личностно окрашено	1	1
439	личностности в неутолимой	1	1
440	этот ассонанс могли	1	1
441	на второй и	1	1
442	и слушающих общим	1	1
443	повторам и стиха	1	1
444	дело в том	2	1
445	с явственно знаменует	1	1
446	вписать свое имя	1	1
447	чего нет в	1	1
448	аллитерацию д ты	1	1
449	дозволенное посрамление словесное	1	1
450	субститута мотива дудочки	1	1
451	соответствующий тип героя	1	1
452	смятение но иного	1	1
453	рязани батыем трагическая	1	1
454	однако в музе	1	1
455	размежевывающая личность с	1	1
456	ударном положении совершенно	1	1
457	героини-поэтессы ассонансная структура	1	1
458	в соотношении этих	1	1
459	ролевой предел материнской	1	1
460	звуком бессодержательной оболочкой	1	1
461	люлькой видя и	1	1
462	роль жена тараса	1	1
463	и иных жизненных	1	1
464	поостри сердца своего	1	1
465	который выставляет на	1	1
466	служат лишь поддержанию	1	1
467	революции в ее	1	1
468	и четвертой стопах	1	1
469	ударный стих обретает	1	1
470	былинах и в	1	1
471	слогов при назывании	1	1
472	своей значимости своего	1	1
473	само патетически гиперболизированное	1	1
474	сюжета два хронотопа	1	1
475	и их внешней	1	1
476	приводит к снятию	1	1
477	финале же стихотворения	1	1
478	креативная компетенция говорящего	1	1
479	еще не составляет	1	1
480	стать я означает	1	1
481	есть культура границ	1	1
482	его летописных версиях	1	1
483	и идет полным	1	1
484	и обозначенного им	1	1
485	строк снижение напряженности	1	1
486	одной общей фонемы	1	1
487	суть фонетические субституты	1	1
488	себя две реплики	1	1
489	в контексте целого	1	1
490	художественно воспринимающим сознанием	1	1
491	заданных ролевых границах	1	1
492	него убеждения организующего	1	1
493	русской культуре вызванный	1	1
494	на стадии становления	1	1
495	же? такы же	1	1
496	это всеобъемлющая эстетическая	1	1
497	сферы эстетических отношений	1	1
498	произведение искусства силой	1	1
499	молитвою из личного	1	1
500	готовом стабильно дифференцированном	1	1
501	его естественной фонологической	1	1
502	этого слова как	1	1
503	ратным духом в	1	1
504	и диктовала ассонанс	1	1
505	оказывается пустым звуком	1	1
506	фельетонного я из	1	1
507	приносит хотя муза	1	1
508	этой диадой организована	1	1
509	поведению главного героя	1	1
510	знаменательна ддд ссс	1	1
511	превращается в эстетический	1	1
512	дегероизированной системе ценностей	1	1
513	поскольку вместо ожидаемого	1	1
514	злата стола и	1	1
515	неизбежно принадлежит к	1	1
516	героя жития протопопа	1	1
517	конфликтного характера как	1	1
518	добчинским а самозванство	1	1
519	по пути самоутверждения	1	1
520	чаадаеву направляет самоопределение	1	1
521	не должно стремиться	1	1
522	ощущаться завершенная и	1	1
523	личности в мире	1	1
524	представляет собой исторически	1	1
525	к которому впервые	1	1
526	очевидно а между	1	1
527	оказываться повтор у	1	1
528	по ту сторону	1	1
529	парадокс характеризует всех	1	1
530	непосредственную ответную реакцию	1	1
531	самоопределения князя с	1	1
532	герои сказания или	1	1
533	оппозиция повторов звонкого	1	1
534	неприемлемой судьбы а	1	1
535	гегелевское определение личности	1	1
536	второй строфе гласным	1	1
537	граница личности ничтожно	1	1
538	случайными чертами сатирический	1	1
539	что скрыто под	1	1
540	не появляется однако	1	1
541	персонажей ревизора сатирик	1	1
542	предлогов союзов и	1	1
543	вмещает в себя	1	1
544	научной истины соответственно	1	1
545	публицистически осужденный за	1	1
546	пересиливает аллитерацию д	1	1
547	как способу высказывания	1	1
548	субъекта утрачивающего стабильность	1	1
549	истинной ролевой границы	1	1
550	же стихотворения аллитерация	1	1
551	на третьей стопе	1	1
552	второй стих этот	1	1
553	на меня организованный	1	1
554	снятии жизненных ценностей	1	1
555	напротив в тексте	1	1
556	лицом миропорядка трагическая	1	1
557	свободы т.е возможности	1	1
558	мы строим свою	1	1
559	в несомненно связана	1	1
560	яркая индивидуальность неизбежно	1	1
561	вертикальный хронотоп высшей	1	1
562	воедино ритмические рисунки	1	1
563	русской поэзии образуется	1	1
564	стиха на конец	1	1
565	эдип в одноименной	1	1
566	сверхсхемным ударением во	1	1
567	он уклоняется от	1	1
568	причастностью к сверхличному	1	1
569	реализующий некоторую коммуникативную	1	1
570	первой строфой из	1	1
571	интонацию обремененного ответственностью	1	1
572	отделение эстетического отношения	1	1
573	т доминировала в	1	1
574	подобно тому как	2	1
575	самому тогда как	1	1
576	и первый является	1	1
577	самоопределиться открытие и	1	1
578	от ситуации ожидания	1	1
579	чья фигура могла	1	1
580	не возникает в	1	1
581	хронотоп высшей тайны	1	1
582	ударных строк смятенного	1	1
583	обладают ключевой значимостью	1	1
584	совершает свои преступления	1	1
585	порой фактически точными	1	1
586	искусство никогда не	1	1
587	музы поэтому оно	1	1
588	т закономерно и	1	1
589	от своего достоинства	1	1
590	за минуту до	1	1
591	все их поступки	1	1
592	слово общенародной хвалы	1	1
593	принадлежат и внимательно	1	1
594	и татаро-монгольским нашествием	1	1
595	круге очерченном с	1	1
596	гоголевский хома брут	1	1
597	ее ролевой претензией	1	1
598	субстратом доминирующего повтора	1	1
599	борющихся сторон чего	1	1
600	сверхличной защищенностью в	1	1
601	формы высказывания как	1	1
602	в конце первого	1	1
603	чем троекратные в	1	1
604	полностью идентичен ритму	1	1
605	связывающих ее полюса	1	1
606	основе своей героический	1	1
607	современный сугубо смеховой	1	1
608	судьба выражает внеличную	1	1
609	ролевых границах это	1	1
610	и политического четко	1	1
611	в другом стихотворении	1	1
612	пребывания а в	1	1
613	может быть признано	1	1
614	собственной ситуации жизненного	1	1
615	у не подвергающегося	1	1
616	раздваивается между ними	1	1
617	строфе с появлением	1	1
618	внутренней готовностью этого	1	1
619	всеобъемлющая эстетическая ситуация	1	1
620	внешнего хронотопа откровения	1	1
621	границах это жертвенное	1	1
622	риторика императивного монологизированного	1	1
623	строка вмещает в	1	1
624	философии искусства и	1	1
625	низкой данности апостолов	1	1
626	апофегма то есть	1	1
627	встреча не приносит	1	1
628	случае героические персонажи	1	1
629	не носит конфликтного	1	1
630	исполнение ими служебного	1	1
631	ревизора имитирующей сцену	1	1
632	этического выбора все	1	1
633	целостности своего условного	1	1
634	внешней среды объединяющее	1	1
635	правило обладают ключевой	1	1
636	не только соответствующий	1	1
637	котором внутренняя данность	1	1
638	ощутимые сверхсхемные ударения	1	1
639	ничтожно мала в	1	1
640	а гоголевский хома	1	1
641	к хлестакову ничтожнейшими	1	1
642	лирической героини-поэтессы ассонансная	1	1
643	жанр в свою	1	1
644	достоинства своей значимости	1	1
645	в третьих строках	1	1
646	знание что по	1	1
647	обладает семантическим ореолом	1	1
648	жанры между тем	1	1
649	метапоэтическое я музы	1	1
650	ассонанс могли бы	1	1
651	в качестве монологического	1	1
652	другими звуками в	1	1
653	два полюса лирической	1	1
654	личности ничтожно мала	1	1
655	всегда осложнена наличием	1	1
656	соотнесены между собой	1	1
657	универсальной диады в	1	1
658	самой ситуации рассказывания	1	1
659	системе ценностей имя	1	1
660	внешней заданности ролевая	1	1
661	ситуация есть ситуация	1	1
662	по преимуществу ночной	1	1
663	могут быть понижены	1	1
664	стремиться христианской душе	1	1
665	трагических коллизий эта	1	1
666	единое целое представляет	1	1
667	ориентировано на непосредственную	1	1
668	героини обесценивающее привычные	1	1
669	н из и	1	1
670	лирическим субъектом и	1	1
671	герою-объекту но в	1	1
672	от соседства с	1	1
673	композиционно и ритмически	1	1
674	заглядывая в глаза	1	1
675	даже предательство совершается	1	1
676	обоснована эстетическая позиция	1	1
677	его известную аналогичность	1	1
678	не случайно во	1	1
679	дорога братiе забывъ	1	1
680	в наличии у	1	1
681	в этом случае	1	1
682	целого однако в	1	1
683	границы присутствия я	1	1
684	самая яркая индивидуальность	1	1
685	красныя глебовны свычая	1	1
686	такого выбора не	1	1
687	со всех сторон	1	1
688	картина мира которая	1	1
689	персонажа чья роль	1	1
690	сливается с толпой	1	1
691	сатирический художник обретает	1	1
692	татаро-монгольским нашествием приводит	1	1
693	ударного и безударного	1	1
694	которого анекдот легко	1	1
695	второй строфе этот	1	1
696	это малое личностное	1	1
697	ночной хронотоп тогда	1	1
698	князи же? такы	1	1
699	изначально и распределена	1	1
700	о грядущем неблагополучии	1	1
701	вы как я	1	1
702	сверхсхемное ударение на	1	1
703	ударными гласными в	1	1
704	а а а	1	1
705	героизации наделяется обликом	1	1
706	как об архитектонических	1	1
707	в миропорядке т.е	1	1
708	как способу мышления	1	1
709	художественности героика не	1	1
710	искусства это всеобъемлющая	1	1
711	не предполагает хоровой	1	1
712	субъективно оправданном а	1	1
713	тдтдт ттт утяжеленный	1	1
714	предполагает как раз	1	1
715	архитектонических формах эстетического	1	1
716	кругозора ратным духом	1	1
717	а и сгустившимся	1	1
718	при одном пиррихии	1	1
719	могла наглядеться героична	1	1
720	границ разделяющих и	1	1
721	бытия каждым живущим	1	1
722	и безударного слогов	1	1
723	с архаикой традиционалистского	1	1
724	художественной литературы анекдот	1	1
725	скрыть обличают себя	1	1
726	персонажа фонетически готовится	1	1
727	русской литературе являет	1	1
728	и ритмически ключевых	1	1
729	жанр представляет собой	1	1
730	я носитель сверхсхемного	1	1
731	поэтической глоссализации так	1	1
732	жизни диктовка как	1	1
733	однако полноценной рецептивной	1	1
734	отношений анекдот не	1	1
735	начальном стихе представлено	1	1
736	авторства неотделима от	1	1
737	внимательно взглянула но	1	1
738	конце первого стиха	1	1
739	принадлежит к какому-либо	1	1
740	роль в лирическом	1	1
741	ореолом трагедии однако	1	1
742	и становится сама	1	1
743	систему ценностей и	1	1
744	звуков в пределах	1	1
745	финальной немой сцене	1	1
746	себя эдип внутренне	1	1
747	разрушает себя в	1	1
748	и е о	1	1
749	составе пиррихий на	1	1
750	трагедийности и комедийности	1	1
751	надиндивидуальным трансцендентным восходит	1	1
752	коллизий эта встреча	1	1
753	самоопределения мотивировка похода	1	1
754	законом художественной целостности	1	1
755	за субъективную избыточность	1	1
756	жизненного выбора риторический	1	1
757	культуре дифференциация типов	1	1
758	самозванства состоит не	1	1
759	не все повторы	1	1
760	поход одновременно подвергается	1	1
761	факультативна замечательный образец	1	1
762	судьбе как трагически	1	1
763	летописных версиях превращается	1	1
764	они сопоставлены или	1	1
765	и свою собственную	1	1
766	два анаграмматических поля	1	1
767	но всегда имплицитно	1	1
768	трагической интонации диссонанса	1	1
769	диаметрально противоположная сатире	1	1
770	данности бытия я	1	1
771	ситуация управляемая единым	1	1
772	в большой круг	1	1
773	идет полным ходом	1	1
774	обликом подвига чего	1	1
775	адекватное созерцание сатирического	1	1
776	толпой столичных балетоманов	1	1
777	на волоске ценностей	1	1
778	две строфы два	1	1
779	активная авторская позиция	1	1
780	ивана ильича самоотрицанием	1	1
781	совершенно не носит	1	1
782	оказывается ложной границей	1	1
783	лексики например в	1	1
784	но лично для	1	1
785	ситуации ожидания к	1	1
786	повтором ч первоначально	1	1
787	д ты ль	1	1
788	архаичному состоянию общественных	1	1
789	искусству как способу	1	1
790	очевидное анаграмматическое влияние	1	1
791	для сатиры как	1	1
792	именно те два	1	1
793	проста внутренний хронотоп	1	1
794	же добронравный автор	1	1
795	жизнь второй стих	1	1
796	типу так и	1	1
797	завершается самоустранением фельетонного	1	1
798	я кризис героического	1	1
799	слов способных нести	1	1
800	минуту до этого	1	1
801	характеристика художественного целого	1	1
802	сверхличного я музы	1	1
803	перестают быть значимыми	1	1
804	и отпочкованию от	1	1
805	выделить ритмическую доминанту	1	1
806	самоустранением фельетонного я	1	1
807	со стороны метапоэтического	1	1
808	тогда как финальная	1	1
809	и знаменательна ддд	1	1
810	новую ролевую границу	1	1
811	выбора в качестве	1	1
812	героизирована ратная удаль	1	1
813	субъективную избыточность я	1	1
814	существенно сглаживается семантическая	1	1
815	т.е такого несовпадения	1	1
816	ударных о в	1	1
817	субструктура текста весьма	1	1
818	и кому говорят	1	1
819	однако с не	1	1
820	компетенция говорящего состоит	1	1
821	деянии субъективно оправданном	1	1
822	личностью и себя	1	1
823	эстетической константой текста	1	1
824	сечения текста полностью	1	1
825	финальная строка вмещает	1	1
826	с ее сатирическим	1	1
827	стать полноценной личностью	1	1
828	свободы но дело	1	1
829	ценностей третий стих	1	1
830	позиции а трепетность	1	1
831	не размежеваны а	1	1
832	сопровождающим повтором ч	1	1
833	и внешней границ	1	1
834	ю.н тыняновым законом	1	1
835	гневно порицает злонравных	1	1
836	вошла кладущего конец	1	1
837	размежеваны а напротив	1	1
838	равной степени и	1	1
839	достаточно очевидные антонимы	1	1
840	сознанию той или	1	1
841	инициатива авторства неотделима	1	1
842	стихотворение героика трагизм	1	1
843	мира распространяет некую	1	1
844	теперь в заданных	1	1
845	над собою смеетесь	1	1
846	очевидным образом доминирует	1	1
847	и связывающих ее	1	1
848	и адресата высказывания	1	1
849	как прочная сохраняющаяся	1	1
850	особенно личные в	1	1
851	два сверхсхемных ударения	1	1
852	текст анекдота выбор	1	1
853	ее полюса эстетическая	1	1
854	ценностей и соответствующую	1	1
855	персонажей то в	1	1
856	выделяют именно те	1	1
857	это сопряжение индивидуального	1	1
858	всеволод сами поидоша	1	1
859	предносится целое нашего	1	1
860	и теперь в	1	1
861	и любое произведение	1	1
862	даже будучи порой	1	1
863	и к адресату	1	1
864	русской поэтической традиции	1	1
865	появление этого слова	1	1
866	гостья появление этого	1	1
867	сказания исторически восходит	1	1
868	совпадение личного самоопределения	1	1
869	личность и становится	1	1
870	героическому архетипу подвига	1	1
871	а в русской	1	1
872	соседстве со словом	1	1
873	анекдота это игра	1	1
874	дегероизация сама по	1	1
875	вследствие этой внутренней	1	1
876	равно героизирована ратная	1	1
877	сплетни то есть	1	1
878	праведного козацкого миропорядка	1	1
879	предметом целью и	1	1
880	границ внутреннего я	1	1
881	рассказывания а не	1	1
882	без исключения персонажей	1	1
883	случайно за минуту	1	1
884	могли бы служить	1	1
885	ее сатирическим несоответствием	1	1
886	в таком случае	1	1
887	свычая и обычая	1	1
888	не случайно за	1	1
889	протопопа аввакума и	1	1
890	тексте но всегда	1	1
891	в одно зрение	1	1
892	а все-таки она	1	1
893	поэзии очень часто	1	1
894	ролью при котором	1	1
895	д ограничено лишь	1	1
896	неутолимой жажде остаться	1	1
897	когда мы строим	1	1
898	могло обнаружиться как	1	1
899	произведением художественным означает	1	1
900	тем же показателем	1	1
901	хоти красныя глебовны	1	1
902	аллитерационная утяжеленность стиха	1	1
903	под каким диалогическим	1	1
904	карамазов в романе	1	1
905	таким образом аллитерационная	1	1
906	значительнее свободы т.е	1	1
907	своею и поостри	1	1
908	глухого т составляющих	1	1
909	отдельной жизнью но	1	1
910	не как объекты	1	1
911	является в нежданной	1	1
912	характерно однако что	1	1
913	повтора следует признать	1	1
914	ео прихода характерно	1	1
915	пиррихий на третьей	1	1
916	героев или соответствующих	1	1
917	музы с личностным	1	1
918	а о у	1	1
919	с нею когда	1	1
920	воля рекоша но	1	1
921	герои комедии невольно	1	1
922	среды объединяющее обе	1	1
923	достоевского где подлинная	1	1
924	своей героический персонаж	1	1
925	составляющих вместе с	1	1
926	не отделимая от	1	1
927	олицетворением ее судьбы	1	1
