N	2gram	Vygotskiy__2	KulturaY
287	ничего не	4	2
288	что их	1	2
289	дело не	1	2
290	никогда не	9	2
291	же время	2	2
292	доказать что	1	2
293	ли это	2	2
294	если его	1	2
295	не могут	3	2
296	и должно	1	2
297	когда мы	2	2
298	во все	1	2
299	таких слов	1	2
300	том и	2	2
301	если мы	12	2
302	что все	9	2
303	и сами	1	2
304	в собственном	1	2
305	действия и	2	2
306	чтобы дать	1	2
307	было в	1	2
308	когда в	1	2
309	ему приходится	1	2
310	силу того	1	2
311	разумеется что	1	2
312	смысле и	1	2
313	в разных	1	2
314	о нем	1	2
315	на примере	2	2
316	никак не	4	2
317	это было	3	2
318	же звук	1	2
319	должны быть	3	2
320	раз на	1	2
321	любовь к	1	2
322	тот же	6	2
323	языка на	1	2
324	и того	1	2
325	но сейчас	1	2
326	же и	1	2
327	конечно не	1	2
328	звуков и	1	2
329	в большинстве	1	2
330	ни одного	1	2
331	свидетельствует о	1	2
332	а то	1	2
333	когда оно	1	2
334	был бы	1	2
335	может служить	3	2
336	здесь как	1	2
337	были бы	3	2
338	в каком	3	2
339	на этот	2	2
340	которые можно	1	2
341	даже для	2	2
342	только к	1	2
343	я позволю	1	2
344	а на	4	2
345	так называемой	1	2
346	именно так	1	2
347	как именно	1	2
348	мы говорим	1	2
349	к своему	2	2
350	с него	1	2
351	на эту	1	2
352	это есть	1	2
353	слов в	1	2
354	с этой	4	2
355	этом случае	1	2
356	поэтому что	1	2
357	в смысле	3	2
358	смысл и	2	2
359	в более	1	2
360	и для	4	2
361	чтобы создать	1	2
362	или в	1	2
363	для нас	2	2
364	и все	4	2
365	тем более	2	2
366	на более	1	2
367	бы на	1	2
368	между ними	1	2
369	понимать как	1	2
370	в свое	2	2
371	этой точки	2	2
372	справедливо указывает	2	2
373	смысле слова	1	1
374	что употребление	1	1
375	говоря о	1	1
376	слова которые	1	1
377	в сфере	1	1
378	же как	4	1
379	совершенно справедливо	6	1
380	предполагает что	1	1
381	и сейчас	3	1
382	утверждение что	1	1
383	для себя	1	1
384	или к	1	1
385	и должны	1	1
386	на деле	8	1
387	показать что	5	1
388	отношений в	1	1
389	из самых	2	1
390	ту же	4	1
391	элементарным и	1	1
392	из его	1	1
393	почти всегда	1	1
394	исходит из	5	1
395	противном случае	1	1
396	в основании	1	1
397	и больше	1	1
398	справиться с	2	1
399	едва ли	4	1
400	она стоит	2	1
401	и этот	2	1
402	примеру у	1	1
403	поэзии и	7	1
404	его не	1	1
405	получить некоторое	1	1
406	полагает что	2	1
407	есть не	4	1
408	вскрыть и	1	1
409	сравнения и	1	1
410	и ничего	1	1
411	не приходится	1	1
412	методом и	1	1
413	на место	1	1
414	именно к	1	1
415	есть нечто	2	1
416	так чтобы	1	1
417	что иное	1	1
418	вместо того	1	1
419	из того	2	1
420	но даже	2	1
421	мы и	1	1
422	и со	1	1
423	похожи на	1	1
424	построения в	1	1
425	очень широкое	1	1
426	частный случай	2	1
427	прямой связи	1	1
428	столько же	3	1
429	всем этим	1	1
430	не найдем	1	1
431	не хочет	1	1
432	редко и	1	1
433	столь же	4	1
434	время в	1	1
435	что люди	1	1
436	тем как	1	1
437	глаза на	1	1
438	все больше	1	1
439	совершенно прав	1	1
440	всякого искусства	1	1
441	в область	1	1
442	не то	1	1
443	в стихе	7	1
444	к ним	2	1
445	его во	1	1
446	с совершенно	1	1
447	иметь дело	4	1
448	отношение к	2	1
449	отличие от	2	1
450	друг от	1	1
451	она есть	1	1
452	не оказалось	1	1
453	менее важно	1	1
454	которые не	3	1
455	как говорит	3	1
456	чтобы уяснить	1	1
457	же с	2	1
458	общего с	1	1
459	поскольку они	1	1
460	как к	3	1
461	что ее	1	1
462	предметы и	1	1
463	в противном	1	1
464	и где	1	1
465	некоторое знание	1	1
466	она так	1	1
467	мысль в	1	1
468	по пути	1	1
469	это легко	1	1
470	в действительности	4	1
471	следующим образом	1	1
472	моментов в	2	1
473	при чтении	1	1
474	истинное значение	1	1
475	помощью которого	1	1
476	различия так	1	1
477	и идет	1	1
478	мы получаем	2	1
479	видим мы	1	1
480	бы сказать	1	1
481	все так	1	1
482	в чем	4	1
483	что нас	1	1
484	в нашем	1	1
485	бы не	2	1
486	думать что	3	1
487	что ничего	1	1
488	того факта	1	1
489	много слишком	2	1
490	говорят о	1	1
491	имеем в	2	1
492	и те	4	1
493	как он	2	1
494	путем получить	1	1
495	случае все	1	1
496	не следует	1	1
497	и критики	1	1
498	и поэтическая	2	1
499	приходят к	1	1
500	звук а	1	1
501	в переводе	1	1
502	но именно	1	1
503	каждая эпоха	3	1
504	известных случаях	1	1
505	не значит	2	1
506	он должен	1	1
507	к одному	4	1
508	понятий и	1	1
509	однако он	2	1
510	и вот	3	1
511	нам только	1	1
512	у читателя	1	1
513	вообще не	1	1
514	в анализе	1	1
515	же сколько	2	1
516	и по	4	1
517	на этом	3	1
518	с законами	1	1
519	одно и	1	1
520	по происхождению	2	1
521	то ни	2	1
522	она понимает	1	1
523	же не	1	1
524	некоторого общего	1	1
525	то чтобы	2	1
526	разное значение	1	1
527	в совершенно	1	1
528	том случае	4	1
529	об этом	3	1
530	разница между	1	1
531	на ту	1	1
532	на все	5	1
533	этот основной	1	1
534	слова где	1	1
535	те или	1	1
536	который уже	2	1
537	том смысле	1	1
538	это когда	1	1
539	на почве	1	1
540	то все	2	1
541	что стоит	1	1
542	следует рассматривать	1	1
543	он приходит	1	1
544	между отдельными	1	1
545	стоит на	1	1
546	в жизни	4	1
547	мы встречаемся	1	1
548	и делает	1	1
549	и представить	1	1
550	к которым	3	1
551	далеко не	5	1
552	с уже	1	1
553	показывает что	3	1
554	и уже	1	1
555	для чего	1	1
556	мы видели	1	1
557	и убеждаемся	1	1
558	смысле что	1	1
559	наука изучает	1	1
560	сообразно с	1	1
561	находят свое	1	1
562	об особом	1	1
563	как некоторое	1	1
564	всем желании	1	1
565	взгляд на	1	1
566	у художника	1	1
567	наших дней	1	1
568	и без	2	1
569	он понимал	1	1
570	что вся	1	1
571	мы в	3	1
572	в отличие	1	1
573	всякий раз	2	1
574	должны были	1	1
575	органов речи	1	1
576	когда она	4	1
577	конечно так	1	1
578	но это	2	1
579	но он	3	1
580	делает их	1	1
581	так называемое	1	1
582	однако в	1	1
583	очевидно совсем	1	1
584	что этот	2	1
585	в устах	1	1
586	с так	1	1
587	мимо цели	1	1
588	в историческом	1	1
589	перед собою	1	1
590	сущности говоря	4	1
591	важно что	1	1
592	некоторого рода	1	1
593	что ему	1	1
594	к нашей	1	1
595	только из	5	1
596	и остается	1	1
597	своего существования	1	1
598	в процессе	2	1
599	каждый день	1	1
600	совершенно правильно	4	1
601	которого заключается	1	1
602	только не	1	1
603	возможно и	1	1
604	дело в	1	1
605	одна из	1	1
606	учения о	2	1
607	таким путем	4	1
608	как она	4	1
609	с гораздо	1	1
610	как не	2	1
611	с достаточной	1	1
612	с таким	8	1
613	происхождению и	1	1
614	его собственное	1	1
615	как будто	7	1
616	тогда в	1	1
617	может и	1	1
618	легко убедиться	1	1
619	что на	4	1
620	виде так	1	1
621	факта что	1	1
622	этот закон	1	1
623	читатель с	1	1
624	такие же	2	1
625	и далее	2	1
626	но только	4	1
627	один раз	1	1
628	все то	1	1
629	цель этих	1	1
630	есть только	5	1
631	могут быть	4	1
632	на общее	1	1
633	иногда даже	1	1
634	чтобы сделать	1	1
635	как только	2	1
636	знание о	1	1
637	о таких	1	1
638	в наши	1	1
639	указывает на	3	1
640	они и	1	1
641	участвуют в	1	1
642	в самых	2	1
643	когда они	1	1
644	лежащим в	1	1
645	из чего	1	1
646	ничего общего	1	1
647	следует отнести	1	1
648	касается до	1	1
649	и самое	1	1
650	как мы	1	1
651	основываясь на	1	1
652	которого мы	3	1
653	от друга	1	1
654	на нем	1	1
655	в ее	2	1
656	совершенно ясно	7	1
657	и от	2	1
658	в соответствующих	1	1
659	или еще	1	1
660	все содержание	1	1
661	только то	1	1
662	в себя	1	1
663	уяснить себе	1	1
664	и когда	4	1
665	и сам	4	1
666	что у	5	1
667	по аналогии	1	1
668	за то	1	1
669	в борьбе	1	1
670	по сравнению	2	1
671	разного рода	1	1
672	которого они	1	1
673	совершенно невозможно	1	1
674	с этого	1	1
675	чем здесь	2	1
676	в каждой	1	1
677	даже не	1	1
678	образом в	3	1
679	все дело	1	1
680	то во	1	1
681	как форма	1	1
682	и эту	1	1
683	чтобы доказать	1	1
684	утверждает что	5	1
685	после того	2	1
686	два разных	1	1
687	аналогии с	1	1
688	звуков в	3	1
689	и во	1	1
690	влиянием его	1	1
691	во всех	3	1
692	всех народов	1	1
693	переходит в	1	1
694	в конечном	3	1
695	является ее	1	1
696	этом и	1	1
697	из своего	1	1
698	говорит он	4	1
699	и только	2	1
700	еще более	3	1
701	которым приходится	1	1
702	все время	6	1
703	у всех	2	1
704	и следовательно	2	1
705	если это	1	1
706	связь между	1	1
707	для самого	2	1
708	в него	2	1
709	закона с	1	1
710	сюда относится	1	1
711	раз то	1	1
712	указывает что	4	1
713	которое было	1	1
714	против того	1	1
715	в двух	1	1
716	что только	1	1
717	мы получим	2	1
718	важное значение	1	1
719	этот вопрос	3	1
720	дело с	8	1
721	или иные	1	1
722	что даже	1	1
723	явления в	1	1
724	как мир	1	1
725	не имеющих	1	1
726	и творчество	1	1
727	и так	3	1
728	которому он	2	1
729	эти утверждения	1	1
730	убедиться в	1	1
731	или же	3	1
732	таком понимании	2	1
733	с одной	1	1
734	отделено от	1	1
735	до наших	1	1
736	рассматриваться как	1	1
737	можно установить	1	1
738	и у	2	1
739	каждый из	2	1
740	вопроса о	1	1
741	этом что	1	1
742	только на	5	1
743	себя и	1	1
744	историческом развитии	1	1
745	тем чтобы	1	1
746	в нашей	3	1
747	же явления	1	1
748	в сознании	4	1
749	сказать относительно	1	1
750	могут приобретать	1	1
751	не дает	1	1
752	все признаки	1	1
753	и других	3	1
754	его и	1	1
755	их как	2	1
756	что всякие	1	1
757	которые в	4	1
758	не так	2	1
759	для него	1	1
760	и их	3	1
761	проще всего	2	1
762	могло бы	2	1
763	слова в	2	1
764	содержания и	2	1
765	мы находим	2	1
766	сами по	3	1
767	в конце	3	1
768	изучает не	1	1
769	гораздо большей	1	1
770	тому же	1	1
771	мы можем	3	1
772	но что	2	1
773	само по	3	1
774	свое выражение	1	1
775	от всякого	1	1
776	образом не	1	1
777	он является	1	1
778	к той	1	1
779	от того	4	1
780	в других	2	1
781	чтобы показать	3	1
782	с общим	1	1
783	же роль	1	1
784	одной стороны	1	1
785	в данный	1	1
786	сюда же	1	1
787	автором в	1	1
788	случаев в	1	1
789	однако что	1	1
790	в россии	1	1
791	что для	7	1
792	говорит о	2	1
793	к более	1	1
794	ничем не	1	1
795	в некоторых	1	1
796	что им	1	1
797	к сожалению	1	1
798	некоторых основных	1	1
799	здесь дело	2	1
800	зависит от	2	1
801	человеческой жизни	1	1
802	приходится иметь	4	1
803	отнюдь не	5	1
804	басни на	2	1
805	если эти	1	1
806	различие между	1	1
807	действительного и	1	1
808	но как	3	1
809	и законы	1	1
810	исторические исследования	1	1
811	я хочу	1	1
812	все более	2	1
813	ли из	2	1
814	нет ничего	1	1
815	и представлений	1	1
816	языке с	1	1
817	всего тем	1	1
818	к такому	1	1
819	что именно	3	1
820	учению о	1	1
821	данный момент	1	1
822	от самих	1	1
823	по своему	3	1
824	предположить что	1	1
825	он говорит	5	1
826	это делается	2	1
827	что за	1	1
828	наряду с	4	1
829	чем к	2	1
830	для человека	1	1
831	с представлением	1	1
832	как нельзя	2	1
833	это значит	3	1
834	которым он	1	1
835	свою науку	1	1
836	и там	1	1
837	или другого	1	1
838	только о	1	1
839	что рассказывает	1	1
840	еще раз	1	1
841	сейчас же	5	1
842	его в	1	1
843	раз обратное	2	1
844	является для	1	1
845	нечто совершенно	1	1
846	что мы	1	1
847	как предмет	1	1
848	о его	1	1
849	порядка и	2	1
850	и таким	2	1
851	a la	1	1
852	точно и	2	1
853	говорить что	1	1
854	кроме того	1	1
855	при всем	3	1
856	только мы	2	1
857	сюжета и	1	1
858	мы сразу	1	1
859	это можно	2	1
860	том виде	3	1
861	речи с	2	1
862	поэзии в	1	1
863	не подозревая	1	1
864	всего можно	1	1
865	интерес к	2	1
866	главным образом	3	1
867	с понятием	1	1
868	будто бы	1	1
869	что а	1	1
870	только что	1	1
871	сказал бы	1	1
872	на нас	3	1
873	эпоха имеет	3	1
874	соображение что	1	1
875	и звуковой	1	1
876	отношении к	3	1
877	в стихах	1	1
878	очень редко	1	1
879	что слова	1	1
880	имеет целью	1	1
881	слово в	1	1
882	сказать что	7	1
883	только как	3	1
884	от индивидуального	1	1
885	лишь тогда	1	1
886	совершенно не	4	1
887	какой ему	1	1
888	это на	1	1
889	их с	2	1
890	конфликт между	1	1
891	с такой	1	1
892	первом случае	1	1
893	не что	1	1
894	а какая-то	1	1
895	та же	3	1
896	жизнь в	1	1
897	прямо к	2	1
898	жизни и	4	1
899	в искусстве	21	1
900	случае если	4	1
901	в своих	9	1
902	это понятие	1	1
903	форма должна	1	1
904	совершенно последовательно	1	1
905	к этому	1	1
906	значение в	2	1
907	точно так	3	1
908	все что	2	1
