N	2gram	Voloshinov_1	Istorich
346	что это	4	1
347	он в	1	1
348	бы не	2	1
349	что так	1	1
350	остановиться на	1	1
351	бы только	1	1
352	и те	1	1
353	какую роль	3	1
354	на то	1	1
355	человек не	2	1
356	этот процесс	2	1
357	вообще не	1	1
358	главным образом	3	1
359	носят название	1	1
360	одному из	1	1
361	перестает быть	1	1
362	эту задачу	1	1
363	в предметах	1	1
364	становится таким	1	1
365	не как	1	1
366	будем говорить	3	1
367	так например	1	1
368	человека в	2	1
369	по своему	3	1
370	могла бы	1	1
371	вся группа	1	1
372	не будет	3	1
373	в состоянии	1	1
374	в мире	2	1
375	об этом	3	1
376	на ту	1	1
377	ничего удивительного	1	1
378	который уже	1	1
379	с другими	2	1
380	и стала	1	1
381	со всех	2	1
382	и тем	6	1
383	был очень	1	1
384	и находит	1	1
385	одной из	2	1
386	этом мы	3	1
387	но уже	1	1
388	разных по	1	1
389	которой он	1	1
390	и вне	1	1
391	поводом для	1	1
392	он сказал	2	1
393	что собственно	1	1
394	этот материал	1	1
395	но если	1	1
396	к тем	1	1
397	племени и	1	1
398	в своей	2	1
399	что такое	4	1
400	художественного творчества	5	1
401	в следующем	1	1
402	о той	1	1
403	с точки	5	1
404	что вся	2	1
405	мы теперь	1	1
406	вышел из	1	1
407	быта и	1	1
408	мальчика который	1	1
409	и той	5	1
410	которые в	2	1
411	был только	1	1
412	превратиться в	1	1
413	откуда я	1	1
414	через несколько	1	1
415	что этот	1	1
416	убедительно показывает	1	1
417	как можно	1	1
418	по себе	1	1
419	же мы	5	1
420	этих трех	1	1
421	носит характер	1	1
422	ней вполне	1	1
423	в таких	1	1
424	одну особенность	1	1
425	самого начала	4	1
426	того как	1	1
427	ее с	2	1
428	но вместе	1	1
429	должны будем	1	1
430	о них	1	1
431	одной и	2	1
432	это мы	1	1
433	коллектива в	1	1
434	остановимся только	1	1
435	в разных	3	1
436	именно с	1	1
437	находятся в	1	1
438	смысле как	1	1
439	вторая группа	2	1
440	уже говорили	1	1
441	до того	3	1
442	тела и	1	1
443	в каком	2	1
444	один шаг	1	1
445	хотел было	1	1
446	перед ним	3	1
447	к таким	1	1
448	если его	1	1
449	но там	1	1
450	и другой	1	1
451	это конечно	1	1
452	с полной	1	1
453	с едва	1	1
454	не есть	1	1
455	было уже	1	1
456	что при	1	1
457	в работах	1	1
458	если же	1	1
459	и поэтому	3	1
460	тем и	2	1
461	приходит к	1	1
462	всегда или	1	1
463	как не	2	1
464	имеют общую	1	1
465	свою очередь	4	1
466	собственности и	1	1
467	в ее	3	1
468	вместе со	1	1
469	что всякая	1	1
470	только то	1	1
471	в себя	1	1
472	с самого	4	1
473	с ростом	1	1
474	часто встречающиеся	1	1
475	и сам	2	1
476	он так	1	1
477	оно также	1	1
478	не смеется	1	1
479	можно было	4	1
480	человека при	1	1
481	в исторической	1	1
482	во второй	3	1
483	является в	1	1
484	этой жизни	1	1
485	но иногда	1	1
486	действия которые	1	1
487	для этого	1	1
488	нечто цельное	1	1
489	по мере	1	1
490	с ним	2	1
491	предмет или	2	1
492	и та	1	1
493	другими словами	7	1
494	к одной	1	1
495	за пределами	1	1
496	никак не	1	1
497	почему же	2	1
498	становится уже	1	1
499	или их	1	1
500	это даже	1	1
501	можно заметить	1	1
502	тем как	1	1
503	связаны с	4	1
504	появлением собственности	1	1
505	всего эта	1	1
506	что бы	1	1
507	перед тем	1	1
508	здесь в	1	1
509	народов и	1	1
510	этой ситуации	2	1
511	наконец и	1	1
512	и дает	1	1
513	итак мы	2	1
514	тот же	2	1
515	за столом	2	1
516	как нет	2	1
517	хотя бы	18	1
518	как нечто	2	1
519	на несколько	1	1
520	ему и	1	1
521	сознания человека	2	1
522	нам возможность	1	1
523	эту связь	1	1
524	тесно связанные	1	1
525	могут образоваться	1	1
526	всего мы	1	1
527	конечно не	3	1
528	не можем	1	1
529	должны поставить	1	1
530	уже в	5	1
531	в большинстве	1	1
532	случай когда	2	1
533	чтобы он	1	1
534	в нашей	1	1
535	в начале	3	1
536	каким образом	1	1
537	или даже	2	1
538	не стал	1	1
539	с какой	1	1
540	искать в	1	1
541	и их	5	1
542	тогда он	1	1
543	руки и	1	1
544	могло бы	1	1
545	заметить что	2	1
546	от того	3	1
547	своей будущей	1	1
548	были бы	4	1
549	мы это	1	1
550	что человек	1	1
551	в каких	1	1
552	а впоследствии	1	1
553	такое же	1	1
554	последний случай	1	1
555	однако в	2	1
556	чтобы убедиться	1	1
557	а на	2	1
558	на этот	1	1
559	которых мы	1	1
560	ничем не	1	1
561	мы легко	3	1
562	языка не	1	1
563	мужа и	1	1
564	долгое время	3	1
565	о чем	1	1
566	на эту	1	1
567	что мы	11	1
568	понимания этого	1	1
569	будет иметь	2	1
570	которого она	1	1
571	роль и	1	1
572	сколько бы	1	1
573	не свидетельствуют	1	1
574	к своему	4	1
575	для создания	1	1
576	превращался в	1	1
577	смысле этого	2	1
578	тому как	1	1
579	как бы	28	1
580	которые по	1	1
581	они еще	1	1
582	без языка	2	1
583	возникновение и	1	1
584	человек с	2	1
585	что же	8	1
586	этого слова	3	1
587	эти вопросы	2	1
588	с этой	1	1
589	между типом	2	1
590	и тому	3	1
591	итоги мы	1	1
592	в основном	1	1
593	своей жизни	5	1
594	все это	4	1
595	но для	3	1
596	она должна	1	1
597	это уже	1	1
598	тех случаях	2	1
599	случаях когда	2	1
600	связь не	1	1
601	не существует	4	1
602	войти в	2	1
603	который нельзя	1	1
604	них были	1	1
605	словесное выражение	4	1
606	которой мы	4	1
607	все они	1	1
608	по ходу	1	1
609	они находятся	1	1
610	не знает	3	1
611	их нельзя	1	1
612	состоит из	1	1
613	была бы	1	1
614	от всех	1	1
615	речи и	6	1
616	в иной	1	1
617	является и	1	1
618	возможно мы	1	1
619	можно привести	1	1
620	это и	1	1
621	с возникновением	1	1
622	это так	1	1
623	но еще	1	1
624	только одна	2	1
625	однако мы	1	1
626	и эта	3	1
627	на лице	1	1
628	в таком	1	1
