N	2gram	Vygotskiy__5	Vvedenie
148	и ее	1	4
149	с одной	12	4
150	в виде	1	4
151	речь в	2	4
152	само по	2	4
153	как раз	13	4
154	этом отношении	3	4
155	даже и	2	4
156	одной стороны	12	4
157	еще и	1	4
158	о чем	4	4
159	сравнению с	4	4
160	с этой	2	4
161	этом случае	2	4
162	и для	6	4
163	только что	4	4
164	а в	4	4
165	не что	2	4
166	отношению к	1	4
167	во всяком	1	4
168	и есть	5	3
169	собственном смысле	1	3
170	в сущности	12	3
171	то это	4	3
172	в виду	4	3
173	и на	3	3
174	в чем	1	3
175	совсем не	2	3
176	ответ на	5	3
177	в центре	2	3
178	стороны и	4	3
179	хотя и	1	3
180	и к	4	3
181	за собой	1	3
182	что это	8	3
183	все эти	2	3
184	в этой	5	3
185	в известном	1	3
186	что она	6	3
187	при этом	8	3
188	если бы	11	3
189	не как	3	3
190	на этом	6	3
191	на этой	1	3
192	заключается в	8	3
193	и уже	3	3
194	мы видели	1	3
195	чем в	2	3
196	здесь все	1	3
197	со всей	1	3
198	в этих	3	3
199	что сказано	1	3
200	от себя	1	3
201	понятно что	2	3
202	и вот	2	3
203	есть еще	1	3
204	однако в	1	3
205	этой работы	1	3
206	тогда когда	1	3
207	дело в	2	3
208	связи с	2	3
209	как будто	6	3
210	в области	1	3
211	в каком	3	3
212	но все	2	3
213	себе что	1	3
214	должен быть	2	3
215	в ней	4	3
216	в собственном	1	3
217	на том	2	3
218	и вообще	1	3
219	чтобы понять	1	3
220	язык и	1	3
221	можно сказать	2	3
222	в конечном	1	3
223	что с	6	3
224	к нему	1	3
225	одной из	1	3
226	что даже	2	3
227	в начале	1	3
228	при помощи	1	3
229	из них	2	3
230	в одном	2	3
231	в конце	4	3
232	что и	3	3
233	отношение к	1	3
234	может служить	1	3
235	но что	1	3
236	он мог	1	3
237	в очень	1	3
238	именно как	1	3
239	до конца	2	3
240	говорит о	4	3
241	так же	13	3
242	что же	1	3
243	да и	1	3
244	материал для	2	3
245	в своем	6	3
246	каждой из	1	3
247	к тому	8	3
248	том виде	1	3
249	в результате	4	3
250	к этому	3	3
251	в частности	4	3
252	гораздо более	2	3
253	как говорят	1	2
254	же как	2	2
255	искусство и	1	2
256	это делает	2	2
257	и до	2	2
258	из его	1	2
259	должна быть	2	2
260	что мы	11	2
261	мы уже	6	2
262	есть не	4	2
263	самое же	1	2
264	мы не	3	2
265	что если	6	2
266	которого мы	2	2
267	в основу	4	2
268	так называемые	1	2
269	того же	2	2
270	в каждой	3	2
271	своего материала	2	2
272	себе и	2	2
273	что нет	1	2
274	бы с	1	2
275	чем больше	3	2
276	по признаку	1	2
277	большей части	1	2
278	учение о	1	2
279	ни одна	1	2
280	действительно по	1	2
281	задний план	1	2
282	дать ответ	1	2
283	о которой	1	2
284	и совершенно	4	2
285	не к	1	2
286	в силу	3	2
287	но вместе	1	2
288	одной и	2	2
289	не бывает	1	2
290	и наоборот	1	2
291	такого же	1	2
292	в другом	3	2
293	и с	2	2
294	на протяжении	1	2
295	обычно и	1	2
296	но уже	1	2
297	о которых	2	2
298	во внимание	5	2
299	несмотря на	5	2
300	должно быть	2	2
301	не мог	1	2
302	из того	3	2
303	и при	2	2
304	и сейчас	3	2
305	будет в	1	2
306	с точки	2	2
307	состоит в	3	2
308	мы называем	2	2
309	для объяснения	1	2
310	и той	2	2
311	не могли	4	2
312	тому что	8	2
313	произведения и	1	2
314	что чем	1	2
315	в отношении	2	2
316	с теми	3	2
317	на котором	1	2
318	того как	2	2
319	одна из	3	2
320	существует между	5	2
321	это еще	1	2
322	никогда не	9	2
323	казалось бы	4	2
324	ничего не	2	2
325	находятся в	3	2
326	иной раз	1	2
327	исходный пункт	1	2
328	находит себе	3	2
329	от того	4	2
330	у нас	4	2
331	к таким	1	2
332	когда мы	6	2
333	есть только	2	2
334	лежит в	1	2
335	как только	4	2
336	той или	2	2
337	рядом с	5	2
338	в работах	1	2
339	если же	2	2
340	значительной мере	1	2
341	идет речь	3	2
342	значение в	1	2
343	из двух	3	2
344	так и	3	2
345	принять во	2	2
346	не с	2	2
347	собой в	2	2
348	мог бы	2	2
349	к самой	1	2
350	для этого	9	2
351	же самое	5	2
352	преимущественно в	2	2
353	и здесь	6	2
354	искусства и	5	2
355	другом месте	1	2
356	к действительности	1	2
357	каждом данном	1	2
358	в значительной	1	2
359	связь между	2	2
360	во всех	2	2
361	однако с	1	2
362	этому поводу	4	2
363	нуждается в	1	2
364	говорит он	2	2
365	в форме	2	2
366	вообще и	1	2
367	тем более	1	2
368	все время	20	2
369	быть и	2	2
370	здесь не	1	2
371	и так	2	2
372	по этому	5	2
373	именно на	5	2
374	когда говорил	1	2
375	каждый из	1	2
376	только на	4	2
377	чтобы он	1	2
378	от других	1	2
379	мы можем	7	2
380	могло бы	1	2
381	или иной	2	2
382	по его	3	2
383	и др	1	2
384	обратить внимание	2	2
385	не было	1	2
386	что обе	1	2
387	литературное произведение	1	2
388	есть лишь	1	2
389	ближе к	1	2
390	с помощью	2	2
391	все более	1	2
392	мы говорим	1	2
393	из которых	4	2
394	на каком-нибудь	1	2
395	с этим	2	2
396	целом ряде	1	2
397	этого слова	1	2
398	тому как	1	2
399	это есть	3	2
400	по существу	2	2
401	говорится у	1	2
402	но это	1	2
403	влечет за	2	2
404	не существует	3	2
405	на задний	1	2
406	между ними	2	2
407	обе эти	2	2
408	это может	2	2
409	у них	1	2
410	то о	2	2
411	бы в	5	2
412	конце концов	2	2
413	мы должны	3	2
414	ни к	1	2
415	будто бы	1	2
416	нам не	1	2
417	ко времени	1	2
418	жизни и	6	2
419	и другие	3	2
420	это в	3	2
421	например в	1	1
422	языку и	1	1
423	сам по	3	1
424	проблемы в	1	1
425	на самом	2	1
426	только потому	1	1
427	в стороне	1	1
428	это и	2	1
429	на деле	8	1
430	который можно	1	1
431	отношения между	2	1
432	на две	1	1
433	речь идет	1	1
434	что эти	2	1
435	др в	1	1
436	вкладывает в	1	1
437	вся она	1	1
438	в зависимости	6	1
439	отношения к	2	1
440	и за	1	1
441	и могут	1	1
442	это требуется	1	1
443	прямо а	1	1
444	своих исследованиях	1	1
445	то для	1	1
446	что всякий	1	1
447	том не	1	1
448	предметом его	1	1
449	и трудно	1	1
450	та же	1	1
451	на такие	1	1
452	можно различить	1	1
453	приводят к	1	1
454	есть нечто	3	1
455	в учении	3	1
456	требует от	1	1
457	в полной	2	1
458	для нашей	2	1
459	разобраться в	1	1
460	реальным и	1	1
461	факте что	1	1
462	и говорить	1	1
463	большей частью	1	1
464	которые он	2	1
465	он был	2	1
466	на них	1	1
467	его словам	1	1
468	наоборот как	1	1
469	этим не	1	1
470	то мы	1	1
471	как если	1	1
472	различия между	2	1
473	но как	1	1
474	сверх этого	1	1
475	понимать что	1	1
476	искусство в	1	1
477	очевидно что	2	1
478	как в	3	1
479	на которое	1	1
480	отличие от	2	1
481	важное для	1	1
482	нет и	1	1
483	или иное	1	1
484	произведение в	1	1
485	теперь не	1	1
486	что они	5	1
487	уже потому	1	1
488	форме и	1	1
489	общего с	1	1
490	у автора	1	1
491	от содержания	1	1
492	дает нам	1	1
493	искусстве и	3	1
494	как к	1	1
495	средством к	1	1
496	ними и	1	1
497	на картине	2	1
498	говорит что	6	1
499	что по	2	1
500	д мы	1	1
501	с двумя	3	1
502	показывает что	3	1
503	до тех	2	1
504	более или	1	1
505	себе не	2	1
506	и принципиально	1	1
507	психологии и	1	1
508	то в	1	1
509	них как	1	1
510	идея и	1	1
511	из самых	2	1
512	еще на	1	1
513	в которой	3	1
514	бы сказать	2	1
515	избежала бы	1	1
516	он в	2	1
517	его содержания	1	1
518	тем лучше	1	1
519	что так	1	1
520	то обстоятельство	1	1
521	остановиться на	1	1
522	и тот	1	1
523	имеем в	1	1
524	тому же	1	1
525	во многих	1	1
526	на то	17	1
527	на его	3	1
528	с чем	1	1
529	больше всего	1	1
530	бы этого	1	1
531	выражается в	1	1
532	время и	1	1
533	образом для	1	1
534	он должен	8	1
535	в подлиннике	1	1
536	что никакой	1	1
537	котором мы	3	1
538	именно из	2	1
539	разумеется на	1	1
540	с должной	1	1
541	совершенно реальным	1	1
542	существует и	1	1
543	его от	1	1
544	даже прямо	2	1
545	заключает в	4	1
546	именно это	4	1
547	одно и	3	1
548	он рассматривает	1	1
549	должно служить	1	1
550	подход к	1	1
551	мы его	1	1
552	как они	2	1
553	а затем	2	1
554	факт что	6	1
555	что все	6	1
556	они должны	1	1
557	различие между	1	1
558	говорил что	2	1
559	это состоит	1	1
560	материала и	5	1
561	в дополнение	1	1
562	того или	1	1
563	но совершенно	1	1
564	искусства в	2	1
565	он есть	1	1
566	этого становится	1	1
567	его и	1	1
568	ни одной	1	1
569	нашего исследования	1	1
570	что совершенно	1	1
571	говорится о	2	1
572	уклонением от	1	1
573	противоположный тому	2	1
574	иначе говоря	1	1
575	не сам	1	1
576	и того	2	1
577	составляет высшую	1	1
578	одного и	2	1
579	только тем	1	1
580	или менее	1	1
581	в эту	1	1
582	как некоторое	1	1
583	во время	1	1
584	бы на	2	1
585	что между	2	1
586	никак не	6	1
587	которая имеет	1	1
588	в следующем	1	1
589	в такой	1	1
590	почти не	2	1
591	психологии не	1	1
592	из которой	1	1
593	совершенно понятно	1	1
594	представление о	1	1
595	искусству но	1	1
596	что сюда	1	1
597	в отличие	2	1
598	можно применить	1	1
599	мы теперь	1	1
600	всегда заключает	1	1
601	составить предмет	1	1
602	точку зрения	1	1
603	заставляет нас	3	1
604	но он	3	1
605	но во	2	1
606	в россии	1	1
607	зависимости от	7	1
608	и эти	1	1
609	надо сказать	1	1
610	речи в	1	1
611	искусства по	1	1
612	верным в	1	1
613	того кто	1	1
614	любовь к	1	1
615	же мы	1	1
616	и очень	1	1
617	нет никакого	1	1
618	любви и	2	1
619	если и	1	1
620	не раз	1	1
621	второй части	1	1
622	представляющие собой	1	1
623	самого начала	3	1
624	нас и	2	1
625	ее с	1	1
626	к этим	2	1
627	мы помним	1	1
628	вытекает из	1	1
629	и искусство	1	1
630	в самых	1	1
631	двоякого рода	3	1
632	не могло	1	1
633	заключены в	1	1
634	на язык	1	1
635	что ни	3	1
636	под этим	1	1
637	увидеть что	2	1
638	из четырех	1	1
639	имеем дело	1	1
640	несомненно очень	1	1
641	обратим внимание	1	1
642	этих двух	7	1
643	которые и	1	1
644	связь и	1	1
645	и является	1	1
646	во всем	2	1
647	бы нас	1	1
648	не принадлежит	1	1
649	входят в	2	1
650	что на	3	1
651	ему не	1	1
652	в действительности	1	1
653	обстоятельство что	1	1
654	превращается в	1	1
655	в остальных	1	1
656	искусстве то	1	1
657	прямо говорит	1	1
658	его нужно	1	1
659	чтобы увидеть	2	1
660	и другой	1	1
661	человека в	3	1
662	отличается от	2	1
663	и отдельных	1	1
664	должны быть	1	1
665	содержанием и	1	1
666	всего в	1	1
667	виде как	1	1
668	что существует	1	1
669	бы составить	1	1
670	привычным в	1	1
671	что при	3	1
672	из чего	1	1
673	смысле в	1	1
674	именно эту	1	1
675	нас от	1	1
676	и о	3	1
677	как не	1	1
678	свою очередь	1	1
679	как один	1	1
680	без всякого	1	1
681	только при	1	1
682	совершенно ясно	7	1
683	для читателя	2	1
684	на чрезвычайно	1	1
685	то или	1	1
686	коренным образом	1	1
687	и этим	1	1
688	только то	1	1
689	на той	1	1
690	с самого	3	1
691	тот круг	1	1
692	говорится что	2	1
693	что именно	5	1
694	это могут	1	1
695	каждой области	1	1
696	то как	1	1
697	что у	3	1
698	в фактах	1	1
699	проблем и	1	1
700	и которые	1	1
701	осуществляется в	2	1
702	еще в	2	1
703	по тому	1	1
704	между собой	2	1
705	в построении	1	1
706	дальнейшего развития	1	1
707	из основных	1	1
708	с полным	1	1
709	именно потому	3	1
710	понять как	2	1
711	мере что	1	1
712	имеет еще	1	1
713	и та	2	1
714	другими словами	1	1
715	говорит об	1	1
716	вот если	1	1
717	после того	1	1
718	пор пока	2	1
719	образом мы	3	1
720	это изменение	1	1
721	места и	2	1
722	возможности и	1	1
723	том или	1	1
724	если принять	1	1
725	отрицательный ответ	1	1
726	так возникает	1	1
727	самом процессе	2	1
728	ними в	1	1
729	оно составляет	1	1
730	и содержания	1	1
731	и можно	2	1
732	же ясно	1	1
733	в лучшем	3	1
734	существует как	1	1
735	искусство которое	2	1
736	тех пор	2	1
737	что здесь	3	1
738	на которой	1	1
739	рассуждение о	1	1
740	в новой	1	1
741	достигает того	1	1
742	мы видим	8	1
743	могло быть	1	1
744	и чувства	2	1
745	между этим	1	1
746	всех его	1	1
747	или же	1	1
748	сам собой	1	1
749	времени как	1	1
750	с которыми	1	1
751	не то	1	1
752	себя в	1	1
753	нас с	1	1
754	на всем	1	1
755	вопроса о	2	1
756	целого ряда	1	1
757	с которого	1	1
758	каким образом	2	1
759	этого процесса	1	1
760	или даже	1	1
761	дает ему	2	1
762	за ним	1	1
763	его школой	1	1
764	внутренних противоречий	1	1
765	обратиться к	5	1
766	его из	1	1
767	которые служат	1	1
768	что содержание	1	1
769	для него	3	1
770	есть та	1	1
771	слова в	1	1
772	содержания и	4	1
773	мы находим	2	1
774	содержание и	4	1
775	у него	3	1
776	потому его	1	1
777	следует понимать	2	1
778	или ином	1	1
779	были бы	1	1
780	из важнейших	1	1
781	и исследование	1	1
782	деле есть	1	1
783	и т.п	1	1
784	объяснение в	1	1
785	тем мы	2	1
786	высокой степени	1	1
787	здесь в	1	1
788	бы назвать	1	1
789	все равно	2	1
790	в каких	1	1
791	с той	2	1
792	как же	1	1
793	фантазии и	2	1
794	а с	5	1
795	факта что	1	1
796	на которые	1	1
797	жизнь была	1	1
798	виде и	1	1
799	связано с	1	1
800	он только	3	1
801	остается еще	2	1
802	которые не	1	1
803	поскольку она	1	1
804	и составляет	3	1
805	в картине	1	1
806	тот факт	4	1
807	его характер	1	1
808	в одно	1	1
809	мы знаем	2	1
810	если не	1	1
811	как именно	1	1
812	здесь именно	1	1
813	они разрешаются	1	1
814	все то	2	1
815	что раньше	1	1
816	и потому	5	1
817	отсюда возникает	1	1
818	раз наоборот	1	1
819	здесь уже	1	1
820	многих случаях	1	1
821	для нашего	1	1
822	дополнение к	1	1
823	должно составить	1	1
824	взгляде на	1	1
825	между языком	1	1
826	именно для	1	1
827	в положении	2	1
828	это умение	1	1
829	в первой	1	1
830	содержание но	1	1
831	это значит	2	1
832	чтобы сделать	1	1
833	том смысле	1	1
834	с такого	1	1
835	или с	2	1
836	именно он	1	1
837	некоторой части	1	1
838	самого содержания	1	1
839	лучшем случае	3	1
840	тому о	1	1
841	но для	1	1
842	или по	1	1
843	самое существенное	1	1
844	это ясно	1	1
845	нужно принять	1	1
846	и часто	1	1
847	своих основных	1	1
848	искусства как	4	1
849	от той	2	1
850	не прямо	1	1
851	и от	1	1
852	она может	1	1
853	по поводу	3	1
854	что оно	6	1
855	различие которое	1	1
856	различны но	1	1
857	которая в	1	1
858	гораздо менее	1	1
859	том факте	1	1
860	для нас	3	1
861	как эта	1	1
862	внутреннее противоречие	2	1
863	из различных	1	1
864	и все	4	1
865	для современной	1	1
866	находит свое	2	1
867	еще более	1	1
868	прямо противоположный	1	1
869	с неизбежностью	1	1
870	предмет это	1	1
871	существует ли	1	1
872	же в	2	1
873	не дает	2	1
874	давно уже	2	1
875	имеет целью	1	1
876	может и	1	1
877	и прямо	1	1
878	в свою	3	1
879	месте в	1	1
880	противоречий и	2	1
881	состоит из	1	1
882	совершенно не	6	1
883	и составляют	1	1
884	жизни а	1	1
885	или иного	1	1
886	удалось показать	2	1
887	ко всему	1	1
888	только о	2	1
889	есть то	2	1
890	в понимание	1	1
891	которая существует	3	1
892	частности в	1	1
893	но еще	2	1
894	в своих	5	1
895	и эта	2	1
896	можно назвать	1	1
897	в таком	3	1
898	все что	1	1
899	этой точки	1	1
