N	2gram	Losev_Prob_2	Komedia
205	о которой	1	2
206	в силу	1	2
207	людей и	1	2
208	с другими	5	2
209	это не	1	2
210	не мог	1	2
211	и без	5	2
212	единственной целью	1	2
213	в их	3	2
214	из которой	1	2
215	начиная от	1	2
216	в одном	1	2
217	что эта	1	2
218	тому что	3	2
219	она не	3	2
220	что с	2	2
221	трудно было	1	2
222	что их	2	2
223	в основе	3	2
224	бы по	1	2
225	в области	6	2
226	одним из	1	2
227	и со	1	2
228	нет ни	1	2
229	все еще	4	2
230	отказаться от	1	2
231	если же	3	2
232	и это	5	2
233	как мы	5	2
234	и о	4	2
235	в виду	8	2
236	здесь не	2	2
237	без всякого	4	2
238	то время	1	2
239	роль в	2	2
240	можно было	5	2
241	по тому	2	2
242	а также	2	2
243	в другом	1	2
244	как этот	1	2
245	и во	1	2
246	между тем	1	2
247	все время	1	2
248	какой мере	1	2
249	несколько иначе	1	2
250	тот же	4	2
251	после появления	1	2
252	и ее	2	2
253	не мешает	1	2
254	в качестве	2	2
255	уже в	3	2
256	если мы	9	2
257	нового времени	1	2
258	был бы	6	2
259	этом отношении	1	2
260	от того	1	2
261	к одной	1	2
262	до начала	1	2
263	или иначе	6	2
264	себя и	1	2
265	что для	3	2
266	не было	3	2
267	а на	1	2
268	обстоятельство что	1	2
269	что мы	14	2
270	ближе к	1	2
271	и особенно	2	2
272	его на	1	2
273	из которых	2	2
274	к своему	1	2
275	в пределах	1	2
276	не могут	4	2
277	для понимания	1	2
278	его от	2	2
279	лет назад	3	2
280	этом случае	7	2
281	о его	1	2
282	видно что	1	2
283	нет ничего	2	2
284	ли в	2	2
285	и все	5	2
286	конце концов	7	2
287	нет никаких	1	2
288	обстоит дело	1	2
289	даже при	1	2
290	не будет	11	2
291	только как	3	2
292	другой стороны	5	2
293	совершенно не	2	2
294	из этого	2	2
295	в свое	1	2
296	к этой	1	2
297	в своих	3	2
298	это в	2	2
299	в таком	11	2
300	близкое к	1	1
301	чтобы не	2	1
302	знает о	1	1
303	к другому	1	1
304	и до	1	1
305	свое место	2	1
306	в зависимости	2	1
307	отношений которые	1	1
308	большое распространение	1	1
309	а уж	1	1
310	если я	2	1
311	мы имеем	1	1
312	и само	2	1
313	это совершенно	2	1
314	и наш	1	1
315	вопрос о	3	1
316	свое происхождение	1	1
317	именно к	1	1
318	а для	1	1
319	требует от	1	1
320	указывая на	1	1
321	я не	1	1
322	ему в	1	1
323	для нашей	3	1
324	знак в	2	1
325	зависимости от	2	1
326	и говорить	1	1
327	он сам	3	1
328	первый план	3	1
329	все эти	7	1
330	не был	4	1
331	говоря уже	4	1
332	ли кто-нибудь	2	1
333	только после	1	1
334	тем как	1	1
335	бы этот	1	1
336	и главное	1	1
337	но не	4	1
338	но как	6	1
339	заметим что	1	1
340	к которой	1	1
341	и всякий	3	1
342	не входит	1	1
343	если в	1	1
344	должны были	3	1
345	себе и	2	1
346	друг от	2	1
347	к сожалению	6	1
348	относится к	6	1
349	которые не	2	1
350	в поисках	2	1
351	в истории	3	1
352	если она	1	1
353	независимо от	2	1
354	общего с	2	1
355	только об	1	1
356	по содержанию	2	1
357	не это	1	1
358	перед нами	2	1
359	на земле	1	1
360	как уже	1	1
361	и как	4	1
362	и наконец	3	1
363	более или	4	1
364	в действительности	2	1
365	более обширного	1	1
366	от этого	1	1
367	да еще	1	1
368	для которого	1	1
369	от чего	2	1
370	отношения между	1	1
371	в нашем	3	1
372	из этих	3	1
373	связанного с	1	1
374	им в	1	1
375	значение так	1	1
376	с какими-нибудь	1	1
377	имеем в	2	1
378	и те	1	1
379	самое главное	1	1
380	в случае	3	1
381	все тот	1	1
382	т д	6	1
383	человек не	2	1
384	по крайней	6	1
385	в понимании	2	1
386	не являются	3	1
387	ушел в	1	1
388	ее из	1	1
389	спорить о	1	1
390	или вовсе	1	1
391	на этом	1	1
392	в нее	2	1
393	с такими	1	1
394	в каждом	1	1
395	что все	6	1
396	же не	1	1
397	для характеристики	1	1
398	то чтобы	2	1
399	значение в	4	1
400	той же	2	1
401	это было	2	1
402	который и	1	1
403	друга если	1	1
404	ни разу	1	1
405	и тем	4	1
406	а пока	2	1
407	во многом	1	1
408	для них	3	1
409	от которого	1	1
410	он является	2	1
411	для своего	1	1
412	главную роль	1	1
413	дела и	1	1
414	представляет себе	1	1
415	или из	1	1
416	а потом	1	1
417	очень важный	1	1
418	такой же	1	1
419	начала х	1	1
420	сказать не	1	1
421	имеет ничего	2	1
422	в следующем	1	1
423	мы конечно	2	1
424	прийти к	2	1
425	место в	1	1
426	для всякого	2	1
427	и раньше	1	1
428	сам же	1	1
429	образом и	1	1
430	для данного	1	1
431	которые в	2	1
432	иным как	1	1
433	далека от	1	1
434	вещей и	1	1
435	не посмел	1	1
436	случае в	1	1
437	как можно	1	1
438	без того	2	1
439	с которой	3	1
440	только здесь	1	1
441	свое время	1	1
442	и притом	3	1
443	на себе	1	1
444	и остается	1	1
445	и далеко	1	1
446	из людей	1	1
447	же его	2	1
448	подавляющее большинство	1	1
449	человека от	1	1
450	находятся в	1	1
451	выяснилось что	1	1
452	и по	3	1
453	по своей	1	1
454	заметим впрочем	1	1
455	и теперь	1	1
456	со своим	1	1
457	что речь	1	1
458	единичного и	1	1
459	что на	4	1
460	ли это	2	1
461	свое собственное	1	1
462	представляется нам	1	1
463	уже о	4	1
464	определить что	1	1
465	к смысловой	1	1
466	как только	3	1
467	числе и	2	1
468	указывает на	5	1
469	слова с	1	1
470	что при	4	1
471	которой она	1	1
472	здесь мы	3	1
473	о них	2	1
474	подобно тому	2	1
475	эта последняя	2	1
476	нас важно	1	1
477	от друга	2	1
478	ни одно	1	1
479	отношений и	1	1
480	это опять	1	1
481	и от	3	1
482	нет никакой	2	1
483	здесь без	1	1
484	дом мы	1	1
485	и когда	1	1
486	что у	1	1
487	с собой	1	1
488	времени и	1	1
489	особенно в	1	1
490	к его	1	1
491	это только	3	1
492	мы в	3	1
493	он к	1	1
494	и всякого	1	1
495	для этого	3	1
496	в настоящее	16	1
497	входящих в	2	1
498	сводится к	2	1
499	этих условиях	1	1
500	и та	1	1
501	язык и	2	1
502	настоящее время	16	1
503	никак не	11	1
504	сам а	1	1
505	на что	1	1
506	может не	1	1
507	нас в	3	1
508	мы понимаем	1	1
509	каждом из	1	1
510	все на	3	1
511	то в	1	1
512	другого а	1	1
513	являются в	1	1
514	этому поводу	2	1
515	складывается из	1	1
516	этот момент	1	1
517	к установлению	1	1
518	но несомненно	1	1
519	крайней мере	6	1
520	в ту	1	1
521	и она	1	1
522	и хотели	1	1
523	дать в	1	1
524	не требует	2	1
525	из видов	1	1
526	не настолько	1	1
527	что здесь	1	1
528	менее в	1	1
529	тоже по	2	1
530	ли он	3	1
531	только в	14	1
532	и кончая	1	1
533	важный для	1	1
534	в указанной	1	1
535	по этому	3	1
536	нам возможность	1	1
537	это же	1	1
538	и все-таки	3	1
539	менее и	1	1
540	человека с	1	1
541	только на	9	1
542	есть вполне	1	1
543	в нашей	3	1
544	является не	2	1
545	и два	1	1
546	не стал	1	1
547	гораздо ближе	1	1
548	и их	3	1
549	пока не	3	1
550	с этими	2	1
551	образом что	1	1
552	ведь мы	2	1
553	но вместе	1	1
554	с общим	1	1
555	в н	2	1
556	о своей	1	1
557	а именно	6	1
558	было и	1	1
559	а с	1	1
560	мы еще	3	1
561	то при	1	1
562	говорит о	1	1
563	превращается в	1	1
564	время было	1	1
565	отношения в	2	1
566	не на	1	1
567	однако и	1	1
568	а так	1	1
569	в слове	3	1
570	приравнивается к	1	1
571	наше представление	1	1
572	лет после	1	1
573	или на	1	1
574	уж не	1	1
575	и потому	1	1
576	относятся к	3	1
577	решение вопроса	1	1
578	мы опять	1	1
579	такого рода	15	1
580	тому как	3	1
581	что пока	2	1
582	в тех	2	1
583	быть только	3	1
584	для человека	1	1
585	да и	10	1
586	на свете	4	1
587	в состоянии	2	1
588	с р	1	1
589	что между	1	1
590	еще раз	1	1
591	на пути	1	1
592	что из	2	1
593	будет и	1	1
594	можно сказать	6	1
595	лишенный всякой	1	1
596	и таким	1	1
597	а то	1	1
598	отдельно от	2	1
599	в смысле	1	1
600	думают что	1	1
601	это ясно	1	1
602	другой смысл	1	1
603	она должна	2	1
604	многие из	1	1
605	перед собой	1	1
606	не знаем	3	1
607	в с	2	1
608	войти в	2	1
609	или в	2	1
610	о котором	3	1
611	в голову	2	1
612	от контекста	1	1
613	то не	3	1
614	на первый	4	1
615	последнего времени	1	1
616	для нас	9	1
617	могли бы	3	1
618	или менее	4	1
619	это может	1	1
620	у них	1	1
621	не понимая	1	1
622	всякого рода	4	1
623	в этих	4	1
624	его тем	1	1
625	разве только	1	1
626	остается неизвестным	1	1
627	разной степени	1	1
628	было только	1	1
629	ли что	1	1
630	все они	1	1
631	сообщением о	1	1
632	бы на	1	1
633	но вот	2	1
634	тоже ничего	1	1
635	совсем иначе	1	1
636	к самому	1	1
637	от ее	2	1
638	всякий смысл	1	1
639	сведения о	1	1
640	не говоря	4	1
641	это касается	1	1
642	сказать что	24	1
643	и только	4	1
644	понимать как	1	1
645	была бы	1	1
646	но этот	1	1
647	для нашего	1	1
648	бы его	2	1
649	и самих	1	1
650	из более	1	1
651	по поводу	2	1
652	и эта	1	1
653	я могу	3	1
654	они относятся	2	1
655	можно назвать	1	1
656	как на	2	1
657	том числе	2	1
658	впрочем что	1	1
659	они не	1	1
660	ничего общего	3	1
661	еще три	1	1
