N	2gram	Tiupa_Anal_1	Problema
397	для науки	3	1
398	в целом	5	1
399	поскольку этот	1	1
400	он в	1	1
401	бы не	2	1
402	из этих	2	1
403	поскольку в	1	1
404	думать что	2	1
405	с художественной	1	1
406	и те	1	1
407	как он	3	1
408	в случае	6	1
409	выделить в	1	1
410	таково что	1	1
411	не значит	1	1
412	в принципе	8	1
413	отношений между	1	1
414	в силу	3	1
415	точность и	1	1
416	для данной	1	1
417	его от	1	1
418	что может	1	1
419	рассказано в	1	1
420	это происходит	1	1
421	одно и	1	1
422	от нее	1	1
423	которой состоит	1	1
424	то ни	3	1
425	мышления с	1	1
426	и процессов	1	1
427	тем в	1	1
428	области гуманитарных	1	1
429	искусства в	4	1
430	однако здесь	2	1
431	смерть и	1	1
432	по домам	1	1
433	не всегда	4	1
434	и уже	1	1
435	жизни но	2	1
436	как сказано	1	1
437	должно быть	2	1
438	смысл и	3	1
439	и конец	1	1
440	на первый	1	1
441	а творческое	1	1
442	во время	1	1
443	и при	1	1
444	становится его	1	1
445	при изучении	2	1
446	предполагает его	1	1
447	сознания но	1	1
448	в такой	1	1
449	л толстого	1	1
450	в их	5	1
451	на каждом	2	1
452	то его	1	1
453	не как	1	1
454	бы мы	1	1
455	жизни с	1	1
456	однако сам	1	1
457	отдельных произведений	1	1
458	которые в	2	1
459	не чисто	1	1
460	в своих	1	1
461	войти в	1	1
462	существующим в	2	1
463	что то	1	1
464	том же	1	1
465	даже в	3	1
466	мы встречаемся	1	1
467	о подлинном	1	1
468	тому что	1	1
469	раз и	1	1
470	литературы как	2	1
471	суждения о	1	1
472	человек и	1	1
473	сознания однако	1	1
474	к этим	1	1
475	или лучше	1	1
476	у него	1	1
477	никогда не	2	1
478	и рождается	1	1
479	ничего не	1	1
480	под этим	1	1
481	переживания в	1	1
482	при наличии	3	1
483	они являются	1	1
484	своей природе	1	1
485	по своей	6	1
486	ему и	1	1
487	ничто не	2	1
488	входят в	1	1
489	только с	1	1
490	нового времени	1	1
491	в основе	6	1
492	уже о	1	1
493	не могут	3	1
494	такова что	1	1
495	могут быть	4	1
496	здесь совершенно	1	1
497	в категориях	2	1
498	присутствуют в	1	1
499	об одном	1	1
500	числе и	1	1
501	всего в	1	1
502	что оно	1	1
503	анализа в	2	1
504	но к	2	1
505	утверждать что	1	1
506	и был	1	1
507	чтобы охватить	1	1
508	тогда я	1	1
509	можно и	1	1
510	также имеет	1	1
511	что все	1	1
512	свою очередь	1	1
513	и сами	1	1
514	на основе	2	1
515	уже потому	1	1
516	чтобы быть	1	1
517	даже самое	2	1
518	уже с	1	1
519	на свой	1	1
520	на том	1	1
521	и сам	2	1
522	вещи и	1	1
523	особенно в	2	1
524	реальной жизни	1	1
525	того и	3	1
526	произведения не	1	1
527	этой жизни	1	1
528	данного произведения	3	1
529	познания и	1	1
530	внимание на	1	1
531	на художественную	1	1
532	читателя как	1	1
533	все прочие	2	1
534	одного из	2	1
535	основе своей	2	1
536	может не	1	1
537	этих двух	1	1
538	концентрических кругов	1	1
539	каждом из	2	1
540	в которую	1	1
541	произведение является	1	1
542	художественного произведения	5	1
543	когда оно	1	1
544	положения и	1	1
545	ним и	2	1
546	конечно может	1	1
547	себя но	1	1
548	только такие	1	1
549	соединении с	1	1
550	которая и	1	1
551	на отдельные	1	1
552	того что	4	1
553	происходит в	1	1
554	предмета и	1	1
555	быть и	1	1
556	известном смысле	1	1
557	познания но	1	1
558	на которой	1	1
559	наконец в-третьих	1	1
560	оно и	1	1
561	среди других	1	1
562	и быть	1	1
563	целое то	1	1
564	что даже	1	1
565	не само	1	1
566	представляет собою	2	1
567	в разные	1	1
568	который в	2	1
569	не происходит	1	1
570	но ее	1	1
571	с одной	3	1
572	действительность но	1	1
573	каждого звука	1	1
574	однако с	1	1
575	есть чисто	2	1
576	искусства всегда	1	1
577	до всякого	1	1
578	но от	1	1
579	эти два	1	1
580	к мысли	1	1
581	нуждается в	8	1
582	т п	3	1
583	от тех	1	1
584	не о	2	1
585	не случайно	3	1
586	не говорит	1	1
587	не ее	1	1
588	и вместе	1	1
589	развития в	1	1
590	подлежит никакому	1	1
591	с другим	4	1
592	героев но	1	1
593	до сих	1	1
594	с той	1	1
595	и др	1	1
596	что для	1	1
597	в рассказе	1	1
598	превращается в	1	1
599	поставить в	1	1
600	однако и	1	1
601	его как	1	1
602	и вещь	2	1
603	о чем	1	1
604	когда же	1	1
605	для человека	1	1
606	мировое древо	2	1
607	бы оно	1	1
608	на фоне	2	1
609	чем глубже	1	1
610	и особенно	1	1
611	зачем же	1	1
612	человека к	4	1
613	своей собственной	1	1
614	есть такое	1	1
615	требует от	1	1
616	сама же	1	1
617	ним как	1	1
618	моделью но	1	1
619	данного рода	2	1
620	одной стороны	3	1
621	искусства но	1	1
622	она есть	2	1
623	если они	1	1
624	к действительности	1	1
625	что же	2	1
626	явления то	1	1
627	исходя из	4	1
628	развития действия	1	1
629	не его	1	1
630	в художественную	1	1
631	с этой	1	1
632	с бытием	2	1
633	художественное произведение	5	1
634	бы достаточно	1	1
635	сих пор	1	1
636	и пространстве	4	1
637	приобщаясь к	1	1
638	основанная на	2	1
639	не подлежит	1	1
640	мира и	1	1
641	на небесах	1	1
642	о котором	1	1
643	но отнюдь	1	1
644	себя самого	1	1
645	всех прочих	1	1
646	вот этот	1	1
647	исключительно в	1	1
648	есть уже	1	1
649	третьей и	1	1
650	хотя в	1	1
651	же касается	1	1
652	за этим	1	1
653	к самому	1	1
654	при встрече	3	1
655	в романе	1	1
656	между ними	1	1
657	не знает	1	1
658	равно как	1	1
659	в свою	1	1
660	присутствовало в	1	1
661	мере в	3	1
662	он и	1	1
663	и представления	1	1
664	к другим	1	1
665	также не	1	1
666	в искусстве	2	1
667	то оно	1	1
668	по поводу	1	1
669	это понятие	1	1
670	этой точки	1	1
671	том числе	3	1
