N	2gram	Propp_Isto_1	Formalny
117	могут быть	4	4
118	к тому	6	4
119	о том	9	4
120	связь между	3	4
121	же и	1	4
122	конечно не	2	4
123	в большинстве	4	4
124	только на	1	4
125	социальной жизни	4	4
126	для того	1	4
127	со стороны	2	4
128	прежде всего	10	4
129	материал в	1	4
130	в связи	4	4
131	мы видели	2	4
132	как это	3	4
133	да и	1	4
134	между собой	4	4
135	обстоит дело	4	4
136	из этого	2	4
137	они не	4	4
138	одним из	2	3
139	же как	2	3
140	должна быть	5	3
141	мы уже	1	3
142	в виду	1	3
143	стороны его	2	3
144	целое и	2	3
145	и на	4	3
146	в которых	1	3
147	столь же	2	3
148	время в	1	3
149	во всех	2	3
150	как таковая	2	3
151	то мы	4	3
152	то он	2	3
153	что это	8	3
154	в себе	2	3
155	сливаются в	1	3
156	вследствие этого	2	3
157	и с	4	3
158	те же	1	3
159	материала и	2	3
160	это не	7	3
161	действительности в	1	3
162	и тем	2	3
163	ее в	5	3
164	раз и	3	3
165	в этих	7	3
166	от его	1	3
167	и более	1	3
168	по отношению	3	3
169	тому что	1	3
170	в основе	4	3
171	для нас	13	3
172	ничто не	1	3
173	этом отношении	1	3
174	же самое	3	3
175	а что	1	3
176	оно не	1	3
177	реальной действительности	1	3
178	только то	1	3
179	ясно что	2	3
180	еще в	2	3
181	в эпоху	2	3
182	никак не	1	3
183	и что	10	3
184	их в	5	3
185	в них	1	3
186	дело с	2	3
187	в какой	3	3
188	уже не	3	3
189	его и	2	3
190	в конце	1	3
191	у нас	1	3
192	не на	2	3
193	того что	4	3
194	отношению к	3	3
195	формы его	1	3
196	дело идет	1	3
197	о нем	2	3
198	сказать что	5	3
199	материала как	1	3
200	равно как	1	3
201	и мотивировки	1	3
202	героя в	5	3
203	ту же	1	2
204	отношения к	2	2
205	чтобы не	3	2
206	в такой	2	2
207	а иногда	2	2
208	он может	1	2
209	это и	1	2
210	исторический материал	1	2
211	в котором	3	2
212	что уже	1	2
213	так чтобы	2	2
214	говорить о	1	2
215	эпохи в	1	2
216	в полной	1	2
217	и со	1	2
218	не знают	3	2
219	же что	1	2
220	видели что	3	2
221	в сторону	1	2
222	отличие от	2	2
223	или иное	1	2
224	что формы	2	2
225	связи и	2	2
226	эта связь	1	2
227	вот как	1	2
228	в своем	5	2
229	стороны и	1	2
230	увидим что	5	2
231	от этого	2	2
232	то в	1	2
233	это можно	1	2
234	бы не	1	2
235	из этих	1	2
236	в этой	6	2
237	своей теории	1	2
238	е с	1	2
239	говорят о	1	2
240	как он	2	2
241	что она	5	2
242	главным образом	1	2
243	всех этих	2	2
244	не значит	1	2
245	не как	3	2
246	какой бы	1	2
247	его от	1	2
248	на этом	3	2
249	именно это	2	2
250	в основу	1	2
251	этом смысле	1	2
252	кажется что	1	2
253	исходили из	1	2
254	для чего	1	2
255	ни с	1	2
256	и тогда	3	2
257	нисколько не	2	2
258	в эту	1	2
259	том как	2	2
260	таким же	1	2
261	жизнь так	1	2
262	бы к	1	2
263	в отличие	2	2
264	знаем что	1	2
265	в основном	2	2
266	друг другу	1	2
267	однако в	2	2
268	что этот	2	2
269	где нет	2	2
270	даже в	4	2
271	в отношении	1	2
272	до известной	1	2
273	как о	2	2
274	дело не	5	2
275	дело в	3	2
276	одна из	2	2
277	и притом	1	2
278	весь этот	1	2
279	вытекает из	1	2
280	тем не	6	2
281	нам важно	1	2
282	же слова	1	2
283	в каком	1	2
284	этих областей	1	2
285	и это	1	2
286	здесь необходимо	1	2
287	здесь не	4	2
288	так в	4	2
289	если они	1	2
290	был бы	2	2
291	вошел в	1	2
292	можно только	1	2
293	поэтому в	2	2
294	для этого	3	2
295	ничего не	2	2
296	в самой	1	2
297	развития как	2	2
298	или на	3	2
299	в языке	1	2
300	что и	6	2
301	и только	2	2
302	от этих	2	2
303	нем и	1	2
304	может иметь	1	2
305	говорит в	2	2
306	в формах	1	2
307	но так	2	2
308	мы увидим	10	2
309	должен быть	3	2
310	в самое	1	2
311	именно на	2	2
312	не можем	3	2
313	является не	1	2
314	от других	1	2
315	в данной	2	2
316	из них	3	2
317	тогда он	1	2
318	сами по	1	2
319	они будут	1	2
320	формы к	1	2
321	же деле	1	2
322	и даже	4	2
323	в области	2	2
324	к которому	5	2
325	мы еще	3	2
326	и др	7	2
327	связано с	2	2
328	превращается в	4	2
329	самом же	1	2
330	самый факт	1	2
331	была бы	2	2
332	но оно	4	2
333	но уже	2	2
334	язык а	1	2
335	весь материал	1	2
336	смысле этого	1	2
337	быть только	1	2
338	этого слова	1	2
339	но это	4	2
340	поэтому совершенно	1	2
341	известной степени	1	2
342	у них	1	2
343	мы должны	13	2
344	в целях	3	2
345	одной из	2	2
346	но если	2	2
347	лишь тогда	1	2
348	именно потому	1	2
349	бы быть	3	2
350	к этому	2	2
351	это понятие	1	2
352	сказка как	5	1
353	также что	1	1
354	неотделима от	1	1
355	полнотой и	1	1
356	не должны	1	1
357	и то	1	1
358	можем это	1	1
359	тех же	1	1
360	в первом	1	1
361	ведь и	1	1
362	со своей	1	1
363	в доме	2	1
364	и этот	1	1
365	есть не	1	1
366	мы имеем	13	1
367	нам в	1	1
368	это сделать	1	1
369	историческое явление	1	1
370	а для	2	1
371	ему в	3	1
372	то это	3	1
373	это время	2	1
374	нас важны	1	1
375	себе а	1	1
376	оно может	2	1
377	не найдем	1	1
378	так если	2	1
379	как отсутствие	1	1
380	и связь	1	1
381	все разновидности	1	1
382	а только	2	1
383	теперь что	1	1
384	значение и	2	1
385	только тогда	1	1
386	материала мы	2	1
387	и рассматривать	1	1
388	должны были	2	1
389	иначе что	1	1
390	иногда и	1	1
391	изменения и	1	1
392	не просто	3	1
393	друга и	1	1
394	же обстоит	2	1
395	из таких	1	1
396	один и	2	1
397	явление которое	1	1
398	никакой другой	1	1
399	рассказы о	1	1
400	связи а	1	1
401	с этим	4	1
402	что как	1	1
403	далее мы	1	1
404	в противном	1	1
405	кроме того	1	1
406	и широка	1	1
407	этом же	1	1
408	хотя и	1	1
409	в круг	2	1
410	как таковое	1	1
411	перескочить через	1	1
412	не связаны	1	1
413	очень многие	1	1
414	та же	1	1
415	вопрос почему	2	1
416	их исторической	1	1
417	можно не	1	1
418	в нашем	1	1
419	тоже не	2	1
420	и тот	2	1
421	идет речь	1	1
422	на то	4	1
423	всей его	1	1
424	и если	2	1
425	противном случае	1	1
426	быть выделены	1	1
427	а просто	1	1
428	он не	2	1
429	здесь однако	1	1
430	что приводимые	1	1
431	ключ к	3	1
432	явление но	1	1
433	различные формы	2	1
434	этого вопроса	3	1
435	переходит от	1	1
436	именно из	1	1
437	по существу	5	1
438	еще одну	2	1
439	и по	3	1
440	так например	6	1
441	или иных	1	1
442	но все	4	1
443	значительной степени	1	1
444	он будет	1	1
445	в работе	1	1
446	же не	3	1
447	же касается	1	1
448	и сделал	1	1
449	историей и	1	1
450	его не	1	1
451	знаем не	1	1
452	знает что	1	1
453	того или	1	1
454	каждого элемента	1	1
455	быть не	1	1
456	с начала	1	1
457	чаще всего	1	1
458	еще одно	1	1
459	истории она	1	1
460	нет в	2	1
461	на друга	1	1
462	глубока и	1	1
463	очень важное	1	1
464	заставляют нас	1	1
465	задачи и	1	1
466	чем в	1	1
467	в чистом	2	1
468	сюжета мы	1	1
469	должно быть	2	1
470	связаны между	2	1
471	этот материал	3	1
472	на первый	2	1
473	нужно было	1	1
474	и всеми	1	1
475	в их	3	1
476	она в	1	1
477	мы говорили	1	1
478	для всякого	1	1
479	ищут в	1	1
480	но он	1	1
481	и эти	3	1
482	действительности сюжет	1	1
483	на такое	1	1
484	тому чтобы	1	1
485	нет никакого	1	1
486	чистом виде	2	1
487	а отсюда	1	1
488	нечто вроде	1	1
489	еще один	2	1
490	с ним	2	1
491	что эта	1	1
492	случае они	1	1
493	самого начала	2	1
494	в познании	1	1
495	того как	3	1
496	она никогда	1	1
497	на себе	1	1
498	на него	4	1
499	тогда и	1	1
500	как здесь	1	1
501	иметь в	1	1
502	он указывает	1	1
503	формы эти	1	1
504	пространство в	1	1
505	элемент в	1	1
506	двух явлений	1	1
507	с религией	3	1
508	при всем	1	1
509	явление в	1	1
510	связь и	1	1
511	можно рассматривать	1	1
512	тут только	1	1
513	входят в	1	1
514	совершенно необходимо	1	1
515	ему не	1	1
516	с другом	3	1
517	в америке	1	1
518	конца в	1	1
519	мере того	2	1
520	этого и	1	1
521	по возможности	1	1
522	всегда есть	1	1
523	утверждать что	3	1
524	и был	1	1
525	но по	1	1
526	этого целого	1	1
527	вывод что	2	1
528	на основе	5	1
529	совершенно ясно	1	1
530	как по	1	1
531	последнее время	1	1
532	не всюду	1	1
533	а должны	1	1
534	и этим	2	1
535	в себя	1	1
536	с самого	2	1
537	или для	1	1
538	только через	3	1
539	можно было	5	1
540	не с	3	1
541	как герой	1	1
542	для него	2	1
543	и социальные	1	1
544	строго говоря	1	1
545	по мере	2	1
546	об этом	4	1
547	связи со	1	1
548	все дело	1	1
549	и здесь	7	1
550	а такие	1	1
551	и должно	3	1
552	это происходит	2	1
553	и та	1	1
554	но мы	2	1
555	и объяснить	1	1
556	там же	2	1
557	в значительной	1	1
558	не выходит	2	1
559	нас в	2	1
560	трудная задача	1	1
561	дают себе	1	1
562	действительности а	1	1
563	все в	1	1
564	но столь	1	1
565	путь к	1	1
566	которого оно	1	1
567	ними в	1	1
568	так нельзя	1	1
569	в форме	3	1
570	приводит и	1	1
571	в ту	2	1
572	отражает историческую	1	1
573	не так	2	1
574	один момент	1	1
575	в современной	3	1
576	известно что	1	1
577	и обнаруживает	1	1
578	и история	1	1
579	но с	1	1
580	мы видим	11	1
581	тот же	2	1
582	но этим	2	1
583	именно о	1	1
584	может оказаться	3	1
585	и так	1	1
586	который в	1	1
587	случаи когда	3	1
588	и жизни	1	1
589	играет роль	1	1
590	с одной	4	1
591	в качестве	5	1
592	себя в	2	1
593	так что	4	1
594	для всех	2	1
595	друг на	1	1
596	оказывается в	1	1
597	и у	1	1
598	видеть что	2	1
599	то и	2	1
600	в начале	3	1
601	тем теснее	1	1
602	здесь же	2	1
603	не из	1	1
604	или даже	3	1
605	за ним	1	1
606	к каким	1	1
607	одно из	1	1
608	говорит о	2	1
609	в идеальном	1	1
610	слова в	1	1
611	понято и	1	1
612	в одном	5	1
613	у этих	1	1
614	это значило	1	1
615	для объяснения	2	1
616	должен был	3	1
617	которые могут	3	1
618	этот термин	1	1
619	но могут	1	1
620	не доказывает	1	1
621	связи в	1	1
622	явно не	1	1
623	это положение	2	1
624	момент в	1	1
625	ней и	1	1
626	даже не	2	1
627	как историческое	1	1
628	до сих	5	1
629	материал так	1	1
630	однако это	3	1
631	именно в	3	1
632	здесь в	2	1
633	с той	2	1
634	еще и	2	1
635	и затем	1	1
636	в середине	2	1
637	что для	1	1
638	к сожалению	3	1
639	что таким	1	1
640	не было	1	1
641	одной стороны	4	1
642	не делает	1	1
643	отсюда вытекает	2	1
644	зависит от	2	1
645	а наоборот	1	1
646	ничем не	1	1
647	его по	1	1
648	или с	1	1
649	что мы	7	1
650	здесь имеет	1	1
651	на который	1	1
652	и силы	1	1
653	для этой	1	1
654	если это	1	1
655	между собою	1	1
656	все более	1	1
657	как материала	1	1
658	нет ничего	1	1
659	в частности	2	1
660	нами как	1	1
661	совершенно иное	1	1
662	не входят	1	1
663	не удается	1	1
664	с каким-то	1	1
665	к своему	2	1
666	этих случаях	2	1
667	не дают	1	1
668	на какой-то	1	1
669	и всей	1	1
670	в американских	2	1
671	происходит в	1	1
672	друг с	4	1
673	дело здесь	1	1
674	в это	1	1
675	в художественную	1	1
676	основные элементы	1	1
677	а люди	1	1
678	этом случае	1	1
679	герой не	1	1
680	но даже	1	1
681	не служит	1	1
682	сих пор	5	1
683	только для	2	1
684	пришлось бы	1	1
685	один из	4	1
686	тех или	1	1
687	каждой из	1	1
688	и часто	2	1
689	к пониманию	1	1
690	при таком	1	1
691	что там	1	1
692	она может	1	1
693	только тем	1	1
694	где материал	1	1
695	работа никогда	1	1
696	этой действительности	1	1
697	с социальными	2	1
698	это так	4	1
699	возникает вопрос	1	1
700	знают и	1	1
701	не должен	5	1
702	такое явление	1	1
703	ни к	2	1
704	же к	1	1
705	понятие очень	1	1
706	или не	1	1
707	лежит в	1	1
708	очень хорошо	1	1
709	а в	7	1
710	месте между	1	1
711	как продукт	1	1
712	и материал	1	1
713	вопрос как	1	1
714	не знает	5	1
715	состоит из	1	1
716	эпохой в	1	1
717	члена общества	1	1
718	конкретной социальной	1	1
719	потому в	1	1
720	от целого	1	1
721	слагается из	1	1
722	или иного	1	1
723	бы его	1	1
724	можно назвать	2	1
725	значило бы	1	1
726	о характере	1	1
