N	2gram	Voloshinov_1	Psycholo
240	находит свое	3	2
241	но все	2	2
242	том и	1	2
243	на содержание	1	2
244	же не	1	2
245	отношения между	1	2
246	все то	1	2
247	между собой	2	2
248	этом смысле	1	2
249	с этой	2	2
250	со словами	1	2
251	нам кажется	1	2
252	в себя	2	2
253	сами по	1	2
254	на самом	4	2
255	этого взаимодействия	2	2
256	деле это	1	2
257	и можно	1	2
258	именно эта	1	2
259	два ряда	1	2
260	с точки	2	2
261	по отношению	11	2
262	не найдем	1	2
263	совпадают с	1	2
264	из этого	3	2
265	в качестве	1	2
266	в душе	2	2
267	является то	1	2
268	лицо и	1	2
269	нас и	2	2
270	это по	1	2
271	в то	2	2
272	слов и	1	2
273	в отношении	2	2
274	и самый	1	2
275	дело в	4	2
276	не является	1	2
277	следующим образом	1	2
278	в одной	1	2
279	это и	1	2
280	должно быть	1	2
281	ничего не	2	2
282	эти три	1	2
283	даже и	1	2
284	это делает	1	2
285	едва ли	2	2
286	себе и	1	2
287	себе не	1	2
288	в котором	3	2
289	и та	2	2
290	по преимуществу	1	2
291	же как	1	2
292	и таким	1	2
293	от этой	2	2
294	это же	1	2
295	еще один	1	2
296	с героем	3	2
297	и он	1	2
298	мы никогда	2	2
299	себя и	2	2
300	до конца	2	2
301	в прежней	1	2
302	и эта	1	2
303	быть и	3	2
304	с его	2	2
305	и герой	3	2
306	если же	2	2
307	с которой	1	2
308	художественном произведении	3	2
309	чем не	1	2
310	замечает что	1	2
311	каком отношении	2	2
312	есть только	1	2
313	ту же	1	2
314	нам придется	1	2
315	по самому	1	2
316	перед нами	1	2
317	он как	1	2
318	и следовательно	5	2
319	искусства в	1	2
320	удалось показать	1	2
321	герой и	1	2
322	является в	1	2
323	что каждый	1	1
324	и форму	1	1
325	те три	1	1
326	с деятельностью	1	1
327	то мы	1	1
328	говорит так	1	1
329	к герою	3	1
330	и всякого	1	1
331	из формальных	1	1
332	известной степени	2	1
333	нуждается в	3	1
334	каждое слово	1	1
335	дано в	1	1
336	в конечном	1	1
337	и характером	1	1
338	выражение и	2	1
339	во времени	1	1
340	во всяком	1	1
341	от всех	2	1
342	это мы	1	1
343	подчиняется в	1	1
344	должны быть	1	1
345	которые мы	2	1
346	он имеет	1	1
347	это на	1	1
348	и оно	1	1
349	но что	2	1
350	от нее	1	1
351	вскрыть те	1	1
352	эстетического значения	1	1
353	она придает	1	1
354	на это	2	1
355	может и	1	1
356	отношение как	1	1
357	в поэзии	3	1
358	кто не	1	1
359	они как	1	1
360	в эти	1	1
361	словах и	1	1
362	отношению к	11	1
363	не к	3	1
364	и является	4	1
365	и ее	3	1
366	крайней мере	1	1
367	в поэтическом	1	1
368	и их	1	1
369	в комнате	2	1
370	не было	1	1
371	не менее	3	1
372	видели в	1	1
373	и тот	1	1
374	же мы	1	1
375	свойства материала	1	1
376	имеет и	1	1
377	в виде	1	1
378	и которые	1	1
379	в жизни	5	1
380	ей в	1	1
381	его содержания	1	1
382	в произведении	1	1
383	к нему	4	1
384	произведения и	3	1
385	сферы в	1	1
386	в какой	2	1
387	и во	1	1
388	и вообще	3	1
389	его и	1	1
390	вступает в	1	1
391	в теории	1	1
392	но несмотря	1	1
393	не так	2	1
394	этой точки	3	1
395	справедливо и	3	1
396	в значительной	1	1
397	так называемые	1	1
398	в некоторых	3	1
399	в смысле	1	1
400	в поэтике	1	1
401	та же	1	1
402	рассматривать как	1	1
403	это последнее	1	1
404	только то	1	1
405	с большим	1	1
406	в художественном	3	1
407	ничего общего	1	1
408	всего способны	1	1
409	результате взаимодействия	1	1
410	содержанию как	1	1
411	и вне	1	1
412	которой он	1	1
413	герою и	1	1
414	же оно	1	1
415	тем как	2	1
416	и искусство	1	1
417	то в	1	1
418	это несколько	1	1
419	речи в	2	1
420	она грозит	1	1
421	до известной	2	1
422	эта же	1	1
423	на протяжении	1	1
424	или даже	1	1
425	в лирическую	1	1
426	чувства от	1	1
427	деле и	1	1
428	его как	2	1
429	произведения так	1	1
430	один и	1	1
431	например в	1	1
432	мы еще	1	1
433	в корне	2	1
434	себе как	1	1
435	как не	2	1
436	кажется что	1	1
437	ком идет	1	1
438	героя является	1	1
439	что слово	2	1
440	дает ложное	1	1
441	важный для	1	1
442	дана в	1	1
443	между тем	3	1
444	эмоциональным тоном	1	1
445	только из	1	1
446	мы видели	1	1
447	еще более	1	1
448	искусства может	1	1
449	хотя и	1	1
450	что для	1	1
451	мы попытаемся	1	1
452	найти его	1	1
453	точка зрения	3	1
454	оно становится	1	1
455	что называется	1	1
456	и поступки	1	1
457	имеет в	3	1
458	на него	2	1
459	произведения с	1	1
460	вне искусства	1	1
461	и легче	1	1
462	является выражением	1	1
463	ни одной	1	1
464	равно как	1	1
465	ко всем	2	1
466	переходя в	1	1
467	на которой	1	1
468	как единство	1	1
469	пор не	1	1
470	того кто	1	1
471	с ее	1	1
472	и создает	1	1
473	и содержания	2	1
474	имеем дело	1	1
475	поэтому не	1	1
476	тогда когда	2	1
477	совершенно необходимо	1	1
478	что не	4	1
479	же где	1	1
480	общего с	2	1
481	конечном счете	1	1
482	как если	4	1
483	в чем	2	1
484	не то	1	1
485	но уже	1	1
486	свою очередь	1	1
487	мы указывали	1	1
488	частности в	1	1
489	мы таким	1	1
490	изображение человека	1	1
491	во многих	1	1
492	мы ощущаем	1	1
493	сознание и	1	1
494	человеческого тела	1	1
495	исследования является	1	1
496	относится к	2	1
497	именно и	1	1
498	отказывается от	1	1
499	тому же	2	1
500	там же	1	1
501	и т.п	1	1
502	за пределами	1	1
503	гораздо чаще	1	1
504	его психологическая	1	1
505	к которой	1	1
506	на них	1	1
507	уже не	4	1
508	суждения и	1	1
509	содержание но	1	1
510	или менее	1	1
511	конечно только	1	1
512	формы как	1	1
513	тому как	1	1
514	так мы	1	1
515	мы в	2	1
516	более или	1	1
517	с собственной	1	1
518	с этих	1	1
519	возникает из	1	1
520	далеко не	1	1
521	и др	5	1
522	них всегда	1	1
523	слово это	2	1
524	всего целого	1	1
525	между теорией	1	1
526	точку зрения	2	1
527	по крайней	1	1
528	искусство таким	1	1
529	к содержанию	6	1
530	других областей	1	1
531	произведение не	1	1
532	таком понимании	1	1
533	из его	1	1
534	к его	2	1
535	на события	1	1
536	этого нам	1	1
537	чрезвычайно важный	1	1
538	его значение	1	1
539	они должны	1	1
540	эти и	2	1
541	нигде не	1	1
542	в новой	1	1
543	совпадает с	2	1
544	им не	2	1
545	точно и	1	1
546	самому существу	1	1
547	в процессе	6	1
548	она не	2	1
549	как к	3	1
550	и дает	2	1
551	образом для	1	1
552	именно эту	1	1
553	когда человек	1	1
554	теория искусства	1	1
555	форму в	2	1
556	у нее	1	1
557	что всякий	1	1
558	положения в	1	1
559	нет ничего	2	1
560	так следует	1	1
561	не ту	1	1
562	при помощи	1	1
563	тем более	1	1
564	вразрез с	1	1
565	часто в	1	1
566	для других	2	1
567	формальная структура	1	1
568	здесь же	1	1
569	героев и	2	1
570	признать что	1	1
571	столь же	1	1
572	здесь не	3	1
573	и различные	1	1
574	все они	2	1
575	уверенность в	1	1
576	которые в	1	1
577	в такой	3	1
578	то время	1	1
579	только для	1	1
580	или иного	1	1
581	именно этим	1	1
582	нам не	1	1
583	не бывает	1	1
584	о самом	1	1
585	подвести итоги	1	1
586	русской литературе	1	1
587	себя в	1	1
588	в области	1	1
589	не из	1	1
590	внешнему миру	1	1
591	что например	1	1
592	трагедии как	1	1
593	все более	1	1
594	со всей	1	1
595	она в	1	1
596	но эта	1	1
597	ненависть к	1	1
598	может стать	2	1
599	высказывается и	1	1
600	которое было	1	1
601	поэтического произведения	3	1
602	форму как	2	1
603	не зная	1	1
604	да и	3	1
605	конечно не	3	1
606	как же	2	1
607	имеем в	2	1
608	отношение к	4	1
609	здесь имеет	1	1
610	но это	2	1
611	ни на	2	1
612	на один	2	1
613	о ком	2	1
614	что форма	2	1
615	всякого художественного	1	1
616	основе своей	1	1
617	но для	3	1
618	или несогласие	2	1
619	уже сказали	1	1
620	в русской	1	1
621	и такой	1	1
