N	2gram	Bakhtin_KF_1	KulturaY
128	что это	3	3
129	бы не	3	3
130	он не	6	3
131	и с	1	3
132	и рядом	1	3
133	значит не	1	3
134	имеет смысл	1	3
135	случае когда	1	3
136	в отношении	1	3
137	она не	1	3
138	в то	3	3
139	как о	1	3
140	не имеет	5	3
141	в процессе	2	3
142	и именно	2	3
143	должна быть	4	3
144	не по	4	3
145	был бы	3	3
146	в каком	4	3
147	не потому	2	3
148	не есть	20	3
149	всего этого	1	3
150	в результате	1	3
151	и содержание	5	3
152	но и	9	3
153	связь между	1	3
154	это не	10	3
155	и только	6	3
156	вообще и	1	3
157	может иметь	2	3
158	в какой	1	3
159	и действительно	6	3
160	а лишь	3	3
161	я в	1	3
162	не знать	1	3
163	в данной	1	3
164	ни в	12	3
165	могло бы	4	3
166	именно в	5	3
167	а именно	1	3
168	а с	2	3
169	и пр	3	3
170	смысл который	1	3
171	когда мы	1	3
172	там где	5	3
173	того или	3	3
174	но для	2	3
175	это уже	2	3
176	к тому	1	3
177	мы должны	1	3
178	или иного	3	3
179	по поводу	1	3
180	они не	1	3
181	смысле слова	1	2
182	чтобы не	2	2
183	тем же	1	2
184	отношению к	22	2
185	что эти	1	2
186	мы имеем	5	2
187	которую я	1	2
188	смысле можно	1	2
189	содержания в	1	2
190	как я	1	2
191	и говорить	1	2
192	быть в	4	2
193	здесь не	3	2
194	в различных	1	2
195	и вопрос	1	2
196	не просто	1	2
197	или иное	2	2
198	относится к	1	2
199	и я	5	2
200	более чем	1	2
201	как к	2	2
202	смысле этого	1	2
203	когда он	1	2
204	и как	2	2
205	но в	5	2
206	для которого	3	2
207	в известном	1	2
208	и тот	1	2
209	отношений между	1	2
210	в корне	2	2
211	на этом	1	2
212	но все	5	2
213	что все	1	2
214	и чтобы	1	2
215	с целью	1	2
216	его в	5	2
217	для меня	20	2
218	чем в	1	2
219	такой же	1	2
220	как таковой	1	2
221	и того	2	2
222	остается в	1	2
223	смысл и	6	2
224	одного и	1	2
225	в этих	1	2
226	в котором	24	2
227	не как	4	2
228	мысли и	1	2
229	если это	1	2
230	раз и	2	2
231	что есть	2	2
232	если и	1	2
233	к такой	1	2
234	не о	2	2
235	может служить	1	2
236	дело не	2	2
237	до их	1	2
238	по своему	3	2
239	более что	1	2
240	и такие	1	2
241	отличается от	1	2
242	такая же	1	2
243	то или	2	2
244	но мы	1	2
245	на том	1	2
246	здесь как	1	2
247	совершенно иной	1	2
248	мог бы	1	2
249	к его	1	2
250	и здесь	7	2
251	можно сказать	1	2
252	смысловое содержание	6	2
253	не более	1	2
254	и содержания	1	2
255	она может	1	2
256	известном смысле	1	2
257	конечно можно	1	2
258	все они	1	2
259	именно на	2	2
260	в качестве	2	2
261	конечно не	7	2
262	я имею	3	2
263	дано в	1	2
264	не дает	3	2
265	он имеет	2	2
266	важно однако	1	2
267	а то	1	2
268	в одном	4	2
269	точек зрения	1	2
270	говорим о	1	2
271	ни на	1	2
272	один и	1	2
273	только что	1	2
274	понятие о	1	2
275	что мы	1	2
276	эти слова	1	2
277	вместе с	1	2
278	подхода к	2	2
279	он будет	1	2
280	но сам	1	2
281	быть не	2	2
282	только для	1	2
283	все это	10	2
284	мы найдем	1	2
285	не с	1	2
286	еще более	2	2
287	главным образом	1	2
288	можно конечно	1	2
289	не знает	5	2
290	равно как	1	2
291	первом случае	1	2
292	или иным	2	2
293	это в	1	2
294	во всяком	1	2
295	нужно помнить	1	1
296	ту же	1	1
297	говоря о	1	1
298	отношения к	1	1
299	о каких	1	1
300	в движение	1	1
301	эти различения	2	1
302	и то	2	1
303	три строки	1	1
304	бы для	1	1
305	в чисто	1	1
306	это какой-то	1	1
307	не имеют	1	1
308	не умеем	1	1
309	из всех	1	1
310	бы что	1	1
311	именно к	1	1
312	оба эти	2	1
313	имеет смысла	1	1
314	так чтобы	1	1
315	само слово	1	1
316	бы более	1	1
317	эта функция	1	1
318	в составе	2	1
319	конечно и	1	1
320	как не	1	1
321	так называемые	1	1
322	целом есть	1	1
323	вышла из	1	1
324	не нужно	2	1
325	и на	3	1
326	определенной цели	1	1
327	бы то	2	1
328	своей функции	1	1
329	в отвлечении	5	1
330	ко всякому	1	1
331	мы будем	1	1
332	же на	1	1
333	а только	1	1
334	что язык	1	1
335	менее всего	6	1
336	самым оно	1	1
337	и будет	1	1
338	нет и	3	1
339	стал бы	2	1
340	только факт	1	1
341	же с	1	1
342	с этим	1	1
343	этом его	2	1
344	его смысловой	1	1
345	помнить что	1	1
346	в противном	1	1
347	это отнюдь	1	1
348	жизни может	1	1
349	знания в	1	1
350	в каком-то	1	1
351	для которой	3	1
352	или иную	1	1
353	за собой	1	1
354	ее целом	2	1
355	и конечно	2	1
356	себе как	2	1
357	в которой	1	1
358	это утверждение	1	1
359	культуры и	5	1
360	под ним	2	1
361	это есть	2	1
362	ни один	1	1
363	одном случае	1	1
364	думать что	2	1
365	все силы	1	1
366	разных точек	1	1
367	нами в	1	1
368	ибо если	1	1
369	имеем в	2	1
370	если он	1	1
371	этот процесс	1	1
372	а скорее	1	1
373	всех этих	3	1
374	с нашим	1	1
375	в принципе	2	1
376	не к	1	1
377	образом и	1	1
378	ни была	1	1
379	его от	1	1
380	постольку поскольку	1	1
381	будем говорить	1	1
382	этими людьми	1	1
383	в каждом	3	1
384	мне в	4	1
385	здесь мы	4	1
386	смысле в	2	1
387	не будет	2	1
388	имеют в	1	1
389	в другом	3	1
390	нам остается	1	1
391	конечно в	2	1
392	под эти	1	1
393	сказать в	1	1
394	таких отношений	1	1
395	входит в	3	1
396	и иных	1	1
397	и мы	2	1
398	он есть	1	1
399	этом смысле	3	1
400	именно что	1	1
401	практически не	1	1
402	и единственным	1	1
403	и точности	1	1
404	о словах	1	1
405	рядом с	3	1
406	все равно	1	1
407	он действительно	1	1
408	следует из	1	1
409	но лишь	6	1
410	этого не	1	1
411	и уже	1	1
412	когда я	3	1
413	никто конечно	1	1
414	тогда совершенно	1	1
415	другое дело	2	1
416	не мог	1	1
417	же я	1	1
418	лучше всего	1	1
419	стороны ее	1	1
420	нее в	2	1
421	мысли что	1	1
422	и факт	3	1
423	она сама	1	1
424	и поскольку	1	1
425	и ее	2	1
426	не зависит	1	1
427	всяком случае	1	1
428	на месте	1	1
429	она в	1	1
430	свой смысл	1	1
431	что я	5	1
432	от его	5	1
433	признать что	1	1
434	много и	1	1
435	значение для	1	1
436	мир и	1	1
437	самого смысла	1	1
438	мы получим	2	1
439	творчества и	1	1
440	о его	1	1
441	действительно есть	1	1
442	есть еще	1	1
443	оказалось бы	1	1
444	не должно	3	1
445	этом ее	1	1
446	в предыдущем	1	1
447	для нее	7	1
448	случае мы	2	1
449	возможна не	1	1
450	все для	1	1
451	меня не	3	1
452	принципиально иной	1	1
453	первая часть	1	1
454	к этим	1	1
455	в основе	5	1
456	говорят об	1	1
457	чем не	4	1
458	этого конечно	1	1
459	не могло	1	1
460	для всего	1	1
461	возможно и	1	1
462	на язык	3	1
463	же время	2	1
464	а во	1	1
465	таким путем	1	1
466	народа по	1	1
467	языка это	1	1
468	ровно ничего	1	1
469	по своей	1	1
470	за исключением	1	1
471	во всем	7	1
472	это слово	1	1
473	и его	17	1
474	бы по	1	1
475	есть некая	1	1
476	целом и	3	1
477	для другого	2	1
478	чем ближе	1	1
479	каждый раз	1	1
480	поскольку я	12	1
481	сделать в	1	1
482	к таким	1	1
483	ни о	1	1
484	мы возьмем	1	1
485	и другой	1	1
486	лежит в	1	1
487	в действительной	4	1
488	же самое	1	1
489	должны быть	1	1
490	содержанием и	1	1
491	всего в	1	1
492	целом в	1	1
493	отказаться от	2	1
494	задана как	1	1
495	данной области	1	1
496	то ни	2	1
497	можно и	2	1
498	но только	1	1
499	свою очередь	1	1
500	это будет	1	1
501	на основе	7	1
502	и значении	1	1
503	характер и	1	1
504	можно установить	1	1
505	приводит к	1	1
506	может дать	3	1
507	следовательно и	1	1
508	никогда не	5	1
509	да мы	1	1
510	и каждый	1	1
511	с этого	2	1
512	как таковую	1	1
513	можно только	1	1
514	это только	2	1
515	отнести данное	1	1
516	со всем	5	1
517	остановимся на	1	1
518	но здесь	3	1
519	конечно уже	1	1
520	сводится к	2	1
521	о нем	4	1
522	возможна только	1	1
523	как конкретный	1	1
524	с разных	1	1
525	все содержание	1	1
526	не стоит	1	1
527	и просто	2	1
528	может не	2	1
529	не выходит	1	1
530	в конечном	1	1
531	в данных	1	1
532	к нему	12	1
533	на пользу	1	1
534	но он	1	1
535	которой мы	1	1
536	тем или	1	1
537	смысле не	2	1
538	ее от	1	1
539	тем как	3	1
540	во втором	1	1
541	нуждается в	1	1
542	конечно может	1	1
543	не понимая	1	1
544	есть действительно	2	1
545	котором он	3	1
546	не знаю	1	1
547	в лучшем	1	1
548	в него	2	1
549	дать в	1	1
550	с нашей	1	1
551	слово может	1	1
552	быть и	3	1
553	смыслового содержания	6	1
554	но с	1	1
555	времени можно	1	1
556	мы видим	1	1
557	что некоторое	1	1
558	одной из	1	1
559	с ними	3	1
560	в себе	21	1
561	в стороне	1	1
562	и так	1	1
563	поэтому и	1	1
564	наше время	1	1
565	к смыслу	1	1
566	как оно	2	1
567	от них	1	1
568	и чистоту	1	1
569	вот этот-то	1	1
570	же и	1	1
571	и др	1	1
572	не можем	1	1
573	говорить об	1	1
574	нужно еще	1	1
575	в виде	2	1
576	в отношение	1	1
577	здесь же	1	1
578	остальное в	1	1
579	то только	1	1
580	об отдельных	1	1
581	конечном счете	1	1
582	к единой	1	1
583	ту или	1	1
584	для него	8	1
585	и их	6	1
586	никто не	1	1
587	не для	1	1
588	самого факта	2	1
589	содержания а	1	1
590	отношении к	2	1
591	только с	3	1
592	само по	1	1
593	и экономической	1	1
594	они будут	1	1
595	и делает	2	1
596	не противоречит	1	1
597	этой задачи	1	1
598	именно как	1	1
599	который знает	1	1
600	со стороны	7	1
601	этого единства	1	1
602	что тем	1	1
603	недостаточно одной	1	1
604	какой-нибудь практической	1	1
605	отличаются от	1	1
606	в каких	1	1
607	только путем	1	1
608	противном случае	1	1
609	превращается в	1	1
610	смысла и	2	1
611	конечно только	1	1
612	он плох	2	1
613	зависит от	1	1
614	есть лишь	5	1
615	а по	2	1
616	нашей точки	1	1
617	терминах и	1	1
618	пр и	1	1
619	наличности в	2	1
620	если не	2	1
621	отвлечении от	6	1
622	ведь только	1	1
623	до этого	1	1
624	и потому	2	1
625	отсюда и	3	1
626	из которых	2	1
627	своем месте	2	1
628	месте и	1	1
629	полную аналогию	1	1
630	лежат в	1	1
631	этого утверждения	1	1
632	сказать только	1	1
633	в первой	1	1
634	в эту	1	1
635	и было	1	1
636	в современной	3	1
637	нем как	4	1
638	том смысле	1	1
639	дело здесь	2	1
640	в контексте	5	1
641	ссылки на	1	1
642	и каждая	1	1
643	в смысле	6	1
644	вообще есть	1	1
645	и для	9	1
646	не станет	1	1
647	которых он	1	1
648	для этой	3	1
649	и от	1	1
650	это можно	2	1
651	здесь я	1	1
652	всего что	1	1
653	от него	3	1
654	лишь как	2	1
655	или нет	1	1
656	не должен	3	1
657	здесь-то и	1	1
658	же в	1	1
659	за этим	1	1
660	несмотря на	1	1
661	в свою	3	1
662	лишь по	1	1
663	в моем	6	1
664	между ними	1	1
665	со мной	4	1
666	есть кризис	1	1
667	что необходимо	1	1
668	положений и	1	1
669	в последнем	1	1
670	одновременно и	1	1
671	культуры в	1	1
672	чтобы знать	1	1
673	самое что	1	1
674	на своем	3	1
675	будет тем	1	1
676	утверждать что	1	1
677	к этому	2	1
678	только не	1	1
679	и эта	2	1
680	это понятие	1	1
681	и культура	1	1
682	который не	1	1
683	все что	1	1
