N	2gram	Bakhtin_sl_2	StatiiOP
146	xvii века	2	2
147	он может	1	2
148	в чисто	3	2
149	и за	1	2
150	той же	3	2
151	в сущности	6	2
152	того же	1	2
153	поэтического слова	4	2
154	не был	2	2
155	во всех	12	2
156	тем как	1	2
157	то он	1	2
158	но как	2	2
159	к слову	1	2
160	вступают в	1	2
161	не просто	1	2
162	более и	1	2
163	в самом	1	2
164	так сказать	6	2
165	т д	2	2
166	в плане	5	2
167	и по	1	2
168	но все	5	2
169	и может	1	2
170	то есть	26	2
171	мы не	2	2
172	такой же	1	2
173	своеобразное место	1	2
174	в такой	1	2
175	эта тема	1	2
176	не столько	3	2
177	точку зрения	3	2
178	которые в	2	2
179	тем не	1	2
180	для этого	4	2
181	не была	3	2
182	в отношении	4	2
183	не менее	4	2
184	самого начала	1	2
185	как о	2	2
186	дело не	1	2
187	на котором	2	2
188	тогда когда	2	2
189	одна из	4	2
190	было у	1	2
191	никогда не	7	2
192	слова как	2	2
193	в русском	1	2
194	языка это	2	2
195	х годов	2	2
196	на себе	1	2
197	она во	1	2
198	могут быть	7	2
199	ставит в	1	2
200	для того	2	2
201	утверждать что	1	2
202	должен быть	2	2
203	как мы	7	2
204	то она	1	2
205	с ее	2	2
206	в виду	1	2
207	нужно сказать	1	2
208	говорит и	2	2
209	без всякого	2	2
210	с самого	1	2
211	или в	2	2
212	и которые	1	2
213	здесь нет	1	2
214	до нас	1	2
215	с одной	5	2
216	что его	1	2
217	в драме	1	2
218	борьба с	4	2
219	в форме	2	2
220	и только	1	2
221	и других	4	2
222	все время	1	2
223	еще не	7	2
224	и ее	1	2
225	ряде случаев	1	2
226	в поэзии	2	2
227	одно из	1	2
228	в новом	2	2
229	цели и	2	2
230	мы находим	1	2
231	вовсе не	10	2
232	должен был	1	2
233	или иной	5	2
234	до сих	2	2
235	слово в	11	2
236	себя и	4	2
237	что не	1	2
238	но есть	1	2
239	не на	1	2
240	вместе с	2	2
241	в одной	1	2
242	в рамках	1	2
243	но не	6	2
244	к такому	1	2
245	в последнем	1	2
246	этот язык	1	2
247	своего времени	1	2
248	этого слова	1	2
249	несколько слов	2	2
250	сих пор	2	2
251	один из	5	2
252	которые были	1	2
253	этих формах	2	2
254	в результате	2	2
255	др но	1	2
256	его не	4	2
257	в духе	1	2
258	и ни	2	2
259	все более	1	2
260	здесь только	1	2
261	одной из	1	2
262	в свою	3	2
263	к сожалению	1	2
264	гораздо более	1	2
265	как известно	1	1
266	совсем как	1	1
267	ту же	3	1
268	за пределы	2	1
269	одним из	2	1
270	также и	2	1
271	языка с	2	1
272	так резко	1	1
273	смысле слова	1	1
274	сознание было	1	1
275	идет о	1	1
276	по преимуществу	1	1
277	и до	1	1
278	должна быть	3	1
279	собственном смысле	3	1
280	этом направлении	1	1
281	отношения к	4	1
282	есть не	1	1
283	на материале	2	1
284	с новыми	1	1
285	распространенный в	1	1
286	темы в	2	1
287	стиля в	1	1
288	нам в	1	1
289	почти все	2	1
290	ввести в	1	1
291	эпохи в	1	1
292	но уже	1	1
293	проявляется в	1	1
294	между собой	1	1
295	быть в	1	1
296	обращении с	1	1
297	всего этого	1	1
298	этой почве	1	1
299	то мы	1	1
300	и среди	1	1
301	или иначе	1	1
302	два основных	1	1
303	и другие	2	1
304	всегда стремится	1	1
305	в сторону	1	1
306	со всеми	2	1
307	не все	2	1
308	остаются в	1	1
309	оно дано	1	1
310	чем же	1	1
311	в истории	11	1
312	трудно сказать	1	1
313	его разновидности	1	1
314	что как	1	1
315	в своем	6	1
316	и нет	2	1
317	однако не	1	1
318	нас за	1	1
319	применении к	1	1
320	целый ряд	1	1
321	и как	3	1
322	и внутреннюю	1	1
323	но эта	2	1
324	и художественного	1	1
325	живом языке	1	1
326	более или	2	1
327	материалом и	2	1
328	них но	1	1
329	поэтому и	4	1
330	для которого	1	1
331	и невозможно	1	1
332	пушкина до	1	1
333	от пушкина	1	1
334	от необходимости	1	1
335	его же	1	1
336	и стилистически	2	1
337	в дальнейшем	2	1
338	другом случае	1	1
339	говорят о	1	1
340	как он	2	1
341	но на	1	1
342	человек не	1	1
343	что она	1	1
344	в нем	19	1
345	связанные с	4	1
346	а просто	2	1
347	которая является	1	1
348	в окружающей	1	1
349	и социальной	3	1
350	которого и	1	1
351	этого жанра	2	1
352	жизни слова	1	1
353	в нее	2	1
354	подход к	1	1
355	смысле в	1	1
356	конечно в	2	1
357	самого автора	2	1
358	данного автора	2	1
359	с массой	1	1
360	к другу	1	1
361	слов о	2	1
362	на этой	1	1
363	литературного языка	12	1
364	зрения на	2	1
365	нельзя считать	1	1
366	моменты в	1	1
367	пушкина для	1	1
368	чаще всего	1	1
369	он является	1	1
370	рядом с	3	1
371	на которую	1	1
372	этого не	1	1
373	мы видели	2	1
374	слова является	1	1
375	чем в	2	1
376	даже там	1	1
377	п но	2	1
378	этого произведения	1	1
379	и прямо	2	1
380	нисколько не	1	1
381	выступает здесь	2	1
382	этих произведений	1	1
383	или менее	2	1
384	как по	1	1
385	и при	2	1
386	сказать так	1	1
387	наших дней	1	1
388	его современников	1	1
389	например слово	1	1
390	на фоне	4	1
391	то его	1	1
392	иной языковой	1	1
393	поэтому в	1	1
394	этом очень	1	1
395	но во	1	1
396	своими словами	4	1
397	через посредство	1	1
398	форм всегда	1	1
399	бы быть	1	1
400	по себе	5	1
401	даже в	2	1
402	этого мало	1	1
403	и одной	1	1
404	и своеобразное	1	1
405	место занимает	1	1
406	о значении	1	1
407	не о	1	1
408	может служить	1	1
409	быть очень	3	1
410	дело в	2	1
411	того как	2	1
412	к новым	1	1
413	на него	2	1
414	которого он	2	1
415	понимать его	1	1
416	чтобы стать	1	1
417	иметь в	1	1
418	того чтобы	2	1
419	значение этого	1	1
420	смысл его	2	1
421	его от	3	1
422	например у	2	1
423	о форме	1	1
424	возможно и	2	1
425	свое выражение	1	1
426	или как	4	1
427	с одним	2	1
428	к определенному	1	1
429	на те	1	1
430	ее с	1	1
431	по своей	1	1
432	друг друга	1	1
433	а лишь	2	1
434	со своим	9	1
435	и со	1	1
436	от их	1	1
437	все то	1	1
438	нет ни	1	1
439	xviii века	1	1
440	героев и	1	1
441	той или	5	1
442	слова с	4	1
443	протяжении всего	1	1
444	в наше	1	1
445	всегда в	1	1
446	относящихся сюда	1	1
447	как они	1	1
448	и оно	2	1
449	и о	1	1
450	и образ	2	1
451	свою очередь	2	1
452	при его	2	1
453	на нем	2	1
454	и говорить	1	1
455	здесь не	4	1
456	с каким	1	1
457	в собственном	3	1
458	нет никакой	1	1
459	и этим	1	1
460	в пределах	13	1
461	так в	2	1
462	приводит к	1	1
463	с языком	2	1
464	материала для	1	1
465	в рамки	2	1
466	чем шире	1	1
467	как обособленное	1	1
468	как с	2	1
469	на том	1	1
470	и сам	1	1
471	те же	2	1
472	здесь как	2	1
473	особенно в	2	1
474	случаях обычно	1	1
475	не стоит	1	1
476	свободной и	1	1
477	с ним	7	1
478	но может	1	1
479	связанная с	1	1
480	образом в	1	1
481	но здесь	4	1
482	находит для	1	1
483	невозможно в	1	1
484	века на	1	1
485	этого языка	4	1
486	в применении	1	1
487	и должно	1	1
488	известной степени	2	1
489	голос в	1	1
490	язык и	7	1
491	влияние на	2	1
492	может не	2	1
493	в значительной	6	1
494	как у	1	1
495	знает что	1	1
496	должно было	1	1
497	такими же	1	1
498	героя до	1	1
499	тем или	1	1
500	два типа	1	1
501	говорить об	1	1
502	ним и	2	1
503	что и	3	1
504	именно такое	1	1
505	язык в	6	1
506	вообще и	1	1
507	сомнения в	1	1
508	именно в	2	1
509	века и	1	1
510	также в	1	1
511	в свете	3	1
512	человека как	1	1
513	в лучшем	1	1
514	языковой материал	2	1
515	и она	1	1
516	в двух	1	1
517	его в	4	1
518	менее в	1	1
519	в поэтическом	1	1
520	и две	1	1
521	из многих	1	1
522	всей жизни	1	1
523	это очень	2	1
524	лишь одна	1	1
525	в обществе	1	1
526	между этими	1	1
527	вопрос об	1	1
528	воспринять и	1	1
529	же он	1	1
530	где они	2	1
531	характерной для	1	1
532	очень значительным	1	1
533	для всех	4	1
534	именно на	2	1
535	конечно не	5	1
536	с нею	1	1
537	не можем	1	1
538	отнести к	1	1
539	и переложения	1	1
540	а это	1	1
541	за счет	1	1
542	и сложной	1	1
543	на пути	1	1
544	языка но	4	1
545	и их	5	1
546	с различными	3	1
547	в известной	1	1
548	слова в	13	1
549	в одном	2	1
550	этом жанре	1	1
551	и язык	4	1
552	евгений онегин	1	1
553	того или	1	1
554	во всей	1	1
555	характерны для	1	1
556	в других	1	1
557	даже и	4	1
558	широко пользуется	1	1
559	не были	1	1
560	а именно	2	1
561	и создает	3	1
562	речи а	1	1
563	характерно для	1	1
564	и образов	1	1
565	на которые	1	1
566	виде вставных	1	1
567	могут иметь	1	1
568	говорит о	1	1
569	и политического	1	1
570	материал в	3	1
571	именно так	1	1
572	языка не	4	1
573	человек в	6	1
574	там где	6	1
575	такое отношение	1	1
576	речи и	3	1
577	более глубокое	1	1
578	в одно	2	1
579	для этой	1	1
580	с помощью	4	1
581	вступает в	1	1
582	в частности	1	1
583	эти слова	2	1
584	самим автором	1	1
585	я говорю	1	1
586	требует от	2	1
587	языком это	1	1
588	характерной и	1	1
589	в данном	2	1
590	его исторической	1	1
591	в той	4	1
592	и этот	1	1
593	очень важно	1	1
594	в литературе	1	1
595	когда она	1	1
596	языка однако	1	1
597	на исторически	1	1
598	об особенностях	1	1
599	его другим	1	1
600	дан в	1	1
601	с тонким	1	1
602	книгопечатание как	1	1
603	должно быть	1	1
604	смысл в	1	1
605	в контексте	3	1
606	в формах	1	1
607	и различные	2	1
608	лучшем случае	1	1
609	этом и	1	1
610	похоже на	1	1
611	и времени	1	1
612	однако и	1	1
613	анализа и	1	1
614	тем и	1	1
615	п в	2	1
616	на новый	1	1
617	лишь о	2	1
618	это как	1	1
619	чтобы понять	1	1
620	или иным	1	1
621	совершенно иной	1	1
622	для нас	5	1
623	особого рода	1	1
624	и все	5	1
625	или нет	1	1
626	вообще в	1	1
627	но зато	1	1
628	на языке	1	1
629	хотя бы	3	1
630	них и	2	1
631	поэзии но	1	1
632	основное отличие	2	1
633	язык его	1	1
634	отношении к	4	1
635	политического и	1	1
636	не знает	2	1
637	работы и	2	1
638	но этот	1	1
639	или иного	1	1
640	одновременно и	3	1
641	ко всему	1	1
642	и еще	1	1
643	перейти к	1	1
644	живого и	1	1
645	жизни и	6	1
646	также не	1	1
647	как слово	2	1
648	только не	1	1
649	которая не	1	1
650	все что	2	1
651	они не	2	1
