N	2gram	Tiupa_Narr_1	Dialekti
118	субъекта и	1	4
119	во времени	9	4
120	уже в	1	4
121	в связи	2	4
122	могут быть	1	4
123	быть и	2	4
124	хотя бы	2	4
125	а в	13	4
126	другой стороны	2	4
127	же как	1	3
128	сам по	1	3
129	это и	1	3
130	как мы	2	3
131	что иное	1	3
132	это время	1	3
133	иное как	1	3
134	в чем	2	3
135	а только	1	3
136	в этой	6	3
137	она сама	1	3
138	с этим	1	3
139	и где	1	3
140	это за	1	3
141	об этом	6	3
142	его в	1	3
143	это было	2	3
144	и мы	1	3
145	уже знаем	1	3
146	в один	1	3
147	мы имеем	3	3
148	и уже	1	3
149	и тогда	2	3
150	в этих	2	3
151	или точнее	1	3
152	но тут	1	3
153	сами по	2	3
154	что этот	1	3
155	даже в	1	3
156	можно ли	1	3
157	не менее	3	3
158	важно что	1	3
159	ничего не	2	3
160	уже не	8	3
161	нуждается в	1	3
162	все время	1	3
163	он есть	1	3
164	сразу же	1	3
165	будто бы	1	3
166	из них	4	3
167	о котором	1	3
168	не было	3	3
169	о чем	4	3
170	в данном	11	3
171	в той	2	3
172	и от	2	3
173	или другой	1	3
174	то не	1	3
175	была бы	1	3
176	они не	1	3
177	как известно	3	2
178	также и	3	2
179	в сфере	2	2
180	на самом	1	2
181	только потому	1	2
182	тем же	2	2
183	например в	1	2
184	бы ни	1	2
185	как не	1	2
186	зависимости от	2	2
187	в ней	4	2
188	во всех	1	2
189	что я	1	2
190	различия между	1	2
191	если в	2	2
192	которые не	1	2
193	и я	1	2
194	если она	2	2
195	как в	4	2
196	перед нами	5	2
197	более или	1	2
198	но в	7	2
199	в противоположность	1	2
200	еще на	1	2
201	в которой	1	2
202	раз в	2	2
203	сливаются в	2	2
204	но ведь	1	2
205	не как	1	2
206	но все	1	2
207	не будет	2	2
208	в мире	4	2
209	не умеет	1	2
210	в жизни	3	2
211	только одно	1	2
212	солнце и	1	2
213	с тем	1	2
214	или менее	1	2
215	во время	1	2
216	в их	1	2
217	волосы как	1	2
218	в зависимости	2	2
219	тем не	3	2
220	их в	3	2
221	необходимо чтобы	1	2
222	тому что	1	2
223	не раз	1	2
224	дело не	2	2
225	того как	1	2
226	в сущности	2	2
227	тут тоже	1	2
228	не по	4	2
229	это уже	3	2
230	и делает	1	2
231	что на	4	2
232	в области	2	2
233	однако это	1	2
234	сомневаться в	1	2
235	к тому	6	2
236	времени но	2	2
237	в конце	2	2
238	с ее	2	2
239	данном случае	8	2
240	взгляда на	1	2
241	и совершенно	1	2
242	по этой	1	2
243	это вовсе	1	2
244	что у	4	2
245	том как	1	2
246	обратим внимание	1	2
247	времени в	2	2
248	собственно говоря	1	2
249	тем или	2	2
250	между тем	3	2
251	его личности	1	2
252	всяком случае	2	2
253	с ними	2	2
254	на мир	1	2
255	с одной	1	2
256	себя в	2	2
257	и они	1	2
258	или в	6	2
259	а потому	1	2
260	само по	1	2
261	тем что	1	2
262	момент в	1	2
263	до сих	2	2
264	именно в	3	2
265	не на	1	2
266	зависит от	2	2
267	человеческой жизни	2	2
268	ни о	2	2
269	что мы	2	2
270	в частности	14	2
271	вместе с	2	2
272	так же	1	2
273	в тех	1	2
274	сих пор	2	2
275	же самое	2	2
276	в результате	2	2
277	или иным	2	2
278	но о	1	2
279	это еще	1	2
280	или не	4	2
281	же в	2	2
282	это все	1	2
283	и прочих	1	2
284	не говоря	1	2
285	на сцену	1	2
286	только о	1	2
287	в искусстве	1	2
288	во всяком	2	2
289	без этих	1	1
290	на предмет	1	1
291	жизнь человека	1	1
292	речь идет	3	1
293	говоря о	1	1
294	того же	1	1
295	не остается	1	1
296	тех же	1	1
297	выкинуть из	1	1
298	идет о	3	1
299	в самостоятельный	1	1
300	жизни по	1	1
301	между двумя	5	1
302	и до	1	1
303	выражается в	1	1
304	по его	1	1
305	в театре	2	1
306	ему в	2	1
307	в некотором	1	1
308	мы и	1	1
309	этого термина	1	1
310	не все	1	1
311	и он	6	1
312	говорил о	2	1
313	двух или	2	1
314	человеческого опыта	3	1
315	он был	1	1
316	он сам	3	1
317	и физически	2	1
318	бы то	1	1
319	в различных	1	1
320	в предыдущем	1	1
321	бы она	1	1
322	природы и	1	1
323	сказать и	1	1
324	ходит по	1	1
325	мы будем	1	1
326	точка зрения	5	1
327	со всеми	1	1
328	свою жизнь	1	1
329	а он	1	1
330	в наиболее	2	1
331	отличие от	2	1
332	и читатель	1	1
333	его на	1	1
334	что именно	1	1
335	что касается	2	1
336	собственно и	1	1
337	когда он	1	1
338	то в	4	1
339	к чему	3	1
340	из жизни	1	1
341	отношения с	1	1
342	об этих	1	1
343	в целом	3	1
344	за это	1	1
345	всей своей	1	1
346	из этих	4	1
347	тому же	6	1
348	во многих	1	1
349	но на	1	1
350	как принцип	1	1
351	направлено на	1	1
352	не могла	2	1
353	так сказать	2	1
354	образ и	1	1
355	задний план	1	1
356	одному из	1	1
357	и еще	2	1
358	на земле	1	1
359	именно это	1	1
360	жить в	1	1
361	главным образом	1	1
362	тоже могут	1	1
363	значение в	1	1
364	по смыслу	1	1
365	причем все	1	1
366	или даже	1	1
367	что один	1	1
368	реальности как	1	1
369	лишь на	1	1
370	и тем	4	1
371	действий и	1	1
372	но уже	1	1
373	на которую	1	1
374	также не	2	1
375	далеко не	1	1
376	нас к	1	1
377	со своими	1	1
378	не всегда	3	1
379	в москве	2	1
380	однако тут	1	1
381	когда в	3	1
382	одного и	1	1
383	от первой	1	1
384	и ее	3	1
385	самих этих	1	1
386	как все	1	1
387	в котором	1	1
388	в принципе	4	1
389	она в	2	1
390	оно живет	1	1
391	себе а	1	1
392	от его	1	1
393	последовательность и	1	1
394	сам же	1	1
395	вспомнил что	1	1
396	его мы	1	1
397	теми же	1	1
398	на небо	1	1
399	всякий другой	1	1
400	она или	1	1
401	и долго	1	1
402	о событиях	1	1
403	вернемся к	1	1
404	глубину как	1	1
405	что эта	1	1
406	в обоих	2	1
407	душе и	1	1
408	бытия и	1	1
409	идти в	1	1
410	из их	1	1
411	подобно тому	3	1
412	одна из	4	1
413	это то	1	1
414	и повседневного	1	1
415	или когда	1	1
416	чем-то живым	1	1
417	и сама	2	1
418	этом отношении	3	1
419	но даже	1	1
420	который сразу	1	1
421	тех слов	1	1
422	ему не	1	1
423	с другом	1	1
424	начиная с	3	1
425	встречается в	1	1
426	истории не	3	1
427	отличается от	1	1
428	об одном	1	1
429	мере того	1	1
430	они и	2	1
431	слова о	1	1
432	оно не	2	1
433	а уничтожение	1	1
434	о них	3	1
435	должен быть	1	1
436	то ни	1	1
437	опираясь на	1	1
438	к жизни	2	1
439	и о	3	1
440	более не	2	1
441	у себя	2	1
442	функции могут	1	1
443	не существует	3	1
444	но при	3	1
445	здесь не	2	1
446	бытия то	1	1
447	приводит к	1	1
448	по способу	1	1
449	слова а	1	1
450	в образе	1	1
451	в глаза	1	1
452	на нее	1	1
453	себя что	1	1
454	одного из	6	1
455	мог бы	1	1
456	к его	2	1
457	еще в	3	1
458	она была	2	1
459	и на	5	1
460	какой она	1	1
461	из одного	1	1
462	по мере	2	1
463	и здесь	1	1
464	в состав	3	1
465	смыслов и	2	1
466	внимание на	4	1
467	говорить не	1	1
468	нас в	2	1
469	это была	2	1
470	повседневных фактов	1	1
471	нем не	1	1
472	нечто иное	1	1
473	на одном	1	1
474	в художественной	1	1
475	в литературе	4	1
476	большей или	2	1
477	бросается в	1	1
478	оно и	1	1
479	идет по	2	1
480	тот же	1	1
481	самый общий	1	1
482	не имеет	2	1
483	во всем	1	1
484	даже если	1	1
485	и после	2	1
486	же о	1	1
487	всех его	2	1
488	не происходит	1	1
489	их не	1	1
490	где они	2	1
491	внимание что	1	1
492	и событий	1	1
493	из которых	1	1
494	этом что	1	1
495	только на	2	1
496	то и	1	1
497	оно в	1	1
498	и религиозной	1	1
499	но совершенно	1	1
500	разные времена	1	1
501	его и	2	1
502	представить себе	1	1
503	в пространстве	3	1
504	у нее	4	1
505	к ним	2	1
506	при всей	3	1
507	не о	2	1
508	друг друга	2	1
509	мы можем	2	1
510	о внутреннем	1	1
511	у него	7	1
512	случае не	1	1
513	которые могут	1	1
514	и всякий	1	1
515	это будет	1	1
516	в особенности	2	1
517	из двух	1	1
518	или иной	4	1
519	даже не	1	1
520	свою историю	1	1
521	как у	2	1
522	на то	2	1
523	или просто	2	1
524	не сводится	2	1
525	сам себя	1	1
526	или меньшей	1	1
527	еще и	1	1
528	наконец в	1	1
529	было и	2	1
530	мы еще	1	1
531	конца как	1	1
532	люди как	1	1
533	говорит о	1	1
534	связано с	1	1
535	одной стороны	1	1
536	он только	1	1
537	и опять	1	1
538	них как	2	1
539	его как	1	1
540	что обычно	1	1
541	не он	1	1
542	могут служить	2	1
543	там где	1	1
544	время оно	1	1
545	и ему	1	1
546	имея в	1	1
547	языком в	1	1
548	без помощи	1	1
549	надо было	1	1
550	над ним	1	1
551	скорее наоборот	1	1
552	что за	1	1
553	в церковь	1	1
554	формы бытия	1	1
555	тому как	3	1
556	как средство	1	1
557	она вся	1	1
558	друг с	1	1
559	ни одного	1	1
560	в иные	1	1
561	слова и	1	1
562	не предполагает	1	1
563	своей жизни	1	1
564	но для	3	1
565	и собственно	1	1
566	в некоторую	1	1
567	и смерти	1	1
568	в его	6	1
569	еще раз	3	1
570	человек и	1	1
571	ибо без	1	1
572	ее и	1	1
573	многих его	1	1
574	солнца и	1	1
575	тем более	1	1
576	в поле	3	1
577	у которого	1	1
578	но зато	2	1
579	мы не	3	1
580	или смеется	1	1
581	своему существованию	1	1
582	все они	1	1
583	чувствовал не	1	1
584	я в	2	1
585	сознания так	1	1
586	сон в	1	1
587	опыта в	1	1
588	личности вполне	1	1
589	не знает	1	1
590	самой своей	1	1
591	по причине	2	1
592	в свое	1	1
593	который не	1	1
594	ли он	1	1
595	если же	1	1
596	в голову	1	1
597	точно так	1	1
598	все что	2	1
599	еще слишком	1	1
