N	2gram	Propp_Isto_5	Problemy
357	то он	1	1
358	в голове	2	1
359	а и	1	1
360	уже как	1	1
361	него с	1	1
362	иногда они	2	1
363	нельзя дать	1	1
364	чем же	1	1
365	трудно сказать	1	1
366	сих пор	2	1
367	нож и	1	1
368	почувствовал что	1	1
369	словом в	1	1
370	и пр	3	1
371	перед нами	2	1
372	начал перед	1	1
373	говорит что	1	1
374	и хотя	4	1
375	сами себя	1	1
376	и отчасти	1	1
377	что едва	1	1
378	за это	1	1
379	или во	1	1
380	в этой	3	1
381	он думает	1	1
382	и тот	1	1
383	роль в	2	1
384	чем его	1	1
385	во многих	1	1
386	его но	1	1
387	начинают меняться	1	1
388	главным образом	1	1
389	после этого	2	1
390	из него	2	1
391	что может	1	1
392	так например	2	1
393	они на	1	1
394	на то	2	1
395	в нее	6	1
396	собой две	1	1
397	человека в	3	1
398	от какой	1	1
399	здесь мы	5	1
400	опять не	2	1
401	а затем	7	1
402	об этом	2	1
403	в глубине	1	1
404	и мы	2	1
405	в социальной	1	1
406	есть несколько	1	1
407	не ясно	3	1
408	этом мы	1	1
409	но уже	3	1
410	она и	1	1
411	гл iv	2	1
412	его все	1	1
413	со своими	2	1
414	этим и	1	1
415	здесь можно	2	1
416	перейдем к	2	1
417	чтобы они	1	1
418	как таковой	1	1
419	их на	2	1
420	перед собой	1	1
421	в других	2	1
422	которую он	1	1
423	в этих	6	1
424	места в	1	1
425	можно сказать	2	1
426	и при	2	1
427	почти нет	1	1
428	таким же	2	1
429	можно найти	2	1
430	о герое	2	1
431	приведем лишь	1	1
432	оказывается что	2	1
433	они уже	1	1
434	свой смысл	1	1
435	делает вид	3	1
436	должны были	1	1
437	говорит с	1	1
438	и эти	1	1
439	что никакой	1	1
440	и более	1	1
441	что этот	2	1
442	мир он	1	1
443	она не	2	1
444	почти никогда	1	1
445	героем в	1	1
446	считает что	1	1
447	на котором	1	1
448	правда в	1	1
449	одна из	2	1
450	я буду	1	1
451	уже очень	1	1
452	в процессе	1	1
453	в основе	1	1
454	к изучению	1	1
455	после своего	1	1
456	образом в	2	1
457	это мы	1	1
458	найти в	1	1
459	тогда когда	2	1
460	открыто и	1	1
461	сам герой	1	1
462	этих двух	1	1
463	глазах и	1	1
464	и по	2	1
465	это из	1	1
466	но очень	1	1
467	два героя	1	1
468	развивается в	1	1
469	связи с	8	1
470	здесь же	1	1
471	он бросает	2	1
472	некоторое время	2	1
473	падает на	1	1
474	приведенных нами	1	1
475	которые его	2	1
476	как стремление	1	1
477	они и	1	1
478	все еще	4	1
479	для того	3	1
480	оно не	1	1
481	время он	1	1
482	здесь еще	3	1
483	приходит к	1	1
484	и о	1	1
485	того чтобы	3	1
486	на нем	1	1
487	здесь не	1	1
488	без всякого	1	1
489	данном случае	2	1
490	на основе	1	1
491	в особенности	3	1
492	в себя	3	1
493	приводит к	1	1
494	в дальнейшем	4	1
495	на свой	1	1
496	рассудка и	1	1
497	людей он	1	1
498	с собой	1	1
499	здесь он	2	1
500	каждого из	1	1
501	когда герой	4	1
502	заставляет ее	1	1
503	герою а	1	1
504	и оставляет	1	1
505	можно бы	3	1
506	приближается к	2	1
507	же необходимо	1	1
508	характер этого	1	1
509	никак не	1	1
510	или на	2	1
511	после того	3	1
512	видели также	1	1
513	должно было	2	1
514	нет у	1	1
515	служит для	1	1
516	в приведенных	1	1
517	и требует	3	1
518	на месте	1	1
519	ним и	2	1
520	что хотел	1	1
521	во всей	1	1
522	не видел	1	1
523	с матерью	1	1
524	средство а	1	1
525	нем и	3	1
526	в ту	1	1
527	новый момент	1	1
528	и она	3	1
529	происходит в	1	1
530	уходит в	1	1
531	что здесь	3	1
532	в формах	2	1
533	на которой	2	1
534	д и	1	1
535	наше рассмотрение	2	1
536	характерна для	1	1
537	и действительно	5	1
538	должен быть	2	1
539	по мнению	1	1
540	него если	1	1
541	с одной	7	1
542	и выходит	1	1
543	себя в	6	1
544	со своим	1	1
545	героя с	1	1
546	чтобы он	2	1
547	этот момент	1	1
548	а то	1	1
549	убить его	1	1
550	и других	2	1
551	или просто	1	1
552	героя мы	1	1
553	превращаются в	2	1
554	ответ на	1	1
555	характерно что	1	1
556	не так	1	1
557	себе в	1	1
558	понимает что	1	1
559	никто не	3	1
560	руки и	1	1
561	ведь это	1	1
562	другую сторону	1	1
563	чтобы она	2	1
564	мы можем	2	1
565	в некоторых	4	1
566	нами еще	1	1
567	выдает себя	1	1
568	и вместе	2	1
569	ее на	1	1
570	в очень	1	1
571	что на	1	1
572	не были	1	1
573	без всякой	1	1
574	мы это	1	1
575	до сих	2	1
576	что человек	1	1
577	и быть	2	1
578	еще и	1	1
579	мы еще	1	1
580	собой а	1	1
581	или о	1	1
582	не под	1	1
583	человек характерно	1	1
584	а сам	2	1
585	уже давно	1	1
586	одну из	1	1
587	чтобы убить	4	1
588	это давно	1	1
589	фигурирует в	2	1
590	но оно	3	1
591	нет ничего	1	1
592	друга они	1	1
593	него в	1	1
594	ни на	1	1
595	издевается над	1	1
596	к его	2	1
597	всех людей	3	1
598	женщиной и	1	1
599	это она	1	1
600	мне на	1	1
601	в данном	3	1
602	на себя	3	1
603	на тот	1	1
604	и вас	1	1
605	и основной	1	1
606	и там	1	1
607	даже с	1	1
608	в тот	1	1
609	на первом	1	1
610	ко мне	1	1
611	быть не	1	1
612	сейчас же	1	1
613	в основном	4	1
614	только для	1	1
615	в который	1	1
616	что касается	1	1
617	думают что	2	1
618	не два	1	1
619	и часто	1	1
620	на мотиве	1	1
621	он узнает	1	1
622	его нет	1	1
623	или в	6	1
624	и видит	1	1
625	одна очень	1	1
626	собой он	1	1
627	он вас	1	1
628	все они	1	1
629	несмотря на	2	1
630	пока я	1	1
631	хотя в	1	1
632	себя он	1	1
633	он понимает	1	1
634	одной из	1	1
635	в свою	3	1
636	с ней	2	1
637	обратим внимание	2	1
638	на следующий	1	1
639	как за	1	1
640	того на	1	1
641	всех других	1	1
642	из этого	1	1
643	и жизнь	1	1
644	живет дольше	1	1
645	в непосредственной	1	1
646	себе не	1	1
647	себе но	1	1
648	становится тем	1	1
649	в своих	1	1
650	уже после	2	1
651	он на	2	1
652	и вновь	2	1
