N	2gram	Tiupa_Disk_2	FransuaR
212	существенную роль	1	2
213	на границах	1	2
214	исторического развития	1	2
215	но с	1	2
216	человеческого существования	1	2
217	с одной	4	2
218	мира то	1	2
219	в большинстве	2	2
220	только на	1	2
221	не для	1	2
222	в особенности	1	2
223	при всей	7	2
224	др в	1	2
225	в некоторых	1	2
226	одной стороны	4	2
227	на этот	1	2
228	до конца	1	2
229	более того	1	2
230	с конца	1	2
231	несмотря на	1	2
232	и так	1	2
233	и глубоко	1	2
234	к жизни	3	2
235	да и	1	2
236	в это	1	2
237	того что	1	2
238	в целом	2	2
239	в книге	1	2
240	и для	2	2
241	и от	1	2
242	не подлежит	2	2
243	хотя и	1	2
244	совершенно иной	1	2
245	интерес к	2	2
246	ни к	5	2
247	от всего	1	2
248	же в	1	2
249	в романе	1	2
250	речи и	1	2
251	себе самому	2	2
252	одновременно и	1	2
253	в свое	2	2
254	в противоположность	5	2
255	а между	1	1
256	сохраняет свое	1	1
257	речь идет	1	1
258	тех же	1	1
259	это и	1	1
260	на деле	1	1
261	характерное для	1	1
262	характерное рассуждение	1	1
263	на две	1	1
264	проникает в	1	1
265	другой жизни	1	1
266	и возможность	2	1
267	то же	6	1
268	и была	1	1
269	не умирает	1	1
270	на материале	1	1
271	в особой	1	1
272	мы не	1	1
273	речевом жанре	1	1
274	совпадает с	2	1
275	говорить о	2	1
276	принадлежит к	3	1
277	этого термина	1	1
278	жизни это	1	1
279	разумеется не	4	1
280	т.п но	1	1
281	во внешнем	1	1
282	от них	1	1
283	жизненной формы	1	1
284	с которыми	1	1
285	в русле	1	1
286	по отношению	4	1
287	есть по	1	1
288	уже как	2	1
289	друг от	1	1
290	это были	1	1
291	человека с	1	1
292	жизни этот	1	1
293	ней в	1	1
294	просто как	1	1
295	дистанция между	2	1
296	в полном	2	1
297	как уже	2	1
298	и как	3	1
299	в этот	1	1
300	еще на	1	1
301	лежит на	2	1
302	в которой	1	1
303	в нашем	1	1
304	рассказчика в	1	1
305	по преимуществу	2	1
306	раз в	1	1
307	жизнь как	1	1
308	лица и	1	1
309	но прежде	1	1
310	не ограничивает	2	1
311	но именно	1	1
312	о которой	1	1
313	же это	1	1
314	не определяет	1	1
315	жизнью и	2	1
316	границами между	1	1
317	мир как	1	1
318	и более	1	1
319	и сам	1	1
320	нашего времени	1	1
321	на этом	1	1
322	ставит себя	1	1
323	и может	3	1
324	этом утверждении	1	1
325	об этом	1	1
326	и объяснять	1	1
327	лишь в	1	1
328	ее нельзя	1	1
329	лишь на	1	1
330	к миру	1	1
331	самым он	1	1
332	жанровой памяти	1	1
333	но уже	2	1
334	времени при	1	1
335	мы имеем	2	1
336	все моменты	1	1
337	самых ранних	1	1
338	на первый	2	1
339	которую он	1	1
340	легенды и	3	1
341	место в	2	1
342	индивидуальной жизни	1	1
343	древних греков	1	1
344	человеком и	1	1
345	не столько	3	1
346	в которых	1	1
347	жизни с	1	1
348	своего рода	10	1
349	одном из	3	1
350	как это	1	1
351	в современном	1	1
352	так называемого	1	1
353	ни для	4	1
354	на три	1	1
355	период своего	1	1
356	не менее	7	1
357	на рубеже	3	1
358	вплоть до	1	1
359	интересные и	1	1
360	но они	1	1
361	тем самым	6	1
362	она не	1	1
363	в то	5	1
364	человека были	1	1
365	мысли в	1	1
366	мышления и	1	1
367	и молитвы	1	1
368	смертью в	1	1
369	которого он	1	1
370	отрешиться от	1	1
371	в самых	1	1
372	пока еще	2	1
373	не стремится	1	1
374	на язык	1	1
375	и проклятия	1	1
376	в разных	1	1
377	же время	5	1
378	показывает как	1	1
379	своей природе	1	1
380	другой стороны	2	1
381	со своим	2	1
382	в смене	1	1
383	для внешнего	1	1
384	звучит в	1	1
385	что на	2	1
386	ему не	1	1
387	все то	1	1
388	это по	1	1
389	для литературы	1	1
390	человека в	4	1
391	с телом	1	1
392	и развития	1	1
393	следует однако	1	1
394	и строго	1	1
395	в переходе	1	1
396	оно не	1	1
397	т.е в	1	1
398	одновременно это	1	1
399	и краткую	1	1
400	опираясь на	1	1
401	им в	1	1
402	значении в	1	1
403	сегодня в	1	1
404	от друга	1	1
405	и образ	1	1
406	людей в	1	1
407	здесь не	2	1
408	и служит	1	1
409	при переходе	1	1
410	в собственном	1	1
411	характер и	1	1
412	необходимости и	1	1
413	действия и	1	1
414	всей своей	3	1
415	в пределах	4	1
416	так в	1	1
417	как с	1	1
418	было в	3	1
419	здесь как	1	1
420	отсюда и	2	1
421	с универсальным	1	1
422	еще в	3	1
423	мы в	1	1
424	строго говоря	1	1
425	остановимся на	1	1
426	как выражение	1	1
427	с человеком	1	1
428	но здесь	2	1
429	сводится к	2	1
430	оказываются не	1	1
431	говорит об	2	1
432	времени в	4	1
433	должно было	1	1
434	нас в	1	1
435	умения отрешиться	1	1
436	в языке	2	1
437	и только	1	1
438	именно в	2	1
439	слов и	1	1
440	перестал бы	1	1
441	и следовательно	1	1
442	где происходит	1	1
443	речевого жанра	4	1
444	начала с	1	1
445	и мир	1	1
446	свое наиболее	1	1
447	в жизнь	1	1
448	не зная	1	1
449	и полное	1	1
450	характера но	1	1
451	в формах	2	1
452	один из	1	1
453	мысли не	1	1
454	одной из	1	1
455	в какой	1	1
456	всяком случае	1	1
457	и ее	3	1
458	не было	3	1
459	же большинство	1	1
460	от ритуального	1	1
461	же и	1	1
462	для всех	1	1
463	и они	1	1
464	и кризисы	1	1
465	определяет и	1	1
466	рассказы и	1	1
467	как жанр	1	1
468	время этого	1	1
469	носителем и	1	1
470	например к	1	1
471	что и	2	1
472	начала жизни	2	1
473	не о	2	1
474	случае не	1	1
475	человек как	1	1
476	резко отличают	1	1
477	и во-вторых	1	1
478	за границы	1	1
479	тем что	1	1
480	мир на	1	1
481	возможность совершенно	1	1
482	момент в	2	1
483	ней и	1	1
484	со стороны	10	1
485	раскрывается не	1	1
486	точек зрения	1	1
487	на примере	2	1
488	нем слышатся	1	1
489	в быт	1	1
490	и страшный	1	1
491	ожидания и	1	1
492	до известной	1	1
493	она и	1	1
494	себя и	1	1
495	образ смерти	1	1
496	к человеку	1	1
497	настоящего времени	1	1
498	в любой	1	1
499	это мир	2	1
500	и оценен	1	1
501	не единственным	1	1
502	стремится к	2	1
503	литературы нового	1	1
504	не на	2	1
505	а не	14	1
506	и своим	1	1
507	сколько в	1	1
508	его как	1	1
509	подобного рода	1	1
510	о чем	2	1
511	человеческой жизни	2	1
512	одна из	1	1
513	наиболее известных	1	1
514	именно поэтому	1	1
515	по мысли	6	1
516	признаки его	1	1
517	направленность на	2	1
518	места для	1	1
519	внешнем мире	1	1
520	из которых	1	1
521	не одно	1	1
522	для обозначения	1	1
523	этого типа	1	1
524	типа как	1	1
525	там где	1	1
526	что как	2	1
527	человек с	1	1
528	и смерти	1	1
529	в контексте	3	1
530	слова и	1	1
531	бытия в	1	1
532	отличается от	1	1
533	что касается	1	1
534	о мире	1	1
535	наше понимание	1	1
536	смерти а	1	1
537	при всем	1	1
538	под названием	1	1
539	и ценностями	1	1
540	известной степени	1	1
541	непосредственно связана	1	1
542	в пределе	3	1
543	об особом	1	1
544	в результате	2	1
545	в индивидуальном	1	1
546	к смерти	1	1
547	себя самого	1	1
548	особого рода	1	1
549	углубить наше	1	1
550	ключом к	2	1
551	и роста	1	1
552	в готовом	1	1
553	более глубокое	1	1
554	становления и	3	1
555	а о	1	1
556	культа и	1	1
557	с ней	2	1
558	выходить за	1	1
559	их с	1	1
560	имеет место	1	1
561	отношению к	4	1
562	имеет не	1	1
563	обновлению и	1	1
564	включает в	1	1
565	также не	1	1
566	к этому	4	1
567	как на	3	1
568	во всяком	1	1
569	такой же	2	1
