N	2gram	Ircho_Kome_1	Istorich
171	более ранних	1	3
172	будто бы	2	3
173	отношению к	3	3
174	к сожалению	2	3
175	одним из	1	2
176	же как	3	2
177	и потому	1	2
178	в зависимости	1	2
179	в доме	2	2
180	по его	1	2
181	из всех	2	2
182	меньшей мере	2	2
183	источником для	2	2
184	зависимости от	1	2
185	это время	2	2
186	большей частью	2	2
187	к своему	1	2
188	столь же	2	2
189	бы то	2	2
190	во всех	1	2
191	а только	1	2
192	ответ на	1	2
193	должны были	8	2
194	отличие от	2	2
195	относится к	2	2
196	как в	5	2
197	однако не	1	2
198	и как	3	2
199	в действительности	2	2
200	за собой	1	2
201	поэтому он	1	2
202	в целом	3	2
203	он в	1	2
204	тут и	1	2
205	в тех	3	2
206	которые в	1	2
207	право на	2	2
208	и тот	1	2
209	в себе	2	2
210	как он	1	2
211	в нем	4	2
212	связанные с	2	2
213	он не	3	2
214	и вот	4	2
215	то ни	2	2
216	в обычае	1	2
217	предположение что	1	2
218	и тем	2	2
219	нет в	1	2
220	ни одной	2	2
221	мы видели	2	2
222	но если	1	2
223	в отличие	1	2
224	миф о	1	2
225	однако в	3	2
226	в древней	2	2
227	но они	1	2
228	эти две	1	2
229	и другое	1	2
230	в русской	1	2
231	самого начала	1	2
232	одна из	2	2
233	что их	1	2
234	по своей	2	2
235	не по	1	2
236	не могут	1	2
237	всего в	3	2
238	в области	2	2
239	указывает на	2	2
240	отказаться от	1	2
241	на это	1	2
242	на вопрос	1	2
243	вывод что	2	2
244	и этим	1	2
245	с самого	1	2
246	приводит к	1	2
247	и когда	1	2
248	ясно что	4	2
249	еще в	5	2
250	с ним	1	2
251	ничего не	3	2
252	о нем	1	2
253	в пользу	1	2
254	там же	3	2
255	нас в	2	2
256	между тем	5	2
257	и только	1	2
258	непосредственно в	1	2
259	здесь в	3	2
260	и она	1	2
261	большей или	1	2
262	тот же	3	2
263	одной из	3	2
264	дело с	1	2
265	отказ от	1	2
266	они жили	1	2
267	именно на	2	2
268	себя в	1	2
269	для всех	2	2
270	то и	2	2
271	ни было	2	2
272	оно в	1	2
273	пока же	1	2
274	в данной	1	2
275	не так	1	2
276	никто не	1	2
277	вовсе не	2	2
278	как раз	3	2
279	в особенности	1	2
280	видно из	2	2
281	со стороны	2	2
282	даже не	2	2
283	еще и	2	2
284	с ней	1	2
285	а с	1	2
286	а сам	2	2
287	в середине	1	2
288	отчего же	1	2
289	на этот	1	2
290	не означает	1	2
291	его как	1	2
292	как бы	1	2
293	именно так	1	2
294	в основном	1	2
295	не знаем	1	2
296	рассматривать как	1	2
297	еще одна	1	2
298	лучше всего	1	2
299	с социальными	1	2
300	бы в	1	2
301	или меньшей	1	2
302	не дает	1	2
303	в рамках	2	2
304	в виде	3	2
305	в частности	3	2
306	это было	1	2
307	к этому	4	2
308	которых не	1	1
309	самых общих	1	1
310	это однако	2	1
311	можно говорить	1	1
312	также что	1	1
313	речь идет	3	1
314	не остается	1	1
315	все остальное	1	1
316	не делает	1	1
317	на самом	1	1
318	он может	1	1
319	тех же	2	1
320	сопоставление с	1	1
321	тем же	1	1
322	ту же	2	1
323	свидетельствует об	1	1
324	из его	4	1
325	те же	1	1
326	и больше	1	1
327	в действие	1	1
328	едва ли	7	1
329	в году	3	1
330	уже по	1	1
331	мы уже	1	1
332	а как	1	1
333	в и	2	1
334	землей и	1	1
335	из всего	2	1
336	отсюда видно	1	1
337	повседневной жизни	1	1
338	словом это	1	1
339	что уже	1	1
340	ответить на	1	1
341	говорить о	1	1
342	этот факт	1	1
343	на себя	2	1
344	прошлого однако	1	1
345	бы с	1	1
346	об их	1	1
347	материальной жизни	1	1
348	которые он	2	1
349	он был	2	1
350	иное как	1	1
351	не найдем	1	1
352	к целому	1	1
353	это достаточно	1	1
354	совсем не	2	1
355	это видно	1	1
356	нам право	1	1
357	отнюдь не	1	1
358	как по	2	1
359	в истории	5	1
360	независимо от	2	1
361	что именно	1	1
362	из уст	1	1
363	дает нам	1	1
364	стран и	1	1
365	своей среды	1	1
366	в полном	1	1
367	под его	1	1
368	современности в	1	1
369	целый ряд	1	1
370	том где	1	1
371	и к	1	1
372	на войну	1	1
373	в противоположность	2	1
374	этой цели	2	1
375	месте где	1	1
376	и хотя	2	1
377	в этот	1	1
378	то в	1	1
379	копье но	1	1
380	со своей	2	1
381	в которой	6	1
382	и у	3	1
383	мы получаем	1	1
384	во главе	1	1
385	бы не	1	1
386	из этих	1	1
387	одном случае	1	1
388	ст и	1	1
389	быть объяснена	1	1
390	но он	2	1
391	тому же	6	1
392	ее как	1	1
393	действует в	1	1
394	не получили	1	1
395	после этого	1	1
396	книги из	1	1
397	от которого	1	1
398	о которой	1	1
399	и еще	3	1
400	чего следует	1	1
401	сказал что	1	1
402	у читателя	1	1
403	кого бы	1	1
404	на необходимость	1	1
405	его от	1	1
406	подобно тому	1	1
407	объясняет в	1	1
408	с такими	1	1
409	значительной степени	1	1
410	на всю	3	1
411	главным образом	3	1
412	во-вторых и	1	1
413	в совершенно	1	1
414	же касается	1	1
415	них не	1	1
416	времени и	2	1
417	с целью	1	1
418	так построен	1	1
419	эту же	1	1
420	известно что	4	1
421	за ней	1	1
422	претендует на	1	1
423	чаще всего	3	1
424	в жизни	1	1
425	который сам	1	1
426	в них	3	1
427	соответствии с	1	1
428	на основании	3	1
429	и уже	1	1
430	которой он	1	1
431	обрядам и	1	1
432	не мог	3	1
433	перед собой	1	1
434	в эту	1	1
435	а наоборот	1	1
436	наших дней	1	1
437	представление о	1	1
438	в которых	1	1
439	одном из	4	1
440	из своей	2	1
441	вплоть до	1	1
442	из области	1	1
443	имеется довольно	1	1
444	свет на	1	1
445	друг другу	1	1
446	такой способ	1	1
447	доказывает что	1	1
448	на такое	2	1
449	не могли	1	1
450	пока в	1	1
451	из числа	3	1
452	это особенно	1	1
453	тому что	1	1
454	уже выше	1	1
455	в отношении	6	1
456	не раз	2	1
457	культурной жизни	1	1
458	делится на	1	1
459	от середины	1	1
460	и притом	2	1
461	обстановка в	1	1
462	сил природы	1	1
463	в самых	1	1
464	они с	2	1
465	можно судить	4	1
466	что иное	1	1
467	того чтобы	1	1
468	это еще	2	1
469	он с	1	1
470	если ему	1	1
471	именно с	1	1
472	на землю	3	1
473	о ней	1	1
474	при всем	2	1
475	к концу	1	1
476	к ней	2	1
477	на себе	1	1
478	заметить что	1	1
479	можно рассматривать	1	1
480	этим же	1	1
481	ссылаясь на	2	1
482	в каком	1	1
483	ему не	1	1
484	у нас	3	1
485	от их	1	1
486	заботу о	1	1
487	один раз	1	1
488	форме не	1	1
489	мы узнаем	1	1
490	ли не	4	1
491	конца в	1	1
492	и дают	2	1
493	по возможности	1	1
494	известных нам	1	1
495	в поле	1	1
496	этом они	1	1
497	и это	1	1
498	vii в	1	1
499	как один	1	1
500	говоря уже	2	1
501	непосредственно или	1	1
502	в себя	2	1
503	или для	1	1
504	говорили что	1	1
505	идет речь	1	1
506	яркий пример	1	1
507	на том	1	1
508	если они	2	1
509	что у	2	1
510	ясна в	1	1
511	вышла из	1	1
512	поэтому мы	2	1
513	с собой	1	1
514	обычно к	1	1
515	оно все	1	1
516	уже на	1	1
517	иногда в	1	1
518	или их	1	1
519	стороне от	1	1
520	можно только	1	1
521	в последней	1	1
522	дают своим	1	1
523	и популярных	1	1
524	от начала	1	1
525	собой и	2	1
526	так здесь	1	1
527	один человек	1	1
528	образом в	2	1
529	из других	2	1
530	именно потому	2	1
531	а также	4	1
532	в глаза	1	1
533	цель которая	1	1
534	после того	3	1
535	в значительной	1	1
536	жрецов и	1	1
537	и обнаруживает	1	1
538	путь к	2	1
539	также в	2	1
540	у одного	1	1
541	дома в	1	1
542	в постоянной	1	1
543	герой в	1	1
544	эти детали	1	1
545	как из	3	1
546	идет по	1	1
547	в тексте	1	1
548	этого можно	1	1
549	природой и	1	1
550	даже если	2	1
551	согласно которой	1	1
552	который в	2	1
553	самые разнообразные	1	1
554	он действует	1	1
555	и ее	3	1
556	так по	1	1
557	главным источником	2	1
558	вопрос откуда	1	1
559	к которой	1	1
560	до наших	1	1
561	обнаруживает что	1	1
562	оказывается в	1	1
563	к земле	1	1
564	только на	1	1
565	и женщин	1	1
566	иной это	1	1
567	народы в	1	1
568	связывается с	1	1
569	за ним	1	1
570	земли и	1	1
571	числу таких	1	1
572	т п	5	1
573	это предположение	1	1
574	в конце	6	1
575	друг друга	1	1
576	мы можем	4	1
577	у него	3	1
578	в соответствии	1	1
579	каждый из	3	1
580	другом причем	1	1
581	начать с	1	1
582	этом отношении	3	1
583	ее на	1	1
584	для того	1	1
585	по мотивам	1	1
586	до начала	2	1
587	возможно что	1	1
588	литературу и	1	1
589	но нельзя	1	1
590	которых мы	2	1
591	том чем	1	1
592	в предисловии	1	1
593	было и	1	1
594	этой роли	1	1
595	естественно что	1	1
596	материал в	1	1
597	в заточении	1	1
598	над землей	1	1
599	здесь найдем	1	1
600	переходит к	1	1
601	него не	1	1
602	что из	1	1
603	для этой	1	1
604	во-вторых из	1	1
605	тому как	1	1
606	если это	1	1
607	имеет свои	1	1
608	что эти	1	1
609	материалом для	1	1
610	уже о	2	1
611	этой же	2	1
612	что во	1	1
613	своей социальной	1	1
614	за тем	2	1
615	наталкивается на	1	1
616	так мы	1	1
617	к жизни	1	1
618	этих явлений	1	1
619	такого рода	6	1
620	смысле этого	1	1
621	в страну	1	1
622	на какой-то	1	1
623	да и	3	1
624	в египетском	1	1
625	иногда даже	1	1
626	с тремя	1	1
627	тех пор	1	1
628	и более	1	1
629	о месте	1	1
630	в это	1	1
631	этого слова	1	1
632	войну и	1	1
633	друг на	1	1
634	см ниже	3	1
635	это ясно	1	1
636	с большой	1	1
637	в более	3	1
638	из вариантов	1	1
639	только одна	1	1
640	наш герой	1	1
641	об отношении	2	1
642	в результате	4	1
643	чтобы понять	1	1
644	хотя и	3	1
645	и все	3	1
646	у них	1	1
647	или нет	1	1
648	хотя в	1	1
649	все более	3	1
650	вопрос как	1	1
651	несмотря на	4	1
652	именно здесь	1	1
653	не говоря	2	1
654	или другими	1	1
655	совершенно не	1	1
656	по одному	2	1
657	до трех	1	1
658	происхождение этой	1	1
659	не что	1	1
660	формы его	1	1
661	к числу	2	1
662	эти слова	1	1
663	где он	2	1
664	указывают на	1	1
665	а может	1	1
666	к этой	1	1
667	во всяком	2	1
668	в роли	1	1
669	в античности	1	1
670	событий в	1	1
671	гораздо более	1	1
