N	2gram	Medvedev_F_1	Literetu
198	целом и	4	2
199	у нас	5	2
200	числе и	1	2
201	вещей в	2	2
202	то она	1	2
203	сознания с	1	2
204	что у	1	2
205	не с	2	2
206	во второй	1	2
207	мира и	1	2
208	если бы	4	2
209	одного из	1	2
210	можно сказать	1	2
211	искусство не	1	2
212	что и	2	2
213	во всей	2	2
214	в лице	2	2
215	здесь не	3	2
216	со всеми	3	2
217	связи с	3	2
218	за свой	2	2
219	для него	3	2
220	или иной	1	2
221	или иначе	2	2
222	бытия в	3	2
223	что не	1	2
224	в живом	6	2
225	с ней	1	2
226	а на	1	2
227	всю полноту	1	2
228	все более	2	2
229	так же	4	2
230	и потому	9	2
231	какого бы	1	2
232	xix века	1	2
233	быть только	1	2
234	с этой	4	2
235	художественное произведение	6	2
236	один из	3	2
237	это последнее	3	2
238	по аналогии	3	2
239	за его	1	2
240	сознания и	1	2
241	что в	4	2
242	в каждой	1	2
243	же в	3	2
244	романа и	1	2
245	причастность к	1	2
246	отношением к	1	2
247	в свою	8	2
248	жизни а	1	2
249	оно не	4	2
250	ее в	1	2
251	в своих	2	2
252	к этому	1	2
253	русской литературы	1	2
254	от этой	1	1
255	была бы	2	1
256	и т	12	1
257	и теоретик	1	1
258	искусство и	1	1
259	начинается с	1	1
260	что произведение	1	1
261	задачи в	1	1
262	на самом	7	1
263	тех же	2	1
264	в стороне	1	1
265	это и	3	1
266	идет о	2	1
267	общественном сознании	1	1
268	и есть	1	1
269	между двумя	1	1
270	и принципиально	1	1
271	из самых	1	1
272	по преимуществу	1	1
273	и до	5	1
274	из его	1	1
275	оно было	2	1
276	все те	1	1
277	наиболее существенным	1	1
278	произведения где	1	1
279	мы уже	1	1
280	который в	1	1
281	бы уже	1	1
282	этом не	1	1
283	в последнем	1	1
284	говорить о	1	1
285	и со	2	1
286	целого в	1	1
287	но напротив	2	1
288	кто же	1	1
289	искусства есть	1	1
290	его основная	1	1
291	в ней	10	1
292	проявляется в	1	1
293	им лишь	1	1
294	в чем	1	1
295	его действительности	1	1
296	тем как	1	1
297	в создании	2	1
298	во внешнем	2	1
299	всякого искусства	2	1
300	к которой	1	1
301	если в	1	1
302	уже как	2	1
303	друг от	2	1
304	нет и	2	1
305	основная задача	1	1
306	за пределы	2	1
307	сама по	2	1
308	в истории	4	1
309	независимо от	4	1
310	с этим	2	1
311	жизни которую	1	1
312	в художественном	3	1
313	в своем	11	1
314	ней в	1	1
315	что касается	1	1
316	перед нами	1	1
317	самом начале	1	1
318	более или	6	1
319	в этот	1	1
320	путь от	1	1
321	деятельность не	1	1
322	в нашем	2	1
323	т п	4	1
324	этой воли	1	1
325	исторических событий	1	1
326	герой романа	2	1
327	как он	1	1
328	еще одна	2	1
329	так сказать	3	1
330	вообще не	1	1
331	к искусству	1	1
332	тем не	1	1
333	он не	3	1
334	жизни вовсе	1	1
335	в восприятии	1	1
336	и утверждает	1	1
337	свою собственную	1	1
338	в силу	1	1
339	оно должно	3	1
340	без утраты	1	1
341	что без	1	1
342	существу это	1	1
343	людей и	1	1
344	прежде чем	2	1
345	серьезность и	1	1
346	последнее слово	1	1
347	значение в	3	1
348	его не	2	1
349	на все	3	1
350	второй половины	1	1
351	с другими	4	1
352	искусства в	4	1
353	всю свою	2	1
354	своей основе	1	1
355	только одно	1	1
356	литературного произведения	4	1
357	в них	3	1
358	нет в	1	1
359	как совокупность	1	1
360	соприкасается с	1	1
361	в самую	2	1
362	всеми другими	1	1
363	а прежде	1	1
364	этого не	1	1
365	место и	1	1
366	и уже	1	1
367	жизни но	2	1
368	как целого	1	1
369	был бы	1	1
370	истории русской	1	1
371	проникнуть во	1	1
372	в понимании	5	1
373	она сама	1	1
374	что такое	2	1
375	нас не	2	1
376	в их	11	1
377	не столько	1	1
378	значение для	2	1
379	в трудах	3	1
380	но это	3	1
381	такую же	1	1
382	но он	1	1
383	в россии	3	1
384	друг другу	1	1
385	с бытием	1	1
386	что было	2	1
387	исторической поэтики	3	1
388	и эти	1	1
389	и является	2	1
390	как от	1	1
391	бы быть	2	1
392	вовсе не	10	1
393	тому что	1	1
394	романа с	1	1
395	в отношении	3	1
396	а от	1	1
397	вещей как	1	1
398	она не	6	1
399	извне и	1	1
400	осуществления как	1	1
401	в русской	1	1
402	мысли в	2	1
403	чтобы в	1	1
404	и притом	1	1
405	душе и	1	1
406	и сама	1	1
407	в процессе	9	1
408	на ее	1	1
409	и искусство	1	1
410	для всего	1	1
411	только не	2	1
412	мышления и	1	1
413	борьба с	3	1
414	не имеет	1	1
415	здесь может	1	1
416	не лучше	1	1
417	на наш	1	1
418	за исключением	2	1
419	во всем	2	1
420	сознанием и	1	1
421	не принадлежит	1	1
422	не по	3	1
423	уже и	1	1
424	в действительности	2	1
425	свое собственное	1	1
426	знаковом материале	1	1
427	быть уже	1	1
428	и всех	1	1
429	он один	1	1
430	его понимании	1	1
431	того о	1	1
432	его с	2	1
433	чтобы стать	2	1
434	ничего общего	1	1
435	значение это	1	1
436	правда не	1	1
437	на наших	2	1
438	именно эту	1	1
439	и о	1	1
440	более не	1	1
441	от друга	2	1
442	отвлеченный от	1	1
443	свою очередь	6	1
444	и от	7	1
445	языка и	1	1
446	быть вполне	1	1
447	исторической жизни	1	1
448	так в	1	1
449	историю литературы	2	1
450	было в	1	1
451	в борьбе	1	1
452	здесь нет	1	1
453	искусства или	1	1
454	в чужом	2	1
455	она была	2	1
456	этих последних	1	1
457	жизнь и	3	1
458	для этого	4	1
459	о ней	1	1
460	познания и	4	1
461	самой жизни	1	1
462	на этой	1	1
463	на художественную	2	1
464	очень существенная	1	1
465	диаметрально противоположны	1	1
466	и ценителей	1	1
467	каждом своем	1	1
468	аналогии с	3	1
469	произведение является	2	1
470	нет у	1	1
471	на нее	2	1
472	материал для	1	1
473	нас а	1	1
474	людей в	1	1
475	творчества в	1	1
476	эти два	1	1
477	бы в	3	1
478	художников слова	1	1
479	непосредственно в	5	1
480	в художественной	1	1
481	и смыслом	1	1
482	и всякое	3	1
483	произведение существует	1	1
484	с практической	1	1
485	в литературе	5	1
486	тех пор	1	1
487	к нему	1	1
488	художественного сознания	1	1
489	в искусстве	5	1
490	для самих	1	1
491	в двух	1	1
492	отражения в	1	1
493	мысли об	2	1
494	одной из	2	1
495	художественной воли	5	1
496	и действительно	1	1
497	и изнутри	3	1
498	по мнению	1	1
499	и требует	1	1
500	мире и	1	1
501	в литературоведении	3	1
502	именно на	1	1
503	своего собственного	1	1
504	так что	1	1
505	для всех	1	1
506	нее и	1	1
507	искусства как	2	1
508	в итоге	1	1
509	за счет	1	1
510	не вне	1	1
511	или даже	1	1
512	и других	3	1
513	не стал	1	1
514	который сам	1	1
515	роль и	1	1
516	и их	10	1
517	руки и	1	1
518	действительную причастность	1	1
519	в котором	1	1
520	так как	1	1
521	друг друга	4	1
522	у него	1	1
523	связано с	1	1
524	с действительностью	1	1
525	явно не	1	1
526	в каждом	3	1
527	понимать друг	1	1
528	но из	1	1
529	со специфической	1	1
530	только на	5	1
531	ссср в	1	1
532	не были	1	1
533	ней и	1	1
534	даже не	1	1
535	влияние на	3	1
536	внутренняя логика	1	1
537	в общественном	1	1
538	собственной сущности	1	1
539	не один	1	1
540	искусстве не	1	1
541	что они	1	1
542	и тех	1	1
543	своего художественного	1	1
544	в ряде	1	1
545	художественной культуре	1	1
546	а с	1	1
547	социальной жизни	11	1
548	что для	1	1
549	предмет и	1	1
550	его из	1	1
551	ничем не	3	1
552	смысла и	1	1
553	жизни их	1	1
554	не было	3	1
555	с тем	2	1
556	а сам	1	1
557	не на	2	1
558	в свете	1	1
559	возвращаясь к	1	1
560	в ряду	2	1
561	произведение в	3	1
562	произведения искусства	3	1
563	художественного целого	2	1
564	в связи	4	1
565	занять свое	1	1
566	возможен лишь	1	1
567	на фоне	3	1
568	ко всем	2	1
569	общего с	1	1
570	к своему	1	1
571	конечно не	4	1
572	для искусства	1	1
573	целом ряде	2	1
574	есть результат	1	1
575	в той	1	1
576	не преломленная	1	1
577	есть только	1	1
578	в точке	1	1
579	этом его	1	1
580	и возможностей	1	1
581	как средство	1	1
582	возникновения и	1	1
583	это значит	1	1
584	моменты произведения	1	1
585	в контексте	1	1
586	направления в	6	1
587	все это	9	1
588	к другим	2	1
589	искусством и	1	1
590	это уже	1	1
591	этот образ	2	1
592	не внутри	2	1
593	и более	2	1
594	и нужна	1	1
595	совершается в	2	1
596	потому не	1	1
597	специфической социальной	1	1
598	но отнюдь	1	1
599	для нас	1	1
600	или менее	6	1
601	и все	6	1
602	лишь как	5	1
603	у них	3	1
604	художественного восприятия	2	1
605	в литературной	1	1
606	в этих	1	1
607	еще более	1	1
608	не будучи	1	1
609	не должен	1	1
610	хотя бы	5	1
611	все остальные	1	1
612	отношении к	2	1
613	не есть	2	1
614	нисколько не	2	1
615	в общем	3	1
616	между тремя	1	1
617	границу между	1	1
618	может и	2	1
619	быть выражено	1	1
620	сказать что	1	1
621	на один	1	1
622	к его	1	1
623	партии и	1	1
624	культуры в	1	1
625	из этого	1	1
626	есть и	1	1
627	к физическому	1	1
628	труда в	1	1
629	себе но	1	1
630	и состоит	1	1
631	к этой	4	1
632	в ссср	1	1
633	часто встречается	1	1
634	жизни этих	1	1
635	этой точки	1	1
636	они не	3	1
