N	2gram	Voloshinov_1	Myslijsy
158	тем самым	7	4
159	в таком	1	4
160	нашего языка	1	3
161	например в	1	3
162	языка с	1	3
163	человека и	1	3
164	самом деле	4	3
165	на самом	3	3
166	переход от	1	3
167	и есть	1	3
168	и до	1	3
169	что эти	2	3
170	слова в	5	3
171	мы уже	10	3
172	той же	5	3
173	ответить на	2	3
174	еще до	1	3
175	еще не	3	3
176	и на	6	3
177	или от	1	3
178	то мы	3	3
179	там где	1	3
180	для создания	1	3
181	в мысли	1	3
182	в действительности	1	3
183	в самом	4	3
184	формы в	1	3
185	все эти	2	3
186	бы не	2	3
187	лица и	1	3
188	и если	1	3
189	на его	5	3
190	к одному	1	3
191	нашего времени	1	3
192	языком и	3	3
193	не будет	3	3
194	лишь в	4	3
195	но уже	1	3
196	все равно	1	3
197	к которым	1	3
198	не всегда	2	3
199	с точки	5	3
200	но это	2	3
201	в которых	2	3
202	их в	3	3
203	ее не	1	3
204	в нас	2	3
205	только не	1	3
206	никогда не	7	3
207	в разных	3	3
208	же время	7	3
209	связи с	3	3
210	до того	3	3
211	же самым	1	3
212	должны быть	1	3
213	к тому	4	3
214	языка и	4	3
215	что у	3	3
216	те же	4	3
217	было в	4	3
218	мы в	3	3
219	слово и	3	3
220	из одного	1	3
221	в виду	3	3
222	образом мы	1	3
223	связь между	2	3
224	и следовательно	5	3
225	с ними	1	3
226	этот вопрос	2	3
227	то в	1	3
228	и так	6	3
229	этим словом	1	3
230	уже не	4	3
231	слова не	2	3
232	при помощи	1	3
233	себе в	2	3
234	и их	5	3
235	даже и	2	3
236	со стороны	1	3
237	что человек	1	3
238	именно в	1	3
239	новых слов	1	3
240	в речи	1	3
241	так называемых	1	3
242	более чем	1	3
243	нет ничего	2	3
244	нашей мысли	1	3
245	членораздельный звук	2	3
246	кроме того	2	3
247	что то	2	3
248	в этих	2	3
249	в процессе	6	3
250	выражения как	2	2
251	такое же	1	2
252	мысли а	1	2
253	словами в	1	2
254	как мы	9	2
255	что иное	2	2
256	я не	1	2
257	но даже	2	2
258	хотя конечно	1	2
259	в ней	8	2
260	и сами	1	2
261	не нужно	2	2
262	иное как	2	2
263	столь же	1	2
264	тем как	1	2
265	было говорить	1	2
266	то он	3	2
267	значение и	1	2
268	и слова	1	2
269	говорящего не	1	2
270	чем больше	1	2
271	в нашем	5	2
272	из этих	1	2
273	что так	1	2
274	себе возможность	1	2
275	бы только	1	2
276	его части	1	2
277	в наших	1	2
278	с языком	1	2
279	он не	2	2
280	данного слова	1	2
281	не значит	1	2
282	не как	1	2
283	том и	1	2
284	влияние на	4	2
285	человека в	2	2
286	значительной степени	2	2
287	здесь мы	3	2
288	свойства с	1	2
289	в мире	2	2
290	об этом	3	2
291	или если	1	2
292	этом мы	3	2
293	человек не	2	2
294	одна и	1	2
295	мысли что	1	2
296	не думая	1	2
297	но что	3	2
298	и при	2	2
299	если и	1	2
300	представить себе	3	2
301	и без	4	2
302	о языке	2	2
303	вопрос о	2	2
304	том же	1	2
305	и вообще	2	2
306	же мы	5	2
307	нетрудно заметить	1	2
308	тому что	5	2
309	она не	1	2
310	без него	1	2
311	в таких	1	2
312	даже не	1	2
313	виду что	1	2
314	самого начала	4	2
315	в сущности	1	2
316	дело не	1	2
317	иметь в	1	2
318	в общих	1	2
319	глядя на	1	2
320	и его	7	2
321	в более	1	2
322	в области	5	2
323	течением времени	1	2
324	у нас	4	2
325	никакого значения	1	2
326	не могут	1	2
327	без языка	2	2
328	слово которое	1	2
329	и это	7	2
330	не существует	4	2
331	в ее	3	2
332	тот говорит	1	2
333	с течением	1	2
334	и когда	2	2
335	что может	1	2
336	можно было	4	2
337	не с	3	2
338	свою мысль	1	2
339	и здесь	3	2
340	в самой	1	2
341	но мы	2	2
342	что его	1	2
343	как нет	2	2
344	но нет	1	2
345	природы и	2	2
346	бы в	5	2
347	в другой	1	2
348	еще более	2	2
349	может иметь	1	2
350	помощи языка	2	2
351	один из	4	2
352	мы видим	3	2
353	тот же	2	2
354	связь и	3	2
355	в обществе	4	2
356	самого говорящего	1	2
357	конечно не	3	2
358	если мы	4	2
359	в большинстве	1	2
360	в виде	1	2
361	каким образом	1	2
362	большинстве случаев	1	2
363	за ним	1	2
364	не так	3	2
365	отношение к	2	2
366	друг друга	2	2
367	и даже	3	2
368	тела и	1	2
369	с другой	1	2
370	на этот	1	2
371	и нельзя	1	2
372	в свою	6	2
373	мысль которая	1	2
374	превращается в	1	2
375	языка в	2	2
376	равно как	2	2
377	из которых	3	2
378	по своему	3	2
379	в течение	1	2
380	тому как	1	2
381	слов что	1	2
382	своем развитии	1	2
383	в состоянии	1	2
384	сначала для	1	2
385	художественное произведение	1	2
386	из тех	1	2
387	и для	3	2
388	будет иметь	2	2
389	не знаем	4	2
390	говорящего и	6	2
391	и как	9	2
392	мы должны	10	2
393	силу которого	1	2
394	ни к	2	2
395	но эта	2	2
396	не что	4	2
397	только о	1	2
398	в голову	3	2
399	все что	1	2
400	в своих	2	2
401	равным образом	1	1
402	из внешней	1	1
403	вряд ли	3	1
404	произведения но	1	1
405	можно говорить	1	1
406	также что	1	1
407	одним из	1	1
408	до него	1	1
409	относится и	1	1
410	от самой	1	1
411	нужно помнить	1	1
412	художественного произведения	1	1
413	внешней форме	1	1
414	того же	1	1
415	ли оно	1	1
416	он может	1	1
417	к своей	1	1
418	смотрит на	1	1
419	тем же	3	1
420	том какое	1	1
421	от чего	2	1
422	отношений которые	1	1
423	в их	1	1
424	со всех	2	1
425	пока он	1	1
426	всего того	1	1
427	если я	1	1
428	для своего	1	1
429	сравнения и	1	1
430	или наоборот	1	1
431	которую мы	1	1
432	значением слова	1	1
433	бы мысль	1	1
434	оба эти	1	1
435	языка без	1	1
436	орудия и	1	1
437	личные местоимения	1	1
438	ему в	1	1
439	с нашими	1	1
440	зависимости от	5	1
441	так а	1	1
442	себе что	1	1
443	почти на	1	1
444	слово не	4	1
445	без всякого	1	1
446	свою очередь	4	1
447	ответа на	1	1
448	быть в	1	1
449	в чем	1	1
450	во всех	6	1
451	видели что	3	1
452	но не	2	1
453	самым мы	1	1
454	но как	2	1
455	достаточно для	2	1
456	самой природы	1	1
457	значением и	1	1
458	в новом	1	1
459	понято и	2	1
460	и разными	1	1
461	ведь мы	1	1
462	нет и	3	1
463	относится к	2	1
464	как говорит	1	1
465	первый взгляд	1	1
466	посмотреть на	1	1
467	дает нам	1	1
468	внутренняя жизнь	1	1
469	как нам	1	1
470	перед нами	3	1
471	образования новых	1	1
472	которые ложатся	1	1
473	из сознания	1	1
474	и каждое	1	1
475	и художественного	1	1
476	что связь	1	1
477	ложатся в	1	1
478	та же	3	1
479	лучше сказать	1	1
480	существует лишь	1	1
481	он в	1	1
482	бы немедленно	1	1
483	от действительности	1	1
484	в этой	6	1
485	еще один	1	1
486	и отношения	1	1
487	тем он	1	1
488	только один	1	1
489	предметов и	1	1
490	имеем в	1	1
491	и те	1	1
492	какую роль	3	1
493	если он	3	1
494	слово это	2	1
495	этот процесс	2	1
496	вообще не	1	1
497	время и	1	1
498	он ни	1	1
499	перестает быть	1	1
500	слова а	1	1
501	отдельных слов	1	1
502	явлений или	1	1
503	в ушах	1	1
504	котором мы	1	1
505	и сам	2	1
506	довольно часто	1	1
507	одной и	2	1
508	приходим к	1	1
509	их взаимной	1	1
510	на этом	1	1
511	что нельзя	1	1
512	как материалом	2	1
513	но все	4	1
514	было возможно	1	1
515	что этот	1	1
516	часть его	1	1
517	главным образом	3	1
518	в каком-нибудь	1	1
519	с нее	1	1
520	на все	1	1
521	которое с	1	1
522	может стать	2	1
523	этому предмету	1	1
524	должен был	1	1
525	останавливаться на	2	1
526	нет в	1	1
527	во внимание	1	1
528	мы видели	5	1
529	уже раньше	1	1
530	нуждаются в	2	1
531	в развитии	1	1
532	и тогда	2	1
533	и того	1	1
534	не мог	3	1
535	одного и	1	1
536	на первый	1	1
537	к тем	1	1
538	от своего	1	1
539	племени и	1	1
540	общества и	3	1
541	в своей	2	1
542	медленно но	1	1
543	взгляд на	1	1
544	мы замечаем	1	1
545	в следующем	1	1
546	бы к	1	1
547	в которые	1	1
548	то для	1	1
549	других племен	1	1
550	приведем пример	1	1
551	мы называем	4	1
552	на каждом	1	1
553	но всякое	1	1
554	природы но	1	1
555	значение для	1	1
556	является только	1	1
557	как предмет	1	1
558	и той	5	1
559	бы мы	3	1
560	которые в	2	1
561	иначе как	1	1
562	его мы	1	1
563	друг другу	2	1
564	в прямом	1	1
565	с человеком	1	1
566	этот предмет	1	1
567	стоит только	1	1
568	развитие языка	1	1
569	и форма	2	1
570	из слов	1	1
571	от тех	1	1
572	в отношении	2	1
573	теми или	1	1
574	к языку	1	1
575	других отношений	1	1
576	но они	1	1
577	всякое явление	1	1
578	что эта	1	1
579	с которой	1	1
580	но для	3	1
581	истории и	1	1
582	на два	1	1
583	ее с	2	1
584	но вместе	1	1
585	следовательно и	1	1
586	ничего не	8	1
587	на наш	2	1
588	находятся в	1	1
589	или как	6	1
590	с одним	1	1
591	того в	1	1
592	видим что	2	1
593	связанное с	1	1
594	без дальнейших	1	1
595	на гораздо	1	1
596	правда мы	1	1
597	эти три	2	1
598	доказать что	1	1
599	как будто	1	1
600	этом отношении	2	1
601	перед ним	3	1
602	от их	2	1
603	к таким	1	1
604	все то	2	1
605	каменные орудия	1	1
606	истории не	1	1
607	и другой	1	1
608	и такие	1	1
609	про себя	2	1
610	процессе образования	1	1
611	его с	1	1
612	той или	3	1
613	что при	1	1
614	первобытного человечества	1	1
615	утверждать что	1	1
616	этим самым	1	1
617	в каждой	1	1
618	для образования	1	1
619	значения слова	1	1
620	все связанное	1	1
621	слов мы	1	1
622	как не	2	1
623	но при	3	1
624	в прошедшем	1	1
625	в собственном	1	1
626	представим себе	1	1
627	мы рассматриваем	1	1
628	можно сделать	1	1
629	в себя	1	1
630	в произведении	1	1
631	это история	1	1
632	с самого	4	1
633	ясно что	2	1
634	всей своей	1	1
635	роль в	3	1
636	огромное количество	1	1
637	речи то	2	1
638	как с	2	1
639	в другом	1	1
640	времени и	2	1
641	как между	1	1
642	которых нельзя	1	1
643	вопрос только	1	1
644	хотя слова	1	1
645	сознания и	1	1
646	во второй	3	1
647	помощи слова	1	1
648	это только	1	1
649	теми рядами	1	1
650	является в	1	1
651	в словах	3	1
652	предмет или	2	1
653	это понимание	1	1
654	разговорной речи	1	1
655	не был	1	1
656	и поэтому	3	1
657	все его	1	1
658	ли человек	1	1
659	может не	1	1
660	существовать не	1	1
661	слово может	1	1
662	большое количество	1	1
663	этих предметов	1	1
664	которой оно	1	1
665	образом если	1	1
666	и во	1	1
667	при исследовании	1	1
668	на одном	1	1
669	какое значение	1	1
670	то явление	1	1
671	в форме	6	1
672	предположим что	2	1
673	непосредственно в	1	1
674	них в	1	1
675	вслед за	1	1
676	которая и	1	1
677	что бы	1	1
678	происходит только	1	1
679	это художественное	1	1
680	на отдельные	2	1
681	точно образом	1	1
682	только совокупность	1	1
683	современные нам	1	1
684	обе эти	1	1
685	значение не	1	1
686	словами мы	1	1
687	которым мы	1	1
688	одной из	2	1
689	дело с	1	1
690	сравнительно недавно	1	1
691	словом если	1	1
692	бы из	1	1
693	в вопросе	1	1
694	как нечто	2	1
695	словом и	3	1
696	к нашему	1	1
697	чего-то другого	1	1
698	что нам	1	1
699	самое содержание	1	1
700	в качестве	4	1
701	же он	1	1
702	человека с	2	1
703	из которого	1	1
704	группу в	1	1
705	трех элементов	1	1
706	это так	1	1
707	чтобы он	1	1
708	в нашей	1	1
709	сознания не	3	1
710	языка как	1	1
711	свидетельствует о	1	1
712	в душе	2	1
713	из них	3	1
714	но от	1	1
715	разума и	1	1
716	человека на	1	1
717	не будут	1	1
718	совсем другое	1	1
719	могло бы	1	1
720	стороне этого	1	1
721	слово как	7	1
722	можно с	1	1
723	иногда и	1	1
724	у него	1	1
725	речь и	4	1
726	и никогда	1	1
727	образом не	1	1
728	явления природы	3	1
729	не противоречит	1	1
730	перейти к	2	1
731	уже совершенно	1	1
732	были бы	4	1
733	из двух	2	1
734	нужно было	2	1
735	мы это	1	1
736	что слова	3	1
737	каждый человек	1	1
738	отличаются от	1	1
739	за пределы	1	1
740	художника или	1	1
741	здесь в	1	1
742	к которому	1	1
743	и самая	1	1
744	с той	1	1
745	своих частях	1	1
746	а с	5	1
747	частью его	1	1
748	содержание своей	1	1
749	больше и	2	1
750	прежде всего	21	1
751	целым рядом	1	1
752	три элемента	1	1
753	у человека	2	1
754	именно так	1	1
755	конечно на	1	1
756	благодаря чему	1	1
757	но чем	1	1
758	в подобных	1	1
759	однако не	1	1
760	между этими	1	1
761	что перед	2	1
762	его как	1	1
763	в одно	1	1
764	стоящих на	1	1
765	если не	3	1
766	должна была	2	1
767	в связи	2	1
768	порядок и	1	1
769	то хотя	1	1
770	к лицу	1	1
771	свою речь	1	1
772	связь с	2	1
773	в частности	3	1
774	эти слова	8	1
775	его внутренней	4	1
776	как это	5	1
777	и выражение	1	1
778	из трех	2	1
779	если она	1	1
780	в разной	1	1
781	без помощи	1	1
782	человек должен	1	1
783	к своему	4	1
784	он говорит	1	1
785	в последнем	1	1
786	смысле этого	2	1
787	что всякое	3	1
788	на эту	1	1
789	без должного	1	1
790	только чтобы	1	1
791	действие и	1	1
792	возможность и	1	1
793	в первой	2	1
794	и слушающего	4	1
795	отношение говорящего	2	1
796	предметом или	1	1
797	и менее	1	1
798	слова слова	1	1
799	и тому	3	1
800	на разных	1	1
801	и другом	1	1
802	и нет	2	1
803	и средством	1	1
804	людей но	1	1
805	действительность в	1	1
806	помнить что	2	1
807	говорить что	1	1
808	все же	7	1
809	ее можно	1	1
810	что могло	1	1
811	то будет	1	1
812	мы найдем	2	1
813	слова но	3	1
814	связь не	1	1
815	совершается в	1	1
816	или только	1	1
817	или в	2	1
818	и среди	1	1
819	понять что	1	1
820	его не	2	1
821	мира и	1	1
822	о котором	1	1
823	слова как	2	1
824	к одной	1	1
825	у них	2	1
826	как уже	2	1
827	первый же	1	1
828	и самое	1	1
829	и смысл	1	1
830	к внешнему	1	1
831	приблизительно так	1	1
832	материал звук	1	1
833	на языке	1	1
834	от всего	1	1
835	зрения в	2	1
836	скажем что	1	1
837	трав и	2	1
838	речи если	1	1
839	или не	1	1
840	же в	1	1
841	бы на	1	1
842	языка может	1	1
843	от всякого	1	1
844	нам в	3	1
845	то вопрос	1	1
846	здесь только	1	1
847	на поле	1	1
848	а о	1	1
849	но если	1	1
850	лишь по	1	1
851	не знает	3	1
852	другой стороны	1	1
853	состоит из	1	1
854	была бы	1	1
855	от всех	1	1
856	говорящего к	2	1
857	в глаза	1	1
858	слов к	1	1
859	человеку который	1	1
860	тогда не	1	1
861	жизни и	3	1
862	но еще	1	1
863	указывают на	1	1
864	увидим что	2	1
865	и эта	3	1
866	слово только	1	1
867	слово одно	1	1
