N	2gram	Bakhtin_Pr_5	Marksizm
676	ко всем	1	1
677	но не	6	1
678	речь не	1	1
679	возможно лишь	1	1
680	требует от	1	1
681	же самый	1	1
682	если оно	1	1
683	в той	4	1
684	в чужих	2	1
685	и всей	1	1
686	в мир	1	1
687	друг с	4	1
688	принять и	1	1
689	чтобы сделать	1	1
690	лежит в	2	1
691	мы сказали	1	1
692	всякой сколько-нибудь	1	1
693	эти вопросы	1	1
694	находится под	1	1
695	его за	4	1
696	всего определяется	1	1
697	остается в	1	1
698	к другим	2	1
699	отвечает на	1	1
700	каким бы	1	1
701	и может	1	1
702	дело и	1	1
703	и слова	2	1
704	и принципиальным	1	1
705	в силах	2	1
706	может войти	3	1
707	человек и	4	1
708	лишь как	1	1
709	не должен	1	1
710	только с	3	1
711	наоборот должна	1	1
712	в большей	1	1
713	речь героя	3	1
714	же касается	1	1
715	бы на	1	1
716	и другие	1	1
717	но вот	1	1
718	внутренний диалог	10	1
719	своих мыслей	1	1
720	его произведениях	1	1
721	всех тех	2	1
722	с ней	1	1
723	их с	1	1
724	и так	4	1
725	себе самому	18	1
726	но этот	1	1
727	в последнем	2	1
728	чем иным	1	1
729	ними так	1	1
730	свою внутреннюю	1	1
731	каждое слово	3	1
732	и особенно	1	1
733	не укладывается	1	1
