N	2gram	Bakhtin_Pr_1	Problema
195	тем что	2	2
196	уже и	1	2
197	в области	11	2
198	не могут	2	2
199	к тому	1	2
200	как мы	7	2
201	без всякого	1	2
202	данном случае	4	2
203	как с	1	2
204	можно было	4	2
205	и которые	2	2
206	по себе	1	2
207	бы то	3	2
208	в значительной	2	2
209	между тем	7	2
210	от них	2	2
211	во втором	1	2
212	и только	4	2
213	здесь в	2	2
214	что здесь	1	2
215	ли он	1	2
216	в какой	2	2
217	или же	1	2
218	именно на	1	2
219	со всеми	3	2
220	есть в	1	2
221	конечно не	5	2
222	об его	1	2
223	из них	1	2
224	разума и	1	2
225	и освобожденный	1	2
226	до сих	1	2
227	вообще и	1	2
228	человека а	1	2
229	что не	4	2
230	человеческой жизни	1	2
231	власти и	1	2
232	с помощью	7	2
233	однако для	1	2
234	рода и	1	2
235	в данном	4	2
236	да и	3	2
237	чем иным	1	2
238	по существу	2	2
239	сих пор	1	2
240	но для	1	2
241	это уже	1	2
242	мира и	1	2
243	себя самого	4	2
244	хотя бы	4	2
245	в свою	2	2
246	была бы	2	2
247	отношению к	19	2
248	жизни и	1	2
249	по поводу	2	2
250	к этому	2	2
251	все что	3	2
252	они не	3	2
253	то на	1	1
254	отношения к	6	1
255	и т	14	1
256	и всякому	1	1
257	должен быть	2	1
258	на самом	4	1
259	тех же	1	1
260	это и	1	1
261	было то	1	1
262	и есть	2	1
263	мало одного	1	1
264	к другому	1	1
265	из его	1	1
266	то самое	1	1
267	значение но	2	1
268	глубине и	1	1
269	в их	10	1
270	мы уже	1	1
271	а как	3	1
272	с теорией	1	1
273	которую мы	3	1
274	бы что	1	1
275	вопрос о	1	1
276	науки и	1	1
277	так чтобы	1	1
278	не вполне	2	1
279	на себя	1	1
280	жизни как	1	1
281	и ее	2	1
282	весьма немногое	1	1
283	который мог	1	1
284	его эстетически	1	1
285	не чуждо	1	1
286	нисходит на	1	1
287	предметом и	2	1
288	становится в	1	1
289	это возможно	1	1
290	время в	1	1
291	с его	2	1
292	и всего	1	1
293	то он	1	1
294	а только	2	1
295	бы в	1	1
296	смысле мы	2	1
297	с трудом	1	1
298	если в	1	1
299	искусство в	1	1
300	ни стало	1	1
301	оно является	1	1
302	в едином	2	1
303	или иное	2	1
304	созерцании и	1	1
305	в свои	1	1
306	в главе	1	1
307	только путем	1	1
308	которые не	1	1
309	во что	1	1
310	не принимает	1	1
311	природы как	1	1
312	для всех	1	1
313	всякое чувство	1	1
314	могли бы	1	1
315	что по	1	1
316	было только	1	1
317	и наконец	6	1
318	эту проблему	1	1
319	можем это	1	1
320	то в	1	1
321	бы и	1	1
322	что это	2	1
323	формы в	1	1
324	в нашем	4	1
325	в тех	3	1
326	его а	1	1
327	вопроса о	3	1
328	и те	2	1
329	имеет для	1	1
330	а вовсе	1	1
331	и если	1	1
332	вообще не	7	1
333	т д	1	1
334	она становится	1	1
335	всех этих	1	1
336	его тела	2	1
337	эта последняя	1	1
338	он должен	2	1
339	душу и	1	1
340	и вот	1	1
341	не могли	2	1
342	работ в	1	1
343	так например	1	1
344	в нее	1	1
345	от нее	1	1
346	себя и	3	1
347	скорее здесь	1	1
348	они должны	1	1
349	больше как	1	1
350	их и	2	1
351	независимость от	1	1
352	или наконец	1	1
353	входит в	8	1
354	искусства в	2	1
355	от одного	1	1
356	чувство и	1	1
357	свобода от	1	1
358	жизни человека	1	1
359	представлений здесь	1	1
360	но лишь	2	1
361	словом а	1	1
362	спокойно и	1	1
363	чем в	2	1
364	же стороны	2	1
365	но я	1	1
366	на первый	2	1
367	и при	2	1
368	о той	1	1
369	искусствам и	1	1
370	в положительном	1	1
371	не как	1	1
372	смысле а	1	1
373	творчества и	5	1
374	силу и	1	1
375	все это	3	1
376	что никакой	1	1
377	культурной жизни	1	1
378	ни были	1	1
379	же мы	1	1
380	тому что	1	1
381	можно ли	1	1
382	вплоть до	1	1
383	не раз	1	1
384	тем самым	4	1
385	что эта	2	1
386	не имеет	9	1
387	о чем	1	1
388	что их	1	1
389	и два	1	1
390	в созерцании	1	1
391	и структуру	1	1
392	чем не	2	1
393	все свои	1	1
394	правда в	1	1
395	именно с	1	1
396	и весь	2	1
397	понимании и	1	1
398	же время	3	1
399	во всем	2	1
400	и чувство	1	1
401	со своим	1	1
402	позицию и	1	1
403	следует что	2	1
404	до того	1	1
405	в подобном	1	1
406	представляется нам	2	1
407	уже о	1	1
408	к себе	2	1
409	является той	1	1
410	и должно	3	1
411	здесь совершенно	3	1
412	как только	3	1
413	в душе	1	1
414	его с	1	1
415	той или	2	1
416	как человек	1	1
417	она не	2	1
418	бы ни	1	1
419	и это	3	1
420	смысле что	1	1
421	с ее	1	1
422	говоря уже	1	1
423	на основе	6	1
424	которые как	1	1
425	то или	2	1
426	и этим	6	1
427	отвлечься от	1	1
428	и исторически	1	1
429	значение в	1	1
430	стремиться к	1	1
431	здесь что	1	1
432	по аналогии	1	1
433	чуждо и	1	1
434	на нее	1	1
435	здесь нет	2	1
436	мог бы	1	1
437	глубоко и	1	1
438	том как	2	1
439	еще одного	1	1
440	это только	1	1
441	имеется в	1	1
442	поэтому в	2	1
443	смысле и	1	1
444	но фактически	1	1
445	и здесь	2	1
446	нашей работы	1	1
447	другими словами	2	1
448	этом произведении	1	1
449	частности для	1	1
450	его тело	1	1
451	аналогии с	1	1
452	мы понимаем	1	1
453	только технической	1	1
454	нем не	1	1
455	ее от	1	1
456	вся эта	1	1
457	в науку	1	1
458	этот момент	2	1
459	творчества в	3	1
460	нуждается в	2	1
461	дальнейшем и	1	1
462	только там	2	1
463	что бы	1	1
464	все а	1	1
465	и следовательно	1	1
466	человека как	2	1
467	в него	2	1
468	которое было	1	1
469	но с	3	1
470	в двух	2	1
471	одной из	3	1
472	этот вопрос	1	1
473	мы увидим	3	1
474	и ученого	1	1
475	в большинстве	5	1
476	только на	1	1
477	в поэзии	9	1
478	слова не	3	1
479	здесь же	2	1
480	каким образом	1	1
481	большинстве случаев	5	1
482	котором можно	1	1
483	и других	2	1
484	но совершенно	2	1
485	на эту	1	1
486	ею путем	1	1
487	связывается с	1	1
488	здесь мы	2	1
489	который как	1	1
490	был бы	1	1
491	быть выражен	1	1
492	в новом	1	1
493	цели и	2	1
494	говорить об	1	1
495	содержания и	6	1
496	не для	1	1
497	ее не	1	1
498	к ним	1	1
499	не о	1	1
500	художника и	5	1
501	как его	3	1
502	бытия и	1	1
503	идет в	1	1
504	суждение и	1	1
505	разрешение вопроса	1	1
506	этом отношении	2	1
507	в систематической	1	1
508	в форме	4	1
509	нас как	1	1
510	момент в	1	1
511	нет и	3	1
512	именно как	1	1
513	не были	1	1
514	без всякой	2	1
515	или иной	2	1
516	или иначе	1	1
517	и нельзя	1	1
518	души и	2	1
519	и др	8	1
520	подход и	1	1
521	только по	4	1
522	смысла и	1	1
523	не было	2	1
524	а на	1	1
525	поскольку она	1	1
526	до конца	1	1
527	не на	5	1
528	нем и	2	1
529	человек в	2	1
530	но никогда	1	1
531	близка к	1	1
532	превращает его	1	1
533	входить в	1	1
534	на фоне	3	1
535	но оно	1	1
536	затем к	1	1
537	и потому	4	1
538	как это	2	1
539	творение из	1	1
540	новом свете	1	1
541	творца в	1	1
542	из которых	2	1
543	к своему	2	1
544	же значение	1	1
545	для искусства	1	1
546	который мы	1	1
547	другой же	2	1
548	на которое	1	1
549	совсем другой	1	1
550	могут быть	5	1
551	лишенным всякой	1	1
552	есть как	1	1
553	доходят до	1	1
554	там где	6	1
555	других областях	2	1
556	том смысле	1	1
557	действительность в	1	1
558	для историка	1	1
559	но это	3	1
560	совершенно новое	1	1
561	в полном	1	1
562	в более	4	1
563	слова но	3	1
564	творчество и	3	1
565	только я	1	1
566	и от	3	1
567	искусства и	3	1
568	только тем	1	1
569	что оно	2	1
570	обе эти	1	1
571	от него	3	1
572	и которое	1	1
573	мы должны	2	1
574	но зато	2	1
575	только что	1	1
576	я в	1	1
577	ни было	3	1
578	есть уже	1	1
579	не носят	1	1
580	но всегда	1	1
581	с ними	4	1
582	ли на	1	1
583	а о	1	1
584	в романе	4	1
585	не говоря	1	1
586	только как	6	1
587	что угодно	1	1
588	к его	2	1
589	сказали бы	1	1
590	всех других	1	1
591	природы или	1	1
592	до степени	2	1
593	того или	2	1
594	в искусстве	12	1
595	в своих	2	1
596	это в	1	1
597	им и	1	1
598	которая не	1	1
599	при изучении	1	1
