N	4gram	Tiupa_Disk_1	Narrotol
283	наррация появляется в связи	1	1
284	активность адресата при этом	1	1
285	в дискурсе речевой акт	1	1
286	мифа сделала его персонажем	1	1
287	и до сего времени	1	1
288	составляющий морализаторскую премудрость притчевого	1	1
289	продуктивный тип высказывания реализующий	1	1
290	свою очередь определяется предметом	2	1
291	гегель именовал веком героев	1	1
292	как организующий принцип любого	1	1
293	в нем определенные возможности	1	1
294	нарратива повествование существует благодаря	1	1
295	и строго отграниченная система	1	1
296	будучи порой фактически точными	1	1
297	встречающихся в дискурсе речевой	1	1
298	автора как ценностного центра	1	1
299	удовлетворение ожиданий порождаемых динамизмом	1	1
300	как субъекты этического выбора	1	1
301	с прахудожественными речевыми жанрами	1	1
302	потому нейтральное к языку	1	1
303	мы можем обозначить как	1	1
304	на разных местах и	1	1
305	пассивным как к содержанию	1	1
306	организующий принцип любого дискурса	1	1
307	наррацией которая его порождает	1	1
308	с собственно художественными а	1	1
309	поэтому жанры как формы	1	1
310	живет в готовом стабильно	1	1
311	слово сказания еще не	1	1
312	содержанию сказания это позиция	1	1
313	в форме индивидуального речевого	1	1
314	преданий о царских детях	1	1
315	со стороны адресата притчи	1	1
316	первое может быть проделано	1	1
317	оно стремится к однозначности	1	1
318	а некий нравственный закон	1	1
319	читатель может и не	1	1
320	нейтральное к языку поэтому	1	1
321	ситуации произнесения сказания субъект	1	1
322	о котором рассказано в	1	1
323	готовом стабильно дифференцированном и	1	1
324	мы имеем дело с	1	1
325	сказать что жанр это	1	1
326	однократных и внезакономерных явлениях	1	1
327	себе они таковыми не	1	1
328	появляется в связи с	1	1
329	в сказании повествуемой ситуации	1	1
330	к содержанию сказания это	1	1
331	выходит новое и главное	1	1
332	бытия нуждалась в опознании	1	1
333	высказывания жанр в свою	1	1
334	слушателя в нашей способности	1	1
335	греймасом и ж курте	1	1
336	говорить о поэтике здесь	1	1
337	к другому что касается	1	1
338	проделано и рассказывающим притчу	1	1
339	смысле домонологично оно объединяет	1	1
340	иерархично оно не предполагает	1	1
341	принадлежат самой ситуации рассказывания	1	1
342	костяком так сказать первофеномены	1	1
343	высказывания соответствующая типическим ситуациям	2	1
344	предначертанность судьбы а некий	1	1
345	времена различные и по	1	1
346	схемы и в форме	1	1
347	ситуации рассказывания а не	1	1
348	приятия не удовлетворяясь репродуктивной	1	1
349	для кого-то деяния или	1	1
350	формы междуязычны интернациональны в	1	1
351	же время они неразрывно	1	1
352	с еще не развившимся	1	1
353	слухи или сплетни то	1	1
354	в себе не заключает	1	1
355	как регулятивная отношение слушателя	1	1
356	приобщения к общенародной хвале	1	1
357	но от божья повеленья	1	1
358	притче универсального опыта к	1	1
359	мы и сами участвуем	1	1
360	времени сохранили свою актуальность	1	1
361	будучи непосредственной формой человеческого	1	1
362	рассказано в произведении и	1	1
363	в стилевых формах косвенной	1	1
364	о царских детях покидающих	1	1
365	покидающих свою родину чтобы	1	1
366	определенное в сущности застывшее	1	1
367	предстают перед нами не	1	1
368	нами не как объекты	1	1
369	своей природе суть то	1	1
370	в таком случае его	1	1
371	адресатом некоего ценностного урока	1	1
372	событии которое мы можем	1	1
373	по своей природе суть	1	1
374	и слушающих общим знанием	1	1
375	состоит в напряжении событийного	1	1
376	эти происходят в разные	1	1
377	с кристаллизацией личного опыта	1	1
378	притчевого типа есть монолог	1	1
379	и даже не только	1	1
380	в том что он	1	1
381	даже будучи порой фактически	1	1
382	то же время жанры	1	1
383	в опознании ее а	1	1
384	сложном событии которое мы	1	1
385	другому что касается ментальной	1	1
386	об однократных и внезакономерных	1	1
387	сказания не от своея	1	1
388	непосредственной формой человеческого бытия	1	1
389	а по своей природе	1	1
390	нормы то есть событие	1	1
391	анекдота ни столь пассивным	1	1
392	в нем звучит один	1	1
393	анекдота уже не таково	1	1
394	дифференцированном и оцененном мире	1	1
395	не в интриганстве персонажей	1	1
396	событие неотделимо от его	1	1
397	зависит от понятия нормы	1	1
398	в недискурсивных формах внутренней	1	1
399	природой нерасторжимой с человеком	1	1
400	предполагающем удовлетворение ожиданий порождаемых	1	1
401	осуществляется или преступается не	1	1
402	последнее принадлежит некоторому субъекту	1	1
403	множества преданий о царских	1	1
404	сознаний встречающихся в дискурсе	1	1
405	был всем мыслью вещью	1	1
406	определенной жанровой схемы и	1	1
407	благодаря связи с наррацией	1	1
408	интерпретации в качестве значимого	1	1
409	сами по себе они	1	1
410	к повторению архетипических деяний	1	1
411	еще не развившимся твердым	1	1
412	сказания это позиция активного	1	1
413	в напряжении событийного ряда	1	1
414	сделала его персонажем сценарием	1	1
415	повеленья сказание в известном	1	1
416	языку поэтому жанры как	1	1
417	произведение в его событийной	1	1
418	о поэтике здесь пока	1	1
419	собой исторически продуктивный тип	1	1
420	последнем мы и сами	1	1
421	события свидетель и судия	2	1
422	по длительности и на	1	1
423	к индивидуальной жизненной практике	1	1
424	с наррацией которая его	1	1
425	а последнее принадлежит некоторому	1	1
426	качестве значимого для кого-то	1	1
427	ряду родовых феноменов событий	1	1
428	рассказывания а не ценностно	1	1
429	событие поскольку выполнение нормы	1	1
430	благодаря связи с историей	1	1
431	восприятия со стороны адресата	1	1
432	целью и ситуацией высказывания	3	1
433	нормы событием не является	1	1
434	связи с наррацией которая	1	1
435	разные времена различные и	1	1
436	что они хотят и	1	1
437	поэтике здесь пока еще	1	1
438	разделение иерархично оно не	1	1
439	оно существует благодаря связи	1	1
440	то же время они	1	1
441	зависит от жанра высказывания	1	1
442	междуязычны интернациональны в то	1	1
443	правило лишь в стилевых	1	1
444	вещью действием существом словом	1	1
445	чтобы воцариться в чужой	1	1
446	инвентарь мифа сделала его	1	1
447	своего рода механизмом активизации	1	1
448	мы строим свою речь	1	1
449	поскольку выполнение нормы событием	1	1
450	к однозначности и прежде	1	1
451	можем обозначить как произведение	1	1
452	стремится к однозначности и	1	1
453	таком случае его вступление	1	1
454	определенные задания реализуют в	1	1
455	быть определена как регулятивная	1	1
456	персонажи не выбирают а	1	1
457	следовательно предметно-смысловые формы междуязычны	1	1
458	говорящий здесь только исполнитель	1	1
459	однозначности и прежде всего	1	1
460	персонажем в акте выбора	1	1
461	а не в рассказе	1	1
462	от жанра высказывания жанр	1	1
463	рекоша но от божья	1	1
464	интернациональны в то же	1	1
465	то она здесь присутствует	1	1
466	от нормы то есть	1	1
467	предметно-смысловые формы междуязычны интернациональны	1	1
468	мир эксцессов и аномалий	1	1
469	поучаемого это разделение иерархично	1	1
470	в притче универсального опыта	1	1
471	человеческого бытия нуждалась в	1	1
472	состоит в том чтобы	1	1
473	является своего рода механизмом	1	1
474	личного опыта в том	1	1
475	не было и не	1	1
476	они трактовали не об	1	1
477	сюжетных сами по себе	1	1
478	столь пассивным как к	1	1
479	то есть принадлежат самой	1	1
480	языковые с еще не	1	1
481	и сами участвуем как	1	1
482	стабильно дифференцированном и оцененном	1	1
483	длительности и на разных	1	1
484	ментальной и речевой деятельности	1	1
485	участников коммуникативного события на	1	1
486	деяний то есть к	1	1
487	архетипических деяний то есть	1	1
488	дискурсе речевой акт притчевого	1	1
489	былой инвентарь мифа сделала	1	1
490	как слушатели-читатели события эти	1	1
491	быть проделано и рассказывающим	1	1
492	категориям а не событиям	1	1
493	формы целого следовательно предметно-смысловые	1	1
494	быть осуществлено только самим	1	1
495	композиционно определенное в сущности	1	1
496	фрейденберг был всем мыслью	1	1
497	лицо события свидетель и	2	1
498	зародыши тематические и языковые	1	1
499	неотделимо от его пристрастной	1	1
500	достоверным но не верифицируемым	1	1
501	поскольку мы имеем дело	1	1
502	морализаторскую премудрость притчевого назидания	1	1
503	но сложном событии которое	1	1
504	и аномалий который окружал	1	1
505	хоровое слово общенародной хвалы	1	1
506	с ее иносказательностью требует	1	1
507	сказание в известном смысле	1	1
508	в произведении и событие	1	1
509	индивидуальной жизненной практике может	1	1
510	речевой акт притчевого типа	1	1
511	не в рассказе о	1	1
512	царских детях покидающих свою	1	1
513	жанр в свою очередь	1	1
514	объединены в едином но	1	1
515	судьбы а некий нравственный	1	1
516	в этом последнем мы	1	1
517	мы имеем дело не	1	1
518	строго отграниченная система смыслов	1	1
519	это разделение иерархично оно	1	1
520	внутренняя активность адресата при	1	1
521	выполнение нормы событием не	1	1
522	формой человеческого бытия нуждалась	1	1
523	она здесь присутствует как	1	1
524	в качестве свидетеля но	1	1
525	кристаллизацией личного опыта в	1	1
526	в форме определенной жанровой	1	1
527	то что они хотят	1	1
528	не с собственно художественными	1	1
529	фатально непреложный и неоспоримый	1	1
530	которая в нем излагается	1	1
531	задания реализуют в нем	1	1
532	о.м фрейденберг был всем	1	1
533	касается ментальной и речевой	1	1
534	так сказать первофеномены жанров	1	1
535	ее тема тот свет	1	1
536	в слове писал бахтин	1	1
537	и составляющий морализаторскую премудрость	1	1
538	из уст в уста	1	1
539	и по длительности и	1	1
540	имеем дело не с	1	1
541	закон собственно и составляющий	1	1
542	наррация сохранив весь былой	1	1
543	здесь присутствует как правило	1	1
544	форма высказывания соответствующая типическим	2	1
545	присутствует как правило лишь	1	1
546	персонажем сценарием сюжетом но	1	1
547	стилевых формах косвенной речи	1	1
548	божья повеленья сказание в	1	1
549	же время жанры существенно	1	1
550	слова в слове писал	1	1
551	как к содержанию анекдота	1	1
552	человека к норме и	1	1
553	нарративный дискурс представляет собой	1	1
554	и не могло быть	1	1
555	мыслью вещью действием существом	1	1
556	активного приятия не удовлетворяясь	1	1
557	жизненной практике может быть	1	1
558	они в различные эпохи	1	1
559	виде целенаправленно устремленный от	1	1
560	историей которая в нем	1	1
561	связаны с языком ставят	1	1
562	языком ставят перед ним	1	1
563	интрига нарративного высказывания состоит	1	1
564	в связи с кристаллизацией	1	1
565	слове писал бахтин может	1	1
566	фактически точными они бытуют	1	1
567	исторически продуктивный тип высказывания	1	1
568	от божья повеленья сказание	1	1
569	случае его вступление в	1	1
570	или слушателя в нашей	1	1
571	действующее лицо события свидетель	2	1
572	рассказывания в этом последнем	1	1
573	нуждалась в опознании ее	1	1
574	притчи может быть определена	1	1
575	к норме и устройству	1	1
576	речь нам всегда предносится	1	1
577	универсального опыта к индивидуальной	1	1
578	главное действующее лицо события	2	1
579	перед нами не как	1	1
580	которое мы можем обозначить	1	1
581	в качестве нарратива повествование	1	1
582	содержанию анекдота ни столь	1	1
583	выбора осуществляется или преступается	1	1
584	порой фактически точными они	1	1
585	притча разъединяет участников коммуникативного	1	1
586	связи с историей которая	1	1
587	твердым композиционным костяком так	1	1
588	жанры существенно связаны с	1	1
589	не предполагает внутренне свободного	1	1
590	на поучающего и поучаемого	1	1
591	не предначертанность судьбы а	1	1
592	в акте выбора осуществляется	1	1
593	типа есть монолог в	1	1
594	как произведение в его	1	1
595	собственно художественными а с	1	1
596	хотя в современной передаче	1	1
597	они бытуют как слухи	1	1
598	в том что в	2	1
599	произведении и событие самого	1	1
600	перед нами два события	1	1
601	с историей которая в	1	1
602	механизмом активизации воспринимающего сознания	1	1
603	завершенная и строго отграниченная	1	1
604	оно не предполагает хоровой	1	1
605	художественными а с прахудожественными	1	1
606	есть к категориям а	1	1
607	не об однократных и	1	1
608	самой ситуации рассказывания а	1	1
609	в известном смысле домонологично	1	1
610	целое внеязыковое и потому	1	1
611	к содержанию анекдота ни	1	1
612	событием не является зависит	1	1
613	представляет собой исторически продуктивный	1	1
614	знакомством с повествовательной традицией	1	1
615	но как субъекты этического	1	1
616	столь свободным как к	1	1
617	дискурса а не только	1	1
618	к языку поэтому жанры	1	1
619	развившимся твердым композиционным костяком	1	1
620	чужой речи и т.п	1	1
621	по себе они таковыми	1	1
622	значимого для кого-то деяния	1	1
623	нравственный закон собственно и	1	1
