N	2gram	Tiupa_Anal_3	Psycholo
187	не было	3	3
188	могут служить	1	3
189	совершенно очевидно	2	3
190	противоречие с	1	3
191	из его	1	3
192	сих пор	1	3
193	но это	1	3
194	каждой из	1	3
195	произведении искусства	2	3
196	это все	1	3
197	от всех	1	3
198	жизни и	1	3
199	все что	1	3
200	как на	1	3
201	в таком	1	3
202	произведения но	1	2
203	таком случае	1	2
204	того же	5	2
205	и без	3	2
206	на самом	1	2
207	идет о	1	2
208	есть не	2	2
209	как мы	1	2
210	человека и	1	2
211	оно есть	1	2
212	в область	1	2
213	но как	3	2
214	в стихе	2	2
215	отношение к	1	2
216	что они	3	2
217	сама по	2	2
218	как говорит	3	2
219	независимо от	1	2
220	как к	2	2
221	в полном	1	2
222	когда он	2	2
223	к числу	2	2
224	в себя	2	2
225	к чему	1	2
226	бы и	2	2
227	представляет собой	5	2
228	в известном	1	2
229	и тот	1	2
230	в нем	2	2
231	из виду	1	2
232	совпадают с	1	2
233	произведения с	1	2
234	его в	3	2
235	на почве	1	2
236	этом смысле	1	2
237	в них	2	2
238	он же	1	2
239	далеко не	4	2
240	не всегда	3	2
241	и тогда	1	2
242	и сейчас	1	2
243	с точки	2	2
244	мысли и	1	2
245	бы мы	1	2
246	одном из	1	2
247	каждое из	1	2
248	теми же	1	2
249	тем не	2	2
250	иметь возможность	1	2
251	даже в	2	2
252	не менее	4	2
253	тем самым	4	2
254	с теми	1	2
255	на два	2	2
256	в основе	1	2
257	без остатка	2	2
258	принадлежат к	1	2
259	казалось бы	1	2
260	ничего не	3	2
261	в противоречие	1	2
262	у шекспира	1	2
263	и теперь	1	2
264	этом отношении	3	2
265	в применении	1	2
266	отношений и	1	2
267	приводит к	4	2
268	и ту	2	2
269	в лирическом	1	2
270	формы то	1	2
271	с ним	1	2
272	и здесь	2	2
273	искусства поскольку	1	2
274	но и	13	2
275	случае не	1	2
276	этих двух	1	2
277	или как	1	2
278	тем или	2	2
279	отметить что	1	2
280	наконец в	1	2
281	тот же	1	2
282	и потому	2	2
283	бы ни	1	2
284	по этому	1	2
285	в качестве	12	2
286	уже не	5	2
287	всеми остальными	1	2
288	в жизни	2	2
289	от других	1	2
290	ту или	1	2
291	одно из	1	2
292	и их	1	2
293	в одном	4	2
294	к ним	1	2
295	не составляет	1	2
296	как раз	7	2
297	себя и	1	2
298	говорит о	2	2
299	того который	1	2
300	о чем	4	2
301	во внимание	1	2
302	намек на	1	2
303	в связи	1	2
304	нимало не	1	2
305	к жизни	3	2
306	применении к	1	2
307	в книге	1	2
308	одного и	3	2
309	и может	1	2
310	и от	2	2
311	его не	3	2
312	или иным	2	2
313	от него	1	2
314	бы в	1	2
315	к этой	1	2
316	и как	4	2
317	будто бы	1	2
318	утверждал что	1	2
319	до тех	1	2
320	не обладает	1	2
321	из этого	1	2
322	искусства является	1	2
323	в трех	1	2
324	имеет в	1	2
325	по поводу	3	2
326	гораздо более	2	2
327	с новыми	3	1
328	говоря о	1	1
329	категорий и	1	1
330	связана с	1	1
331	утверждение что	1	1
332	обращено к	1	1
333	сказано что	1	1
334	в первом	2	1
335	по преимуществу	2	1
336	едва ли	3	1
337	знаем о	1	1
338	не дано	1	1
339	готовом виде	1	1
340	при анализе	1	1
341	что если	1	1
342	единство и	1	1
343	стих в	1	1
344	он как	1	1
345	однако этот	1	1
346	что иное	1	1
347	принадлежит к	4	1
348	основного действия	1	1
349	в полной	1	1
350	я не	1	1
351	и ее	2	1
352	ему в	1	1
353	конечно нуждается	1	1
354	этот спор	1	1
355	и был	1	1
356	в ней	2	1
357	свою очередь	4	1
358	целое и	1	1
359	еще не	6	1
360	и на	4	1
361	время в	1	1
362	с его	8	1
363	во всех	2	1
364	тем как	1	1
365	там и	1	1
366	по своему	2	1
367	то мы	1	1
368	а отношение	1	1
369	все больше	1	1
370	о смерти	3	1
371	ответ на	3	1
372	тогда как	20	1
373	иметь дело	2	1
374	за пределы	1	1
375	знакомства с	1	1
376	один и	1	1
377	его собственных	1	1
378	мере в	2	1
379	с чисто	1	1
380	перед нами	4	1
381	тех случаях	1	1
382	могли бы	2	1
383	как уже	2	1
384	и каждое	2	1
385	и свою	1	1
386	и хотя	1	1
387	или иную	1	1
388	то в	2	1
389	из самых	1	1
390	этих моментов	2	1
391	бы сказать	1	1
392	в тех	2	1
393	одной общей	1	1
394	учение о	1	1
395	это тот	1	1
396	с их	3	1
397	во многих	1	1
398	вследствие этого	1	1
399	на его	2	1
400	не следует	1	1
401	в статье	1	1
402	в лирике	2	1
403	время и	1	1
404	поведение в	2	1
405	и еще	1	1
406	этот тезис	1	1
407	чтобы их	1	1
408	основе своей	1	1
409	мы обратимся	1	1
410	в нее	1	1
411	такого же	1	1
412	человека в	1	1
413	в одну	1	1
414	согласуется с	2	1
415	могла бы	2	1
416	а затем	1	1
417	этом он	2	1
418	в мире	5	1
419	об этом	2	1
420	связанных с	1	1
421	сущности не	1	1
422	полной мере	1	1
423	по выражению	1	1
424	не умеет	1	1
425	особенно в	1	1
426	это не	2	1
427	живет в	1	1
428	этого целого	1	1
429	он есть	1	1
430	за ней	1	1
431	чаще всего	1	1
432	эстетическая реакция	1	1
433	на этот	1	1
434	для пушкина	2	1
435	в стихах	1	1
436	его частей	1	1
437	в общей	1	1
438	но лишь	1	1
439	автору и	2	1
440	которой он	1	1
441	растворяясь в	1	1
442	для себя	1	1
443	ведет к	1	1
444	мере не	1	1
445	автора и	1	1
446	обратимся к	1	1
447	из круга	1	1
448	и того	3	1
449	со всей	1	1
450	или к	1	1
451	и становится	1	1
452	но я	1	1
453	места в	1	1
454	для него	6	1
455	но если	1	1
456	произведение есть	1	1
457	должны были	1	1
458	при рассмотрении	1	1
459	однако в	5	1
460	же мы	1	1
461	случае мы	1	1
462	нас к	1	1
463	это верно	1	1
464	евгения онегина	1	1
465	других исследователей	1	1
466	вплоть до	2	1
467	как можно	1	1
468	как о	1	1
469	дело не	3	1
470	дело в	2	1
471	к изучению	1	1
472	эстетических отношений	1	1
473	пока еще	3	1
474	поскольку оно	1	1
475	имеем дело	4	1
476	часть художественного	1	1
477	не принадлежат	1	1
478	эстетический объект	1	1
479	своей природе	1	1
480	прибегать к	1	1
481	дело обстоит	1	1
482	с новой	1	1
483	связи с	1	1
484	и делает	1	1
485	перед ним	1	1
486	определяющую роль	1	1
487	стихотворения пушкина	1	1
488	ли не	4	1
489	его за	2	1
490	уже было	1	1
491	в стихотворении	1	1
492	в поле	1	1
493	авторства и	1	1
494	все еще	1	1
495	подход к	2	1
496	оно не	1	1
497	следует отнести	1	1
498	такое что	1	1
499	мысль о	3	1
500	идет не	1	1
501	в пределах	4	1
502	мнение что	1	1
503	что могло	1	1
504	из двух	1	1
505	этому что	1	1
506	здесь как	1	1
507	произведения не	1	1
508	при одном	1	1
509	личности на	1	1
510	строго говоря	1	1
511	поэтому в	2	1
512	с этого	1	1
513	другое дело	1	1
514	сводится к	2	1
515	именно потому	1	1
516	и русской	1	1
517	при такой	1	1
518	произведения как	2	1
519	в состав	1	1
520	характер этого	1	1
521	обращается к	1	1
522	в глаза	2	1
523	одного из	1	1
524	можно сказать	4	1
525	а также	2	1
526	так если	1	1
527	звуков в	1	1
528	в значительной	2	1
529	не заключает	1	1
530	как у	1	1
531	поскольку он	3	1
532	или иная	1	1
533	если например	1	1
534	во втором	4	1
535	во всей	1	1
536	из противоречий	1	1
537	резко отличается	1	1
538	человека как	1	1
539	самим автором	1	1
540	пушкин одно	1	1
541	и мир	1	1
542	в самый	1	1
543	тех пор	2	1
544	известном смысле	1	1
545	они хотят	1	1
546	но с	2	1
547	лирическое стихотворение	1	1
548	д и	1	1
549	мы захотели	1	1
550	обе эти	2	1
551	о двух	1	1
552	в эпиграфе	1	1
553	одной из	1	1
554	вступить в	2	1
555	и между	1	1
556	в стороне	1	1
557	иное как	1	1
558	общее направление	1	1
559	нами и	1	1
560	а напротив	2	1
561	своим собственным	1	1
562	если в	3	1
563	каким образом	1	1
564	прибавим к	1	1
565	к содержанию	3	1
566	который как	2	1
567	воображения и	1	1
568	все основания	1	1
569	цели и	1	1
570	произведения и	2	1
571	и утверждение	1	1
572	можно с	1	1
573	читателя с	1	1
574	она будет	1	1
575	в готовом	2	1
576	не противоречит	1	1
577	в особенности	3	1
578	жизни в	1	1
579	случае так	1	1
580	его мысли	1	1
581	ей не	1	1
582	этой проблемы	1	1
583	связаны с	1	1
584	именно в	3	1
585	в свою	5	1
586	на чем	1	1
587	еще и	3	1
588	а с	1	1
589	и др	1	1
590	по тем	1	1
591	полагал что	1	1
592	она является	1	1
593	целым рядом	1	1
594	зависит от	1	1
595	не растворяясь	1	1
596	своего рода	8	1
597	его как	3	1
598	одну из	2	1
599	вероятно не	1	1
600	и большим	1	1
601	слове как	1	1
602	о себе	2	1
603	я уже	1	1
604	и читателю	1	1
605	было показано	1	1
606	а если	1	1
607	в той	2	1
608	на эту	2	1
609	мало или	1	1
610	в литературе	1	1
611	первом случае	1	1
612	не за	1	1
613	никакой возможности	1	1
614	нельзя лучше	1	1
615	хотя он	1	1
616	оставляем в	1	1
617	должно быть	1	1
618	дело здесь	1	1
619	быть признано	1	1
620	как предмет	1	1
621	как любая	1	1
622	оба они	1	1
623	о его	2	1
624	между собой	1	1
625	и само	1	1
626	самого произведения	2	1
627	сколько бы	1	1
628	этих трех	1	1
629	и новое	1	1
630	золотого сечения	1	1
631	живого в	1	1
632	мы должны	1	1
633	стороны в	1	1
634	хотя бы	1	1
635	и отвечает	1	1
636	же в	2	1
637	личности и	2	1
638	целью и	1	1
639	в широком	1	1
640	читателя не	1	1
641	о своем	2	1
642	между ними	1	1
643	только как	1	1
644	и внутренне	1	1
645	в их	6	1
646	произведения так	1	1
647	же самой	1	1
648	с ними	1	1
649	не что	1	1
650	слова это	1	1
