N	2gram	Bakhtin_fo_2	FransuaR
235	но конечно	1	2
236	брата жана	1	2
237	землю и	1	2
238	но не	5	2
239	за пределы	1	2
240	что они	4	2
241	в истории	4	2
242	точки зрения	10	2
243	искусстве и	1	2
244	у скаррона	1	2
245	хотя и	3	2
246	и отчасти	1	2
247	за свои	1	2
248	здесь дается	2	2
249	в главе	7	2
250	отчасти и	3	2
251	и тот	1	2
252	этого образа	1	2
253	и те	1	2
254	как он	2	2
255	так сказать	7	2
256	у женщин	1	2
257	на его	1	2
258	он не	5	2
259	всех этих	7	2
260	в корне	2	2
261	на этом	2	2
262	будем говорить	1	2
263	еда питье	1	2
264	что все	2	2
265	лишь в	2	2
266	это было	1	2
267	а за	1	2
268	мы видели	2	2
269	с гротескным	1	2
270	только во	1	2
271	одного и	1	2
272	был бы	1	2
273	из этих	4	2
274	в своей	1	2
275	стало соленым	1	2
276	представление о	2	2
277	но эта	2	2
278	борьбу с	1	2
279	их в	4	2
280	тела смерть	1	2
281	в таких	1	2
282	себе самом	1	2
283	от тела	1	2
284	так что	4	2
285	как она	1	2
286	связи с	8	2
287	это уже	1	2
288	этих образов	2	2
289	но образы	1	2
290	к себе	4	2
291	не могут	1	2
292	последующие эпохи	1	2
293	в последующие	1	2
294	полового акта	2	2
295	должен быть	1	2
296	большим и	1	2
297	данном случае	1	2
298	характер и	1	2
299	вино и	2	2
300	рабле дает	2	2
301	и этим	1	2
302	в дальнейшем	5	2
303	размеров и	1	2
304	времени и	1	2
305	в романе	13	2
306	но здесь	2	2
307	и смерть	4	2
308	внимание на	1	2
309	и движения	1	2
310	для нового	2	2
311	анатомические описания	1	2
312	в значительной	1	2
313	доходит до	1	2
314	между тем	1	2
315	и во	6	2
316	с салатом	1	2
317	говорит он	1	2
318	почти вовсе	2	2
319	соли в	1	2
320	тем более	3	2
321	и влияние	1	2
322	со всеми	2	2
323	где они	1	2
324	себя в	1	2
325	эти образы	2	2
326	море и	1	2
327	что если	1	2
328	характерно что	2	2
329	себе в	1	2
330	ведь это	1	2
331	и прежде	3	2
332	в конце	2	2
333	оказывается целый	1	2
334	как его	2	2
335	каждый из	2	2
336	может быть	7	2
337	в форме	3	2
338	человеческое тело	6	2
339	человека и	4	2
340	а на	2	2
341	и самая	2	2
342	и телесной	1	2
343	мы еще	3	2
344	до конца	2	2
345	которых мы	1	2
346	не на	3	2
347	а не	4	2
348	на вертеле	4	2
349	одну из	1	2
350	или с	1	2
351	мира в	3	2
352	в организации	1	2
353	в частности	5	2
354	начиная с	1	2
355	все основные	2	2
356	и потому	2	2
357	как это	2	2
358	не был	2	2
359	рабле изображает	1	2
360	аспекте в	1	2
361	в страну	1	2
362	i гл	15	2
363	наконец и	2	2
364	кн i	16	2
365	однако они	1	2
366	гл viii	1	2
367	франции и	1	2
368	в теле	1	2
369	ран и	1	2
370	в пределе	1	2
371	мира и	9	2
372	в индивидуальном	2	2
373	бы в	1	2
374	в этих	3	2
375	еще более	4	2
376	вовсе нет	2	2
377	в том	10	2
378	все они	3	2
379	и у	5	2
380	в эпосе	2	2
381	другой стороны	1	2
382	состоит из	1	2
383	от всех	1	2
384	что даже	1	2
385	есть и	4	2
386	сила и	2	2
387	громадное влияние	1	2
388	здесь же	1	2
389	и другие	3	2
390	с едой	3	2
391	и шире	1	1
392	ту же	2	1
393	имя пантагрюэль	1	1
394	леса укрепленные	1	1
395	и замкнутого	1	1
396	индивидуальном и	1	1
397	гл xlviii	1	1
398	он тем	1	1
399	роль играет	1	1
400	на самом	1	1
401	индивидуального и	1	1
402	то в	2	1
403	тем же	2	1
404	тело становится	1	1
405	проявляются в	1	1
406	фольклора и	1	1
407	которую они	1	1
408	была до	1	1
409	всего образ	1	1
410	тело голова	1	1
411	и больше	1	1
412	был и	1	1
413	в их	3	1
414	смерть здесь	2	1
415	идеал его	1	1
416	в несколько	1	1
417	заострен против	1	1
418	для своего	1	1
419	мотивы и	1	1
420	образы и	1	1
421	площади и	1	1
422	вещами и	3	1
423	общества и	1	1
424	по окончании	1	1
425	что уже	1	1
426	чтобы не	1	1
427	еды и	19	1
428	почти все	3	1
429	он как	1	1
430	получают значение	1	1
431	принадлежит к	2	1
432	роман в	2	1
433	жизни как	2	1
434	еды питья	2	1
435	ему в	3	1
436	веке в	1	1
437	мы здесь	1	1
438	рыцарский роман	5	1
439	все виды	1	1
440	там нет	1	1
441	и говорить	1	1
442	более глубокий	1	1
443	длинное рассуждение	1	1
444	столько же	2	1
445	еще не	6	1
446	между собой	1	1
447	всем этим	1	1
448	гармонии человеческого	1	1
449	далее в	2	1
450	время в	1	1
451	сам а	1	1
452	всем правилам	1	1
453	в различных	1	1
454	и легенд	1	1
455	этого эпизода	1	1
456	тем как	1	1
457	бы не	1	1
458	в изображении	1	1
459	о смерти	2	1
460	пищи и	2	1
461	и питья	17	1
462	эпизод с	1	1
463	в четвертой	1	1
464	значение и	4	1
465	и внутренний	1	1
466	менее всего	1	1
467	и никак	1	1
468	отношение к	3	1
469	себе и	1	1
470	как образы	1	1
471	друга и	1	1
472	нет и	3	1
473	значение имеет	2	1
474	и речи	1	1
475	природа в	1	1
476	значении этих	1	1
477	эту борьбу	1	1
478	всех ее	1	1
479	как говорит	1	1
480	глаза же	1	1
481	гаргантюа к	1	1
482	сочетается с	1	1
483	в горло	1	1
484	бы при	1	1
485	средневекового человека	1	1
486	мы также	1	1
487	там же	1	1
488	возвращаемся к	1	1
489	что по	1	1
490	вот из	1	1
491	и к	2	1
492	с великаном	1	1
493	и явлениями	1	1
494	далее рабле	1	1
495	следующим образом	1	1
496	гаргантюа в	1	1
497	в этот	3	1
498	времени с	1	1
499	и питье	2	1
500	у мужчин	1	1
501	в письмах	1	1
502	в которой	1	1
503	поджаривание на	1	1
504	точку зрения	1	1
505	чем больше	1	1
506	в нашем	1	1
507	связанного с	1	1
508	с народной	1	1
509	еще один	1	1
510	трезвый и	1	1
511	им в	1	1
512	романа но	1	1
513	смеха в	1	1
514	его части	1	1
515	помощью образов	1	1
516	ее как	1	1
517	строить стены	1	1
518	не могла	2	1
519	в европейском	1	1
520	половой акт	1	1
521	широком смысле	1	1
522	эпохи возрождения	3	1
523	и стало	1	1
524	огонь а	1	1
525	связанные с	5	1
526	по самому	1	1
527	оно было	2	1
528	они получают	1	1
529	перестает быть	2	1
530	позднего средневековья	1	1
531	они в	1	1
532	при виде	3	1
533	не как	1	1
534	и вот	2	1
535	солон вы	1	1
536	новое и	3	1
537	изображены в	1	1
538	на земле	2	1
539	чтобы в	1	1
540	смертью в	1	1
541	быть самим	1	1
542	этой темы	1	1
543	вот отчего	1	1
544	из него	1	1
545	и по	3	1
546	с собой	1	1
547	но все	1	1
548	традиции у	1	1
549	в каждом	1	1
550	для всех	1	1
551	мог появиться	1	1
552	самого рабле	1	1
553	и момент	1	1
554	в моче	2	1
555	их и	1	1
556	является конечно	1	1
557	и мотивы	1	1
558	глубокий и	1	1
559	его в	6	1
560	и других	2	1
561	на протяжении	3	1
562	в уже	1	1
563	приведенных примеров	2	1
564	домашнего обихода	1	1
565	нечего и	1	1
566	еще вернемся	3	1
567	всякий пот	1	1
568	смеха и	2	1
569	должен был	1	1
570	и тем	1	1
571	здесь это	2	1
572	особое отношение	1	1
573	в беседе	1	1
574	смерть и	8	1
575	поэтому они	1	1
576	еда и	1	1
577	чрево и	1	1
578	но затем	1	1
579	далеко не	2	1
580	разобранные нами	1	1
581	пространственных и	1	1
582	с тем	2	1
583	времени эти	1	1
584	же самого	1	1
585	со своими	2	1
586	которой он	2	1
587	он и	1	1
588	несмотря на	1	1
589	все разобранные	1	1
590	явления которые	1	1
591	пот венериков	1	1
592	чем в	1	1
593	заставляют потеть	1	1
594	и было	4	1
595	очень важный	2	1
596	образы людей	2	1
597	зато в	1	1
598	романе рабле	5	1
599	и тогда	1	1
600	и того	1	1
601	на помощь	1	1
602	в движениях	1	1
603	них много	1	1
604	реализма и	1	1
605	в средневековых	1	1
606	что от	1	1
607	живота и	1	1
608	место в	4	1
609	не столько	1	1
610	как теленок	1	1
611	весь эпизод	1	1
612	в которых	3	1
613	наконец они	1	1
614	от его	1	1
615	одном из	2	1
616	дается в	2	1
617	и море	1	1
618	путем их	1	1
619	выражениями этой	1	1
620	тела например	1	1
621	времени не	1	1
622	материя и	1	1
623	через посредство	1	1
624	и эти	1	1
625	по всем	2	1
626	или что	1	1
627	не могли	3	1
628	вещей и	7	1
629	общего и	1	1
630	где нет	1	1
631	ним в	1	1
632	в устах	1	1
633	и почти	2	1
634	рыцарских романов	4	1
635	по себе	2	1
636	в землю	1	1
637	в историческом	2	1
638	всю картину	1	1
639	вернемся к	3	1
640	где жизнь	1	1
641	можем коснуться	1	1
642	в отношении	2	1
643	при всех	1	1
644	с солью	1	1
645	в смысле	5	1
646	у пульчи	1	1
647	рот он	1	1
648	рабле мы	2	1
649	правда в	1	1
650	дело в	1	1
651	слову и	1	1
652	мира от	1	1
653	более гротескный	1	1
654	на него	1	1
655	родился в	1	1
656	и снова	1	1
657	мир вещей	1	1
658	жана о	1	1
659	но только	1	1
660	не имеет	1	1
661	это мы	1	1
662	если кто	2	1
663	так много	1	1
664	от плоти	1	1
665	одна из	1	1
666	гл xxv	1	1
667	плоть от	1	1
668	на землю	2	1
669	и весь	2	1
670	через рот	1	1
671	можно видеть	1	1
672	своими спутниками	1	1
673	и столько	2	1
674	с телом	2	1
675	рабле с	1	1
676	самому своему	1	1
677	и неожиданное	2	1
678	рыцарских романах	1	1
679	в турции	2	1
680	нам важно	1	1
681	ваш собственный	1	1
682	особое значение	2	1
683	становится здесь	1	1
684	торжествующей жизни	3	1
685	и исторического	1	1
686	входят в	1	1
687	за ними	4	1
688	путешествия автора	1	1
689	об особой	1	1
690	очень часто	2	1
691	в основу	1	1
692	могут быть	2	1
693	во все	2	1
694	для развития	1	1
695	с полной	1	1
696	как пилюли	1	1
697	его с	1	1
698	смерти и	4	1
699	той или	1	1
700	гл xv	2	1
701	время болезни	1	1
702	функцию в	1	1
703	и пьяница	1	1
704	день и	1	1
705	если же	1	1
706	где он	1	1
707	образов рабле	1	1
708	сплошь во	1	1
709	двадцати пяти	1	1
710	и это	2	1
711	опираясь на	1	1
712	смеяться от	1	1
713	времени но	1	1
714	медные шары	1	1
715	объединения в	1	1
716	приходит к	1	1
717	и о	2	1
718	эти не	2	1
719	более не	1	1
720	эта борьба	1	1
721	упомянем еще	1	1
722	здесь не	2	1
723	всего этого	1	1
724	книга романа	1	1
725	описание каремпренана	2	1
726	формы и	1	1
727	нами выше	1	1
728	в позднем	1	1
729	в средневековой	2	1
730	особой связи	2	1
731	тело в	1	1
732	смерти в	11	1
733	в себя	2	1
734	действия и	1	1
735	то время	1	1
736	в пределах	5	1
737	в индию	1	1
738	дано в	2	1
739	в рыцарских	1	1
740	из желудка	1	1
741	романа рабле	5	1
742	он так	2	1
743	самое рождение	1	1
744	не за	1	1
745	и италии	1	1
746	связан с	1	1
747	особенно в	2	1
748	с самим	1	1
749	раз он	1	1
750	образы у	1	1
751	и каждый	1	1
752	в раблезианском	1	1
753	всего образа	2	1
754	отчасти в	1	1
755	жизнь и	3	1
756	историческом аспекте	1	1
757	кончается прославлением	1	1
758	об этом	1	1
759	и глубокая	1	1
760	этой телесной	1	1
761	со всех	1	1
762	и здесь	1	1
763	и т.д	1	1
764	то они	1	1
765	этот пафос	1	1
766	и поэтому	1	1
767	в глаза	1	1
768	своему существу	1	1
769	места для	1	1
770	утверждает что	2	1
771	романа мы	1	1
772	оно ни	1	1
773	можно сказать	2	1
774	значение они	1	1
775	времени в	7	1
776	маленьким и	1	1
777	как жаркое	1	1
778	родился пантагрюэль	1	1
779	каждом из	2	1
780	и были	1	1
781	увидим дальше	1	1
782	голые и	1	1
783	и события	1	1
784	этот момент	1	1
785	функций в	1	1
786	и хорошо	1	1
787	же характер	1	1
788	что и	3	1
789	это не	2	1
790	есть с	1	1
791	того в	1	1
792	паломников и	1	1
793	века и	2	1
794	у всех	2	1
795	отчего тот	1	1
796	в самый	1	1
797	всех сторон	1	1
798	преисподнюю в	1	1
799	ее оттуда	1	1
800	что здесь	2	1
801	что смерть	1	1
802	рассуждение о	1	1
803	дается описание	1	1
804	еде в	1	1
805	гаргантюа вместе	1	1
806	пантагрюэля в	1	1
807	том как	3	1
808	и одновременно	1	1
809	совершенно чужда	1	1
810	человека в	6	1
811	важное значение	1	1
812	про пантагрюэля	1	1
813	появиться на	1	1
814	в телесный	3	1
815	как нечто	1	1
816	луга леса	1	1
817	словом и	2	1
818	целого и	1	1
819	и так	2	1
820	значительной мере	1	1
821	в природе	1	1
822	их не	2	1
823	здесь с	1	1
824	по этому	1	1
825	в уста	2	1
826	по земле	1	1
827	раблезианского мира	1	1
828	времени как	1	1
829	был также	1	1
830	едой и	1	1
831	архитектурной симметрии	1	1
832	гл i	1	1
833	литературы в	2	1
834	был так	1	1
835	тем временем	1	1
836	уже не	3	1
837	укрепленные города	1	1
838	и они	3	1
839	средневековой литературе	1	1
840	борьбы с	1	1
841	же явления	1	1
842	свидетельствует о	1	1
843	является не	1	1
844	этому вопросу	1	1
845	изображается как	1	1
846	рано или	1	1
847	самых основных	2	1
848	рассказывает о	1	1
849	превращаются в	1	1
850	глаза и	1	1
851	или смеяться	2	1
852	мир в	4	1
853	обращаем внимание	1	1
854	и час	1	1
855	для него	3	1
856	ни в	1	1
857	представлений о	2	1
858	в пространстве	5	1
859	части и	1	1
860	таковы основные	1	1
861	к ним	2	1
862	мы можем	1	1
863	это значило	1	1
864	от радости	1	1
865	в системе	1	1
866	желудка от	1	1
867	конечно без	1	1
868	в широком	1	1
869	явления природы	1	1
870	ее на	1	1
871	момент рождения	1	1
872	каждый орган	1	1
873	и строго	1	1
874	для того	8	1
875	др все	1	1
876	гомера и	1	1
877	момент в	1	1
878	дешевле камней	1	1
879	чувствует себя	3	1
880	и стремление	1	1
881	или поздно	1	1
882	от ее	1	1
883	и смертей	1	1
884	со всем	1	1
885	или иной	2	1
886	большие медные	1	1
887	влияние на	2	1
888	в монастырях	1	1
889	собственный пот	1	1
890	веселым и	1	1
891	характерно для	1	1
892	эсхатологизм здесь	1	1
893	еще и	1	1
894	и сплошь	2	1
895	такое же	1	1
896	тело все	1	1
897	себя и	3	1
898	были созданы	1	1
899	картину мира	7	1
900	в некоторых	2	1
901	не было	3	1
902	на этот	1	1
903	не знает	2	1
904	ничем не	1	1
905	но рядом	1	1
906	его как	1	1
907	было для	1	1
908	другие части	1	1
909	а так	1	1
910	о чем	3	1
911	пот солон	1	1
912	и слово	1	1
913	под влиянием	1	1
914	в связи	8	1
915	и об	1	1
916	в руках	1	1
917	стороны в	1	1
918	рабле как	1	1
919	своей книги	1	1
920	исторического развития	1	1
921	рождения пантагрюэля	1	1
922	с рождением	2	1
923	и особое	1	1
924	но этот	1	1
925	во всю	1	1
926	из мочи	2	1
927	и временных	1	1
928	с гротескной	1	1
929	очень важная	2	1
930	рабле не	5	1
931	в еде	1	1
932	наряду с	2	1
933	сам пантагрюэль	1	1
934	его эпохи	1	1
935	плоти и	2	1
936	родственны между	1	1
937	это есть	1	1
938	и связанных	1	1
939	есть как	1	1
940	да и	1	1
941	по существу	5	1
942	в числе	1	1
943	исходя из	1	1
944	пантагрюэля прежде	1	1
945	так обильно	1	1
946	этого слова	1	1
947	особенности на	1	1
948	не является	3	1
949	и строя	1	1
950	вверх и	3	1
951	и силы	1	1
952	слова и	3	1
953	благодаря этому	1	1
954	в условиях	1	1
955	как корова	1	1
956	в основном	8	1
957	только для	2	1
958	разрушит такие	1	1
959	на своем	1	1
960	между прочим	1	1
961	поэтому образы	1	1
962	телесный ряд	5	1
963	и корзинами	1	1
964	знает плакать	1	1
965	и времени	6	1
966	этом же	1	1
967	на небе	2	1
968	средневековья и	1	1
969	он по	1	1
970	всякого рода	1	1
971	это как	1	1
972	в настоящее	1	1
973	шестьдесят восемь	1	1
974	гл xxvi	2	1
975	он повсюду	1	1
976	воду и	1	1
977	из себя	1	1
978	у них	2	1
979	резко выступают	1	1
980	поэтому все	1	1
981	конце концов	1	1
982	панург говорит	1	1
983	между вещами	3	1
984	ноги и	1	1
985	мира с	1	1
986	путешествие пантагрюэля	1	1
987	важно подчеркнуть	1	1
988	зуб гаргантюа	1	1
989	нисколько не	1	1
990	видения и	2	1
991	они как	1	1
992	природе и	1	1
993	жизни а	2	1
994	гл xiv	1	1
995	него и	2	1
996	в отдельности	1	1
997	и жизнь	1	1
998	на свет	4	1
999	исключительное значение	1	1
1000	венериков которых	1	1
1001	но эти	3	1
1002	обжора и	1	1
1003	пространстве и	4	1
1004	по поводу	1	1
1005	к раблезианским	1	1
1006	как на	2	1
1007	в таком	1	1
1008	индивидуальной жизни	1	1
