N	2gram	Vygotskiy__5	Otkroven
156	отношения к	2	1
157	например в	1	1
158	не делает	1	1
159	и действительно	1	1
160	связана с	1	1
161	в виду	4	1
162	сам по	3	1
163	совершенно новый	1	1
164	он более	1	1
165	на самом	2	1
166	тем же	3	1
167	чего не	1	1
168	уже с	1	1
169	из самых	2	1
170	к другому	2	1
171	когда человек	1	1
172	говорится что	2	1
173	и до	2	1
174	уже указывали	1	1
175	должна быть	2	1
176	и когда	9	1
177	скрыта в	1	1
178	можно было	3	1
179	имею в	1	1
180	из всех	1	1
181	не с	2	1
182	есть не	4	1
183	собой в	2	1
184	из которой	1	1
185	задача которая	1	1
186	и каждый	1	1
187	мы не	3	1
188	ту же	2	1
189	уверен что	1	1
190	по сравнению	4	1
191	если бы	11	1
192	и делают	1	1
193	все и	1	1
194	для раскрытия	1	1
195	в сущности	12	1
196	находится в	2	1
197	открывает новую	1	1
198	о нем	1	1
199	другом месте	1	1
200	себе что	1	1
201	но к	1	1
202	в ней	4	1
203	на примере	4	1
204	и что	23	1
205	его жизни	1	1
206	после того	1	1
207	это должно	1	1
208	это была	1	1
209	своих героев	1	1
210	во внешнем	2	1
211	самом деле	8	1
212	возможности и	1	1
213	но не	7	1
214	влюблен в	1	1
215	очень ясно	1	1
216	с трудом	1	1
217	сравнению с	4	1
218	нуждается в	1	1
219	себе и	2	1
220	говорит он	2	1
221	в форме	2	1
222	есть просто	1	1
223	и можно	2	1
224	вообще и	1	1
225	все время	20	1
226	он попал	1	1
227	его силы	1	1
228	в центре	2	1
229	в одной	2	1
230	как в	3	1
231	рисует картину	1	1
232	друг к	4	1
233	как например	2	1
234	в частности	4	1
235	что нет	1	1
236	ли нам	1	1
237	один из	5	1
238	что только	1	1
239	и как	7	1
240	речь о	1	1
241	с ними	1	1
242	формы он	1	1
243	от этого	1	1
244	трагедии и	2	1
245	психологии и	1	1
246	то в	1	1
247	за собой	1	1
248	который в	1	1
249	поверхности у	1	1
250	что это	8	1
251	между этими	1	1
252	самой природе	1	1
253	представляет собой	1	1
254	в эти	1	1
255	к которой	1	1
256	чувств и	4	1
257	уже не	1	1
258	центральной и	1	1
259	я имею	1	1
260	романы и	1	1
261	на то	17	1
262	что она	6	1
263	больше всего	1	1
264	до последней	1	1
265	сказать в	1	1
266	да и	1	1
267	речи и	1	1
268	из них	2	1
269	что сама	1	1
270	его и	1	1
271	единство в	1	1
272	к каким	1	1
273	мыслей в	1	1
274	был бы	5	1
275	он должен	8	1
276	есть та	1	1
277	чем у	3	1
278	до которой	1	1
279	начале романа	1	1
280	в силу	3	1
281	в корне	1	1
282	в одном	2	1
283	двух противоположных	6	1
284	вовсе не	3	1
285	у нее	1	1
286	вот с	1	1
287	так часто	1	1
288	само по	2	1
289	к благополучию	1	1
290	показал что	1	1
291	установленным что	1	1
292	этом отношении	3	1
293	их главное	1	1
294	от того	4	1
295	в каждом	2	1
296	же не	2	1
297	указывали на	1	1
298	в совершенно	6	1
299	том случае	1	1
300	и даже	2	1
301	со стороны	3	1
302	к другу	4	1
303	как у	1	1
304	заключается в	8	1
305	в глазах	2	1
306	совершенно ином	1	1
307	с той	2	1
308	действующих лиц	7	1
309	этим именем	1	1
310	в жизни	1	1
311	кажется что	1	1
312	на поверхности	2	1
313	говорит о	4	1
314	в них	4	1
315	этого слова	1	1
316	и противоположное	1	1
317	а с	5	1
318	попал в	1	1
319	на этот	3	1
320	и самый	2	1
321	и переживает	1	1
322	о чем	4	1
323	над его	1	1
324	под влиянием	3	1
325	его характер	1	1
326	в одно	1	1
327	и ему	1	1
328	не так	1	1
329	видели в	1	1
330	его как	1	1
331	как это	7	1
332	одна возможность	1	1
333	в котором	2	1
334	и почему	2	1
335	под внешним	1	1
336	человеком и	1	1
337	даже до	1	1
338	оказывается что	1	1
339	слишком много	1	1
340	он говорит	3	1
341	любовь и	1	1
342	страстей в	1	1
343	одном из	1	1
344	смысле этого	1	1
345	в сферу	2	1
346	в заслугу	1	1
347	это есть	3	1
348	страха и	1	1
349	говорит с	1	1
350	он ставит	2	1
351	в конце	4	1
352	друг с	3	1
353	которым он	1	1
354	один когда	1	1
355	не любит	1	1
356	нет никакого	1	1
357	любви и	2	1
358	в отношении	2	1
359	и здесь	6	1
360	но это	1	1
361	отличается от	2	1
362	она не	1	1
363	противоречие и	1	1
364	дело в	2	1
365	того как	2	1
366	одна из	3	1
367	ближе к	1	1
368	ее с	1	1
369	со всей	1	1
370	в процессе	1	1
371	подходит и	2	1
372	существует между	5	1
373	указать на	1	1
374	в нас	13	1
375	он указывает	1	1
376	не существует	3	1
377	действующие лица	4	1
378	в пределе	1	1
379	может служить	1	1
380	в разных	1	1
381	и трагическое	1	1
382	братья карамазовы	1	1
383	что их	2	1
384	но еще	2	1
385	бы в	5	1
386	еще более	1	1
387	для его	1	1
388	в русском	1	1
389	выход он	1	1
390	ни к	1	1
391	во всем	2	1
392	вот что	1	1
393	в сознании	1	1
394	но всегда	1	1
395	заключает в	4	1
396	как будто	6	1
397	с другом	3	1
398	перед ним	1	1
399	у нас	4	1
400	и эта	2	1
401	противоречий и	2	1
402	состоит из	1	1
403	была бы	3	1
404	свое исследование	2	1
405	от всех	1	1
406	совершенно не	6	1
407	к его	1	1
408	для нашего	1	1
409	жизни а	1	1
410	и заключается	4	1
411	ко всему	1	1
412	чтобы сделать	1	1
413	у которых	1	1
414	и всех	1	1
415	та же	1	1
416	сила и	1	1
417	его с	2	1
418	жизни и	6	1
419	будто бы	1	1
420	во всяком	1	1
421	указывает на	4	1
422	он видит	2	1
423	любит не	2	1
424	он никогда	1	1
425	лиц в	1	1
426	дела что	1	1
427	теряет в	1	1
